;meta[fps=30]
;meta[frames=63]
corner_left_spread;0;0;0.000041746996;-0.0007013495;0.0008043253;0.016629219;0.030252656;0.033088665;0.04708783;0.068709984;0.08040193;0.07770508;0.04920579;0.011644629;-0.0013804339;0;0;0;0;0;0;-0.0009648194;0.009603664;0.019752823;0.024899766;0.020186992;0.010260484;-0.0007421686;-0.00015585548;0.000011132533;0;0;-0.0007653616;0.006462435;0.02619485;0.053199586;0.06497317;0.061549917;0.05759879;0.06343688;0.080295235;0.09210314;0.07786835;0.049146418;0.02422439;0.005755519;-0.0006657254;-0.0001885851;-0.0010702816;-0.0020989275;0.0026059037;0.019986236;0.048270296;0.06689643;0.0642339;0.041933946;0.016176088;0.0012505539;-0.0002486265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0.00014472292;-0.0014472291;-0.005510603;0.01800687;0.09008445;0.19914985;0.28582215;0.28797352;0.25258043;0.22330078;0.24925087;0.30852404;0.36512744;0.3729363;0.347682;0.25974128;0.1509089;0.05656329;0.0067229387;-0.004193996;0.00824364;0.030494787;0.06835375;0.088280976;0.081086576;0.04832076;0.016548507;-0.0017895545;0;0;-0.0022125908;0.02072321;0.05565988;0.10955803;0.12902233;0.1407755;0.13332228;0.12910584;0.12622158;0.14840409;0.16705291;0.19667323;0.21271819;0.19090994;0.16443418;0.16111445;0.19171946;0.23877724;0.27352408;0.28136832;0.27097064;0.2585705;0.2175599;0.16440041;0.09695693;0.045880873;0.016806409;0.008664819;-0.0021077592;-0.00077185524;0.0005306509;0.00018183139;-0.000018554225;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0.00018925306;-0.0018962413;-0.006586748;0.018342702;0.10124296;0.23095737;0.337453;0.34329572;0.29384318;0.2407384;0.24640597;0.2943924;0.34517643;0.34898487;0.3246124;0.24260125;0.1409531;0.052820157;0.0062780096;-0.004175257;0.0098957075;0.03733573;0.08181019;0.10459014;0.09500224;0.0558046;0.018518966;-0.0020177714;0;0;-0.0021680603;0.020294605;0.05452714;0.10886225;0.12928022;0.1411846;0.13406074;0.12923943;0.12580131;0.14713499;0.16365193;0.19056667;0.20553549;0.1845759;0.16047989;0.15784928;0.1859862;0.22899656;0.26036876;0.26756057;0.25908446;0.24741238;0.20756105;0.15587994;0.091245934;0.043016102;0.016268339;0.008312291;-0.0020892052;-0.0008200962;0.00040819295;0.00014843378;-0.000014843379;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0.00017812052;-0.0035401452;0.013704147;0.03395422;0.04686796;0.04146868;0.02422439;0.0014694941;-0.0003228434;0;0;0;0;0;0;0;0;0;-0.0031579281;0.030406656;0.07500728;0.101176165;0.09002507;0.051970366;0.0061191795;-0.002397205;0.00012245784;0;0;-0.0016476148;0.01585829;0.038858104;0.05627495;0.052328467;0.051003695;0.03948709;0.03805656;0.029517906;0.016698798;0.0017032772;0.0033842893;0.0015585545;-0.00028944583;0.000035624103;-0.00009306797;-0.002194445;-0.0029585813;0.009194136;0.041497625;0.09703783;0.14263046;0.14401355;0.122346975;0.089782536;0.060193606;0.040199574;0.020372534;-0.0029055902;-0.004519807;-0.0014472291;0.00002226507;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0.00015585546;-0.0031393743;0.01240164;0.030614464;0.0421923;0.03729398;0.021752967;0.0013136385;-0.00028944583;0;0;0;0;0;0;0;0;0;-0.0028499283;0.027441692;0.06768579;0.091286756;0.08121183;0.046867955;0.0054994687;-0.0021708435;0.00011132531;0;0;-0.0018257353;0.017439112;0.044274084;0.066238575;0.06385064;0.061106466;0.045431864;0.040772893;0.030258218;0.016810123;0.0010909885;0.0029389884;0.0013359039;-0.0002671808;0.000035624103;-0.00009306797;-0.002194445;-0.002965929;0.009265161;0.04194738;0.09448737;0.13727236;0.13717818;0.11679784;0.08699694;0.06047191;0.040199574;0.020372534;-0.0029055902;-0.004519807;-0.0014472291;0.00002226507;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.00085442176;0.007403133;0.027241306;0.055414964;0.082865;0.10279223;0.104682;0.08673912;0.072728835;0.06843687;0.10908026;0.18210892;0.2641639;0.310044;0.30274513;0.22533879;0.1310299;0.04911785;0.00587798;-0.0028246948;0.00015919522;0;0;0;0;0;0;0;0;0;-0.0010798556;0.009997013;0.028529897;0.053853624;0.06328844;0.053895373;0.028588342;0.010024845;-0.0010826389;0;0;0;0;0;-0.0011960053;0.011351845;0.02995932;0.042492885;0.039526064;0.028561443;0.026857976;0.035203293;0.03817419;0.037303258;0.02906333;0.020718569;0.017533738;0.008766869;-0.0008766869;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.00044530124;0.0035512773;0.016609738;0.04153548;0.06489153;0.07535333;0.06888254;0.048064705;0.041811008;0.054646622;0.107859395;0.18366656;0.26520288;0.3105914;0.3027878;0.22533062;0.1310299;0.04911785;0.00587798;-0.0028246948;0.00015919522;0;0;0;0;0;0;0;0;0;-0.0011160363;0.010386653;0.02904756;0.053477902;0.06186905;0.05189151;0.026826618;0.009329062;-0.0010102773;0;0;-0.00073029415;0.0061518373;0.024903474;0.05228727;0.07848584;0.08759373;0.07112167;0.042480998;0.02092545;0.024487488;0.036408577;0.040305518;0.03851559;0.029386176;0.020681461;0.017533738;0.008766869;-0.0008766869;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;-0.0005343616;0.0042971573;0.020127619;0.044530127;0.057332534;0.051877595;0.030414077;0.009195471;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00034510848;0.00268294;0.0135343755;0.034483016;0.047090612;0.045045003;0.028321162;0.009323495;0.0019788072;0.016431618;0.04264873;0.06735627;0.07799229;0.063847296;0.037011217;0.021852046;0.031318594;0.055125706;0.07617583;0.08410202;0.07319566;0.053325575;0.030609824;0.012789795;0.0013136385;-0.00022265062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;-0.0005677591;0.004564338;0.021396725;0.047368925;0.061006278;0.05521736;0.032384533;0.009796629;-0.0010909882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00034510848;0.00268294;0.0135343755;0.034483016;0.047090612;0.045045003;0.028321162;0.009323495;0.0019788072;0.016431618;0.04264873;0.06735627;0.07799229;0.063847296;0.037011217;0.021852046;0.031318594;0.055125706;0.07617583;0.08411316;0.073084325;0.053102925;0.030331515;0.012567144;0.0012023135;-0.0002115181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;-0.00058207236;0.0056934943;0.0129137365;0.017096387;0.014822169;0.008365302;0.0006902169;-0.00012722892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006393254;0.006402796;0.0127006285;0.01569687;0.012357109;0.0059638564;-0.0009255905;-0.00008587953;0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00078150374;0.006933977;0.02349123;0.045883525;0.063892774;0.06906782;0.05526284;0.03525991;0.01574935;0.003730988;-0.0004500723;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0.00012404822;-0.001898892;0.0027195192;0.022390705;0.05551635;0.08863722;0.10388082;0.09695798;0.0721388;0.044433117;0.021069111;0.0068131094;-0.00075383147;0;0;0;0;0;0;-0.0010400965;0.009876146;0.026078751;0.03621253;0.033349883;0.02018169;0.0036355667;-0.0008110844;0.000028626511;0;0;-0.0014766508;0.012638604;0.04897042;0.09789074;0.11956339;0.10299977;0.05850543;0.03963181;0.05986916;0.10458535;0.12858231;0.12305423;0.08844955;0.05127803;0.02084169;0.009894912;0.011516764;0.025089866;0.04996105;0.09263857;0.12603456;0.12893428;0.09400405;0.05053216;0.018975403;0.01188382;0.009723472;0.0043035196;-0.0012404819;0.000112597765;0.00017748434;-0.000015267473;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0.00010496388;-0.0010496388;-0.0020992777;-0.002624097;-0.0020992777;-0.0010496388;0.00010496388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020038555;0.020067183;0.03980993;0.049333017;0.03897976;0.018988919;-0.0026718073;-0.0001622169;0.000019084342;0;0;0;0;0;0;0;0;0;0.00019084342;-0.0021469882;-0.0014313255;0;0.0006393253;0.015534652;0.054371286;0.108065076;0.15318047;0.15830459;0.117769465;0.06338863;0.021832485;0.0029580723;-0.000448482;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012579762;0.011383014;0.036406163;0.06259266;0.069494836;0.054535493;0.025126126;0.0060115666;-0.00072083145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.0007764941;0.007397567;0.01870265;0.03048922;0.04653398;0.06267615;0.07080568;0.066984445;0.046951454;0.020428197;0.004842652;-0.000584458;0;0;0;0;0;0;0;-0.0015140245;0.014576196;0.035976633;0.048574947;0.043268442;0.025029643;0.0030132046;-0.0011206747;0.000055662655;0;0;-0.0011021207;0.010542509;0.026885066;0.036570366;0.03289663;0.019203618;0.002571615;-0.0010353253;0.000055662655;0;0;-0.0007993158;0.0067396346;0.027187869;0.057361484;0.08401499;0.08972765;0.06897494;0.03815453;0.011499351;0.013916778;0.026070165;0.033714313;0.026964104;0.013402455;-0.00134147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.0000333976;-0.00043416882;0.0071777008;0.026155887;0.05965924;0.091790505;0.10711721;0.091715366;0.059500597;0.025293114;0.0061117597;-0.0007347471;0;0;0;0;0;0;0;-0.0025345061;0.024406219;0.060178746;0.08113759;0.072157346;0.041617107;0.004850071;-0.0019407711;0.00010019278;0;0;-0.00041746997;0.0038073265;0.0105981715;0.03203386;0.04481958;0.059302997;0.05528972;0.04842651;0.03726058;0.033286266;0.01938174;0.013102991;0.0030503138;-0.0010241929;0.000055662655;0;0;0;0.00025604822;-0.004809254;0.01736675;0.038574222;0.05109832;0.04241494;0.022743762;-0.0022487715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;-0.0017756389;0.015972584;0.05148945;0.09723562;0.13123807;0.13440974;0.09961946;0.057934813;0.021691369;0.002555288;-0.0012817257;0.000073474715;0;0;0;0;0;0;0;0;0;-0.0019760244;0.018257353;0.05345285;0.09042399;0.09902386;0.07723194;0.034983985;0.008371664;0.009312363;0.026829401;0.03729398;0.03434386;0.020929158;0.003918651;-0.00050096394;0;0;0;-0.0010538796;0.010175134;0.024714218;0.033620242;0.03016916;0.01781205;0.0025827475;-0.0003636627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0.00011132531;-0.0011132531;-0.0022265061;-0.0027831327;-0.0022265061;-0.0011132531;0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000027831327;-0.0002449157;-0.0019593255;0.009323495;0.019982895;0.025782945;0.020956993;0.010497977;-0.0013470373;-0.00022265193;-0.00011132642;0.000011131897;0.00000000006220787;0;0;0;0;0;-0.0002894458;0.001966747;0.015066025;0.025790365;0.02898169;0.021448676;0.008987664;-0.00092771096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;-0.0008238074;0.0072918087;0.024847813;0.04982921;0.0679641;0.06646122;0.045487527;0.021986749;0.004920579;-0.0006011568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009935785;0.008766867;0.030528188;0.0585432;0.06974531;0.059127662;0.03134643;0.009156508;-0.0010325424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;-0.001132735;0.0091676405;0.042857468;0.0844653;0.11401383;0.11323176;0.083363175;0.0556738;0.040046502;0.029178368;0.018775016;0.008098917;-0.00083493994;0;0;0;0;0;0;-0.0018925305;0.017967906;0.047480244;0.06590458;0.060672298;0.036681693;0.006568194;-0.0015140243;0.000055662655;0;0;-0.0014249642;0.0134314;0.036063835;0.058167484;0.061312426;0.046194445;0.016387088;0.016604172;0.023873715;0.032117356;0.026495427;0.014049255;-0.0013915665;0;0.000012245786;-0.000024491586;-0.0013470365;-0.0018172741;0.006242903;0.027890706;0.06017876;0.07628494;0.06600998;0.054747492;0.048649684;0.04645977;0.039976925;0.020038558;-0.0022376394;-0.00430829;-0.0014694941;0.00002226507;0.000011132533;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.0005355543;0.005355543;0.010646676;0.014032953;0.011999278;0.006965784;0.0007526386;0.00064409646;-0.00006440965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000011927714;-0.000028626511;-0.0014360965;0.0007991568;0.0033159046;0.0053436155;0.0049261455;0.0030010126;-0.00023378318;-0.0008921929;0.0009812529;0.01463546;0.0369371;0.06757638;0.098491535;0.11739891;0.11517842;0.09321487;0.056018736;0.0226345;0.0066988906;0.0036036007;0.0054956214;0.0050709955;0.0025339231;-0.0002528675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;-0.0010798556;0.010798556;0.021597112;0.026996389;0.021597112;0.010798556;-0.0010798556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014333135;0.012123326;0.048866246;0.09900995;0.1218734;0.10598171;0.0586267;0.01549834;0.009750242;0.035776243;0.058249116;0.061581455;0.045402177;0.017986463;0.0029022514;-0.0017738579;-0.0022552286;0.0015968513;0.018917292;0.053481057;0.079511516;0.08057164;0.055725966;0.023454836;0.0018952764;-0.0003636627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;-0.0010798556;0.010798556;0.021597112;0.026996389;0.021597112;0.010798556;-0.0010798556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014333135;0.012123326;0.048866246;0.09900995;0.1218734;0.10598171;0.0586267;0.015502051;0.009713135;0.035702027;0.05815635;0.061507236;0.04536506;0.017990172;0.0029022514;-0.0017738579;-0.0022552286;0.0015968513;0.018917292;0.053481057;0.079511516;0.08057164;0.055725966;0.023454836;0.0018952764;-0.0003636627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0018480005;0.01630916;0.05548454;0.118973374;0.17777541;0.20959774;0.19555405;0.15568288;0.11912366;0.109486975;0.16463344;0.26498654;0.3789499;0.4483594;0.43673816;0.3250276;0.18899328;0.07095208;0.008596544;-0.0049721603;0.009694208;0.024588982;0.037071332;0.036904342;0.0256744;0.008633278;0.0018758316;-0.00023656631;0;0;-0.0018146028;0.017088436;0.045629468;0.07890182;0.086997025;0.07474288;0.04813336;0.045274157;0.057064425;0.08091495;0.09524623;0.105172366;0.10928732;0.11310653;0.119379155;0.12729383;0.13559814;0.13889633;0.13026658;0.11967193;0.122019425;0.1285555;0.1330367;0.14066955;0.12733017;0.09702836;0.0590655;0.020689806;-0.003726615;-0.001491759;0.00070877146;0.00030428925;-0.000029686758;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.0023897837;0.022636151;0.058909655;0.098615676;0.12169714;0.12979233;0.116019525;0.10063995;0.07872369;0.060726847;0.090401344;0.16431767;0.25692177;0.31747273;0.31504104;0.23410676;0.13610782;0.05112208;0.006200453;-0.0040245964;0.010907654;0.030597763;0.05008248;0.053491812;0.04052242;0.017213678;0.0043750852;-0.00051766273;0;0;-0.0011132532;0.010375519;0.0289418;0.05190543;0.05752921;0.062248483;0.07120739;0.081057824;0.074288316;0.052508444;0.018361256;0.00005937358;-0.00017069884;0;0;0;0;0;0.000011132533;-0.0010575905;0.0092400005;0.018646989;0.021423442;0.038678125;0.052174464;0.05340276;0.04425738;0.022331856;-0.0018435469;-0.0014193979;0.0000037108102;0.00020780733;-0.000016698803;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0018257353;0.017270267;0.04516097;0.07638959;0.09664893;0.10711536;0.100317106;0.08881904;0.07154322;0.05619146;0.083800495;0.15047583;0.23375534;0.2877815;0.2859747;0.21252559;0.12364569;0.046444185;0.0056126546;-0.0037433146;0.0104556745;0.0296515;0.0488579;0.052462056;0.039965793;0.017202545;0.0043806513;-0.00051766273;0;0;-0.0010492412;0.0098133255;0.026968557;0.0478838;0.052092828;0.06273553;0.07827375;0.09151683;0.082668334;0.055848204;0.016802702;-0.0003673735;-0.00012616871;0;0;0;0;0;0.000011132533;-0.00096853025;0.008349399;0.016865786;0.019652817;0.032479163;0.040789593;0.03890727;0.031282414;0.014767302;-0.0026679111;-0.000990795;0.00033397606;0.00015585548;-0.000014843379;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;-0.00042303617;0.0042303614;0.008232506;0.012858074;0.013025061;0.009935785;0.004141302;0.0022821692;-0.00022821692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038963866;-0.00007792773;-0.004909447;0.0029222886;0.011689158;0.018528244;0.018949423;0.013707856;0.0031022646;-0.0001781221;0.0046459744;0.050186194;0.1277354;0.23367557;0.3405162;0.40589473;0.39825535;0.32244506;0.19380401;0.078561164;0.021298984;0.008721227;0.014309535;0.013805676;0.006858753;-0.00068465073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0005538435;0.0046756635;0.018480001;0.04230362;0.06740748;0.07585985;0.062915504;0.03672622;0.028780378;0.046921216;0.080181696;0.10391088;0.11312285;0.104992025;0.092243046;0.06933563;0.040223327;0.015029661;0.0017715578;-0.0009627786;0.0009896822;0.0015641209;0.010283678;0.0171441;0.019593257;0.014597533;0.0071470854;-0.0007180483;0;0;-0.0015947352;0.014477858;0.044997696;0.08517778;0.1004711;0.08495421;0.046123005;0.02322988;0.026855377;0.05077177;0.06839085;0.08178254;0.089623556;0.10421609;0.12872696;0.1464967;0.14347069;0.12031966;0.08484771;0.06625879;0.072980806;0.09158178;0.09173948;0.07950113;0.053977933;0.032394737;0.016865784;0.009000651;-0.00090006506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.0005454941;0.004358386;0.021046054;0.04244278;0.06753551;0.09127007;0.102001816;0.104534484;0.105592065;0.09782639;0.09124521;0.079410955;0.05582594;0.030264905;0.012195691;0.0005633062;-0.00051840494;0.00021226032;0.000081638624;-0.0011937786;0.010831953;0.033319667;0.056469765;0.062008206;0.04820386;0.0217474;0.00532135;-0.0006345543;0;0;-0.0010715063;0.009796628;0.029256292;0.05873802;0.07060065;0.07156549;0.063140936;0.0685263;0.07965327;0.09739852;0.1019239;0.10322455;0.10029519;0.09491262;0.090303764;0.09114984;0.099626705;0.110158645;0.11715543;0.11921403;0.11645037;0.11163184;0.09345001;0.064953126;0.032425355;0.009789206;-0.0010984099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;-0.0004786989;0.003874121;0.017578268;0.04146868;0.054883383;0.05115398;0.031137692;0.010330989;-0.0011243859;-0.001314381;0.0118212635;0.03814154;0.07195624;0.09707642;0.09932149;0.073589005;0.042803105;0.016099129;0.0019511625;-0.0008898605;0.000048983144;0;0;0;0;0;0;0;0;0;-0.0015168074;0.013186482;0.04858515;0.09322103;0.11121399;0.09397248;0.049637176;0.012615014;0.008162929;0.03101152;0.05055654;0.053621702;0.039501935;0.015682027;0.002233186;-0.0014533892;-0.0018304109;0.0013715285;0.015765226;0.044710107;0.06935271;0.07274716;0.053101216;0.024623679;0.0038916362;-0.0005380724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
