;meta[fps=30]
;meta[frames=120]
corner_left_spread;0;0;0;0;0;0.000073474715;-0.001200087;0.0018246216;0.02106275;0.03734964;0.041644946;0.040859364;0.03149616;0.035849348;0.056193307;0.07499245;0.08195399;0.07815779;0.0643965;0.06353039;0.0705847;0.07282902;0.059481118;0.03130468;0.008618806;-0.0016570777;0.0077415626;0.016420485;0.020108137;0.015669039;0.00754229;-0.0012384942;0.00017255424;-0.000011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069021696;0.006367808;0.018502269;0.03343099;0.048638035;0.06271734;0.078681394;0.10358599;0.11978419;0.12365459;0.10898749;0.093799375;0.07346023;0.054758698;0.030603329;0.0117040025;0.007558989;0.016687665;0.019022992;0.041338988;0.09204127;0.13981208;0.16760956;0.15073866;0.11523961;0.10079413;0.10207725;0.100036934;0.09966213;0.08723081;0.08017556;0.07454529;0.070314;0.07000785;0.066368446;0.04521385;0.023258641;0.0050902385;0.0055768415;0.03358774;0.0729555;0.104823925;0.104872905;0.07399393;0.03338201;0.008140997;-0.0009723153;0;0;0;0;0;0;-0.00094626524;0.009462652;0.018925304;0.023656627;0.018925304;0.009462652;-0.00094626524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0012000869;0.011113049;0.031955376;0.05550402;0.07820326;0.096104376;0.10782358;0.12486526;0.14064787;0.1540748;0.18957922;0.25144497;0.32085517;0.36508027;0.36401153;0.32020646;0.2650975;0.22543746;0.20963521;0.21285771;0.2189175;0.23835123;0.25419354;0.2316123;0.17200652;0.09305682;0.022699228;-0.0041413014;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013359038;0.010965543;0.047424585;0.11024547;0.18172745;0.22993909;0.24514057;0.22332972;0.17853798;0.1310262;0.087410785;0.06511826;0.05667052;0.046046004;0.02841393;0.012865495;0.0065069655;0.019348342;0.048158225;0.075210266;0.095420554;0.096544094;0.099758625;0.09912638;0.108843505;0.09679347;0.08282224;0.0836684;0.107672006;0.1318027;0.14940043;0.1469587;0.14759047;0.15714312;0.16512515;0.15420876;0.12254319;0.0759799;0.03465876;0.0167958;0.027188465;0.05944439;0.07583889;0.07379831;0.06583505;0.051933784;0.037171002;0.027437981;0.0113588935;-0.0011763376;0;-0.0035262299;0.0315496;0.10507998;0.18812588;0.21477437;0.17380665;0.08503306;0.02200345;-0.002571615;0;0;0;-0.001596034;0.014617386;0.04291777;0.087577775;0.14635569;0.20232077;0.20526125;0.16450393;0.0897449;0.025048196;-0.0028554946;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0012460087;0.0115416525;0.033173833;0.057372898;0.07957533;0.095931806;0.10688984;0.12389115;0.1395897;0.157237;0.20114423;0.28054872;0.37214833;0.4287871;0.42520338;0.3683376;0.29512787;0.24235299;0.21987197;0.2179193;0.22214969;0.24189138;0.25884622;0.23630656;0.17567506;0.09503471;0.023137111;-0.0043268437;0.0001335904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014583616;0.011867277;0.05259008;0.12429471;0.20793346;0.2663102;0.2871069;0.2610857;0.20737311;0.14923346;0.10276626;0.08751431;0.08645042;0.074085146;0.047220487;0.019287111;0.0058037597;0.01888634;0.046234235;0.07163395;0.090482995;0.09139948;0.0959346;0.096223116;0.105190285;0.092519514;0.07813702;0.082469806;0.11062397;0.13700806;0.1530352;0.14952475;0.14929096;0.15970452;0.16846861;0.16401003;0.14763129;0.11170493;0.07724708;0.054661736;0.053096395;0.071070835;0.079330795;0.06846173;0.06022544;0.048227686;0.034906946;0.025615957;0.010605592;-0.0010984099;0;-0.003907519;0.0346834;0.118973374;0.2164721;0.24984187;0.20428199;0.1019072;0.026556652;-0.0030948438;0;0;0;-0.0019674895;0.018107437;0.05261977;0.1011205;0.15842894;0.20860508;0.20479703;0.16227555;0.08865948;0.024758749;-0.0028220967;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0032206418;0.029879717;0.08633279;0.13934034;0.15962939;0.15022796;0.13480048;0.15513183;0.18964082;0.1892983;0.15255503;0.09298967;0.05457093;0.06166384;0.10632831;0.13848871;0.13815472;0.10193168;0.059605796;0.043946784;0.052459825;0.074038014;0.0794757;0.06357121;0.03545266;0.011488217;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024157595;0.022743763;0.062019337;0.0930791;0.091787726;0.060850423;0.016369645;-0.0023159375;0.007432822;0.036238253;0.06850033;0.08680407;0.079071775;0.049706377;0.02163422;0.0022153736;0.02691104;0.074393146;0.10870917;0.10536941;0.06955049;0.01957099;-0.0002560483;0.016266482;0.035995185;0.046775185;0.03955759;0.019400293;0.020927306;0.056093115;0.08627712;0.08730689;0.061395913;0.020358616;0.014299736;0.028644005;0.052169833;0.059252907;0.048788324;0.02441086;0.008399496;-0.00091286766;0;0;0;0;0;0;0;0;0;-0.0009546146;0.008171278;0.03130468;0.06672561;0.08418977;0.07545073;0.04351985;0.0139880255;-0.0015362893;0;0;0;0;0;-0.00022265062;0.0022265061;0.0044530123;0.0055662654;0.0044530123;0.0022265061;-0.00022265062;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.0029022512;0.02692848;0.07778523;0.12521316;0.14493999;0.13971885;0.1311891;0.15506393;0.19044457;0.18947642;0.15276654;0.093267985;0.054793574;0.061975542;0.10442909;0.13336553;0.13040648;0.0941634;0.054386873;0.04292259;0.05394491;0.07642929;0.08163541;0.064864814;0.03585566;0.011443687;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022265064;0.020984823;0.0569429;0.08523066;0.08376117;0.055284154;0.014555044;-0.0024309736;0.009926509;0.02506861;0.030683113;0.027133694;0.017397549;0.006022329;0.006568194;0.0011188198;0.02700752;0.07374188;0.10745676;0.10386651;0.06829807;0.018919736;-0.00038963847;0.016208963;0.036737353;0.04825952;0.041413013;0.020865146;0.02180863;0.056881674;0.08871236;0.090757966;0.06479134;0.021377245;0.02634514;0.05904138;0.088893265;0.08778001;0.059670374;0.018713785;0.0024380249;-0.0003785061;0;0;0;0;0;0;0;0;0;-0.0010520243;0.009056316;0.034071114;0.071665674;0.089811705;0.08001507;0.04576027;0.014622581;-0.0016086509;0;0;0;0;0;-0.0002783133;0.0027942655;0.0054549407;0.0067351814;0.005287953;0.0025604824;-0.00038963865;0.000011132533;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0021766883;0.020456584;0.05628469;0.08293876;0.09453746;0.088608;0.071517885;0.06883856;0.072573446;0.07425045;0.09057947;0.11129674;0.12577832;0.12567514;0.11598984;0.10199551;0.09422203;0.09422055;0.10049188;0.10789131;0.11031597;0.11251279;0.11155019;0.09639215;0.06961839;0.03731847;0.0090730125;-0.0017366748;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000650458;0.00536429;0.022934608;0.052593257;0.0828976;0.09659682;0.095329456;0.08361735;0.06663258;0.046638682;0.031116953;0.028386472;0.033799294;0.03540025;0.02575326;0.009965472;0.000497253;0.0063622426;0.026968561;0.042247955;0.045504227;0.032312173;0.0133516155;0.0029074466;0.023415424;0.04808141;0.06991972;0.08751654;0.09349842;0.083985664;0.07417977;0.06057953;0.05514129;0.0659686;0.08117286;0.0882281;0.08960296;0.07337452;0.047911633;0.023464594;0.0061284592;-0.00071526517;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.009796629;0.019593257;0.02449157;0.019593257;0.009796629;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0018705437;0.017413506;0.049968928;0.075034656;0.08793865;0.0845154;0.0687431;0.06827526;0.08045072;0.08697477;0.09813029;0.099314615;0.08696437;0.070776924;0.060893096;0.05752921;0.06926735;0.08589453;0.10081472;0.11132014;0.112481244;0.11505473;0.118446425;0.10541692;0.07713879;0.041533984;0.010201109;-0.0018665541;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00045272298;0.0035104586;0.018060677;0.043268442;0.057703625;0.053900007;0.032944873;0.010492411;-0.00048240964;0.0044418806;0.024797713;0.04074507;0.045086753;0.032846536;0.013552002;0.0036700247;0.026328437;0.051098324;0.070765786;0.08530116;0.089891486;0.081636705;0.07423543;0.061021123;0.055219214;0.06699;0.08396156;0.093886204;0.09944134;0.08525293;0.058735237;0.030709088;0.00870564;-0.0009907953;0;0;0;0;0;0;0;0;0;0;0;-0.0010241929;0.010241929;0.020483859;0.025604822;0.020483859;0.010241929;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021448678;0.02017586;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010653833;0.009147602;0.03524337;0.06802534;0.0814957;0.068943776;0.036529176;0.009759891;-0.0011266124;0;0.000055662655;-0.0009796626;0.0020075662;0.018164579;0.031653494;0.035642654;0.02647687;0.010672387;-0.0011095423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021448678;0.02017586;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001138858;0.00979663;0.037496597;0.07231136;0.0865777;0.0732298;0.0387824;0.010408917;-0.0012000869;0;0.000055662655;-0.0009796626;0.0020075662;0.018164579;0.031653494;0.035642654;0.02647687;0.010672387;-0.0011095423;0;0;0;0;0;0;-0.00034510848;0.0026718075;0.013537158;0.035791088;0.04953977;0.047981214;0.030603329;0.010798556;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000009542171;0.00012404822;-0.00001908433;-0.0011259761;-0.0021946994;0.0015172049;0.017118653;0.029847909;0.033044536;0.023540536;0.009208195;-0.00096375926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061547;0.005248193;0.02040593;0.043202177;0.054342657;0.04849808;0.027820198;0.008778797;-0.00096853025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.0022908368;0.02057292;0.06703518;0.12455753;0.15305404;0.15340948;0.13770713;0.13396491;0.13814661;0.1361884;0.11248151;0.092832595;0.08985225;0.09475057;0.10653674;0.1155614;0.120244056;0.12525974;0.12216968;0.1098272;0.09244058;0.07651071;0.06375442;0.05612752;0.043386336;0.02931832;0.014940653;0.0050764345;-0.00055344583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015362893;0.013864773;0.04427567;0.0815951;0.10704406;0.10862807;0.0876267;0.06854522;0.06985186;0.082484104;0.09918449;0.115966626;0.12225077;0.11683114;0.10535446;0.07760648;0.05948589;0.052552547;0.044538084;0.03178163;0.01619712;0.019563835;0.042169236;0.07194678;0.09304856;0.08894066;0.07508726;0.070037946;0.07371486;0.09500025;0.12279023;0.13287313;0.13971806;0.13867636;0.12679157;0.10949164;0.095140204;0.08755342;0.090369314;0.09176915;0.08464114;0.07937177;0.070430756;0.053911548;0.03263537;0.010383026;-0.001142007;0;0;0;0;-0.0009995423;0.009399037;0.025587328;0.040590007;0.042247955;0.031107472;0.012311785;0.0030773499;-0.00036737355;0;0;0;-0.00016794218;0.0011650987;0.006794025;0.029408969;0.070163585;0.11559386;0.12864183;0.10418714;0.055449553;0.015639618;-0.0017796148;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;-0.0022147377;0.02202142;0.045554318;0.0568443;0.057882804;0.04549707;0.024713267;0.018812072;0.021549396;0.022239616;0.029618893;0.023947665;0.012207616;-0.003703634;-0.0053856005;-0.0003664195;0.023683669;0.06645407;0.09282146;0.09538544;0.081254914;0.065379135;0.05043037;0.040031787;0.017872484;0.002428483;-0.0015267474;0.00038168684;-0.000023855428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000028626511;0.00031489163;0.00041985553;-0.0011736869;-0.0037023618;0.0010019277;0.030029211;0.054848395;0.06277794;0.045878757;0.021259956;0.001574458;0.0036260244;0.001956145;0.00019084338;-0.0011927712;-0.00067431334;-0.0033811086;0.0049460246;0.013661208;0.019259278;0.016657447;0.008896483;-0.002743374;0.0027195185;0.0072615915;0.012695856;0.012490701;0.006717688;-0.002447567;-0.004246265;-0.0045706993;-0.0017366749;-0.001068723;0.012318941;0.026985254;0.03315904;0.026097834;0.011832289;-0.002872193;-0.0037906268;0.01661769;0.06133707;0.108840376;0.12385737;0.09864219;0.0470596;0.009647135;-0.0012118557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
