;meta[fps=30]
;meta[frames=57]
corner_right_out;0;-0.0003655181;0.0038778314;0.004143157;0.010908026;0.04951008;0.1152681;0.1535603;0.14548363;0.08704713;0.037379332;0.066698715;0.16606027;0.25952157;0.31360343;0.27933747;0.18727145;0.090173505;0.04102091;0.04157506;0.083424725;0.11300633;0.122914284;0.1099152;0.0938658;0.07801802;0.058908414;0.038690496;0.016064242;0.03520107;0.11584514;0.2401213;0.35583282;0.4244463;0.42714038;0.39533108;0.33926016;0.25058585;0.15092;0.06579326;0.015251564;-0.0018554216;0;0;0;0;-0.0010347689;0.0103476895;0.020695379;0.025869222;0.019003233;0.026022293;0.044133626;0.07866989;0.08787279;0.07043182;0.03363509;0.010182555;-0.0011429399;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.00038407234;0.004070795;0.004417759;0.01136446;0.050879385;0.118273884;0.15751234;0.14929469;0.08935527;0.038425785;0.06836488;0.1701422;0.26572612;0.3209138;0.2856756;0.19144243;0.091926254;0.043528203;0.047869887;0.095014915;0.12762086;0.13639826;0.11807906;0.0965438;0.07673532;0.05616857;0.03642688;0.014856981;0.035651315;0.11891524;0.24657817;0.36560348;0.4362728;0.43917468;0.40640792;0.34854844;0.25728396;0.15482752;0.0674149;0.015611517;-0.0018999516;0;0;0;0;-0.0010592606;0.010592605;0.02118521;0.026481513;0.019459667;0.026634583;0.044524748;0.07802049;0.08607302;0.068056874;0.03163494;0.009399567;-0.0010613013;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0.0001335904;-0.0023155666;0.006977871;0.01607983;0.03838497;0.07989596;0.13957968;0.16253495;0.1462013;0.085457765;0.026718073;-0.0029523473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000011132533;-0.00039520493;0.0026161452;0.0053992784;0.0068743387;0.005566266;0.0028499283;-0.00028387958;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0.00008906026;-0.001903663;0.008202449;0.017861033;0.04011051;0.0810092;0.13986912;0.16250156;0.1462013;0.085457765;0.026718073;-0.0029523473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000011132533;-0.00036737355;0.002337832;0.004842651;0.006178555;0.0050096395;0.002571615;-0.00025604822;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.00014843376;0.0015696869;0.0017199758;0.004608867;0.020990388;0.04878832;0.06495833;0.061453436;0.037073188;0.013555713;0.016329568;0.042752635;0.06745943;0.08191688;0.07320382;0.048949737;0.023894124;0.0071099773;-0.0008015424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043472537;0.0043472536;0.008694507;0.010868134;0.008694507;0.0041505788;0.00045587728;0.014694942;0.026439764;0.030837113;0.023489643;0.010564772;-0.0010761447;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.00015585545;0.0016439039;0.0018906748;0.004657109;0.019910535;0.045893867;0.06096175;0.057761148;0.034765046;0.013410992;0.019454101;0.05023741;0.07930074;0.096370615;0.08618064;0.05768136;0.028172728;0.008397639;-0.00094626524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00041023383;0.004102338;0.008204676;0.010255845;0.008204676;0.0039056637;0.00048407953;0.014657833;0.026365547;0.03074434;0.023415426;0.010527664;-0.0010724339;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.000593735;0.004801832;0.021782653;0.050641887;0.08226941;0.10030411;0.089895196;0.060501605;0.027979767;0.006408629;-0.0007792774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001591952;0.015919521;0.031839043;0.0397988;0.031839043;0.01596405;-0.002432458;0.003061446;0.006790844;0.0089895185;0.007458796;0.003996579;-0.00039520487;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.000593735;0.004801832;0.021782653;0.050641887;0.08226941;0.10030411;0.089895196;0.060501605;0.027979767;0.006408629;-0.0007792774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001591952;0.015919521;0.031839043;0.0397988;0.031839043;0.01596405;-0.002432458;0.003061446;0.006790844;0.0089895185;0.007458796;0.003996579;-0.00039520487;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;-0.0009383135;0.0085195685;0.02708704;0.043878075;0.046672348;0.034326367;0.013708917;0.0019990846;-0.00045802418;0;0.000114506045;-0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010305544;0.009608966;0.027576873;0.03969543;0.038025547;0.024237113;0.00593523;-0.00069657847;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0013168196;0.0129353665;0.028710485;0.0371095;0.03133649;0.016870558;0.00033397652;-0.00037596154;-0.001595451;0.0019332434;0.011002122;0.031241067;0.059415285;0.08993496;0.09494459;0.077469066;0.042768005;0.013168196;-0.001463769;0;0;0;0;0;0;0;0;-0.0007973014;0.0067494954;0.026711715;0.05763683;0.08932319;0.10968195;0.1094084;0.09368713;0.06782786;0.040323086;0.018636918;0.0058525307;0.0007570122;-0.000118747004;0;0;0;0;0;0;0;0;-0.00085879536;0.007891375;0.023445113;0.042367235;0.048521932;0.03993398;0.020038556;0.0062692054;-0.00069657847;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.00026336403;0.002646999;0.0051336894;0.0063169193;0.0049333037;0.002366459;-0.00039695445;-0.002881099;0.026441352;0.08211036;0.13068955;0.13525388;0.09531673;0.033015907;0.00083652895;-0.0034828915;-0.00022901196;0.00034351807;-0.000025445783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002668627;0.025216775;0.068067476;0.09610555;0.09010989;0.056076154;0.012026316;-0.0014694942;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;-0.0001020482;0.0006456868;0.0050986996;0.01597704;0.03397278;0.05486483;0.06105266;0.05009269;0.028328586;0.008675955;-0.0009648196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.0007681447;0.0072398563;0.01895499;0.03508974;0.053519644;0.0727511;0.07365283;0.061390348;0.03494873;0.010783713;-0.0011967474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000011132533;-0.0003395422;0.0020595184;0.0042860243;0.0054827714;0.0044530123;0.0022933015;-0.00022821689;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;-0.00058631337;0.004341688;0.025304247;0.0601936;0.093962274;0.11345906;0.100998044;0.06774145;0.03313412;0.009837447;-0.0011095423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;-0.00091286766;0.00672776;0.039694898;0.09458199;0.14770272;0.17843592;0.1589132;0.106586576;0.05220044;0.015541015;-0.0017515185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;-0.0003636627;0.0026346992;0.016212678;0.039097454;0.061496105;0.07464363;0.0667284;0.044789884;0.021927377;0.006516242;-0.0007347471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0.00020038556;-0.002079557;-0.004326102;0.0054326756;0.03572875;0.08212469;0.10653833;0.0952299;0.05561145;0.017389014;-0.001921475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;-0.00021946993;0.0021803859;0.004532531;0.0058779772;0.003630796;0.0004198554;0.0049333014;0.012151953;0.016030844;0.01336858;0.0062310374;-0.00062978326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012738798;0.012223518;0.030630367;0.04215254;0.038359523;0.02304434;0.003878892;-0.0005152772;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0024844103;0.022728918;0.06924806;0.11922756;0.1448862;0.13485207;0.08973006;0.05039326;0.021044193;0.0046830843;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017511474;0.017511474;0.035022948;0.043778688;0.035022948;0.017578272;-0.0028755334;0.0032284346;0.0074587967;0.010074942;0.008460725;0.0046311333;-0.00045643383;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0011243857;0.0032284346;0.0074587967;0.010074942;0.008460725;0.0046311333;-0.00045643383;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0012282892;0.011099134;0.034889355;0.06752251;0.10302044;0.12802413;0.11931848;0.089208685;0.048526704;0.027734848;0.04919466;0.10095351;0.14438525;0.16522162;0.1434798;0.096344635;0.04709061;0.014026991;-0.0015808197;0;0;0;0;0;0;0;0;-0.0022265068;0.018873354;0.074951634;0.15503165;0.2302616;0.27499953;0.27671388;0.25556952;0.21857983;0.16106175;0.096819624;0.04214405;0.009755806;-0.0011874698;0;0;0;0;-0.0016654269;0.016654268;0.033308536;0.04163567;0.03138261;0.034499712;0.049206533;0.094274;0.109562665;0.09215881;0.047910705;0.016435327;-0.0017849159;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.00034881925;0.0036143612;0.0053751552;0.008468144;0.020834533;0.04216447;0.053736735;0.051567744;0.031351067;0.00909899;-0.0010223376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016253497;0.013774653;0.05473494;0.11332175;0.1683276;0.20071582;0.2009385;0.18328229;0.15364748;0.1107056;0.06494348;0.027530748;0.0062230835;-0.0007644337;0;0;0;0;-0.0003734965;0.0037349646;0.0074699293;0.009337411;0.0072918087;0.005315785;0.003860576;0.021782653;0.03521591;0.039093744;0.028469594;0.013121543;-0.001332193;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.0022766027;0.020828968;0.06344987;0.109171174;0.13260701;0.12346906;0.08223786;0.04630391;0.019439256;0.0043676626;-0.0005380723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003065157;0.02597962;0.10320228;0.21358503;0.31706196;0.37778613;0.37793463;0.3446854;0.28917122;0.20863108;0.12259515;0.052066848;0.011789347;-0.0014472288;0;0;0;0;-0.001598075;0.01598075;0.0319615;0.039951872;0.0319615;0.015772944;-0.0006852076;0.015808195;0.02849928;0.03328627;0.025382172;0.011444243;-0.001165205;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;-0.0013359038;0.013047327;0.029835185;0.039631814;0.034510847;0.019593257;0.0017812053;-0.00031171093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0043305554;0.04142415;0.10542508;0.14589183;0.13364606;0.080933504;0.014483424;-0.0018813979;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0012334846;0.012016455;0.027911484;0.036623802;0.031493932;0.017299958;0.0008482992;-0.00085275195;-0.0006545929;0.005942545;0.026807137;0.0637523;0.10450479;0.13700435;0.13177949;0.0975284;0.05100184;0.015548437;-0.001736675;0;0;0;0;0;0;0;0;-0.0014175426;0.012030557;0.04761755;0.09799597;0.14518307;0.17329642;0.17465457;0.1618299;0.1388301;0.10230054;0.0613922;0.02664386;0.0061525777;-0.00074959034;0;0;0;0;0;0;0;0;-0.0019370605;0.018257353;0.04895716;0.079857364;0.08490411;0.064550124;0.02752704;0.008052531;-0.0009165784;0;0;0;0;0;0;0;0;0;0
lip_upper_right_up;0;-0.0012468437;0.011410846;0.0347168;0.05972603;0.0725674;0.0676023;0.045064487;0.025410006;0.010670532;0.002393494;-0.00029501205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008755737;0.008755737;0.017511474;0.021889344;0.017511474;0.008755737;-0.0008755737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.00049725315;0.004590314;0.013093714;0.025641933;0.043734152;0.0620917;0.06453529;0.052877672;0.029321235;0.00971499;0.007423543;0.021942219;0.040288635;0.06134025;0.06613837;0.054115236;0.02998362;0.019922284;0.030682491;0.060627766;0.08484102;0.097302034;0.09469085;0.088767104;0.080449864;0.06416544;0.04309403;0.020717643;0.015162509;0.03386269;0.07084001;0.1046792;0.12500721;0.12678099;0.119381554;0.10492411;0.07920796;0.04868256;0.021623082;0.005094987;-0.0006159999;0;0;0;0;-0.00074087;0.0074087;0.0148174;0.01852175;0.0148174;0.0075200256;-0.0024775448;0.004007712;0.009685304;0.013359038;0.011355183;0.0063455435;-0.00062342186;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;-0.00048240976;0.003525302;0.021244586;0.050883092;0.07968667;0.09646339;0.08605448;0.057740733;0.028295185;0.008431037;-0.00094997603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;-0.00049725315;0.0036440492;0.021804921;0.05215221;0.08166826;0.098856896;0.08819192;0.05919538;0.02900396;0.008624001;-0.00097224116;0;0;0;0;0;0;0;0;-0.0010325423;0.009312363;0.030074533;0.052787684;0.063593194;0.05626938;0.03351727;0.014189803;0.0028694102;-0.0012050966;-0.0012259701;-0.0003534579;0.000038963866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;-0.00023155668;0.0023222463;0.0045643384;0.0056553264;0.0044641453;0.0021819766;-0.00029835192;-0.002524116;0.023159375;0.07134098;0.113692835;0.120754555;0.09343533;0.04971789;0.026647571;0.019463375;0.012683664;0.0043268437;-0.00046756634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023007232;0.021734413;0.05874266;0.08297447;0.07783496;0.048463624;0.010427472;-0.0012728196;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;-0.0019402413;0.01771663;0.055111337;0.08783037;0.09107471;0.06444145;0.022710364;0.0010178315;-0.0020356628;-0.000010602368;0.00026506023;-0.00002120482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017918076;0.017000968;0.045007236;0.06313736;0.058763865;0.036260247;0.007379278;-0.00091710855;0;0;0;0;0;0;0;0;0;0
tongue_front;0;-0.00068120484;0.0069869882;0.011675903;0.014936144;0.018517109;0.025353016;0.026938077;0.027343621;0.01644699;0.0048240973;-0.0005407231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021867473;0.0021867473;0.0043734945;0.0054668677;0.0043734945;0.002202651;-0.0006401206;0.0023060243;0.0048506027;0.0062421686;0.0050891563;0.00264;-0.00026240968;0;0;0;0;0;0;0;0;0;0
tongue_up;0;-0.0013040965;0.012850122;0.028034898;0.035958074;0.030121451;0.016062655;0.00011132585;-0.00031807233;0.00020356629;-0.000015903615;0;0;0;0;0;0;-0.0017692775;0.016042775;0.05046814;0.09045977;0.11408062;0.1087032;0.07417844;0.040275905;0.014605483;0.0016778314;-0.0012404823;-0.001531165;0.008923695;0.03489077;0.074807085;0.11529945;0.14095552;0.14005607;0.11965705;0.08658636;0.051472936;0.023809478;0.0075153415;0.001008996;-0.00015550201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.0009595182;0.0099715665;0.01429735;0.023993254;0.066532776;0.13963376;0.18015619;0.17225474;0.10478894;0.030407717;-0.0034166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005545061;0.04700049;0.18668725;0.38629884;0.57346314;0.68339956;0.68385553;0.6237611;0.5231548;0.37718078;0.22141016;0.09390555;0.021236623;-0.0026081929;0;0;0;0;-0.0012420724;0.012420725;0.02484145;0.031051815;0.02484145;0.012272291;-0.0008762891;0.014154219;0.02608193;0.030932533;0.023855424;0.0110371085;-0.0011185543;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.00067325315;0.005375423;0.025302656;0.05965977;0.0976217;0.11946267;0.10733882;0.07200628;0.033710368;0.020082029;0.021667082;0.03603229;0.05505408;0.08202556;0.0905499;0.08194179;0.04391271;0.048719846;0.11673186;0.24052985;0.36984396;0.483682;0.5568122;0.60363245;0.6091121;0.51471704;0.35295954;0.17778476;0.05157189;-0.0058436957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019068439;0.019068439;0.038136877;0.04767109;0.038136877;0.019370604;-0.006518893;0.009860243;0.024253018;0.03371567;0.028785547;0.016205784;-0.0015903618;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;-0.000042409647;0.0006202411;-0.0023457836;0.0051845787;0.059498083;0.15165426;0.20715523;0.1950287;0.11910485;0.03450025;-0.0038778323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00624482;0.052937843;0.21020341;0.4347731;0.6450294;0.7681341;0.7681128;0.7004059;0.5875962;0.4239056;0.24902944;0.105695434;0.023919033;-0.0029368675;0;0;0;0;-0.0013557833;0.013557834;0.027115667;0.033894584;0.027115667;0.013764581;-0.0051646996;0.01327952;0.029660245;0.03940121;0.03276145;0.017621208;-0.001741446;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;-0.00055132527;0.0056828912;0.009027952;0.012473733;0.021358559;0.03697591;0.044323385;0.04331086;0.025824826;0.008783039;0.0019455426;0.022059908;0.07077745;0.1438164;0.17908266;0.16027029;0.09372001;0.029304001;-0.0032379762;0;0;0;0;0;0;0;0;-0.0032231333;0.027322417;0.10849447;0.22441064;0.33299524;0.39666265;0.39680058;0.3619292;0.30365837;0.21902992;0.12863375;0.05457591;0.012346504;-0.0015161446;0;0;0;0;-0.0003323856;0.0033238563;0.0066477126;0.00830964;0.0066477126;0.0033556635;-0.0010480484;0.0033397595;0.0071566277;0.009303616;0.0076337364;0.0040077115;-0.00039759045;0;0;0;0;0;0;0;0;0;0
tongue_low;0;-0.0035560492;0.034886174;0.07800089;0.1010007;0.085434236;0.04600917;0.00092877285;-0.0015967233;-0.0007856387;0.0034797117;0.007748242;0.011596917;0.0223414;0.047583625;0.062501214;0.063360006;0.032080777;0.10569331;0.30202767;0.5807736;0.8136997;0.93139875;0.90192235;0.83885396;0.7549853;0.59963703;0.4018402;0.20055875;0.075978644;0.058184266;0.13891809;0.21403971;0.26178592;0.26034573;0.22281498;0.1614058;0.09595182;0.044312775;0.013919198;0.001804177;-0.00028273097;0;0;0;0;0;0;0;0;-0.0013995185;0.012834219;0.039600007;0.05820724;0.057014465;0.037214465;0.010210122;-0.001160964;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.0008397109;0.008533879;0.015388335;0.018645396;0.0140747;0.0064886753;-0.0016030838;0.00000424112;0.000672193;0.03870516;0.07159278;0.08513736;0.065787956;0.030572051;-0.003095904;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008985543;0.0071884342;0.03455856;0.07127205;0.09966796;0.104725316;0.08339061;0.052195676;0.027163379;0.010241929;0.0013836146;-0.001033735;-0.0008746989;0.00007951808;0;0;0;0;0;0;0;0;0;0.00031807233;-0.0069816876;0.031648196;0.068067476;0.08866266;0.07283856;0.038327716;-0.0038009642;0;0;0;0;0;0;0;0;0;0
normal0;0;-0.0008924579;0.009314217;0.012644698;0.023216892;0.07410555;0.16137533;0.21071842;0.20014808;0.12730607;0.064427674;0.09997013;0.21928862;0.3270144;0.38552332;0.3437132;0.23062153;0.10904269;0.06834169;0.110890225;0.21052036;0.26988873;0.25996134;0.17940214;0.09581493;0.033884645;0.0034622184;-0.0031922534;-0.008872629;0.064917505;0.25666797;0.5289178;0.7835855;0.93365204;0.9365093;0.8583664;0.7240487;0.52379674;0.3080223;0.13064396;0.029553153;-0.0036292046;0;0;0;0;-0.0014388799;0.014388798;0.028777596;0.03597199;0.028182007;0.019669328;0.01399081;0.06075579;0.093513265;0.10035977;0.07087526;0.03168318;-0.0032358554;0;0;0;0;0;0;0;0;0;0
