;meta[fps=30]
;meta[frames=116]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039706033;0.0027822051;0.01923516;0.038503725;0.059136942;0.07568638;0.083737046;0.074512824;0.056519866;0.028521547;0.0074587963;-0.0008683375;-0.0011967473;0.010876484;0.032696247;0.07137994;0.11077983;0.14197318;0.14293614;0.13242146;0.11161477;0.10740668;0.112464555;0.12189009;0.115789466;0.096274145;0.06284759;0.049505256;0.049933862;0.052645743;0.04520365;0.026695814;0.0037227187;-0.0021719572;0.009723153;0.030213691;0.044029165;0.042804584;0.027497355;0.0070691584;-0.0013470365;0.00004453013;0;0.000055662655;-0.0011355182;0.0033657355;0.021790076;0.052997902;0.086961396;0.118331395;0.11576238;0.10574718;0.106740944;0.1243166;0.13332099;0.121778764;0.07288914;0.035341334;0.01761389;0.01608651;0.013359037;0.0066795186;-0.0006679519;0;0;0;0;0;-0.0012468437;0.011533304;0.033887427;0.053669933;0.058445793;0.045420732;0.021485787;0.006289881;0.001202314;0.015429689;0.028944584;0.0476695;0.05373395;0.044847403;0.02470309;0.012538014;-0.0018925307;-0.0017311088;-0.00011410845;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0012245786;0.010620435;0.03973201;0.071912974;0.096921414;0.11311129;0.12714146;0.14623852;0.14396432;0.10932624;0.0571786;0.022460684;0.027893672;0.066278644;0.09523139;0.11434223;0.11714874;0.11382179;0.124952644;0.14308754;0.15618663;0.14435925;0.10569225;0.051835854;0.015808195;-0.0017700725;-0.0007792773;0.0073326277;0.019073738;0.038644727;0.060039595;0.07669572;0.09418864;0.119004905;0.124075785;0.13231279;0.118376195;0.09903182;0.10168614;0.13155472;0.15203644;0.15928079;0.12176341;0.09509529;0.10227537;0.1405013;0.18290693;0.21100491;0.1926262;0.17338176;0.13857107;0.11051321;0.09734565;0.08797483;0.059333615;0.049820863;0.03578441;0.04146367;0.080574475;0.14219025;0.20057483;0.2453187;0.23440398;0.2022818;0.15004279;0.11010001;0.08157548;0.07302422;0.061053775;0.052167047;0.026286138;0.018458853;0.042187847;0.07510229;0.10425728;0.13595161;0.1409735;0.12971404;0.11277366;0.09556018;0.106955074;0.14286119;0.15289642;0.13983907;0.113362566;0.09247793;0.078113265;0.058115523;0.026093725;0.04744685;0.117011264;0.20368358;0.22499402;0.18271545;0.09214006;0.047457986;0.07736632;0.16132385;0.25462306;0.33555233;0.37504625;0.3737004;0.34499073;0.28211963;0.19815943;0.13290128;0.09183626;0.081579976;0.07893745;0.08878695;0.09739574;0.101211414;0.08065797;0.047719594;0.012362676;-0.0014333135;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.00094997603;0.008586893;0.026983136;0.051859047;0.078463145;0.107976556;0.1416339;0.17677824;0.17415257;0.13243738;0.06946732;0.02586883;0.027504032;0.066278644;0.09524252;0.11427173;0.116478935;0.1129915;0.12570779;0.14593934;0.16070181;0.14879741;0.108408585;0.052712537;0.016108774;-0.0018034702;-0.00079040974;0.007904097;0.015581831;0.020906892;0.030519836;0.04380651;0.06891595;0.106944665;0.12133983;0.13039084;0.118058115;0.099402376;0.10116529;0.12927414;0.1480148;0.15508525;0.11791155;0.09454781;0.105497435;0.14587115;0.18715678;0.21166949;0.1893421;0.16917644;0.13519903;0.11084552;0.10487959;0.10073272;0.073012725;0.06191915;0.04392341;0.04997282;0.09721205;0.16932209;0.23185538;0.2738013;0.25132024;0.20746586;0.15053967;0.098751135;0.04872339;0.017923748;-0.0019225884;0;-0.0013470365;0.011527737;0.04549643;0.07970448;0.105446234;0.13176689;0.13390656;0.12733725;0.11849987;0.110953495;0.12827349;0.16328306;0.16903341;0.14918111;0.116283014;0.09162445;0.07580512;0.0562935;0.024999024;0.05597437;0.14250198;0.24434143;0.2743616;0.23344548;0.14052798;0.097447135;0.12311504;0.19222718;0.265923;0.3284353;0.35636157;0.3523303;0.3290737;0.28198618;0.21704008;0.16534814;0.13102968;0.118854925;0.11305241;0.1161594;0.114628896;0.106649645;0.07940279;0.043678485;0.011121399;-0.0012997232;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.001415422;0.012592484;0.043020874;0.07524956;0.08943399;0.078460485;0.04804483;0.023160437;0.009973159;0.0036355671;0.0007395183;-0.00009542172;0;0;-0.0009573978;0.009373591;0.018304665;0.05482772;0.096471734;0.12141417;0.1075013;0.07231414;0.022869002;0.0033397593;-0.0004926145;0;-0.0012691086;0.012290316;0.029389884;0.039821066;0.033957932;0.02348222;0.036844965;0.063926704;0.07644338;0.060676012;0.028651424;0.0008089642;-0.00031171093;0;0;0;0;0;0;0;-0.00033397597;0.0033397595;0.005983736;0.015307232;0.020595184;0.02086793;0.010798555;0.0152627025;0.056514304;0.13274433;0.22035736;0.28482583;0.29549822;0.28451228;0.2474836;0.18293346;0.110135995;0.047884732;0.0033249161;-0.00069578324;0;0;0;-0.0012858075;0.012076571;0.03190806;0.06252587;0.09193468;0.10329542;0.09973969;0.09121663;0.06845432;0.06647235;0.0966827;0.12667374;0.13703181;0.12128412;0.10133944;0.090329364;0.08462209;0.060891233;0.02555287;0.00053436164;-0.00250482;0.008267761;0.016738875;0.03293448;0.05053724;0.0651743;0.06358902;0.054304488;0.029363167;0.010469031;0.0014650403;-0.00021819754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0013915665;0.012368243;0.042383134;0.074492544;0.089360826;0.08009858;0.051845793;0.027794752;0.013860004;0.0058286767;0.0013740727;-0.000166988;0;0;-0.0010724339;0.010497977;0.021149024;0.055540193;0.09223024;0.11242465;0.09718144;0.06521901;0.020703726;0.0030503143;-0.00044808447;-0.0011856147;0.010353254;0.03820685;0.065041825;0.07203861;0.053948253;0.02745468;0.0380547;0.06405287;0.07685157;0.061147284;0.029104149;0.0010316146;-0.00033397594;0;0;0;0;0;0;0;-0.00037850608;0.0037850605;0.006461878;0.01928377;0.041282773;0.0673713;0.07332814;0.0727845;0.087239526;0.13119355;0.19848526;0.25642303;0.2663384;0.25628754;0.22551538;0.16927755;0.107683115;0.06533311;0.034967285;0.032145184;0.024268918;0.009997013;-0.0010353255;-0.00097409665;0.0088926675;0.026197076;0.05738932;0.09148492;0.10805012;0.10880715;0.099164136;0.07487222;0.06897457;0.09242375;0.11536048;0.12274321;0.10963094;0.09377673;0.084484786;0.078651346;0.05552907;0.02207581;-0.000122458;-0.0022450609;0.008252918;0.01781205;0.023266993;0.019147955;0.01010834;-0.0010019279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.00038963865;0.0029501212;0.016506363;0.03518198;0.055061497;0.07110506;0.08121183;0.08428917;0.07513505;0.05231018;0.025304247;0.011137305;0.01838299;0.04268658;0.06374487;0.066124454;0.05076991;0.036459044;0.040747847;0.060064465;0.08263122;0.080908455;0.05918054;0.030102365;0.009418122;-0.001046458;0;0;0;0;0;0;0;0;-0.0009669399;0.009621689;0.019421497;0.028216198;0.036161643;0.045274414;0.04971789;0.05065302;0.035251427;0.023673596;0.028505774;0.047301594;0.06936774;0.08180092;0.07266018;0.052134573;0.027199559;0.007503327;-0.00085998815;0;0;0;0;-0.00085720496;0.0074699284;0.026988968;0.053476978;0.08581327;0.0952017;0.07766425;0.045840055;0.016413063;-0.0017589402;0;0;0;-0.0013804339;0.012540797;0.039832197;0.0639564;0.066878684;0.048259523;0.018101498;0.0017422416;-0.00096853025;0.000055662655;0;0;0;0;0;0;0;0;-0.0012050966;0.010965544;0.03399133;0.0608198;0.07717627;0.071164705;0.04555154;0.021847596;0.0056775915;-0.0006642411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.00027354225;0.0021772052;0.010176725;0.025568247;0.047405507;0.07406155;0.09237298;0.0885259;0.064439856;0.031708628;0.012859663;0.0217342;0.050341308;0.07404246;0.08797297;0.08100215;0.068880685;0.066631176;0.075120464;0.086774364;0.08496719;0.062436804;0.03179451;0.010175134;-0.0011243859;0;0;0;0;-0.00023934945;0.0017255424;0.010381086;0.03019699;0.042282943;0.051964276;0.046471164;0.03575292;0.029175976;0.03490844;0.036104396;0.037169933;0.026616296;0.012199665;0.002819712;-0.00034192784;0;0;0;0;0;0;0;0;0;0;0;0;-0.00056775915;0.0046571097;0.019912392;0.05107977;0.06981954;0.0672776;0.04258936;0.015455665;-0.0016476148;0;0;0;-0.0014249642;0.012986098;0.040722802;0.06506966;0.06776929;0.04870483;0.018056966;0.0017422416;-0.00096853025;0.000055662655;0;0;0;0;0;0;0;0;-0.0013748676;0.013114122;0.033681475;0.048676994;0.046589643;0.030475305;0.00819911;0.0009796629;-0.00016142172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00088169647;0.007731172;0.02849186;0.04375827;0.044778753;0.030532828;0.009976233;-0.001085793;0;-0.0006846507;0.006846507;0.013651267;0.01705504;0.018338064;0.027232958;0.031655356;0.03441344;0.024282834;0.009290098;-0.0009768797;0;0;0;-0.0005454941;0.0054994705;0.010464579;0.012746749;0.009796629;0.0045643384;-0.0009907953;0.00004453013;0.0000667952;-0.0006345543;-0.002159711;0.0012384942;0.019454544;0.04965299;0.084846705;0.11315496;0.12707753;0.12673709;0.11684317;0.095784076;0.06851028;0.041041747;0.019369157;0.00642169;0.0010237474;-0.00014572481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010715063;0.009596242;0.03184461;0.056901153;0.06487483;0.052434225;0.025590906;0.0066182897;-0.00077371096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009388436;0.008237331;0.030287912;0.04649317;0.04755447;0.032410517;0.010572195;-0.001151104;0;-0.00072361453;0.0072361454;0.014430543;0.018029135;0.01911734;0.027622595;0.03161639;0.03441344;0.024282834;0.009290098;-0.0009768797;0;0;0;-0.00057889166;0.0058334465;0.011132531;0.0135816885;0.010464579;0.0048983144;-0.0010241929;0.00004453013;0.0000667952;-0.0006345543;-0.002159711;0.0012384942;0.019454544;0.04965299;0.084846705;0.11315496;0.12707753;0.12673709;0.11684317;0.095784076;0.06851028;0.041041747;0.019369157;0.00642169;0.0010237474;-0.00014572481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008993495;0.0085545555;0.022085352;0.03373873;0.038321357;0.041746993;0.03619584;0.031193353;0.020081498;0.0075812535;-0.00080154237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00097568694;0.008778797;0.028636053;0.049640756;0.06579804;0.066262424;0.054763306;0.049659044;0.04374449;0.033089064;0.021387184;0.0077927723;-0.00083016884;0;0;0;0;0;-0.0005820724;0.005820724;0.011641448;0.01455181;0.011641448;0.005820724;-0.0005820724;0;0;0;0;0;0;0;0;0;0;0;-0.0011355182;0.010855809;0.02775181;0.03789832;0.034240488;0.020149881;0.0029040007;-0.0009764822;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.00044984516;0.003815505;0.014997566;0.031989448;0.053039476;0.07802087;0.09962707;0.100177795;0.07833713;0.041872412;0.018914765;0.020584641;0.044103913;0.06576146;0.07994112;0.08635982;0.08915695;0.08828543;0.08906344;0.09865968;0.094422944;0.0767286;0.045048587;0.015315183;-0.0016603377;-0.0025382172;0.022080582;0.081836835;0.14696532;0.18979219;0.19662277;0.1749398;0.15401223;0.14505371;0.11721125;0.07856546;0.04500565;0.03833567;0.05540184;0.08227593;0.09187011;0.09851098;0.11531474;0.1265769;0.11967552;0.100859314;0.08531463;0.0943315;0.12127143;0.13442437;0.12415699;0.11408618;0.09092098;0.0656565;0.05100608;0.045607444;0.05229809;0.076897174;0.09778179;0.11754999;0.13176337;0.118857265;0.099318095;0.083198816;0.07504853;0.06908976;0.05808828;0.047030967;0.05571036;0.078135096;0.102700934;0.11175885;0.12064069;0.13653462;0.14160104;0.14044547;0.12835555;0.09927483;0.06722841;0.043920703;0.026918463;0.0406471;0.06121366;0.07918411;0.09000811;0.09747644;0.08723134;0.06496389;0.045120154;0.042004634;0.06064923;0.087398015;0.10532806;0.1120774;0.11558495;0.10296626;0.07977576;0.04988322;0.02255101;0.004883396;-0.00007452533;0.00751961;0.031128084;0.058593787;0.07738222;0.08580958;0.08440612;0.08045022;0.06801076;0.047520004;0.022743762;0.0060735918;-0.0014981207;0.0000667952;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0.00009542171;-0.00081426516;-0.0032697837;-0.005776194;-0.0049682898;0.0076337373;0.029389888;0.042920686;0.04075143;0.025299476;0.007529409;-0.0024186224;-0.0040229806;0.008225352;0.019472394;0.040745072;0.04877385;0.040928278;0.020548107;0.021899277;0.02070651;0.028718755;0.02342603;0.0108399065;-0.0010973497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001784386;0.0017738898;0.003673736;0.004670893;0.0038311814;0.0019943137;-0.00007347472;-0.000010496388;0;0;0;0;-0.0030654224;0.028073067;0.08607515;0.13757662;0.15819488;0.12948725;0.06885869;0.026665594;0.0072091077;-0.0026574945;0.00015267474;0;0;0;0;0;0;0;0.00023855426;-0.0023855425;-0.004771085;-0.0059638564;-0.004771085;-0.0023855425;0.00023855426;0;0;0.00020038559;-0.0020038558;-0.0040077115;-0.0050096395;-0.0040077115;-0.0019132051;-0.00069657847;-0.0019084341;-0.002457109;-0.0035369648;0.013969738;0.027591188;0.03269148;0.023998559;0.0101147005;-0.0039981697;0.000022265061;0.000019084342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
