;meta[fps=30]
;meta[frames=55]
corner_right_out;0;-0.000158082;0.0016721067;-0.00026718128;0.024157595;0.08248093;0.12521873;0.12745413;0.08781564;0.027651621;0.0044212057;0.053620636;0.14250754;0.24233933;0.30982313;0.32479796;0.2666273;0.17606841;0.10369759;0.07183858;0.080376;0.11300633;0.122914284;0.1099152;0.0938658;0.07801802;0.058908414;0.038690496;0.017922139;0.019009417;0.05744881;0.122242615;0.18208615;0.21672566;0.22056021;0.21431607;0.22272609;0.25138617;0.28781182;0.3071911;0.2821429;0.20678678;0.11484321;0.043194234;0.006089498;-0.0020892054;-0.0008943134;0.008783569;0.030558802;0.05706165;0.072682455;0.06776001;0.04399948;0.020815978;0.006104338;0.0005640477;-0.000105759005;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.00016698801;0.0017589405;-0.00012691146;0.024948008;0.08469631;0.12841377;0.130618;0.08997313;0.028351694;0.004454604;0.05468618;0.14559604;0.24778788;0.31686524;0.33217403;0.27259117;0.1797349;0.10755457;0.07879818;0.09189941;0.12762086;0.13639826;0.11807906;0.0965438;0.07673532;0.05616857;0.03642688;0.01682249;0.018554218;0.05682663;0.12107371;0.18075025;0.21568294;0.21995038;0.213141;0.22480664;0.26504704;0.3200578;0.35629416;0.33619753;0.24941324;0.13907875;0.052092843;0.0072881007;-0.0025345068;-0.00082009647;0.008290025;0.029260004;0.05523962;0.07103112;0.06679519;0.043884438;0.020916171;0.0061414465;0.00056033686;-0.000105759005;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0.0001335904;-0.0013359038;-0.002642121;-0.004671953;0.0047498792;0.039123435;0.09805535;0.16609737;0.18837358;0.15394807;0.08564627;0.0266921;-0.0029575427;0;0;0;0;0;0;0;-0.00069887564;0.0056763543;0.025517;0.05776547;0.094546124;0.12607098;0.14618994;0.1611236;0.16312376;0.14328434;0.1157511;0.104869686;0.12689848;0.16740857;0.17381224;0.13278887;0.069081075;0.018331572;-0.0074439533;0.050983287;0.12886277;0.17640239;0.15846418;0.09291952;0.0126947975;-0.0044567245;0.000022264861;0.0005454942;-0.000044530138;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0.00008906026;-0.00089060253;-0.0017515185;-0.0035586997;0.005640482;0.03956873;0.098010816;0.16609737;0.18837358;0.15394807;0.08564627;0.0266921;-0.0029575427;0;0;0;0;0;0;0;-0.0006803214;0.005521736;0.024855234;0.05650131;0.09297891;0.1248402;0.14604148;0.1625894;0.16598234;0.14615159;0.116316386;0.1004377;0.11567813;0.15046854;0.1562488;0.11933704;0.06207871;0.016472438;-0.0067017847;0.045936536;0.116086334;0.15887977;0.14265597;0.083623864;0.011403424;-0.003974315;0.00008534932;0.0005380725;-0.000044530138;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.00007124822;0.00074587995;0.000026717908;0.010435635;0.035078607;0.053057656;0.053888142;0.03708247;0.011879685;0.00033206775;0.013354268;0.036521066;0.06292266;0.08094146;0.08513524;0.06975167;0.04633837;0.023440342;0.0070930137;-0.0007951809;0;0;0;0;0;0;0;-0.0006308435;0.005223632;0.022633672;0.045147367;0.062167764;0.06608641;0.05727935;0.046661384;0.046635408;0.05819964;0.07510377;0.08669026;0.08275059;0.060987722;0.03363138;0.012538943;0.0017106999;-0.00065310864;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.00006902172;0.00072584127;0.00002894437;0.00972538;0.032796443;0.049662225;0.050483815;0.034791395;0.011099453;0.0007302942;0.015680965;0.04288729;0.07392001;0.09513385;0.10015621;0.08216445;0.054620974;0.02765957;0.008389159;-0.0009399038;0;0;0;0;0;0;0;-0.0006865062;0.0056837765;0.02463382;0.049203314;0.06770806;0.07136696;0.06009217;0.046144336;0.036465224;0.026938254;0.016993191;0.007855855;0.0017700716;-0.00021646579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.0007124821;0.0058111814;0.025905402;0.057944827;0.08616579;0.08933856;0.065693066;0.03241793;0.007982025;-0.00094626524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.0007124821;0.0058111814;0.025905402;0.057944827;0.08616579;0.08933856;0.065693066;0.03241793;0.007982025;-0.00094626524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;-0.0007586026;0.006663162;0.02390995;0.04225205;0.048870903;0.039518222;0.019440807;0.0046115946;-0.00040213476;-0.00032988656;0.00015812734;0.00010223755;-0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000729976;0.0063169166;0.02352622;0.04624613;0.06360334;0.06681905;0.05160883;0.031007284;0.01341152;0.003091663;-0.0003769157;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.00101147;0.0101147;0.0202294;0.025286749;0.0202294;0.0101147;-0.00101147;0.00012404822;-0.0012404822;-0.0028944581;0.000031807107;0.014429352;0.041454367;0.0742524;0.1026499;0.10315086;0.07871495;0.042546947;0.01314593;-0.0014615424;0;0;0;0;0;0;0;-0.00018554222;0.0014525304;0.0069922907;0.01907904;0.03821639;0.06315008;0.08960309;0.114251584;0.1315526;0.13746345;0.12993255;0.11214383;0.08659414;0.057587;0.031174274;0.011930895;0.0016857842;-0.00058843393;-0.00096375914;0.009504001;0.024074897;0.032942753;0.029539376;0.017255424;0.002267856;-0.00091286766;-0.0000031807629;0.00011768677;-0.000009542171;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.000019084344;0.00017175908;0.00057253026;0.0008587954;0.0008587954;0.0005725302;0.00017175906;-0.0024618797;0.02168117;0.0750328;0.12875657;0.14506686;0.113419585;0.0515468;0.009344508;-0.002844929;-0.0015212941;0.00041440307;0.00036532883;-0.000032716016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00063932536;0.0044752774;0.029246751;0.07918411;0.13739133;0.17253834;0.15721999;0.104159154;0.046263628;0.010369161;-0.0012722897;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;-0.0000874699;0.0005900242;0.0040411092;0.012605208;0.027182462;0.046510123;0.06353495;0.06427606;0.049143773;0.02609943;0.007231376;-0.0008269883;0;0;0;0;0;0;0;-0.00016822493;0.0013457994;0.0062020575;0.015479168;0.028635347;0.044223372;0.06061788;0.07623805;0.08211231;0.0732867;0.057975747;0.05054788;0.06064756;0.08043378;0.083430916;0.063670665;0.03310073;0.008779858;-0.0035698325;0.024458174;0.061852347;0.08465178;0.07607231;0.044604342;0.0060932054;-0.0021671334;-0.000007421744;0.00023007239;-0.000018554225;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.00010337351;0.00069816876;0.0047663148;0.014873061;0.03222709;0.05569447;0.076893985;0.0784112;0.060373314;0.032263666;0.008983953;-0.0010257834;0;0;0;0;0;0;0;-0.000751446;0.0063260617;0.025759287;0.053177327;0.07632464;0.0842357;0.072198644;0.050103813;0.03391758;0.03383501;0.048833773;0.06656975;0.07141381;0.056074567;0.03199119;0.011993449;0.0017552301;-0.0005195183;-0.0042489166;0.04091948;0.10345833;0.14159098;0.12718917;0.07458796;0.010219664;-0.0035364348;0.0000742167;0.00044901227;-0.00003710845;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;-0.0004293977;0.002993061;0.019916102;0.052111384;0.08805674;0.11222228;0.11737664;0.09638705;0.064199716;0.032470413;0.009795038;-0.0010989399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;-0.0006440965;0.004400531;0.030631961;0.08117525;0.1378923;0.17621686;0.1847205;0.15173166;0.10108498;0.051220782;0.015490123;-0.001736675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;-0.0002576386;0.001727133;0.012533641;0.03358367;0.057418425;0.07369259;0.0775031;0.06373533;0.04246425;0.021496918;0.006495037;-0.00072838564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0.00020038556;-0.0019574699;-0.0051469407;-0.0007087714;0.021714002;0.061308704;0.10816739;0.12272688;0.100231744;0.055733167;0.017363038;-0.0019240724;0;0;0;0;0;0;0;-0.0007730925;0.006307198;0.02811459;0.06196615;0.097874746;0.12455324;0.13603827;0.14023155;0.13524047;0.11123378;0.0736553;0.03468278;0.007865748;-0.0009586343;0;0;0;0;-0.0014954702;0.014795134;0.03166092;0.03902323;0.030718362;0.01443518;-0.00259017;-0.0011429397;0.00063826534;0.00026346993;-0.000025975909;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;-0.000012268506;0.00015267474;0.00002590018;-0.0010659966;-0.0026540863;-0.0013781622;0.0072465963;0.01508617;0.01781523;0.013104127;0.005170494;-0.00053981424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000047710855;-0.00006011567;0.000057253;-0.0001746217;-0.00088360463;0.006803567;0.013936337;0.017483162;0.014151036;0.0069581494;-0.00069753255;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0024246653;0.02234967;0.06616508;0.110848844;0.12875888;0.10839746;0.059705995;0.02484336;0.0055818516;-0.00068799057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00089338573;0.007909665;0.027330365;0.050065782;0.06416791;0.063082494;0.047199156;0.030436339;0.017032774;0.007636916;0.0022710364;0.0001558554;-0.00016698797;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009017351;0.007987591;0.027553018;0.05038584;0.06446571;0.063355245;0.0474719;0.029576356;0.027758967;0.039790448;0.058103472;0.0709031;0.07435696;0.07150425;0.06419018;0.049339376;0.028065113;0.0092734;-0.0010130603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0012379376;0.011177063;0.034849282;0.07273552;0.10932146;0.11644629;0.089069165;0.049239192;0.019297132;0.013604274;0.04123331;0.0838232;0.1296797;0.15850021;0.16732354;0.1372498;0.09127404;0.04621909;0.013988821;-0.0015680967;0;0;0;0;0;0;0;-0.0013791972;0.01134405;0.049788397;0.10399764;0.15392704;0.18332557;0.18906504;0.19051471;0.19781148;0.20390593;0.19744164;0.17554517;0.13798031;0.09172465;0.048504442;0.018684102;0.002757158;-0.0009277111;-0.0011948919;0.011874701;0.030017018;0.041067917;0.036837548;0.021541448;0.0028610604;-0.0010946991;-0.0000037108873;0.00013730123;-0.000011132533;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.00015585548;0.001603085;0.0017878846;0.010740667;0.030725788;0.04485297;0.044685982;0.030970706;0.010159549;-0.0011043473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009710042;0.008031503;0.034873277;0.07019927;0.097133815;0.101459414;0.08104978;0.05115398;0.0331032;0.03563276;0.05661511;0.08011093;0.087403975;0.06929629;0.03936464;0.014527956;0.0020261218;-0.0006976388;-0.0012060242;0.011867277;0.03009123;0.041246027;0.036726218;0.021096148;0.0021931084;-0.0016958555;-0.00030057837;0.00016698793;-0.000011132527;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.0022220537;0.020486088;0.060601052;0.10144855;0.11786012;0.099257655;0.054731984;0.022846185;0.005183307;-0.00063678087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001286426;0.010620437;0.04628165;0.09442613;0.13320445;0.14301963;0.119264044;0.080681175;0.051927075;0.043385953;0.055003364;0.072530925;0.07808853;0.06184122;0.035022948;0.012854365;0.0017181215;-0.0006568194;-0.0010631568;0.010676098;0.024892341;0.032545958;0.027703306;0.015028916;0.0005176627;-0.00076257833;0.00028944583;0.00017812052;-0.0000166988;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;-0.00031171093;0.0031171092;0.0062342184;0.0077927723;0.0062342184;0.0031171092;-0.00031171093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011132531;0.010709495;0.025977762;0.041101307;0.046639737;0.04216446;0.027219042;0.017806485;0.007720411;0.0019147956;-0.00022821692;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0010381086;0.010353254;0.021051617;0.026398016;0.021235304;0.0106593985;-0.000982446;-0.00013915665;-0.00019561453;0.0009446751;0.013600776;0.043369167;0.08442913;0.12222248;0.14617015;0.13324687;0.09594971;0.050573505;0.015518749;-0.0017303136;0;0;0;0;0;0;0;-0.00051951816;0.004248916;0.018851086;0.040840313;0.06377333;0.081992336;0.093143426;0.10284692;0.10831918;0.11285825;0.11649135;0.119798414;0.12059483;0.115372784;0.0915762;0.05990734;0.028776007;0.0073824604;-0.0008667473;-0.00001781205;0.0002181976;-0.00007124819;-0.0009529443;0.008527519;0.017322218;0.021712888;0.017584942;0.008612125;-0.0008638843;0;0;0;0;0;0;0;0;0;0
lip_upper_right_up;0;-0.0012156725;0.011208233;0.033148225;0.055513483;0.06452415;0.054371286;0.03001108;0.012544137;0.0028454755;-0.00034956154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.00045866033;0.0041702464;0.012290316;0.029240709;0.05068642;0.059425455;0.050071906;0.030398494;0.008947375;0.00038518547;0.007073928;0.018445015;0.03445996;0.05224974;0.06759991;0.06706874;0.050607435;0.037934728;0.04045527;0.059664007;0.08484102;0.097302034;0.09469085;0.088767104;0.080449864;0.06416544;0.04309403;0.020918028;0.013522316;0.026708184;0.054326758;0.07587934;0.083182275;0.073897734;0.05875379;0.050189164;0.054456633;0.07014608;0.0858912;0.08717514;0.067177415;0.038251385;0.014212535;0.00192964;-0.0006865063;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00094403856;0.009126449;0.022051318;0.029574683;0.026038993;0.014806268;0.001404926;-0.00075923884;-0.00003562414;0.0000066795233;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;-0.0003466989;0.0023632778;0.016534992;0.04387013;0.07455616;0.09533105;0.09999717;0.08218353;0.054783188;0.027775666;0.008397111;-0.0009414942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;-0.0003594218;0.0024650607;0.01701051;0.044997696;0.07642324;0.09770228;0.10247336;0.08424146;0.05614931;0.028442029;0.008594315;-0.00096375926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;-0.000022265069;0.00021151813;0.0005566267;0.00077927735;0.0007236146;0.00044530132;0.000089060246;-0.0021263135;0.018793305;0.064754754;0.11107404;0.12685521;0.104949564;0.0603574;0.03406078;0.026363425;0.021997882;0.013279519;0.0043353257;-0.00047392776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005566267;0.0039000975;0.025434125;0.06879534;0.11932962;0.14984389;0.1365405;0.090474084;0.040203284;0.009013642;-0.0011058317;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;-0.0016380725;0.014531362;0.050382663;0.08654976;0.09766638;0.076609984;0.035162892;0.006806748;-0.001485852;-0.00074974156;0.00040440646;0.00029535295;-0.000027263348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043469877;0.0030640962;0.01969398;0.05322941;0.092341706;0.115963876;0.10566895;0.07004484;0.031091575;0.0069498816;-0.0008534942;0;0;0;0;0;0;0;0;0;0
tongue_front;0;-0.00030216877;0.003066218;0.005130508;0.010757208;0.020102175;0.025461692;0.023155667;0.01636164;0.005353158;-0.0005820724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014578317;0.012039039;0.05243423;0.106730945;0.15033336;0.16187054;0.13702556;0.09826315;0.06502459;0.037877116;0.01875743;0.0069781523;0.0014560637;-0.00018554213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;-0.00096614484;0.0096773505;0.019155907;0.023915064;0.01908434;0.00954217;-0.00096614484;0.000095421696;-0.000007951808;0;0;0;0;0;0;0;-0.0017692775;0.016042775;0.05046814;0.09045977;0.11408062;0.1087032;0.07417844;0.040275905;0.014605483;0.0016778314;-0.0012404823;-0.0007236146;0.0019261052;0.008946667;0.023795348;0.046449166;0.07476291;0.10323038;0.12786508;0.14374924;0.14820933;0.14075583;0.12415425;0.0989417;0.06766459;0.037331097;0.014307957;0.002056869;-0.0006785544;-0.0013968678;0.012468437;0.045190126;0.08691062;0.11355712;0.108369894;0.07262916;0.035104584;0.0104142185;0.00096481876;-0.00018024094;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.00043575926;0.004488002;0.0044371104;0.034326367;0.10192629;0.15008244;0.15021922;0.1038538;0.034017835;-0.0036991818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001979117;0.016324183;0.071262345;0.14634156;0.2082508;0.22599217;0.19169338;0.13281287;0.10550814;0.09565672;0.08737271;0.06351551;0.03032113;-0.0030534945;-0.006918073;-0.0030534945;-0.00077927724;-0.0002862651;-0.00237494;0.023060245;0.058270853;0.079724826;0.07153977;0.041932542;0.0057306043;-0.0019349405;0.00011662648;0.0003127712;-0.000026506033;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0008269881;0.0067113265;0.030360006;0.06836964;0.102101214;0.10615664;0.0782935;0.03829591;0.013343136;0.006554941;0.008455423;0.011137832;0.025808917;0.054053742;0.09290363;0.105597354;0.08227914;0.08164034;0.13328116;0.23887852;0.36984396;0.483682;0.5568122;0.60363245;0.6091121;0.51471704;0.35295954;0.17610604;0.06539213;0.054706678;0.12578523;0.18385993;0.21274443;0.20868018;0.19823681;0.18988742;0.17190926;0.1359194;0.08655808;0.039112296;0.010130605;-0.0018766266;-0.0026559043;-0.0007156627;0.00007951808;-0.0014790363;0.014636627;0.031277113;0.038460243;0.030222168;0.014101204;-0.0026983134;-0.0012139758;0.0005831328;0.00021204825;-0.000021204827;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;-0.000028626515;0.0003912291;-0.0038486768;0.028130313;0.10739713;0.16651088;0.17139646;0.11785535;0.038645793;-0.004201736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001599197;0.013145222;0.0577637;0.12147182;0.17846861;0.2019247;0.18101141;0.13248776;0.11153737;0.10483665;0.097300105;0.07112274;0.034005463;-0.003133013;-0.006536387;-0.0015267474;0.00085879536;0.0005089157;-0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;-0.00024809648;0.0025318565;0.003708724;0.011705061;0.027799523;0.038518563;0.03718902;0.025957886;0.008320773;-0.0012166266;-0.0017653018;0.007935903;0.044267714;0.10738387;0.1820699;0.2064793;0.16881424;0.09392146;0.02925205;-0.0032416873;0;0;0;0;0;0;0;-0.00068915676;0.005583937;0.02521607;0.057910375;0.09633528;0.13058281;0.15359892;0.17046027;0.17260902;0.14979967;0.11464916;0.0902813;0.09403102;0.11834059;0.12270702;0.09341786;0.04838941;0.012807717;-0.0050838566;0.034489647;0.08714122;0.11920821;0.107057855;0.062713265;0.008487232;-0.0030693987;-0.000010602554;0.00032867483;-0.000026506033;0;0;0;0;0;0;0;0;0;0
