;meta[fps=30]
;meta[frames=85]
corner_left_spread;0;0;0;-0.0021430126;0.021430124;0.042860247;0.053575307;0.042860247;0.021430124;-0.0021430126;0;0;0;0;0;0;0;-0.0012691087;0.010917303;0.04119408;0.08488185;0.122754715;0.1409193;0.120483674;0.08157177;0.039858177;0.011407135;-0.0012987955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011466509;0.011036791;0.027190095;0.03768362;0.034254804;0.020458253;0.00410976;0.011357781;0.021703614;0.034520127;0.055709045;0.065036625;0.06364654;0.065153144;0.07361943;0.09418679;0.11585625;0.101602726;0.0748518;0.059649777;0.06307638;0.077191874;0.087587975;0.07490135;0.05286506;0.029102113;0.008902686;-0.0016654269;0.0053992784;0.026044557;0.051404465;0.062564835;0.053074345;0.028382389;0.0053547486;0.01013617;0.029779524;0.041524343;0.0384629;0.023322655;0.0042971573;-0.0012134459;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.00035067476;0.0035067475;0.007013495;0.0066294223;0.026328437;0.06427924;0.117059134;0.17291605;0.2034343;0.2107973;0.2192934;0.22905262;0.23941757;0.24236952;0.21346949;0.1837154;0.16119428;0.14686514;0.12632084;0.09130745;0.04407369;0.013281111;0.0005900242;-0.0009017351;-0.0006753736;-0.0015919522;0.009551711;0.022378614;0.035303485;0.04583041;0.057875812;0.07466516;0.10398453;0.13084288;0.15244669;0.16044429;0.17016299;0.19326966;0.22118783;0.21008201;0.18503307;0.16196793;0.17217276;0.20201315;0.21749592;0.19788484;0.17533553;0.1691755;0.17182507;0.18419702;0.19937585;0.21371531;0.21415836;0.20120196;0.17101426;0.13671118;0.121738695;0.12751426;0.15130779;0.17343706;0.18756756;0.19211967;0.18554036;0.17867713;0.18231192;0.18175676;0.1702231;0.14667855;0.11181441;0.075882025;0.062417135;0.06438714;0.095461935;0.11482002;0.13053219;0.14225827;0.18539265;0.24630386;0.295578;0.25878313;0.17370458;0.07986293;0.01936689;-0.0023155662;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.00027274704;0.0027274704;0.0054549407;0.00453094;0.026083523;0.068150304;0.12698156;0.18730876;0.21923554;0.22384343;0.22803004;0.23318055;0.24004713;0.24055803;0.21052732;0.17748754;0.1505341;0.131938;0.110364735;0.078530475;0.037538897;0.010843086;0.00018925311;-0.0008460724;-0.0006753736;-0.0015771089;0.009414411;0.021982668;0.03459954;0.044900097;0.056843456;0.073658034;0.10299597;0.130048;0.15209712;0.16029511;0.1697077;0.1918948;0.21881327;0.20744732;0.18298097;0.16113672;0.17298543;0.20440811;0.22084196;0.20138343;0.17756389;0.16985275;0.17114227;0.1832489;0.19888489;0.21624905;0.21855387;0.20538406;0.17268786;0.13530481;0.11951441;0.1206399;0.13151193;0.13470584;0.1300124;0.12008329;0.12202593;0.14047031;0.18121871;0.20716381;0.20198977;0.164901;0.11733986;0.07394237;0.06193213;0.06860711;0.1105595;0.13716486;0.1526785;0.16280074;0.2118929;0.28717953;0.35167667;0.3128798;0.21067202;0.09683075;0.023500768;-0.0028091087;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0018480002;0.018480001;0.036960002;0.04428521;0.053925984;0.07705938;0.10484674;0.12525797;0.10563381;0.05684549;0.018951744;0.0020149883;0.0007102556;-0.00008878195;0;0;0;0;0;0;0;0;0;-0.003281314;0.029924247;0.09165135;0.16372892;0.23741128;0.3011812;0.3407462;0.37248787;0.37461025;0.3454681;0.31072456;0.272334;0.24642861;0.22177564;0.17941521;0.11980608;0.057447575;0.0156152295;0.024806993;0.07766425;0.15181802;0.2337431;0.28839532;0.29496387;0.2680454;0.21734972;0.17375655;0.13548367;0.09601772;0.05282015;0.023857014;0.0024862653;-0.00041561452;0;0;0;0;-0.0031839043;0.030492004;0.07725978;0.105447344;0.09490484;0.055562466;0.0062230844;0.008560917;0.022988679;0.027112167;0.04164179;0.05699439;0.063152075;0.06040234;0.038650762;0.009355781;0.0012613159;-0.000198994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0018591328;0.018591328;0.037182655;0.04452456;0.054527137;0.07806688;0.105952196;0.1264124;0.10696415;0.058153562;0.020293215;0.0030002175;0.0010531376;-0.0001255193;0;0;0;0;0;0;0;0;0;-0.0033007956;0.030052269;0.092603184;0.16677646;0.24005526;0.3007081;0.3357616;0.36456153;0.36690208;0.34115535;0.30894336;0.27228388;0.24723016;0.22270522;0.18001191;0.12001315;0.05733996;0.016413061;0.027104005;0.08074055;0.15284596;0.22928005;0.2797112;0.28702635;0.26435494;0.21803619;0.17599417;0.13620467;0.09574237;0.05267172;0.023782797;0.0024936872;-0.00041561452;0;0;0;0;-0.0028721932;0.027508484;0.06957832;0.09609602;0.08755736;0.05185162;0.014360966;0.025059327;0.04280458;0.04411377;0.050711468;0.057219267;0.06413916;0.06279027;0.04158975;0.011706972;0.0022042415;-0.00029696032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013618796;0.012553784;0.037086174;0.06258338;0.07701856;0.07722267;0.05816006;0.03860577;0.025771812;0.025693884;0.04571574;0.07625785;0.1018738;0.11143107;0.10388878;0.07746016;0.046244536;0.018813979;0.0038518563;-0.0004898314;0;0;0;0;-0.0010984099;0.009926507;0.032544103;0.04830591;0.050422944;0.047270585;0.051832046;0.066693336;0.08572051;0.09338664;0.08056614;0.071735255;0.07106535;0.07702709;0.08771322;0.09526663;0.076063015;0.050675277;0.02346181;0.00567759;-0.00067908433;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014175425;0.01292858;0.039772823;0.06989004;0.089186415;0.090901196;0.07994531;0.07927847;0.08037874;0.08095949;0.086381026;0.09699441;0.11267681;0.12380489;0.1146428;0.08469074;0.0495175;0.020016292;0.0041190367;-0.000523229;0;0;0;0;-0.0009796628;0.0087501705;0.029326798;0.052185602;0.064772785;0.069004074;0.07320234;0.07740858;0.08311752;0.093273915;0.08688199;0.081732266;0.07458462;0.061348043;0.04972457;0.04709061;0.031249017;0.020420773;0.009640772;0.0023266987;-0.00027831327;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;-0.0012468437;0.012468437;0.024936873;0.031171089;0.024936873;0.012468437;-0.0012468437;0;0;0;0;0;0;0;-0.0007384579;0.0063566756;0.023934944;0.049231764;0.0711777;0.08174989;0.06995312;0.047435723;0.023229882;0.0066498327;-0.0007570122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;-0.001319205;0.01319205;0.0263841;0.032980125;0.0263841;0.01319205;-0.001319205;0;0;0;0;0;0;0;-0.00078669895;0.0067760013;0.025452679;0.05242309;0.07578657;0.08703785;0.074450664;0.05047119;0.0246734;0.0070765796;-0.0008052532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038168684;-0.00076814473;0.003101205;0.00677494;0.008898073;0.007347471;0.0039027473;-0.0003864579;-0.0010082893;0.00954535;0.025588918;0.035509598;0.03234796;0.019227475;0.0030153259;-0.0011895907;0.00007951805;0.00018766272;-0.00001590362;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.00023855429;0.0023855427;0.0047710855;0.004556387;0.017824776;0.040163;0.060438678;0.07146441;0.07732328;0.06859151;0.06593453;0.06757357;0.07658232;0.09030269;0.10051586;0.09947848;0.096663535;0.09961753;0.105622284;0.10884209;0.09023076;0.062758856;0.03258651;0.008385182;0.011068918;0.043512292;0.09199844;0.13229074;0.15533985;0.1583719;0.16194782;0.16888782;0.1810016;0.18463433;0.17906742;0.17238122;0.17277244;0.18051592;0.18393584;0.15724227;0.12465829;0.10566109;0.11068663;0.12605461;0.13928135;0.14275245;0.1647742;0.18840061;0.1972096;0.18589422;0.15893503;0.12636219;0.0933097;0.058119766;0.03510246;0.034428153;0.05243347;0.0721598;0.07388426;0.05474896;0.028258182;0.007988704;-0.00038626723;-0.0010725401;0.008379806;0.026871834;0.04708744;0.07188434;0.07768918;0.061977908;0.044459514;0.038982872;0.058275234;0.08119195;0.077097155;0.05328181;0.040168718;0.046425756;0.070182666;0.07097467;0.05045899;0.02352145;0.0057730125;-0.0006870362;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0.00005248194;-0.0005038266;-0.0024946416;0.010618845;0.02312704;0.029932199;0.024544053;0.012371741;-0.001235075;-0.0018091956;0.016311387;0.052911334;0.091226965;0.10627114;0.08821736;0.046722278;0.01598695;0.0021279037;-0.0007786411;0.000038168684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00003657832;0.0003785061;0.0007570123;-0.00087946956;-0.0035592294;0.0070134955;0.01802993;0.024901884;0.021209065;0.010585448;-0.0026495426;0;0.0020038555;0.0040077115;0.0040077115;0.002805398;-0.0002671808;0;0;0;0;0;0;0;0;0;0.000038168684;-0.0010782653;0.0062024104;0.0129773505;0.01675605;0.012542227;0.0034981593;0.005706219;0.015620533;0.03257316;0.037107598;0.030832667;0.014586166;0.0068417382;-0.0021756145;0.0003587857;0.000017175958;-0.000116414485;0.000009542171;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;-0.0008906025;0.008761302;0.018154096;0.03567253;0.048664752;0.052777942;0.041273866;0.028112428;0.009426193;0.0020328;-0.0002571615;-0.0002783133;0.0021597112;0.010787425;0.02822097;0.053391628;0.08110049;0.08722338;0.0707361;0.039954655;0.011494339;0.007369736;0.028215403;0.054131933;0.08369215;0.111417726;0.12996006;0.1423116;0.14295396;0.13358037;0.12245561;0.10999833;0.10184376;0.09846503;0.09568411;0.08744715;0.06772661;0.041353647;0.023876315;0.025338385;0.046375163;0.07999764;0.105639935;0.11385426;0.10834923;0.09529633;0.08917344;0.08207942;0.06586711;0.040539112;0.01781205;0.0018257356;-0.0003080001;0;0;0;0;-0.0015496485;0.014665997;0.039099675;0.05625268;0.06538136;0.06867288;0.07268578;0.088960804;0.09133723;0.08450668;0.08457867;0.08838747;0.08543662;0.06829251;0.038746778;0.026114693;0.037762664;0.061533958;0.07834519;0.07236146;0.049389478;0.022971978;0.0055328687;-0.00066238566;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0012078799;0.012078798;0.024157597;0.028712656;0.038752344;0.042871106;0.054055687;0.06937015;0.07074307;0.052066855;0.035845827;0.012701942;0.0032941164;-0.00039186515;0;0;0;0;0;0;0;0;0;-0.0011633497;0.010648266;0.03185574;0.05889666;0.09589118;0.1366919;0.16870016;0.18923412;0.18705437;0.16628663;0.1455534;0.12586442;0.114520356;0.110988006;0.10887728;0.09984211;0.07673282;0.049881905;0.03475428;0.040890533;0.06965551;0.11557794;0.14678575;0.15641393;0.14322373;0.119669154;0.10005734;0.09728349;0.090696365;0.07780342;0.061715044;0.040949162;0.02124087;0.011110267;0.0040411092;-0.00043416876;0;-0.0026072392;0.024680823;0.06580885;0.09509409;0.09630754;0.06849847;0.029769873;0.028306317;0.048779782;0.06459503;0.096018456;0.12194317;0.12923571;0.10948475;0.07786278;0.050859343;0.060392503;0.082183324;0.09168568;0.07534683;0.047675066;0.021962628;0.005451229;-0.0006475422;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;-0.00096853037;0.009358749;0.022669548;0.030410368;0.02686651;0.015381449;0.0016290605;-0.00066053023;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011911809;0.010705785;0.034804;0.06389702;0.08311177;0.08291546;0.070943914;0.055126447;0.04095473;0.028968703;0.032067258;0.049317487;0.08130273;0.10404279;0.10794845;0.08571864;0.053410176;0.023122268;0.0048871813;-0.0006122893;0;0;0;0;0;0;0;0;0;0;-0.0012490702;0.011388579;0.034964785;0.06364747;0.073291026;0.060478877;0.030528745;0.009276182;-0.0010378304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;-0.0015214459;0.01455393;0.037045352;0.05113543;0.046719525;0.028146747;0.0048612044;-0.00077185547;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00096853025;0.008345688;0.031230463;0.065088205;0.09562845;0.10671718;0.10346055;0.09334258;0.07517799;0.051677216;0.024903476;0.02848889;0.052403055;0.068565264;0.055273023;0.025549162;-0.006178555;-0.0071804835;-0.0018813978;0.0002115181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016086509;0.01472834;0.0449142;0.07516129;0.08866504;0.08179627;0.054499306;0.032178584;0.015524315;0.0044418797;-0.00050653017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004898314;0.0036403378;0.022376388;0.03740531;0.041129697;0.030596651;0.019382292;0.026937947;0.042988274;0.050132573;0.05119907;0.055344265;0.06578269;0.080070734;0.07070271;0.047680635;0.022704797;0.0057666516;-0.00067908445;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0013247713;0.013247713;0.026495427;0.031638656;0.039865598;0.0560048;0.07614429;0.09421907;0.08210242;0.04704608;0.018157162;0.002130767;-0.0009225159;0.000048983144;0;0;0;0;0;0;0;0;0;-0.0021819763;0.019760244;0.062080562;0.115310766;0.15564503;0.17657422;0.17772977;0.18532217;0.19215643;0.1954572;0.18976626;0.17567247;0.1637139;0.1481228;0.11890992;0.07860458;0.03686724;0.014305305;0.027463956;0.06411225;0.09821863;0.117317595;0.12777252;0.13502277;0.14268567;0.14431845;0.13890433;0.12664293;0.10633127;0.07470671;0.039613258;0.011529592;-0.0013025062;0;0;0;0;0;0;0;0;0;0;-0.0023266994;0.021463523;0.06412894;0.09575342;0.12735005;0.14546686;0.14614928;0.13031928;0.105984956;0.066717915;0.0537269;0.050617673;0.04920579;0.0342882;0.02211663;0.010449736;0.0025530607;-0.00030428922;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;-0.00048426513;0.004842651;0.009685302;0.010581471;0.02427369;0.0419776;0.05090827;0.04708266;0.028515186;0.0051066503;-0.0006631807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000057253023;0.00056298805;0.0012929641;0.0010257832;0.00051050616;0.006273977;0.0115603395;0.01437528;0.011550797;0.0053197597;-0.0005391326;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013836147;0.012376194;0.04156092;0.07094604;0.077875234;0.059393644;0.03522651;0.022132905;0.019609952;0.020717641;0.015141039;0.017385041;0.034226175;0.04235276;0.03625786;0.023107955;0.005337255;-0.0017478077;-0.000031807318;0.00025604828;-0.000020674706;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;-0.0014917593;0.014271906;0.03630319;0.050096393;0.04575471;0.027553016;0.004742458;-0.0007570121;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0000037108457;0.000103903636;-0.0005380722;-0.0022524819;0.00044530083;0.020094221;0.036993403;0.042889934;0.03204314;0.013277401;-0.0013730124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.0010687232;0.01068723;0.02137446;0.026718076;0.02137446;0.010577019;-0.0005788918;0.007004589;0.028226538;0.04396237;0.046411525;0.03246358;0.012613159;-0.001322545;-0.0010130603;0.008872627;0.031271283;0.064412825;0.099090666;0.12707785;0.12150046;0.09270059;0.050419237;0.015117978;0.000011132307;0.012081581;0.036987837;0.053770132;0.053978868;0.03586902;0.013052894;-0.0013887835;0;0;0;0;0;0;0;-0.0009885689;0.009324609;0.025244128;0.037351873;0.036202997;0.023417283;0.00970089;0.019455215;0.031773362;0.035548404;0.025838608;0.0103476895;-0.0010776292;0;0;0;0;-0.0014327569;0.012502947;0.04500326;0.08908809;0.1322055;0.16305265;0.15127218;0.11297962;0.06153507;0.017734123;0.004086753;0.029278561;0.04720194;0.050571755;0.03463442;0.014038494;0.015342486;0.030757336;0.035737287;0.027230548;0.011441646;-0.0011796773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
