;meta[fps=30]
;meta[frames=72]
corner_left_spread;0;0;0;0;0.00008906026;-0.00090451824;-0.0021819763;0.0015080869;0.026991012;0.0690755;0.10289984;0.10270966;0.071005136;0.028122261;0.003539403;-0.0016030847;-0.001094699;0.010787424;0.03306362;0.060794756;0.08117843;0.08304869;0.062308785;0.037969355;0.0155855445;0.0027386027;-0.00036737355;0;0;0;0;0;0;0;0;0;0;0;0;-0.00027608682;0.0021085015;0.010961091;0.029652614;0.05491678;0.06571534;0.056433033;0.032990143;0.010315403;-0.0011399712;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0013359038;0.0041561453;0.022832822;0.046422657;0.056998562;0.048771624;0.025827475;0.0061228927;-0.0007310363;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0035475672;0.03340873;0.09136692;0.13245265;0.1280464;0.09107377;0.06010826;0.0983448;0.16918704;0.19388938;0.16686924;0.12498344;0.11175503;0.1307566;0.16622911;0.16294871;0.14874825;0.12854363;0.11105739;0.08056187;0.057625704;0.029117139;0.018797282;0.029203415;0.07153208;0.11927395;0.15971565;0.16504645;0.1338698;0.09392795;0.074212804;0.07569232;0.112916164;0.17792681;0.25161195;0.30920053;0.32999945;0.31283197;0.2873184;0.27339825;0.27007598;0.25979245;0.23538809;0.2068406;0.17959185;0.15668853;0.124263175;0.08192987;0.040572517;0.012112195;-0.0013637352;0;0;0;0;-0.00060984015;0.00340188;0.0344523;0.111035;0.22119898;0.3288472;0.38576582;0.36562;0.2762546;0.16571614;0.07111647;0.017615376;-0.00010390408;0.00092771085;-0.000048240872;-0.0000037108514;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0033434702;0.031482797;0.08614798;0.12492928;0.12074568;0.08516833;0.060572114;0.11047555;0.19575891;0.227497;0.19669181;0.13798104;0.10357485;0.10337297;0.12642474;0.12288275;0.12053379;0.11579411;0.10835442;0.07987778;0.061626915;0.042899214;0.043500368;0.0558547;0.091988124;0.12876165;0.16457446;0.16680096;0.1354022;0.093283944;0.071532086;0.07144247;0.10667304;0.16789752;0.23736788;0.29190615;0.312095;0.29686233;0.2740206;0.26243272;0.26028043;0.2506612;0.22632438;0.19678977;0.16865599;0.14869352;0.1205913;0.0825904;0.043008685;0.013711568;-0.0015158796;0;0;0;-0.00046014466;0.00319563;0.01995959;0.06734931;0.15736222;0.2738585;0.38264817;0.44045332;0.42082018;0.32300422;0.19679956;0.085169435;0.020795569;-0.00075701263;0.0007792771;-0.000077927645;-0.000000000005183989;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0.00013470365;-0.003134921;0.015184775;0.03124902;0.052868396;0.061637126;0.067098744;0.064209476;0.06564483;0.046654586;0.027026076;0.005689651;0.014631858;0.05865731;0.11323176;0.13381489;0.13249013;0.1013348;0.06981397;0.07004125;0.09923724;0.13176557;0.17101333;0.16551849;0.11521892;0.05994033;0.017601646;-0.0019371404;-0.0017458993;-0.005876228;-0.0074349428;0.0053863954;0.045919944;0.113042034;0.15445307;0.17671758;0.18637913;0.1696909;0.13236387;0.08247629;0.022949712;0.020336352;0.048365284;0.06013423;0.047376346;0.021021934;-0.002144868;0;0;0;0;0;0;0;0;0;0;0;0;-0.00017255427;0.0017366752;0.0033397598;0.004091206;0.0031727722;0.0015028921;-0.00028387958;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0.00012245784;-0.0028287764;0.013592822;0.027881427;0.048532277;0.057989363;0.06541661;0.05843726;0.05428965;0.032794587;0.01612733;0.00024862646;0.015815618;0.0611343;0.11806051;0.1407486;0.12674944;0.07723751;0.030213691;0.024043482;0.06038285;0.10941886;0.15890855;0.16168334;0.11632104;0.06026318;0.01770184;-0.0019692653;-0.001551716;-0.0052761845;-0.006705443;0.0048230896;0.041334774;0.10181019;0.1391619;0.15918115;0.16784577;0.1528627;0.119277686;0.07438386;0.020736191;0.018269414;0.043429863;0.05403175;0.042567093;0.01889562;-0.0019277836;0;0;0;0;0;0;0;0;0;0;0;0;-0.00017255427;0.0017366752;0.0033397598;0.004091206;0.0031727722;0.0015028921;-0.00028387958;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.00028165308;0.001970458;0.012987953;0.03471309;0.051621545;0.05588902;0.056850504;0.059325267;0.058267675;0.050549116;0.028885214;0.017450247;0.024203053;0.044168323;0.04951194;0.040536337;0.020005161;0.007414267;-0.00079319294;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018925306;0.0013025063;0.008605448;0.025894267;0.054493744;0.06941133;0.06321052;0.038930465;0.01328111;-0.0014360966;0;0;0;0;0;0;0;0;0;-0.0007665863;0.0068747844;0.022231;0.043839913;0.06672728;0.08523401;0.0926053;0.09466593;0.079899736;0.05434568;0.027386028;0.00822694;-0.0009240001;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;-0.00043416876;0.003261832;0.019481933;0.03214704;0.037468392;0.043672923;0.052000053;0.054248832;0.050486032;0.029147753;0.016984534;0.022586977;0.04176091;0.047118437;0.038922116;0.019506978;0.007403133;-0.0007876266;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265062;0.0015808195;0.009785496;0.028265497;0.057666518;0.072417125;0.06518097;0.0397654;0.013459231;-0.0014583616;0;0;0;0;0;0;0;0;0;-0.0011706972;0.010813029;0.031621072;0.053602256;0.06847732;0.07043219;0.06297606;0.06768691;0.06554858;0.052986626;0.03279644;0.011822749;-0.0012635425;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;-0.0012097352;0.011399713;0.031171089;0.044196155;0.04050906;0.036263112;0.038830277;0.048530422;0.048860688;0.032328878;0.009404763;-0.0010531376;0;0;0;-0.000542711;0.004414049;0.019793643;0.04574079;0.06000435;0.055534635;0.03270645;0.009084146;0.005740675;0.02189398;0.044845548;0.054824006;0.049100403;0.027572313;0.014228862;0.018913431;0.038165666;0.05705423;0.07564333;0.091798864;0.104017936;0.10817926;0.09998795;0.08682262;0.07281789;0.056365125;0.03695778;0.016373727;0.004929485;0.0007124816;-0.00010687228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;-0.0012097352;0.011399713;0.031171089;0.044196155;0.040435586;0.036932547;0.040952876;0.051673505;0.05196295;0.03436984;0.009984396;-0.0011184484;0;0;0;-0.0005816748;0.004736892;0.021162942;0.048830062;0.06401206;0.05920837;0.034897704;0.0097520985;0.0056627467;0.02194964;0.04495687;0.054935332;0.049178332;0.027564893;0.014228862;0.018913431;0.038165666;0.05705423;0.07564333;0.091798864;0.104017936;0.10817926;0.09998795;0.08682929;0.072744414;0.05629833;0.03692438;0.016407127;0.0049962797;0.00078595657;-0.00011355181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;-0.0008988725;0.008009698;0.027052054;0.048736636;0.061489746;0.055907574;0.035013083;0.01562435;0.0040077115;-0.0004723374;0;0;0;0;-0.000391229;0.0032061695;0.0138934;0.033826996;0.04532531;0.04200941;0.033941504;0.034876633;0.041241262;0.046875916;0.03533227;0.024667466;0.027459506;0.04784874;0.06740303;0.072443195;0.06692997;0.06248952;0.055272542;0.045904048;0.03238684;0.01594795;0.010929364;0.011406949;0.011185213;0.007486548;0.0026634582;-0.0002847145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00042621692;0.0033302172;0.016962798;0.037335332;0.057141695;0.06032242;0.045757886;0.023273354;0.0068162903;-0.0007697351;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0.0000667952;-0.0005749157;-0.0025143619;-0.0019680727;0.010216801;0.02386974;0.039349526;0.060172923;0.066695005;0.056272563;0.044866804;0.026775328;0.013572146;0.01929427;0.028130315;0.053350274;0.103995346;0.15238845;0.15738857;0.14001703;0.10422276;0.07141996;0.060331166;0.07453071;0.09361902;0.12437663;0.12665084;0.09175512;0.049955644;0.036763594;0.039127193;0.044981793;0.03157361;0.01049925;0.0014141492;0.024698002;0.06506044;0.10832748;0.13458371;0.12927224;0.109153196;0.08430476;0.061982762;0.040061213;0.028146224;0.018133305;0.016978702;0.013518075;0.006320099;-0.00063932553;0;0;0;-0.0015712774;0.014241181;0.04531227;0.0762964;0.09075743;0.09051862;0.07846844;0.07671409;0.08608469;0.081939004;0.06172123;0.03485755;0.010534556;-0.003086892;-0.0008587953;0.000085879525;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;-0.0018588147;0.015702594;0.063701615;0.12655017;0.1652513;0.15327589;0.09618697;0.03965344;0.009005898;0.0022156923;0.002862651;0.0017748434;-0.00017175905;0;-0.000364988;0.0019418315;0.021780001;0.06928808;0.102005795;0.10109213;0.08349636;0.08274015;0.09723471;0.11507379;0.08922884;0.07104623;0.08574595;0.15161745;0.21325557;0.22974491;0.20806986;0.17996152;0.13956282;0.09926911;0.05806411;0.013960197;-0.0020153061;-0.0030096006;0.00085306994;0.019151136;0.03356936;0.03885285;0.02967615;0.013406749;-0.0013645304;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038168684;-0.00038168684;-0.0018734459;0.0072425054;0.04807345;0.10796965;0.15819964;0.15983133;0.11419115;0.051677216;0.012862845;-0.0015267474;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;-0.00039594702;0.002526713;0.021344773;0.045979213;0.077692084;0.086997025;0.071765125;0.039423637;0.015017787;-0.0015919522;0;-0.0011911809;0.011310652;0.02967933;0.04336121;0.040737644;0.039490808;0.039121572;0.044444773;0.053577162;0.049771696;0.03498584;0.022662122;0.011293953;-0.0011355182;0;0.000048983144;-0.00039886276;-0.0018001306;-0.0040463577;-0.004513447;0.0022304824;0.02225759;0.05436326;0.07405218;0.08474634;0.0892979;0.08129054;0.06329123;0.03902973;0.010464579;0.011803266;0.027508486;0.03428449;0.027063185;0.012045401;-0.0012282894;0;0;0;-0.0012913736;0.011630379;0.037877325;0.065240204;0.078464754;0.07447442;0.05972604;0.054742225;0.061881296;0.06102097;0.04843141;0.027642077;0.00931793;-0.0010130604;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;-0.0010613016;0.009012899;0.03574656;0.072094284;0.1033099;0.1046792;0.07378085;0.044210255;0.024792146;0.016596746;0.020687955;0.034852244;0.05463661;0.080039196;0.092715435;0.07865504;0.072216734;0.07725606;0.07671521;0.08306168;0.089815415;0.09062623;0.09985325;0.092778526;0.06044965;0.0328855;0.0096084885;-0.0010668943;-0.0014677448;-0.0048318375;-0.0061438857;0.0040760976;0.036565915;0.090434164;0.123657934;0.14156257;0.15154684;0.13970675;0.110502936;0.06923879;0.019107878;0.017194197;0.04209211;0.052636847;0.04184942;0.018891912;-0.0019214755;0;0;0;-0.001807181;0.015960637;0.056045473;0.09879892;0.11940271;0.11107966;0.08445325;0.07549482;0.09170297;0.10387982;0.093619764;0.06300271;0.027549306;0.0040893513;-0.0005826026;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005863133;0.004701639;0.023341209;0.037887715;0.040763617;0.029093016;0.009990521;0.008234363;0.029506776;0.056734167;0.067546636;0.05777784;0.03096792;0.01009164;-0.001107687;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012691086;0.0117448205;0.034354996;0.055440005;0.059948683;0.046088677;0.020773303;0.006178555;0.0006234217;-0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00004453013;-0.0005974458;-0.00033026532;0.011540724;0.022135185;0.026625307;0.020788146;0.009458941;-0.0009611086;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;-0.00057889166;0.004731326;0.020802991;0.048211288;0.07423543;0.07911519;0.05974088;0.032054268;0.028676478;0.042348154;0.068115324;0.08753417;0.08231579;0.090495415;0.11652698;0.123404115;0.103245884;0.077844225;0.046478324;0.04490121;0.046840128;0.032395665;0.010787423;0.0014750604;-0.00022265062;0;0;0;0;-0.0000667952;0.0002671808;0.004519808;0.016787859;0.039186515;0.051988922;0.04880502;0.030547667;0.010531375;-0.0011355182;0;0;0;0;0;0;0;0;-0.002571615;0.022106703;0.08600827;0.15171303;0.17154814;0.13492072;0.06254535;0.007061087;0.00044084742;0.009121995;0.014221809;0.012947134;0.0077259764;-0.0007514458;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;-0.0007050604;0.0060226996;0.024380244;0.038184583;0.0397988;0.027608678;0.009573977;-0.0010279038;0;-0.00057889166;0.0048036873;0.020263992;0.0458382;0.05953121;0.054646812;0.03259605;0.010676098;-0.0011661327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;-0.0006122893;0.004731326;0.026161449;0.04313856;0.047034945;0.03395422;0.013303376;-0.0013915665;0;-0.0013609522;0.011722557;0.044619188;0.08645803;0.10333773;0.092650495;0.05469134;0.021714002;0.0026940724;0.019493064;0.058835432;0.11622363;0.13854438;0.1176152;0.062498033;0.018268486;-0.0020595184;0;0;0;0;-0.00057889166;0.004586603;0.022109209;0.0522895;0.082937375;0.090062186;0.0699457;0.036648292;0.009974749;-0.0011466509;0;0;0;0;0;0;0;0;-0.0005677591;0.0058223144;0.0099079525;0.01129952;0.007737109;0.0018925302;0.00642347;0.021615665;0.0404148;0.06334039;0.072966315;0.06202676;0.04159485;0.01618299;0.0003005781;-0.00030057837;0.000011132533;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;-0.00073951815;0.006336001;0.024510654;0.047637694;0.066190846;0.06534796;0.046009164;0.022637209;0.0059475554;0.0046661207;0.025100676;0.056102;0.07255628;0.065996036;0.038952336;0.012011208;-0.0013311328;0;0;0;0;0;0;0;0;0;0;0;0;0.000085879525;-0.0007514458;-0.0030439522;-0.0026980487;0.009983495;0.021970848;0.027388414;0.021290965;0.009074604;-0.00093274715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;-0.0006679519;0.0056441934;0.022391232;0.049717892;0.07464363;0.07837303;0.05855711;0.030135762;0.0070858556;0.0036106505;0.022412568;0.051821936;0.06807543;0.0627179;0.03766692;0.011772652;-0.0012997232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;-0.0004675664;0.003343471;0.021949641;0.044956874;0.06208242;0.0722056;0.07556539;0.0869818;0.108991206;0.117338724;0.10853476;0.09825479;0.09125114;0.08240077;0.065467626;0.034590628;0.0072621205;0.008893964;0.022524819;0.029074457;0.02392752;0.010856073;-0.0030725787;0.0019481933;0.023338238;0.041312825;0.0469637;0.033948656;0.011868391;-0.0028432491;0.008097803;0.032367837;0.06051199;0.076730974;0.070336446;0.046863504;0.020884631;0.00615629;0.0006234217;-0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;-0.0004675664;0.003343471;0.022673257;0.03777639;0.04710545;0.052419383;0.05916087;0.079849936;0.11316589;0.121655375;0.111323446;0.098173164;0.089765124;0.081449315;0.065747805;0.034938525;0.008265905;0.01032264;0.02387928;0.029890846;0.024079667;0.01074846;-0.003065157;0.0019481933;0.023338238;0.041312825;0.0469637;0.033948656;0.011868391;-0.0028432491;0.008097803;0.032367837;0.06051199;0.076730974;0.070336446;0.046863504;0.020884631;0.00615629;0.0006234217;-0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;-0.0012468436;0.01174111;0.032210127;0.045717597;0.042005636;0.036195204;0.04594396;0.08480206;0.12781446;0.13236952;0.106359094;0.08522286;0.08553495;0.08530488;0.09499761;0.086997025;0.102222614;0.12588389;0.14308088;0.11669677;0.08938031;0.049428437;0.032186933;0.031530112;0.053814657;0.08087228;0.11398265;0.11563917;0.08640625;0.050335743;0.035004023;0.037238877;0.058265448;0.07761602;0.09474787;0.1094005;0.120217994;0.11898785;0.118662775;0.12866981;0.14834432;0.1573112;0.14735949;0.12217954;0.09430554;0.07939537;0.06865061;0.050862685;0.028887067;0.010093496;-0.0010891327;0;0;0;0;-0.0007681447;0.006202156;0.027596433;0.07127514;0.13215207;0.18583202;0.21197788;0.21101403;0.17126918;0.11605465;0.062331047;0.022086944;0.00171441;0.0017812053;-0.0002671806;0.0000074216764;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;-0.00031839043;0.002048386;0.016921448;0.03868555;0.05078661;0.044574656;0.03960287;0.044507857;0.0535883;0.05693919;0.056381635;0.05928259;0.072078496;0.08430573;0.07194213;0.046785396;0.023447895;0.008187977;-0.00088781945;0;0;0;0;0;0;0;0;0;0;0;0;0.000011132533;-0.00042303622;0.0019481933;0.013782074;0.04286025;0.062509164;0.0629656;0.041880585;0.0154185565;-0.0016364823;0;0;0;0;0;0;0;0;-0.00030428922;0.0020038558;0.015293203;0.038329087;0.0728573;0.10680552;0.13279888;0.13982646;0.13965362;0.11558143;0.084311925;0.04723719;0.019853016;0.0022116636;0.0015956631;-0.0006493979;0.000040819297;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;-0.00028165313;0.0015474224;0.017322222;0.04244278;0.057399336;0.051985215;0.04407035;0.043928973;0.050007336;0.053261746;0.050599217;0.050194737;0.059189815;0.06986591;0.060073;0.039763547;0.020188846;0.007297375;-0.0011216026;0.0025382172;0.013556641;0.039729223;0.056915067;0.056761995;0.037402526;0.013893399;-0.0014722773;0;0;0;0;0.000011132533;-0.00038963865;0.0017032776;0.012334846;0.039130848;0.057388198;0.058067285;0.038796872;0.014394363;-0.0015251568;0;0;0;0;0;0;0;0;-0.00033768683;0.0027720006;0.010838187;0.03743871;0.08635194;0.13954964;0.17987277;0.18643725;0.1650026;0.12223964;0.07909205;0.03828292;0.014257061;0.00050467433;0.000853494;-0.00017440958;0.000007421682;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;-0.0022877355;0.021730702;0.05611167;0.090468526;0.104144834;0.08861495;0.049860753;0.026469452;0.032357633;0.050786614;0.07500637;0.08647658;0.073535934;0.07875432;0.118558675;0.14266898;0.1346396;0.09476568;0.03322504;0.0031245307;0.00042860248;-0.00008349399;0;0;0;0;0;0;0;0.00014472292;-0.0015362895;-0.0026885066;0.004107905;0.022042416;0.035484947;0.03727172;0.024792148;0.0083327005;-0.0009017351;0;0;0;0;0;0;0;0;-0.0033249161;0.028773326;0.1093647;0.19164506;0.21537645;0.16839533;0.07695178;0.008237521;0.00008961685;0.011106927;0.017450245;0.015964052;0.009562845;-0.0009295664;0;0;0;0;0;0;0;0;0;0;0;0;0
