;meta[fps=30]
;meta[frames=67]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006679519;-0.0013359038;-0.0016698798;-0.0013359038;-0.0006679519;0.0000667952;0;0;0;0;0;0;0;0;0;-0.0010826389;0.010219664;0.0268795;0.04626958;0.06627753;0.07781639;0.06892986;0.055612557;0.053046513;0.07635803;0.12502947;0.14603099;0.121834435;0.06735181;0.02060075;-0.0038518563;0.014294171;0.04316083;0.073519245;0.08691167;0.076224454;0.045309406;0.021363327;0.0065347957;0.0004898314;-0.00036737355;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0028128196;0.025378458;0.08079026;0.15180282;0.21237344;0.25048605;0.26040366;0.26855564;0.2626977;0.2352254;0.1938174;0.13810685;0.079899855;0.063807964;0.08942948;0.14127089;0.17752309;0.17252827;0.1341238;0.1076501;0.09332068;0.09393871;0.09499946;0.093904495;0.091594905;0.093405515;0.109225884;0.1389636;0.16519615;0.17879005;0.17714322;0.17505509;0.16041303;0.14628306;0.11146447;0.071690716;0.034471884;0.014193976;-0.0029955788;0.011301003;0.06433342;0.14460638;0.21980366;0.2518025;0.22116789;0.16484036;0.13244596;0.13444348;0.16217269;0.19116889;0.18848278;0.17075449;0.15370072;0.15283315;0.16985443;0.19691223;0.21945746;0.23537141;0.24044302;0.23230588;0.20900066;0.16770975;0.11524583;0.061243765;0.021843884;0.0032878064;-0.0004749879;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0028759039;0.02594251;0.08264644;0.15537712;0.21742354;0.25653064;0.26682526;0.27512607;0.26881394;0.23993611;0.19659272;0.13917336;0.07996943;0.06424621;0.090112284;0.14324786;0.17957887;0.17321478;0.13192236;0.1025232;0.073608294;0.052176315;0.027026076;0.0062967716;0.007434146;0.033542316;0.07651548;0.12703173;0.16280371;0.17235862;0.16763842;0.16489106;0.15228388;0.1404504;0.108202636;0.06835653;0.03164979;0.013069592;-0.0028044705;0.010763674;0.06103447;0.13650115;0.20680161;0.23615387;0.20738368;0.15564616;0.12742995;0.13120262;0.15819168;0.18485665;0.18103942;0.16302423;0.14611422;0.14489934;0.16077647;0.18635637;0.20865817;0.22416541;0.22839317;0.2189821;0.19522527;0.15538046;0.106658936;0.056543987;0.020081231;0.002968674;-0.00043231322;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;-0.0023823618;0.02224651;0.061410017;0.10999647;0.13876444;0.13294286;0.089839175;0.048949;0.013360154;-0.0015552151;-0.0032328875;-0.0011633497;-0.0030414078;0.028793551;0.07083073;0.13269605;0.20156933;0.271387;0.32045177;0.36953735;0.3868156;0.39348158;0.39137158;0.36731696;0.34266123;0.32028332;0.28952843;0.23099485;0.1507623;0.071387365;0.049237337;0.08283346;0.11328465;0.11844085;0.086035915;0.055102322;0.046404105;0.06580068;0.066646755;0.05635844;0.029089304;0.008805833;-0.000985229;-0.0027863139;0.024938462;0.08257953;0.1504323;0.1924258;0.18735254;0.13403812;0.07936508;0.03832263;0.015429055;0.009335106;0.014895966;0.02884291;0.05060775;0.07156438;0.07357267;0.05650205;0.029659288;0.007910775;-0.0009143518;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;-0.0023823618;0.02224651;0.061410017;0.10999647;0.13876444;0.13294286;0.089839175;0.048949;0.013360154;-0.0015552151;-0.0032328875;-0.0011633497;-0.0030080103;0.028374227;0.071092345;0.13301893;0.19971576;0.26384842;0.30473638;0.3442865;0.35448265;0.35654426;0.35275564;0.33072808;0.3087608;0.2887213;0.26101762;0.20822363;0.1357974;0.06486184;0.047578584;0.082805626;0.11328465;0.11907169;0.0878097;0.050979577;0.035024803;0.053217214;0.058686998;0.055996634;0.034444056;0.011733688;-0.0012691086;-0.0025859282;0.023160437;0.076517075;0.13903101;0.17719173;0.1715889;0.1216014;0.071912296;0.03636622;0.017969768;0.014158461;0.019806579;0.032679923;0.053661034;0.074340075;0.07596468;0.058187887;0.030479757;0.0081189545;-0.0009388434;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00080154225;0.008015422;0.016030844;0.020038556;0.016030844;0.008015422;-0.00080154225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026005597;0.022986453;0.07974011;0.14836326;0.19321305;0.18195489;0.12314617;0.06917851;0.04516564;0.05298449;0.0801167;0.09294069;0.09567143;0.094882734;0.101186864;0.11695827;0.13641806;0.14366421;0.14661099;0.14243296;0.12926948;0.104836546;0.072500244;0.038898923;0.016496556;0.004759157;0.00053436105;-0.000090915644;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001046458;0.010464579;0.020929158;0.026161449;0.020929158;0.010464579;-0.001046458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025003667;0.021984523;0.07773625;0.14585844;0.1912569;0.18056332;0.12153035;0.06521533;0.03875807;0.045069262;0.072578385;0.08733467;0.09252411;0.09367862;0.10103091;0.117346115;0.13752016;0.14619686;0.15035522;0.14712271;0.13464983;0.11065998;0.07813331;0.04360984;0.01934463;0.005894675;0.00074587914;-0.000118746975;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0010528195;0.009971567;0.025887908;0.044433117;0.053130805;0.0490563;0.035908144;0.03519407;0.047324393;0.07872768;0.11356137;0.11994985;0.09329953;0.06663552;0.05364608;0.06673159;0.08986021;0.099224254;0.09308068;0.09011403;0.082438156;0.07945702;0.083846256;0.0915218;0.099872224;0.10813294;0.11588823;0.12202556;0.12097278;0.10867986;0.0931786;0.08420239;0.075785264;0.08316819;0.096378304;0.12021703;0.14777005;0.16908488;0.16415074;0.1480086;0.12320135;0.092387296;0.06152791;0.030195517;0.02864423;0.062063638;0.119358905;0.16125858;0.17165136;0.14331576;0.11544235;0.10439507;0.10806154;0.11248097;0.10411348;0.078565456;0.05352108;0.039469913;0.029953187;0.02070937;0.0109337345;0.0029005008;-0.0003358843;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;-0.000038168615;0.00036896326;0.0009001434;0.0011132517;0.0008906013;0.00055026467;-0.0016285301;-0.003161639;-0.0038073251;-0.0030534943;-0.0015267471;0.00015267471;0;0;0;0;0;0;0;0;0;0;0;0;0.000012722897;-0.00030534953;0.0015267477;0.0032443393;0.0041985563;0.0034351826;0.0017939287;-0.00017812058;0;0;0;0;0;0;0;0;0;0;0.00009446748;-0.0007911652;-0.0033247306;-0.0065523693;-0.0072018327;0.001667614;0.025936572;0.06916069;0.11316549;0.12513793;0.0999138;0.053992108;0.0140599115;-0.0016335003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.008546074;0.030306466;0.065726474;0.101717934;0.13134533;0.14794764;0.16270158;0.17438166;0.18492769;0.18714808;0.1763458;0.16431062;0.15352932;0.13885218;0.110888936;0.07128068;0.045552466;0.054055862;0.09244269;0.113712326;0.11229942;0.092721;0.08246145;0.07139294;0.05911931;0.030422429;0.00812675;-0.001280241;-0.0007644339;0.0000667952;-0.0012691086;0.011337688;0.037791766;0.06924912;0.08920339;0.08763687;0.062781915;0.0445941;0.043603007;0.053988207;0.061953634;0.055967316;0.03490967;0.013799468;0.0018506437;-0.0026940734;-0.0025639615;-0.0011480425;-0.00017450245;0.000024491572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.0011577833;0.010698362;0.030137993;0.06399647;0.087990426;0.087946996;0.059473325;0.027934862;0.001493986;-0.0034165743;-0.0013592822;0.0002449157;-0.0009874555;0.011649823;0.03400803;0.06496575;0.103703246;0.14944868;0.1945577;0.24496879;0.28304464;0.30484733;0.3110717;0.29388776;0.27421656;0.25671455;0.23215969;0.18516889;0.11888524;0.075552784;0.089596465;0.15387756;0.18905452;0.18817692;0.15665886;0.14060202;0.12764746;0.11991221;0.079759024;0.042860247;0.017311087;0.005388145;-0.00060672296;-0.0021183619;0.018926892;0.06305625;0.11556045;0.1488356;0.14607948;0.104955524;0.07044213;0.057565965;0.05942498;0.060580537;0.04839538;0.023335878;0.0025501854;-0.005776949;-0.006883662;-0.004543186;-0.0021093364;-0.00051279226;0.00006122892;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;-0.00114294;0.010739182;0.02976097;0.04237784;0.040114224;0.025233738;0.0057592294;-0.0017923377;0.010776292;0.024625162;0.03111543;0.025493499;0.011499905;0.008523808;0.029144969;0.049840342;0.0527682;0.03907519;0.015841592;0.002760868;-0.00037108443;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00057332544;0.0044530123;0.023111138;0.051515788;0.0666282;0.059309676;0.043772;0.04209433;0.06017579;0.082102425;0.07840643;0.05248544;0.024150917;0.00621418;-0.0007302942;-0.0008163857;0.006988262;0.02700604;0.053693686;0.07636472;0.087263465;0.08467552;0.080087446;0.07521361;0.06206164;0.042076517;0.020728031;0.0052820137;-0.000620453;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;-0.0007013495;0.007069158;0.013470364;0.016420485;0.012635424;0.005900242;-0.0012579762;0.000055662655;0;0;0;0;-0.0015362893;0.014357255;0.040496442;0.061377358;0.061581455;0.042619046;0.014234797;0.0018517107;-0.00028573495;0;0;0;0;0;0;0;-0.0002449157;0.0015140245;0.012947134;0.037850607;0.05127088;0.08074426;0.12904091;0.18402635;0.2014209;0.1680456;0.08622703;0.02302208;-0.0031171085;-0.0019444823;0.00016698797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00084050605;0.0084050605;0.016810121;0.021012653;0.016810121;0.0084050605;-0.00084050605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00051766273;0.004007711;0.020984821;0.04689579;0.06072796;0.05499471;0.03232331;0.00940699;-0.0010575905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;-0.0029352775;0.026888775;0.080296345;0.15112114;0.20091957;0.20258462;0.14661172;0.08368138;0.03646201;0.018187588;0.017277319;0.015318736;0.0060857846;0.014275618;0.05036506;0.0949182;0.1276189;0.13348128;0.10663852;0.07020175;0.035755463;0.011735913;0.0009974738;-0.000721388;0.00004453013;0;0;0;-0.00048426513;0.0035512778;0.021029353;0.053074345;0.0770668;0.09967327;0.09452818;0.07582738;0.05901541;0.06054242;0.05469042;0.05290736;0.032373402;0.010676099;-0.0011633497;0;0;0;0;0;0;0.0000857205;-0.00095517124;-0.0010164002;0.0019715715;0.011939641;0.03042465;0.055914257;0.08485105;0.10261356;0.095100775;0.06661708;0.03195538;0.0066617085;-0.00083271356;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00005248194;-0.0005248194;-0.0016985063;0.0051766275;0.011927713;0.01569687;0.013029833;0.0064886757;-0.0006488676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00037532538;0.003349302;0.011460147;0.018333687;0.019237015;0.013311327;0.0042297244;-0.00075637636;-0.00092813536;-0.0007226605;-0.001445639;-0.0026485887;-0.0023371961;0.0037786984;0.014334563;0.020985773;0.020013109;0.012501194;0.0036527417;-0.000409359;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000055662655;-0.00055662653;-0.0017032772;0.0045086755;0.01068723;0.014193978;0.011856146;0.005900242;-0.0005900242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;-0.000011132533;0.0000742169;0.0005937348;0.0010204817;0.001150361;0.0008534936;0.00035995163;-0.000037108413;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069578324;0.0057777837;0.023929374;0.058863264;0.07930815;0.07364356;0.042754486;0.02343398;0.03993796;0.09256701;0.11838335;0.1047126;0.059777986;0.01754487;-0.001970458;-0.0012468437;0.011477641;0.034143474;0.057599723;0.067618996;0.05905808;0.034352906;0.0239817;0.032544706;0.051758625;0.066017024;0.063391834;0.043457225;0.021454617;0.00658364;-0.0008189371;-0.002605291;-0.0017787003;-0.000558714;0.00006122892;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;-0.000011132533;0.0000742169;0.0005937348;0.0010204817;0.001150361;0.0008534936;0.00035995163;-0.000037108413;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007291808;0.006056097;0.02507046;0.06164639;0.083037555;0.07718927;0.04482514;0.024101932;0.039798804;0.09262267;0.118494675;0.10483505;0.059766855;0.01754487;-0.001970458;-0.0012468437;0.011477641;0.034143474;0.057599723;0.067618996;0.05905808;0.03436056;0.023914346;0.03230132;0.051368285;0.06560373;0.06309335;0.043342426;0.021448493;0.00658517;-0.0008189371;-0.002605291;-0.0017787003;-0.000558714;0.00006122892;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0012245786;0.010869062;0.036850538;0.070504926;0.10227198;0.12804787;0.14498083;0.16034113;0.16546841;0.15147649;0.12670048;0.09157398;0.05465238;0.042204544;0.05255854;0.07533478;0.09629826;0.102510214;0.0988606;0.10640252;0.117056906;0.13307011;0.15706797;0.18407577;0.20288803;0.21264705;0.22008507;0.23235004;0.23988314;0.22888167;0.19508727;0.15779328;0.1192473;0.10426093;0.086137965;0.06491657;0.038179018;0.016348124;0.0077825673;0.031870954;0.09951964;0.1922618;0.2774687;0.30925483;0.28034315;0.2161992;0.18253121;0.18688215;0.21612953;0.240637;0.22693753;0.197072;0.17223841;0.17104387;0.19247593;0.22219978;0.23652661;0.2417975;0.23303953;0.2080288;0.16687852;0.11594013;0.065900885;0.029653355;0.009149085;0.0011763369;-0.00018554216;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;-0.0006735182;0.005633061;0.02307106;0.05167722;0.082414135;0.10284011;0.10237477;0.0815792;0.05040143;0.021903258;0.0045977356;0.000031170955;0.0020038555;0.0028053978;0.0022265061;0.0011132531;-0.00011132531;0;0;0;0;0;0;0;0;0;0;-0.0004341688;0.0033063623;0.01903663;0.03156073;0.034566514;0.025048198;0.009919087;-0.0010353255;0;0;-0.0022665833;0.0195131;0.0743052;0.14354064;0.19239241;0.18390015;0.12300038;0.058361933;0.024644831;0.027580474;0.056602243;0.07697441;0.08873074;0.095465176;0.1058459;0.12186932;0.13727526;0.13710901;0.13354807;0.12342193;0.104313314;0.07454121;0.041274976;0.012437264;0.0007102551;-0.0011845017;-0.00031171084;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0003785061;0.0024046274;0.020137636;0.04735779;0.08494122;0.1282334;0.16859218;0.1926173;0.19328748;0.15379038;0.094826914;0.041149177;0.0087512825;-0.0014227375;0.0008906025;0.0017144099;0.0013359038;0.0006679519;-0.0000667952;0;0;0;0;0;0;0;0;0;0.0000333976;-0.0009425544;0.0038889642;0.026625307;0.045123864;0.050059285;0.03669654;0.014680099;-0.0015288678;0;0;-0.0020595184;0.017731898;0.06750767;0.1303486;0.17469169;0.16696572;0.111692704;0.053027593;0.02242092;0.025036693;0.05135994;0.069806546;0.08045481;0.08664599;0.096199915;0.11082176;0.12468659;0.12413739;0.1206002;0.11137727;0.09422093;0.067497656;0.037479896;0.011290614;0.0006434599;-0.0010887621;-0.00031839038;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043416876;0.00453094;0.0067908443;0.007069157;0.0039520487;0.00055662636;-0.0023266994;0.00018925306;0;0;0;0;0;0;0;0;0;0;0;-0.003785061;0.033486657;0.11622363;0.21273156;0.2508048;0.20784438;0.106594;0.028421357;-0.0038963857;-0.0024602895;0.0002115181;-0.0012987955;0.011585255;0.039691184;0.0636855;0.06702154;0.046051573;0.014023277;-0.0034993268;-0.0036032302;-0.0017908533;-0.0038722663;-0.009825203;-0.012853995;0.0025512022;0.034063686;0.056653075;0.057126578;0.036994513;0.010984467;-0.0012245785;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0019407711;0.017563423;0.055164292;0.104447275;0.14419225;0.16120315;0.149773;0.13366757;0.11292173;0.090783015;0.07204419;0.051584817;0.030442469;0.031103548;0.05280902;0.0859014;0.11380788;0.120724894;0.10582956;0.089546375;0.065878615;0.040949162;0.018661836;0.0037368198;0.00571682;0.025285162;0.057602905;0.09547101;0.1224984;0.12620632;0.115562044;0.103734255;0.085638456;0.083424546;0.09718887;0.12510833;0.14751348;0.15061016;0.12101341;0.080174275;0.061164353;0.061409272;0.07121592;0.0730994;0.07073292;0.063833304;0.075461715;0.09064808;0.10109643;0.097537726;0.08498051;0.07459672;0.0704041;0.07240318;0.077231415;0.0826468;0.09076984;0.098049775;0.10232689;0.10295217;0.09900531;0.08612646;0.06487817;0.036774464;0.013770942;0.0021931077;-0.00030799996;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.0015548437;0.013808052;0.046516914;0.091741346;0.13069221;0.14786935;0.13649449;0.11774174;0.09897711;0.08671408;0.0788406;0.06407663;0.04275393;0.019834831;0.013036194;0.028624523;0.045699045;0.047480248;0.03284097;0.011277256;-0.001213446;0;0;0;0;0;0;0;-0.00081824115;0.007258411;0.024402509;0.049901575;0.07270378;0.091704234;0.08657213;0.06683138;0.03703793;0.012774581;-0.0013832172;0;0;0;0;-0.0008587954;0.0074810623;0.027309693;0.052246567;0.07014131;0.073387235;0.06051326;0.042055525;0.024629932;0.010833546;0.0025668445;-0.00031012064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000016698801;0.000166988;-0.00024491563;0.0062063867;0.0119118085;0.014639278;0.011561134;0.0057889163;-0.00057889166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;-0.0013693015;0.013336774;0.031093162;0.03991013;0.033397596;0.016231231;0.008983953;0.017567137;0.02435798;0.019370604;0.009685302;-0.00096853025;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0000027831336;-0.00007792774;0.00007792782;0.010589822;0.040967718;0.08476866;0.12312303;0.12571968;0.09247793;0.04575471;0.012329279;-0.0014249642;0;0;0;0;0;-0.0009388436;0.008082219;0.030736927;0.05970229;0.081842676;0.08842274;0.07868326;0.06772737;0.059718616;0.047946334;0.032328874;0.016050141;0.0041064187;-0.00048166746;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;-0.0012691086;0.012334846;0.029089304;0.03740531;0.03139374;0.015218171;0.009195472;0.017789787;0.024636293;0.019593257;0.009796629;-0.0009796628;0;0;0;0;0;0;0;0;0;0.00004453013;-0.0008460724;0.0019147951;0.018925304;0.033094235;0.03832931;0.029746128;0.023804136;0.043088462;0.09420905;0.14397426;0.1536345;0.118650526;0.061707623;0.017656196;-0.0020038558;0;0;0;0;0;-0.00082454964;0.0071270484;0.026793782;0.0511384;0.0681682;0.070699;0.059449203;0.049440317;0.044590987;0.037627216;0.02673663;0.013878555;0.003657407;-0.00042452046;0;0;0;0;0;0;0;0;0;0;0;0;0;0
