;meta[fps=30]
;meta[frames=66]
corner_left_spread;0;-0.0015474219;0.014438894;0.04083413;0.06397866;0.067118034;0.04920579;0.019493064;0.00430829;-0.00046756634;-0.0005343616;0.00004453013;0;0.000011132533;-0.00050096394;0.0025270851;0.018980967;0.03245133;0.03503779;0.038444344;0.05223013;0.06151095;0.0635853;0.043008685;0.013644774;-0.0014954703;0;0;-0.001261316;0.011596759;0.035390317;0.0518609;0.050636325;0.032941163;0.008902686;-0.0010164002;0;0;0;0;0;0;0;-0.0003228434;0.003239567;0.006345543;0.005688724;0.026395231;0.06000435;0.081167296;0.07771621;0.04920579;0.011644629;-0.0013804339;0;0;0;0;0;0;-0.0004675664;0.0046867966;0.009240001;0.011466509;0.009073014;0.0044530127;-0.0005788917;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0017589402;0.015006654;0.057655383;0.12501833;0.20325778;0.27755073;0.3310481;0.37428126;0.40541893;0.42098224;0.41139385;0.39491096;0.36498564;0.32247052;0.2744225;0.22913533;0.18656118;0.16506317;0.15797062;0.16624767;0.15864971;0.12786826;0.07489968;0.02480328;-0.0027052052;0;0;-0.0015878702;0.013739771;0.053146712;0.08247537;0.08523067;0.058657315;0.019801434;-0.0021389306;0;0;0;0;0;-0.0023907113;0.021530319;0.06770527;0.14030609;0.23949416;0.31199756;0.31292713;0.24908206;0.19131534;0.17481303;0.23620914;0.31000465;0.36512744;0.3729363;0.347682;0.25974128;0.1509089;0.05656329;0.0067229387;-0.004210695;0.007976459;0.036960002;0.059559047;0.063678086;0.045198075;0.016854653;-0.001781205;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0016476148;0.014049256;0.053970512;0.11801597;0.19572105;0.2768271;0.33877409;0.39371312;0.44070908;0.47293776;0.47072104;0.45601803;0.415672;0.35795683;0.29606968;0.24009812;0.18788792;0.16396995;0.15676275;0.16492845;0.15800402;0.12841375;0.07571791;0.025259713;-0.0027497353;0;0;-0.001089875;0.009592532;0.03485967;0.053371213;0.054452926;0.037023086;0.011972296;-0.001306217;0;0;0;0;0;-0.0024992533;0.022253929;0.072670385;0.15728042;0.27870572;0.37136734;0.3752498;0.29565498;0.2130238;0.1762198;0.22791761;0.29645747;0.34517643;0.34898487;0.3246124;0.24260125;0.1409531;0.052820157;0.0062780096;-0.0042504007;0.010246381;0.0448641;0.07152652;0.075756885;0.05332483;0.019381737;-0.0020595184;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058167486;0.0043305554;0.024455387;0.06385341;0.0962463;0.1146122;0.13286954;0.13641804;0.12133624;0.088832036;0.041223764;0.004080073;-0.00069578324;0;0;0.00013470365;-0.002234856;0.0061841225;0.014388799;0.019501416;0.016409354;0.009012899;-0.0008878195;0;0;0;0;0;0.0001335904;-0.002215374;0.003759085;0.037872877;0.06673952;0.07564555;0.05657553;0.023055475;-0.0022153743;-0.000014843372;0;0;0;0;0;0;0;0;0;-0.0027497353;0.02761981;0.05377013;0.06629422;0.05193326;0.025048196;-0.003974314;0.00012245784;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058167486;0.0043305554;0.024455387;0.06385341;0.09639102;0.113446064;0.12699713;0.12884793;0.11475415;0.08593758;0.041897286;0.00603105;-0.00086277124;0;0;0.00013470365;-0.002234856;0.0061841225;0.014388799;0.019501416;0.016409354;0.009012899;-0.0008878195;0;0;0;0;0;0.00012245784;-0.0020149883;0.003328628;0.033995043;0.059985798;0.06803833;0.05092391;0.020769596;-0.00197788;-0.000014843372;0;0;0;0;0;0;0;0;0;-0.0024825549;0.024936872;0.04853784;0.05983736;0.04686796;0.02259904;-0.0035958078;0.00011132531;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0.0000333976;-0.0004119037;-0.0002560482;0.003618073;0.015251569;0.037255023;0.054304488;0.06547042;0.074871846;0.09224972;0.1194824;0.15026578;0.16849366;0.17426726;0.16871352;0.15140243;0.117100045;0.072187796;0.042979922;0.04789215;0.061448798;0.06579326;0.04608868;0.016498413;-0.0017589402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00085442176;0.0074754944;0.026325654;0.055570807;0.08858433;0.10811079;0.097751975;0.066842504;0.04620836;0.047607902;0.1019137;0.18287708;0.2641639;0.310044;0.30274513;0.22533879;0.1310299;0.04911785;0.00587798;-0.0028246948;0.00015919522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.00016698799;0.0012913736;0.0064680018;0.01709957;0.03628649;0.066346;0.095463686;0.12093548;0.13882546;0.1469188;0.142861;0.11937024;0.076941945;0.044660937;0.045582153;0.05662841;0.061006278;0.04286025;0.015485353;-0.0016476148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015195906;0.013720846;0.041109473;0.103779316;0.18412577;0.26520288;0.3105914;0.3027878;0.22533062;0.1310299;0.04911785;0.00587798;-0.0028246948;0.00015919522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.00057889166;0.004809254;0.020250075;0.044329744;0.067652404;0.07899422;0.08076876;0.074447684;0.06048082;0.040756203;0.020250075;0.0035156526;-0.0009997017;-0.0004408482;-0.00009128677;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.00057889166;0.004809254;0.020250075;0.044329744;0.067652404;0.07899422;0.08076876;0.074447684;0.06048082;0.04076733;0.020138748;0.003293002;-0.001278015;-0.0006634988;-0.0002026121;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00047949405;0.0039647715;0.016896797;0.03853844;0.050239526;0.046267595;0.027717618;0.009117544;-0.0009947713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0017462171;0.015944965;0.048960876;0.08463904;0.102053516;0.09680056;0.07024946;0.057210088;0.061828494;0.07734406;0.08489;0.085379034;0.072239;0.056203384;0.05065938;0.061716378;0.07714177;0.09860689;0.118315764;0.12642422;0.11319637;0.08312423;0.042281356;0.010391423;-0.00123094;0;0;-0.0009866604;0.009971567;0.01868357;0.022567233;0.017109111;0.007767326;-0.0020362993;0.00010496388;0;0;0;0;0;-0.0004723374;0.0038502656;0.016367206;0.045807183;0.08237517;0.10693194;0.09913361;0.07638268;0.04513685;0.025363088;0.014267931;0.007538315;-0.00075383147;0;0;0;0;0;0;-0.0008683375;0.008712001;0.017080484;0.021135906;0.016651087;0.0081108445;-0.0011546026;0.000028626511;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.0021374463;0.020649256;0.050153643;0.06663296;0.05565948;0.027386026;-0.003998171;-0.0073570134;-0.0026145547;-0.00006679519;0.000028626511;0;-0.00046995186;0.0025525303;0.027531542;0.0880623;0.12982123;0.13107364;0.08774742;0.031226754;-0.0033373744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00080154237;0.008158555;0.014647231;0.0166988;0.011498314;0.0039600004;-0.003187085;-0.00033397594;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;-0.00031171093;0.0023155669;0.013147519;0.03393196;0.056981865;0.06957833;0.06180782;0.039013963;0.026139187;0.034967285;0.06557617;0.085191704;0.08551176;0.075361684;0.083766736;0.08763251;0.08212469;0.051376637;0.017770302;-0.0019147956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.0014360966;0.0021708435;0.022459883;0.053786833;0.07915229;0.079937145;0.055812947;0.024046266;0.0052601215;-0.0006512531;0;0;0;0;0;0;0;0;-0.0013247713;0.013303376;0.0259388;0.032006033;0.025103861;0.01213446;-0.0018813979;0.000055662655;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;-0.0003785061;0.002783133;0.016214533;0.042103235;0.07101999;0.08675026;0.07704825;0.048064705;0.035985913;0.05571832;0.10822491;0.13934033;0.13901192;0.12293655;0.1387503;0.1467045;0.13851097;0.086460814;0.029579138;-0.003195037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003785061;0.0024491574;0.018402074;0.059876326;0.10644927;0.13331206;0.119157046;0.07575687;0.029478943;0.006551495;-0.0008126749;0;0;0;0;0;0;0;0;-0.002215374;0.022253929;0.043305546;0.053380493;0.041802656;0.020149881;-0.0032173018;0.00010019278;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;-0.0007898532;0.0068576406;0.024672477;0.054012265;0.089461036;0.12377428;0.12542522;0.09921498;0.05692713;0.03331039;0.026471306;0.032414224;0.024306027;0.010527664;-0.0010798556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011271689;0.0101584345;0.032643367;0.060769707;0.07102556;0.05935031;0.030656205;0.00921217;-0.0010325423;-0.0017756389;0.015972584;0.05148945;0.09723562;0.13123807;0.13440974;0.09961946;0.057934813;0.021691369;0.002555288;-0.0012817257;0.000073474715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;-0.0012023136;0.011399713;0.030169163;0.04370632;0.041234896;0.025493499;0.0046979287;-0.0019593257;-0.0016698798;-0.00037850608;0.00004453013;0;0;0;0;0;0;0.00014472292;-0.002070651;0.0033397598;0.008850363;0.012691087;0.011021207;0.0063789412;-0.00062342186;0;0;-0.0006980098;0.0055595865;0.028165307;0.04586047;0.049472973;0.035390317;0.013507102;-0.0014205112;0;0;0;0;0;-0.0016030845;0.015730267;0.03526786;0.044084825;0.035568435;0.017032772;-0.0026050122;-0.0023044338;0.00020038556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;-0.00033954222;0.0025716147;0.013876702;0.03554061;0.059408758;0.07244495;0.0642848;0.041332304;0.021001521;0.020297391;0.041944597;0.058306642;0.05595489;0.035337444;0.012023135;-0.0012997232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00010854219;0.00046200005;0.007174917;0.026164234;0.054877814;0.077426754;0.07717906;0.05490008;0.02543227;0.005415977;-0.0006735182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008098918;0.0066405553;0.029125487;0.06500193;0.095231384;0.100559235;0.07802327;0.05313743;0.03389392;0.02479957;0.016876917;0.0072361454;-0.00074587966;0;0;-0.001089875;0.010959978;0.021185208;0.026022293;0.020266777;0.00967417;-0.0017021643;0.00006122892;0;0;0;0;0;-0.0023461813;0.021558147;0.06476629;0.10802174;0.124492325;0.107888155;0.063057445;0.040274713;0.029142186;0.023818055;0.016339775;0.0083494;-0.00083493994;0;0;0;0;0;0;-0.001569687;0.015752532;0.030837115;0.038128924;0.030002175;0.014583617;-0.0021263135;0.000055662655;0;0;0;0;0;0;0;0;0;0
lips_blow;0;-0.0012118557;0.011484003;0.030463377;0.04428521;0.04152275;0.0248335;0.0031775425;-0.0036880488;-0.0028865065;-0.0007538314;0.00011736869;-0.00031489163;-0.0011514219;0.004384627;0.010248289;0.012953496;0.017937372;0.022071037;0.022133064;0.02039957;0.012547955;0.0024380246;-0.000081108454;-0.000019084342;0;0;0;-0.0000026240973;0.000026240974;0.000052481948;0.000065602435;0.000052481948;0.000026240974;-0.0000026240973;0;0;0;0;0;0;-0.0006043375;0.0058588926;0.01398405;0.018273255;0.01564916;0.008420965;0.00019084311;-0.0007093013;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;-0.0011800484;0.011188194;0.029612534;0.042927038;0.04051128;0.025048196;0.0046088677;-0.0019481931;-0.0016698798;-0.00037850608;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0012468437;0.011477641;0.034176875;0.0574216;0.065537214;0.053658802;0.027697738;0.01003041;0.0013359038;-0.00046756637;0.000022265065;0;-0.0002671808;0.0019147954;0.011658544;0.03437169;0.049372777;0.04787823;0.044029165;0.053207938;0.061866265;0.064123385;0.04341688;0.013826606;-0.0015140245;0;0;-0.0011633497;0.009723154;0.042370416;0.06729058;0.07102556;0.049840342;0.017940074;-0.0019103423;0;0;0;0;0;0.00014472292;-0.0017626509;-0.00087204814;0.014008437;0.027627235;0.033156395;0.02593509;0.011002653;-0.0011318075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.0012468437;0.011477641;0.034176875;0.0574216;0.065537214;0.053658802;0.027697738;0.01003041;0.0013359038;-0.00046756637;0.000022265065;0;-0.00026161454;0.0018535668;0.01160288;0.03385403;0.05339719;0.06670334;0.07473826;0.08721225;0.0874711;0.0754897;0.044518996;0.014561353;-0.0015919522;0;0;-0.0012204967;0.010200741;0.0444522;0.070596956;0.07451561;0.052289505;0.018821772;-0.002004227;0;0;0;0;0;0.00014472292;-0.0017626509;-0.00087204814;0.014008437;0.027627235;0.033156395;0.02593509;0.011002653;-0.0011318075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.002092916;0.01873605;0.061852347;0.113830134;0.15090147;0.16371502;0.15353988;0.1509961;0.15831573;0.17548211;0.19942372;0.22374886;0.24597831;0.26017842;0.26206538;0.24631284;0.22216192;0.20193186;0.19384186;0.1903162;0.16395713;0.11269184;0.055000275;0.015346196;-0.0017589402;0;0;-0.00096741715;0.00840061;0.03208396;0.049656667;0.051187385;0.03514541;0.0117681995;-0.0012735617;0;0;0;0;0;-0.0024714223;0.022521112;0.06900222;0.12678283;0.1745052;0.18899977;0.15290534;0.107526354;0.07845373;0.080781735;0.15434976;0.2660831;0.3789499;0.4483594;0.43673816;0.3250276;0.18899328;0.07095208;0.008596544;-0.004755076;0.0077348836;0.018368678;0.025048196;0.022543376;0.013359038;0.0020038558;-0.0002783133;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.000027831327;0.000051951807;0.0022691812;0.009798484;0.025549158;0.04716297;0.061379217;0.070023626;0.08096876;0.10310765;0.13510515;0.16756743;0.19142668;0.20791118;0.21535327;0.20398973;0.16216092;0.101571;0.045011606;0.016476147;0.010550857;0.015195906;0.012357109;0.006378941;-0.0006345543;0;0;-0.0001428675;0.0011837593;0.005306507;0.008470003;0.0089802435;0.0063269893;0.0023062895;-0.0002449157;0;0;0;0;0;-0.0014277473;0.012307014;0.046135996;0.09444005;0.1382549;0.15455572;0.13138893;0.08977274;0.056812096;0.04274225;0.08526926;0.16489099;0.25692177;0.31747273;0.31504104;0.23410676;0.13610782;0.05112208;0.006200453;-0.0039049215;0.009922426;0.026606753;0.03768362;0.03545712;0.022153739;0.0048649167;-0.0005900243;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.000027831327;0.00007421687;0.002102193;0.008893037;0.023025787;0.042338878;0.05498172;0.06251103;0.0721555;0.09196585;0.120920904;0.1502786;0.17073686;0.18352118;0.1886157;0.17935066;0.14419161;0.092300385;0.040881444;0.021229738;0.021288183;0.029055908;0.023712292;0.012323712;-0.0012245786;0;0;-0.00019185065;0.0016123619;0.0068984595;0.010919159;0.011490629;0.008041399;0.0028695958;-0.00030614465;0;0;0;0;0;-0.0011160362;0.009568411;0.03644791;0.07596562;0.11403887;0.13048442;0.11425596;0.07999003;0.052857265;0.040845264;0.07961188;0.15094897;0.23375534;0.2877815;0.2859747;0.21252559;0.12364569;0.046444185;0.0056126546;-0.0036421937;0.009650422;0.026087234;0.037034225;0.034937598;0.021893982;0.0048908927;-0.0005900243;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0.0000857205;-0.000857205;-0.0027348923;0.005078292;0.04363211;0.13330835;0.19304961;0.19250004;0.12434294;0.050341308;0.00628988;0.015863856;0.013693014;0.007848435;-0.0007681447;0;0;-0.000012245784;0.00012245784;0.0002449157;0.00030614462;0.0002449157;0.00012245784;-0.000012245784;0;0;0;0;0;0;-0.0019927232;0.019559858;0.043784246;0.054605067;0.04391784;0.020873496;-0.0034399524;-0.0029278556;0.00025604822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0013804339;0.012512965;0.039620683;0.069021694;0.081278615;0.06874339;0.037694756;0.014127184;0.0022153738;-0.00044530127;-0.00033787236;0.0028287766;0.012325383;0.033300187;0.06076414;0.086925596;0.10454728;0.11122346;0.109824106;0.10565886;0.08838396;0.06092835;0.03152176;0.008883759;-0.0010130603;0;0;-0.000000000005702388;0.000000000057023882;0.000000000114047764;0.00000000014255971;0.000000000114047764;0.000000000057023882;-0.000000000005702388;0;0;0;0;0;0;-0.0016253497;0.0151569415;0.042629246;0.07085856;0.0780975;0.062857054;0.031299114;0.010595387;0.016094858;0.04512609;0.07934955;0.104002714;0.11312285;0.104992025;0.092243046;0.06933563;0.040223327;0.015029661;0.0017715578;-0.000887634;-0.00015140232;0.0046756626;0.00901735;0.011021206;0.008683374;0.0042080963;-0.00042303617;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0007124821;0.0063010133;0.02140786;0.043717455;0.06855413;0.092177354;0.10933259;0.125241;0.13625106;0.13856661;0.12559554;0.10846148;0.08931463;0.076550074;0.06906345;0.07066653;0.061778318;0.04807862;0.03848906;0.047725163;0.056475334;0.05961471;0.041079048;0.013926798;-0.001502892;0;0;-0.0014409208;0.013070336;0.04220714;0.062800474;0.06229023;0.04118666;0.011947805;-0.0013388726;0;0;0;0;0;-0.0015307232;0.013748677;0.044596925;0.08358862;0.1194799;0.13298923;0.120749;0.10615983;0.09752654;0.09140848;0.091840796;0.079410955;0.05582594;0.030264905;0.012195691;0.0005633062;-0.00051840494;0.00021226032;0.000081638624;-0.0011659472;0.010813399;0.030800004;0.044233263;0.04226651;0.02686651;0.0064865556;-0.0007644339;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.0012245786;0.011310652;0.033264004;0.05491678;0.061362512;0.04898314;0.023990607;0.0080822185;0.0008683375;-0.0004119037;0.000022265065;0;-0.00094069896;0.00822694;0.029195065;0.061312426;0.07670314;0.068492904;0.03924774;0.013013929;-0.0014193978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002671808;0.0019593255;0.011252206;0.03309145;0.047480244;0.047327176;0.031182224;0.01144981;-0.0012162292;-0.001314381;0.0118212635;0.03814154;0.07195624;0.09707642;0.09932149;0.073589005;0.042803105;0.016099129;0.0019511625;-0.0008898605;0.000048983144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.0015474219;0.014360966;0.041457552;0.06700671;0.073062815;0.056553263;0.025838606;0.007848435;0.0004898314;-0.00051209645;0.0000333976;0;-0.000542711;0.0045532053;0.018187776;0.04510067;0.060811456;0.05804224;0.036305968;0.013180917;-0.0014054821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00011132531;0.0005733253;0.006515314;0.024686389;0.037934106;0.039673563;0.027497355;0.010564772;-0.00111047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
