;meta[fps=30]
;meta[frames=42]
corner_left_spread;0;0;0;0;0;0;-0.00030800005;0.0019296388;0.01649099;0.041197788;0.07022772;0.08517129;0.07511491;0.046923626;0.020090511;0.0028833258;-0.00094626524;-0.0012023136;0.012501834;0.024602897;0.030503139;0.024101932;0.010622291;0.009173207;0.03335863;0.055081915;0.060690854;0.046777043;0.0276328;0.028911186;0.051823795;0.066520594;0.06128459;0.03663716;0.012167858;-0.0013247713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0004824097;0.002855587;0.026786173;0.07441885;0.13254997;0.17713343;0.18457599;0.16205785;0.13599037;0.12274329;0.12505099;0.12625033;0.105284065;0.069197595;0.03163643;0.006030124;-0.00027163458;0.03250699;0.060282663;0.07180483;0.055428877;0.026640149;0.0039038074;0.017600533;0.032740775;0.056119096;0.09267834;0.14198989;0.20880178;0.22500962;0.21526866;0.19063571;0.19300361;0.22084607;0.268677;0.25893044;0.20967455;0.12978527;0.055566926;0.010335446;-0.0024113068;0.00008906026;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.00048612052;0.0028375888;0.027337974;0.07629338;0.13602239;0.18115601;0.18830816;0.16693075;0.14406182;0.13601236;0.14463905;0.15375511;0.13456635;0.09423467;0.046752185;0.011294326;-0.0009633358;0.031542175;0.05863133;0.06994941;0.054066993;0.025987038;0.003439952;0.01626463;0.031393737;0.057143286;0.09875669;0.15644547;0.23210216;0.2507497;0.2354731;0.19992915;0.19115615;0.21354313;0.2617893;0.25380003;0.20661202;0.12830243;0.05487448;0.0101684565;-0.0023912678;0.00008906026;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;-0.0030206272;0.028989855;0.072135836;0.10425245;0.09940609;0.065745026;0.044121932;0.05200822;0.057949282;0.045309406;0.021252004;-0.0021485786;0;0;0;0;0;0;0;0;-0.0016142171;0.015129111;0.041669067;0.06737408;0.07902985;0.07349142;0.058278803;0.047424585;0.034071114;0.01833834;0.006431821;-0.003810388;0.005965645;0.015012219;0.020863757;0.017820677;0.01001093;-0.0009827242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;-0.0029241452;0.027914824;0.07127158;0.10441202;0.10086632;0.06906066;0.046500586;0.05165309;0.056020014;0.043194223;0.019593257;-0.0019927232;0;0;0;0;0;0;0;0;-0.0016476148;0.015463087;0.042359285;0.06801977;0.07894078;0.072394855;0.056352876;0.04564338;0.03289663;0.017805927;0.006360572;-0.0033314105;0.0056135785;0.013757026;0.018950352;0.016097086;0.009043512;-0.00088781945;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.00069021696;0.005677591;0.026050122;0.041746993;0.044418804;0.03139374;0.011555567;-0.0012245786;0;0;0;-0.00008163855;-0.000051952025;0.010316146;0.019407712;0.023341209;0.018183136;0.008601736;-0.0008683375;0;0;0.00008906026;-0.0013655906;0.0018405784;0.018554218;0.03136962;0.04806545;0.06751806;0.09049598;0.10625965;0.11191089;0.089989826;0.059858512;0.031990442;0.013746452;0.0027586422;-0.00061674236;0.000022265065;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.0008460724;0.007180483;0.029723858;0.046756636;0.04892748;0.03406555;0.011956339;-0.0012802412;0;0;0;-0.000040819265;-0.00023378343;0.007236146;0.013860002;0.016865788;0.013247713;0.0063789412;-0.000641976;0;0;0.00007792773;-0.0012208676;0.0017997591;0.01745952;0.029341081;0.04577066;0.06613912;0.09168957;0.11106927;0.12017457;0.10033696;0.06934008;0.038255837;0.016505092;0.0032952307;-0.00068576407;0.000022265065;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005398142;0.004461646;0.019069346;0.04215867;0.06519483;0.07728931;0.07830714;0.0695188;0.053352997;0.03376156;0.01589589;0.0027672292;-0.0003689639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0024714223;0.022906218;0.06670025;0.105699815;0.11284213;0.09848951;0.07919166;0.072841346;0.063289866;0.040035367;0.011147164;0.0038932052;0.012767422;0.01686674;0.01374645;0.0067844824;-0.0025124534;0.0126433745;0.026002413;0.033039764;0.025429882;0.025258124;0.036398612;0.06439056;0.07304531;0.05875114;0.030463377;0.01779376;0.028335474;0.03910858;0.04609393;0.053397983;0.07873436;0.117205046;0.15765001;0.16364823;0.13227642;0.08018286;0.034668613;0.0062081376;-0.0015038461;0.000057253023;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00002624097;-0.00007347472;-0.0030911863;0.0023354467;0.008292148;0.012884316;0.011677233;0.0069591054;-0.00067701703;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.0020817833;0.019503452;0.05430597;0.08306724;0.08357562;0.06152579;0.041461263;0.039434396;0.04016024;0.030169163;0.012746749;-0.0013136388;0;0;0;0;0;0;0;0;0.00010019278;-0.0013025062;-0.00012245779;0.013136388;0.042882513;0.0768627;0.10218922;0.098419;0.070049606;0.03522185;0.0106308265;-0.0032032002;0.004961398;0.0134147;0.017878845;0.014964348;0.007910777;-0.0007837302;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;-0.0026050124;0.024837792;0.0638113;0.09349472;0.090153106;0.063553765;0.048378274;0.056689452;0.06051385;0.04422733;0.016594151;0.005254555;0.017967906;0.02389932;0.019435173;0.008859268;0.005194439;0.012023133;0.014861929;0.011689159;0.004274892;0.012613158;0.03372044;0.048014604;0.046122078;0.030414077;0.021452388;0.03498955;0.050229985;0.050027926;0.03901396;0.018948684;0.020451391;0.037763406;0.06320681;0.08179647;0.08827913;0.07051085;0.045825206;0.020979254;0.005087566;-0.0006085783;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0.000022265065;-0.00055106037;0.0028387958;0.0060115675;0.007764941;0.006345543;0.0033063618;-0.0003284097;0;0;0;0;0;0;0;0;-0.0011355182;0.010453448;0.0314494;0.049261454;0.050263382;0.035131488;0.012563063;0.0069995797;0.022807773;0.035037972;0.050249465;0.066478476;0.08487164;0.086435765;0.07304611;0.037698653;0.011082435;-0.0012490702;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0.00010464576;-0.0009373588;-0.003239566;-0.0058534835;0.012412772;0.030402942;0.040426675;0.032905534;0.016064243;-0.0016119905;0;0;0;-0.0024714223;0.02219827;0.07310735;0.12658803;0.14534633;0.11684705;0.055584732;0.011845014;-0.0048760492;-0.0045532053;-0.001046458;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;-0.0015140245;0.013882267;0.04286025;0.06301013;0.061729886;0.040299762;0.011065737;-0.0012579762;0;0;0;0;0;0;0;0;-0.0012023136;0.0115889665;0.028432488;0.038407236;0.03289663;0.015474222;0.017188627;0.046366993;0.074298516;0.074547336;0.067244954;0.053609822;0.05788082;0.055746157;0.040839694;0.015533778;0.0047636107;-0.0005388146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0.000042939762;-0.0005009639;-0.00014313252;0.00035783136;0.0009303616;0.0010019279;0.0007586025;-0.000071566275;0;0;0;-0.0004119037;0.003966362;0.009764821;0.013351087;0.012054943;0.0072297845;0.00029898804;0.00033397577;0.010348483;0.031155186;0.05399119;0.069995;0.066505745;0.046869554;0.02319121;0.010492889;0.0050078896;0.005943579;0.0046494226;0.0016269401;-0.0012097086;-0.00009971568;0.000015744581;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005621929;0.005633061;0.011132531;0.0138321705;0.010965544;0.0041635665;0.010737328;0.033898562;0.05275707;0.05371447;0.037424788;0.01426634;0.010742893;0.028279416;0.04161563;0.04418168;0.04367626;0.055890877;0.064457364;0.06462714;0.042149995;0.014780664;-0.0015858294;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005900243;0.005911375;0.011689159;0.014527955;0.011522171;0.0044418806;0.010698364;0.033976488;0.053269166;0.055106036;0.039311755;0.016743327;0.013456448;0.030806499;0.043547124;0.045420174;0.043949008;0.055890877;0.06445458;0.06462714;0.042149995;0.014780664;-0.0015858294;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0019556147;0.01689881;0.06344467;0.122557946;0.16717258;0.18492992;0.18223074;0.15744516;0.118121184;0.06679881;0.021853162;-0.0023934946;0;0;0;-0.00054549397;0.002259903;0.04286025;0.07753808;0.090785794;0.06816449;0.041780397;0.034900486;0.07091422;0.088570416;0.08375003;0.06855414;0.057484686;0.06501769;0.06393655;0.07505813;0.0996525;0.14721864;0.1833758;0.20119493;0.17307246;0.12567961;0.072002985;0.030754736;0.0058601666;-0.0014227377;0.000055662655;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.00097224105;0.0076681795;0.03834619;0.080838695;0.11194087;0.12275658;0.114383064;0.089410655;0.07045892;0.058702398;0.05779788;0.06440169;0.06533683;0.045609985;0.022131477;0.0048582377;-0.0011488774;-0.0011132531;-0.0013915664;-0.0011132531;-0.0016587473;0.010219664;0.030391812;0.04680116;0.04839312;0.04217003;0.044296347;0.06886585;0.106983624;0.11586071;0.10543955;0.09381386;0.10495529;0.12612826;0.14663105;0.13260406;0.09784716;0.05658666;0.02411084;0.004522036;-0.0011199327;0.00004453013;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0008275182;0.005596416;0.040760286;0.098252766;0.15093814;0.18102148;0.17431228;0.13211727;0.0913363;0.06426588;0.056517635;0.06425697;0.065247774;0.04561889;0.022131477;0.0035557316;0.011920716;0.02449157;0.030280488;0.023823617;0.010742893;0.006011568;0.023044342;0.03520107;0.036681693;0.033865165;0.039498225;0.064435095;0.100704886;0.10931867;0.09970518;0.08804274;0.096190095;0.114136286;0.13219993;0.11901512;0.08768762;0.0507265;0.021755192;0.0041969656;-0.0009395858;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0.00013581687;-0.0012223518;-0.004147981;-0.007380868;0.01539629;0.037839472;0.050343536;0.040947672;0.019965082;-0.0020038555;0;0;0;0.00010019278;-0.0012691086;-0.00032284335;0.011332918;0.037538897;0.067329556;0.089294046;0.08608787;0.06129572;0.029836299;0.020672;0.018292978;0.022649135;0.018018005;0.008694508;-0.0014572483;0.0012123327;-0.00009796629;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0026495426;0.022794139;0.08770765;0.1619945;0.20250495;0.19418196;0.14422752;0.0915854;0.05496187;0.025730064;0.0036136203;0.00660159;0.018023567;0.023843654;0.019323848;0.009022545;0.0004297154;0.025493493;0.046088677;0.053937115;0.040177304;0.027630944;0.028996533;0.054983575;0.06578213;0.058568247;0.04124603;0.029987331;0.039947238;0.046524156;0.057851687;0.06714105;0.07979892;0.07496277;0.06239228;0.030975714;0.009404764;-0.0010531376;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.0012950845;0.011316033;0.041068096;0.07629049;0.09517108;0.09833457;0.08948328;0.087883726;0.08094668;0.06237298;0.03197634;0.009325351;-0.0010538796;0;0;-0.00023378317;0.002348964;0.004564338;0.0056219283;0.00439735;0.0014917592;0.0054549407;0.016721062;0.025114993;0.026228243;0.025949933;0.03298569;0.05511716;0.08662222;0.09440776;0.088699564;0.073374525;0.064687245;0.0663755;0.079914875;0.0778203;0.06659592;0.043394618;0.018528989;0.0032930041;-0.00083494;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013247713;0.012201255;0.036603764;0.057633117;0.059592444;0.042203426;0.01604198;0.0032395667;0.0012579759;0.000994135;0.0066561406;0.025866995;0.06049418;0.079658836;0.07381147;0.044611398;0.0144990105;-0.0015858294;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011911809;0.010987809;0.03276304;0.05129871;0.052656874;0.03662603;0.01266882;0.0011355183;-0.00035624098;0.00007570111;0.0046166615;0.020156007;0.050268948;0.06802534;0.064504676;0.040141687;0.013494856;-0.0014633713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006605303;0.0066349898;0.012913738;0.015919521;0.012468438;0.0061340253;-0.0025382175;-0.0002708917;0.016064243;0.054182034;0.1016734;0.13895628;0.14323671;0.1207657;0.08274811;0.047752995;0.020906895;0.006634989;-0.0007403134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;-0.00026240968;0.0022185545;0.009303616;0.014671087;0.01538675;0.010734941;0.0037930128;-0.00040554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0.000053012045;-0.00076337345;0.0012722887;0.002032481;0.016151711;0.045147184;0.08837959;0.12009352;0.11984966;0.08366575;0.040420637;0.008727907;-0.0010782655;0;0;0;0.00009542171;-0.00085879536;-0.0030110849;-0.0034457836;0.003832772;0.023998559;0.0558217;0.09760048;0.13818653;0.14192441;0.13710137;0.11135182;0.077098094;0.043673985;0.021459281;-0.004192723;-0.0019068436;0.00017493979;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;-0.0015267474;0.0142496405;0.040713258;0.05852531;0.05377013;0.055360492;0.0747947;0.117578626;0.15369572;0.16729651;0.16942124;0.17222026;0.15399472;0.10810007;0.051801264;0.009288775;0.012256389;0.04776386;0.072546996;0.0734482;0.047816876;0.032560002;0.038682893;0.052497834;0.0452776;0.035640005;0.04335326;0.093576886;0.14941448;0.16121654;0.12577058;0.06688106;0.030018076;0.03835475;0.0788724;0.10440883;0.098050565;0.064416006;0.027497355;0.0049014953;-0.0012182172;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;-0.0009383135;0.0062167244;0.046494223;0.12293734;0.20563377;0.26442146;0.2727192;0.21967505;0.14219423;0.069310345;0.017557591;-0.00206747;0;0;0;0.00019084342;-0.0018925305;-0.0039759045;-0.0050891573;-0.0042144586;-0.003196627;0.00896964;0.02690892;0.040776875;0.041858327;0.04185831;0.063360006;0.09658267;0.14831714;0.15747365;0.14403109;0.1282225;0.13900875;0.12997866;0.11532706;0.06363435;0.018976992;-0.0021394338;-0.00071248197;-0.00010496388;-0.00017493979;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;0;0;0;-0.0017971086;0.013274219;0.07896675;0.17426653;0.27100292;0.30782512;0.25637162;0.15362364;0.06563423;0.009478555;-0.003069398;-0.0004373495;0.0058207237;0.011450604;0.014193976;0.011212049;0.0028785546;0.023306752;0.071916156;0.112247735;0.11418798;0.079470366;0.028785547;0.016197834;0.042717118;0.064515404;0.06838237;0.066616274;0.085867606;0.100168936;0.10168375;0.06720312;0.024194174;-0.0025803621;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;-0.0035469043;0.03105181;0.111515366;0.21035117;0.2796214;0.2641034;0.17411238;0.07908471;0.018749569;-0.0045245793;0.00019084342;0;0;0;0.00022265063;-0.0022106026;-0.0046120496;-0.0058843386;-0.004850603;-0.0025604824;0.00034987958;-0.0007633736;-0.0041826516;-0.004930121;0.010750846;0.05479856;0.10171423;0.1604569;0.17348726;0.1432651;0.08409303;0.034404825;-0.0035889165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;-0.0013306028;0.011482281;0.042557817;0.09073716;0.13560154;0.16045424;0.15749684;0.12843482;0.08465735;0.04245113;0.01235711;-0.0013995185;0;0;0;-0.001828916;0.01828916;0.03657832;0.045722898;0.03657832;0.016776044;0.012184442;0.04099044;0.06459367;0.06798342;0.05123123;0.025779763;0.019861344;0.037361007;0.050641432;0.04804142;0.029657066;0.02470627;0.025358321;0.03420073;0.027937885;0.013382895;-0.0013470366;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;-0.0013571088;0.013178799;0.031065067;0.0417735;0.032957595;0.05089688;0.17657256;0.39982966;0.6392798;0.8039989;0.85576624;0.7859514;0.6228652;0.39416796;0.17692457;0.03752936;-0.010159232;0.03578314;0.073951825;0.09422893;0.07609881;0.0408723;0.0062978324;0.026304582;0.053563382;0.102188684;0.20041737;0.35602635;0.5164461;0.54357344;0.4471106;0.2656752;0.10916507;0.029291812;0.017464824;-0.0028748435;-0.0009446748;0.000087469896;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;-0.0012404823;0.012505545;0.023802416;0.0289976;0.019524343;0.03155808;0.11814267;0.19937305;0.21795906;0.15776387;0.062278565;-0.0065045794;0;0;0;-0.0023537353;0.023585064;0.046597596;0.057889167;0.045881934;0.019147955;0.028753739;0.09553303;0.1502733;0.15426508;0.108689286;0.04099952;0.024646632;0.06409555;0.09132572;0.14822885;0.25564745;0.3980349;0.45531023;0.39446297;0.21630432;0.063609704;-0.005764264;-0.0013645301;0.0005820724;-0.00022901209;0.000015903615;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;-0.004429913;0.038904864;0.13834982;0.2559021;0.35061634;0.37681162;0.3453179;0.3186962;0.32732373;0.3703066;0.4096586;0.3693626;0.260784;0.12632753;0.0275764;-0.00564642;-0.0046756635;-0.005928073;-0.004842651;-0.0052545546;0.025643786;0.074309655;0.111280784;0.117325746;0.12519646;0.18062533;0.32258734;0.50757664;0.55148786;0.5109465;0.42670327;0.3701901;0.3110975;0.24996544;0.11471406;0.031290207;-0.0026673533;-0.0011911807;0.0004274892;-0.00016030847;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal1;0;0;0;-0.0043503153;0.038212974;0.13579963;0.25108173;0.34400076;0.3701975;0.34053254;0.31613684;0.3264045;0.37027317;0.40966973;0.3693626;0.260784;0.12632753;0.0275764;-0.00564642;-0.0046756635;-0.005928073;-0.004842651;-0.0052545546;0.025643786;0.074309655;0.111280784;0.117325746;0.12519646;0.18062533;0.32258734;0.50757664;0.55148786;0.5109465;0.42670327;0.3701901;0.3110975;0.24996544;0.11471406;0.031290207;-0.0026673533;-0.0011911807;0.0004274892;-0.00016030847;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;-0.004393176;0.03844564;0.13839577;0.25484735;0.38551402;0.48185495;0.45710596;0.34795508;0.19583406;0.05212252;-0.006011568;0;0;0;0.00022821692;-0.0022599043;-0.004786989;-0.0061507244;-0.0051209647;-0.0027386027;0.00025048197;-0.00090173504;-0.0045977356;-0.00532135;0.011689159;0.058000483;0.106998466;0.16719578;0.17329046;0.206517;0.26108164;0.3282657;0.31899863;0.2514772;0.11488551;0.031072007;-0.0024959126;-0.0010754025;0.00044307474;-0.00016253497;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;-0.004393176;0.03844564;0.13839577;0.25484735;0.38551402;0.48185495;0.45710596;0.34795508;0.19583406;0.05212252;-0.006011568;0;0;0;0.00022821692;-0.0022599043;-0.004786989;-0.0061507244;-0.0051209647;-0.0027386027;0.00025048197;-0.00090173504;-0.0045977356;-0.00532135;0.011689159;0.058000483;0.106998466;0.16719578;0.17325984;0.20682316;0.26169395;0.32903108;0.31961092;0.25178337;0.11485489;0.031072007;-0.0024959126;-0.0010754025;0.00044307474;-0.00016253497;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0.00015585546;-0.003746097;0.018758316;0.039854467;0.05157146;0.0421923;0.022031281;-0.0021875426;0;0;0;0;0;0;0;0;0.00008906026;-0.00074587966;-0.0032878078;-0.0051896153;0.0008238071;0.024788434;0.06649276;0.1118337;0.16460933;0.17149313;0.18052588;0.20601492;0.25024763;0.2527452;0.21220945;0.109275274;0.031314705;-0.0024825535;-0.0011221591;0.00042080975;-0.00016030847;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0.00015585546;-0.0037683626;0.018980967;0.04029977;0.052128084;0.0426376;0.022253932;-0.0022098077;0;0;0;0;0;0;0;0;0.00008906026;-0.0007366026;-0.0033768683;-0.005417833;0.00055477064;0.024779158;0.06708093;0.11322714;0.16684882;0.1739063;0.18300769;0.20863442;0.25333357;0.2558178;0.21480332;0.11059559;0.031688754;-0.0025515754;-0.0011199326;0.00042080975;-0.00016030847;0.000011132533;0;0;0;0;0;0;0;0;0;0
normal13;0;0;-0.0057963384;0.053685524;0.15715423;0.24612394;0.25262687;0.17615378;0.07234661;0.027331108;0.023029493;0.02218936;0.012223518;-0.0012023135;0;0;0;-0.00080154225;0.008037687;0.015808195;0.019593256;0.015474218;0.005043037;0.022298463;0.06944474;0.10825274;0.11026772;0.076839514;0.02930639;0.021989532;0.057969883;0.08537038;0.09104352;0.088099524;0.113532335;0.13192329;0.13381581;0.08829824;0.032316625;-0.0034349426;0;0;0;0;0;0;0;0;0;0;0;0;0;0
