;meta[fps=30]
;meta[frames=91]
corner_left_spread;0;0;0;0.000073474715;-0.001200087;0.0018246216;0.02106275;0.03734964;0.041644946;0.040859364;0.03149616;0.03572318;0.057866897;0.073920004;0.0718605;0.057692494;0.039886374;0.043254342;0.061311305;0.071125746;0.05970377;0.03130468;0.008618806;-0.0016570777;0.0077415626;0.016420485;0.020108137;0.015669039;0.00754229;-0.0012384942;0.00017255424;-0.000011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000039798804;-0.00070413266;0.0012919302;0.014635106;0.027530752;0.043594997;0.068187594;0.07761602;0.06785612;0.0555903;0.033138767;0.017664546;0.015112412;0.007222231;-0.001277458;0.000055662647;0.0015446388;0.0031171092;0.0038963861;0.0031171092;0.0015585546;-0.00015585546;0;0;0;0;0;0;-0.00014694943;0.000746993;0.008902686;0.029365396;0.05901244;0.08418977;0.08474975;0.06599105;0.051811174;0.042575996;0.037235353;0.02779422;0.011158507;-0.0011614942;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0012000869;0.011113049;0.031955376;0.05550402;0.07820326;0.096104376;0.10782358;0.12486526;0.13873084;0.17230988;0.23784097;0.3133129;0.36269975;0.36069772;0.31812844;0.27174476;0.23784359;0.21716306;0.21055664;0.21285771;0.2189175;0.23835123;0.25419354;0.2316123;0.17200652;0.09305682;0.022699228;-0.0041413014;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069021696;0.003926444;0.039968684;0.10985805;0.18572047;0.23954871;0.23639932;0.17873503;0.10810423;0.057744443;0.047439948;0.09216178;0.18798839;0.29325095;0.35008475;0.31282416;0.20689811;0.08719815;0.017933767;0.001893412;0.042406134;0.11763096;0.20848286;0.27173862;0.2684596;0.21831204;0.16407497;0.13032928;0.11550596;0.10323643;0.091856;0.115550116;0.16193049;0.22402552;0.27985647;0.30739963;0.3162526;0.3035528;0.25299087;0.1757708;0.095304675;0.032818705;0.0051654945;-0.0007347471;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0012460087;0.0115416525;0.033173833;0.057372898;0.07957533;0.095931806;0.10688984;0.12389115;0.1375814;0.17582607;0.25690043;0.35568887;0.42198235;0.42279404;0.36903897;0.3077095;0.26299644;0.23528682;0.22073399;0.2179193;0.22214969;0.24189138;0.25884622;0.23630656;0.17567506;0.09503471;0.023137111;-0.0043268437;0.0001335904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010687232;0.007907437;0.045817047;0.113217406;0.18190445;0.22799647;0.22033285;0.16602947;0.09896822;0.05349137;0.05193326;0.11035233;0.22812784;0.35606736;0.4243165;0.37885123;0.25053763;0.10530112;0.025154322;0.0076060724;0.04778871;0.116757475;0.19949009;0.2563451;0.25442585;0.20787863;0.1570172;0.124628745;0.1096458;0.09727309;0.08598025;0.10881011;0.15285116;0.21162425;0.2646572;0.29147458;0.3009309;0.28998333;0.24286433;0.1696327;0.092565335;0.032306608;0.0052322894;-0.0007347471;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0032206418;0.029879717;0.08633279;0.13934034;0.15962939;0.15022796;0.13480048;0.15513183;0.18953025;0.19065797;0.15126662;0.09899159;0.08305092;0.10453894;0.14894438;0.16621763;0.14364973;0.097331725;0.05993532;0.043946784;0.052459825;0.074038014;0.0794757;0.06357121;0.03545266;0.011488217;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006568194;0.006384507;0.014973256;0.019731745;0.018813536;0.041689113;0.071920626;0.10528036;0.11136318;0.08615288;0.042702835;0.025005896;0.014362081;0.012844714;0.010241929;0.004870483;-0.00091286766;-0.00030428925;0.0054605072;0.00979663;0.009990891;0.02095031;0.06119552;0.08996661;0.10798777;0.10034159;0.07746665;0.059118938;0.059774276;0.043157116;0.026220823;0.03152399;0.043057855;0.049770955;0.043111295;0.023420066;0.0005877984;-0.0019695307;-0.00031226742;0.00020817846;-0.000014286758;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0029022512;0.02692848;0.07778523;0.12521316;0.14493999;0.13971885;0.1311891;0.15506393;0.19034512;0.19072478;0.1512555;0.09899159;0.083264664;0.10260187;0.1427814;0.1557508;0.13162662;0.087426;0.05493014;0.04292259;0.05394491;0.07642929;0.08163541;0.064864814;0.03585566;0.011443687;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00007050599;0.0003339754;0.0051209643;0.0088586;0.011654649;0.03623417;0.06944141;0.10114538;0.11094237;0.08896831;0.04689357;0.026635699;0.014669338;0.012804638;0.010241929;0.004870483;-0.00091286766;-0.00024491572;0.0048593506;0.008683375;0.00880305;0.018736608;0.055022538;0.08181576;0.099727996;0.09493711;0.07566615;0.059536226;0.059915286;0.044207282;0.027520917;0.032651346;0.04393268;0.05060497;0.043988902;0.02404256;0.0008102633;-0.0019205473;-0.00031839035;0.00020817846;-0.000014286758;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;-0.0021766883;0.020456584;0.05628469;0.08293876;0.09453746;0.088608;0.071517885;0.06883856;0.07200494;0.08001562;0.101513095;0.12053303;0.12512779;0.1143682;0.09897117;0.09112311;0.09041619;0.09380493;0.100561276;0.10789131;0.11031597;0.11251279;0.11155019;0.09639215;0.06961839;0.03731847;0.0090730125;-0.0017366748;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011911809;0.0089299595;0.050837826;0.11508673;0.17670557;0.20307298;0.18144496;0.12613884;0.07116304;0.036869556;0.032967877;0.05284613;0.08573385;0.11161922;0.115477756;0.095595054;0.060650036;0.025533577;0.0052345153;-0.0006634988;0;0;0;-0.00035995184;0.002404627;0.017847674;0.04432529;0.07736442;0.10529595;0.112964034;0.097757734;0.07046002;0.039460372;0.016603056;0.0056820437;0.0005449373;0.0035022947;0.019014366;0.043263804;0.05646977;0.05157145;0.030645078;0.009178772;-0.0010241929;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.0018705437;0.017413506;0.049968928;0.075034656;0.08793865;0.0845154;0.0687431;0.06827526;0.08007964;0.09116876;0.1010411;0.09559115;0.07738595;0.057662807;0.04901468;0.052999012;0.067354046;0.0839894;0.100992106;0.11132014;0.112481244;0.11505473;0.118446425;0.10541692;0.07713879;0.041533984;0.010201109;-0.0018665541;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012691086;0.009700052;0.052488223;0.11721861;0.1785338;0.2037532;0.17952183;0.12234459;0.06706627;0.02595967;0.005466073;-0.00079040974;-0.00025604822;0.000022265065;0;0;0;-0.0007050604;0.0070320494;0.01428675;0.017997595;0.014565063;0.007421688;-0.00082380726;0.0018405786;0.016605284;0.042817947;0.07696142;0.107079364;0.117666416;0.10426804;0.07719965;0.044699337;0.019695675;0.006797523;0.0011867278;-0.00016253495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021448678;0.02017586;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000006122892;-0.00033369765;0.002468639;0.0060087843;0.014532128;0.03182791;0.0422513;0.040110797;0.027363764;0.010008147;-0.0010631569;0;0;0;0.000055662655;-0.00096296397;0.0018484179;0.01636705;0.043934394;0.072781004;0.08071224;0.063226506;0.032679964;0.008579843;-0.0009631031;-0.00039242176;-0.00063455437;0.0047396757;0.021793973;0.046185717;0.071786456;0.08849546;0.08896656;0.081862144;0.06670539;0.0456161;0.024637407;0.0092708;-0.00042860245;-0.00027831335;0.000019481935;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021448678;0.02017586;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000006122892;-0.00033369765;0.0024575065;0.006075579;0.015133287;0.033664778;0.044923104;0.042782597;0.029133836;0.010631569;-0.001129952;0;0;0;0.000055662655;-0.00096296397;0.0018484179;0.01636705;0.043934394;0.072781004;0.08071224;0.063226506;0.032679964;0.008579843;-0.0009631031;-0.00039242176;-0.00063455437;0.0047396757;0.021793973;0.046185717;0.071786456;0.08849546;0.08896656;0.081862144;0.06670539;0.0456161;0.024637407;0.0092708;-0.00042860245;-0.00027831335;0.000019481935;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0017557595;0.008743967;0.027971439;0.042861998;0.04227897;0.027927548;0.007077905;-0.0012323711;-0.0007982025;0.00007013495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0022908368;0.02057292;0.06703518;0.12455753;0.15305404;0.15340948;0.13770713;0.13396491;0.13814661;0.13552427;0.1190847;0.10661148;0.10615187;0.105918095;0.10952026;0.111040644;0.11750227;0.12459498;0.1222476;0.1098272;0.09244058;0.07651071;0.06375442;0.05612752;0.043386336;0.02931832;0.014940653;0.0050764345;-0.00055344583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012595665;0.012252146;0.02862126;0.03841201;0.032849874;0.028209992;0.038756475;0.07472951;0.0995673;0.11004985;0.103910424;0.0970267;0.1006241;0.109139524;0.10406691;0.08661428;0.056565985;0.023406306;0.0107247615;0.014334884;0.020662934;0.018414162;0.013457644;0.0064998106;0.004161978;0.009876148;0.017238885;0.034973003;0.06685817;0.10880649;0.13916443;0.15792641;0.14601031;0.113941625;0.076683104;0.055961173;0.048454978;0.07240472;0.118349165;0.1388109;0.12233666;0.07698623;0.02519133;-0.0027481448;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;-0.0022147377;0.02202142;0.045554318;0.0568443;0.057882804;0.04549707;0.024713267;0.018812072;0.021549396;0.022239616;0.029618893;0.023947665;0.012207616;-0.003703634;-0.0053856005;-0.0003664195;0.023683669;0.06645407;0.09282146;0.09538544;0.081254914;0.065379135;0.05043037;0.040031787;0.017872484;0.002428483;-0.0015267474;0.00038168684;-0.000023855428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00034542658;0.003055403;0.010114701;0.022370663;0.053197596;0.072329655;0.07096321;0.048762396;0.01988588;-0.0020668341;0;0;0;0.00020038559;-0.0054247235;0.029713362;0.06832718;0.09083192;0.07773528;0.043075737;0.000586843;-0.00092177343;0.00004341686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.0015184775;0.014058162;0.04077847;0.06768301;0.088759676;0.0931125;0.0879342;0.08469593;0.07600365;0.06833018;0.07145712;0.07754625;0.0793757;0.079665884;0.07851034;0.080833316;0.0732142;0.0739356;0.07546076;0.08374782;0.08130088;0.06981434;0.043171957;0.027018653;0.014795134;0.006134025;-0.0011689159;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012134459;0.01170029;0.028610608;0.038845632;0.03564481;0.03518771;0.04349592;0.06982658;0.08468517;0.0864862;0.077710204;0.074066974;0.07822163;0.08604557;0.08308209;0.06942247;0.045218118;0.018088879;0.014946536;0.022663608;0.02881656;0.030481983;0.040622607;0.04423511;0.047259446;0.03343099;0.012273616;-0.0013013929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.002571615;0.023842545;0.069005;0.113395974;0.12129821;0.09371829;0.052916642;0.04392934;0.058251157;0.0767614;0.087870926;0.093641475;0.09112237;0.096179135;0.110775374;0.122108296;0.11496565;0.11901344;0.12384274;0.13916554;0.13563877;0.11653757;0.07201634;0.0448641;0.024302319;0.009830026;-0.0022042415;-0.000033397595;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009708236;0.02331308;0.029341571;0.025363028;0.036838666;0.058809835;0.097896814;0.12792996;0.12129406;0.08336463;0.056279395;0.05063521;0.07077397;0.094581984;0.08826984;0.05658888;0.023177188;0.01427042;0.016787115;0.019609027;0.025662526;0.05319309;0.072089635;0.07829231;0.06377271;0.03983498;0.03311761;0.054019496;0.07427403;0.08512536;0.09465368;0.08709268;0.06707595;0.041159198;0.018699313;0.002270369;-0.0012931547;-0.00053146714;0.000051432296;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.00018980968;0.0012123327;0.009496608;0.029053126;0.053629123;0.06603725;0.064844586;0.055553935;0.05449801;0.061019264;0.061199233;0.04485297;0.023127833;0.004644492;-0.0002575326;0.0075010997;0.02568943;0.05198893;0.07390665;0.08771545;0.09223155;0.101596974;0.11461237;0.11056088;0.0826531;0.044422507;0.011017494;-0.0019593253;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00080154225;0.0067265537;0.02768271;0.057137165;0.08240161;0.0959513;0.086984046;0.06353586;0.03622971;0.013620096;0.00044530144;-0.0010019279;-0.00006122893;0.000011132533;0;0;0;0;0;0;0;0;0;-0.0007570122;0.0064086276;0.026755184;0.042155188;0.0441776;0.030800007;0.010857929;-0.0011614942;0;0;0;0;0.000055662655;-0.0010650121;0.002731181;0.021170363;0.036384825;0.040596634;0.029927956;0.011885833;-0.0012394219;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;-0.00022265062;0.0014416625;0.010779073;0.03648687;0.05452157;0.05598272;0.03807326;0.01459475;-0.0028805425;-0.005243422;-0.007527818;0.0015229323;0.027285838;0.047457986;0.05045263;0.0340136;0.011935557;-0.0013195757;-0.000018554021;0.000018554245;0.000037108337;0.000040819115;-0.000003710829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019481931;0.019559858;0.038184583;0.047146272;0.03701567;0.017923377;-0.0027274704;0.00007792773;0;0;0;0;0;0;0;0;0;-0.0016253497;0.016472436;0.030317597;0.036223773;0.02647242;0.021226028;0.013069591;0.03497563;0.056137644;0.07218092;0.067852974;0.051274586;0.020705583;0.0025910975;-0.002282169;-0.000898952;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.0012215171;0.011094682;0.034955595;0.059744127;0.0660354;0.051615983;0.0235762;0.0056759217;-0.0013164219;0.0051966654;0.02338277;0.049564257;0.06750767;0.0648136;0.04288028;0.017887753;0.0027875856;0.0024758752;0.0127823725;0.031193353;0.05281644;0.07335225;0.08444025;0.076683104;0.054217663;0.02753075;0.0069021694;-0.0012097352;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011633497;0.011094681;0.02867963;0.03962736;0.036125068;0.021552583;0.0034288198;-0.001028646;-0.00009796629;-0.00066683866;0.005463847;0.02574732;0.054046217;0.073986806;0.07122594;0.04753591;0.020002933;0.0040388824;-0.00051432295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.0013581689;0.0017403855;0.018665543;0.032989405;0.037312537;0.027846172;0.011073158;-0.0011540725;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0015490918;0.013513223;0.049179077;0.09343256;0.117462136;0.116134584;0.09966789;0.08960409;0.09790802;0.10744044;0.100844786;0.08286982;0.061470132;0.037470244;0.028278485;0.038481817;0.068425;0.11351063;0.13844527;0.13591708;0.11257773;0.09491596;0.07757149;0.062054954;0.03469565;0.011555567;-0.0014917593;-0.0002449157;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012060243;0.012047999;0.024242947;0.030395525;0.024426632;0.012305159;-0.0010835666;-0.001125499;0.009985881;0.032141842;0.066015914;0.088603824;0.09224416;0.072539575;0.04748024;0.023124494;0.010297591;0.0039965785;0.0034065542;0.004508675;0.0035067473;0.0016698797;-0.00030057837;0.0001335904;-0.0016977112;0.0007570121;0.019475248;0.059056967;0.11415075;0.15726984;0.18045981;0.17090736;0.13504077;0.08386621;0.039108224;0.005904511;-0.0022491424;-0.0011347758;0.00005714717;0.0000040819127;0;0;0;0;0;0;0;0;0;0;0;0;0
