;meta[fps=30]
;meta[frames=115]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010687232;0.009162073;0.035290126;0.06957832;0.09502729;0.105515994;0.10182704;0.09551713;0.080894545;0.05705423;0.028053982;0.0065153143;0.0045695333;0.022771593;0.046956096;0.06012495;0.054456636;0.032619245;0.011301376;0.0005436386;-0.00014843376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006976387;0.0068910383;0.014806268;0.019147957;0.01608651;0.008683375;-0.0011544437;0.011462428;0.0405458;0.075985104;0.089333005;0.07451561;0.038282555;0.011670235;0.010840488;0.039993618;0.06790844;0.07617992;0.059753865;0.044050314;0.05362541;0.098596394;0.14408356;0.16099869;0.14699025;0.118163295;0.08185379;0.050195843;0.023983927;0.0055440012;-0.0006716628;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0008460724;0.008560917;0.015919521;0.019147955;0.0144166285;0.0064568687;-0.0018480002;0.00010019278;0;-0.0015674606;0.014214909;0.045142867;0.076173685;0.08638177;0.06911032;0.03274278;0.0072078677;-0.0031251255;-0.0037545583;-0.0013347907;0.00016654277;0.00046289084;0.00019348346;-0.00001959326;0;0;0;0;0;0;0;0;-0.0026124339;0.022576774;0.08441241;0.16731453;0.22539295;0.24552244;0.20202206;0.1360544;0.0763636;0.047480244;0.047072057;0.09028854;0.11275659;0.106985845;0.08785795;0.062049396;0.037485465;0.030140216;0.027657665;0.04088274;0.071396634;0.09475306;0.12042225;0.14464049;0.17285648;0.20112202;0.22603483;0.23714648;0.22915888;0.18148606;0.11247229;0.048491556;0.010410664;-0.0012980531;0;0;0;0;0;0;0;0;0;-0.0007124821;0.005877977;0.024725353;0.0601602;0.107866816;0.15461974;0.19613665;0.22027941;0.21208957;0.18839954;0.17345227;0.18024312;0.21534678;0.24426185;0.2297445;0.18289545;0.11788795;0.057084847;0.03365643;0.03268066;0.043595552;0.077426754;0.09236661;0.09788278;0.0906689;0.069733515;0.047773033;0.051057573;0.057102982;0.09040655;0.1275918;0.15460272;0.1895076;0.23780395;0.27545166;0.25851223;0.18554592;0.08449591;0.016632004;-0.0041079046;0.00016698797;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0009240001;0.009306797;0.017812049;0.0217641;0.016810121;0.007904097;-0.001591952;0.0000667952;0;-0.0019103425;0.017332686;0.054946836;0.092561;0.10477495;0.083682805;0.039593074;0.008868398;-0.0034729056;-0.0042909235;-0.0015429691;0.00012980541;0.00046778916;0.00019348346;-0.00001959326;0;0;0;0;0;0;0;0;-0.002458434;0.021240873;0.07948071;0.15760511;0.21241242;0.23151028;0.19057968;0.12823564;0.073098056;0.049565744;0.055911284;0.10215954;0.12400193;0.1135073;0.08629568;0.06638143;0.05518025;0.05674994;0.05336416;0.056059718;0.070784345;0.08969295;0.114871286;0.13802166;0.16582128;0.19178854;0.213334;0.22178231;0.21390763;0.16937673;0.10505834;0.045367137;0.009758141;-0.0012158315;0;0;0;0;0;0;0;0;0;-0.00067908445;0.0056219283;0.023389446;0.05677591;0.10183668;0.14700508;0.19043311;0.21887672;0.22045012;0.2057329;0.19502711;0.19968978;0.22844143;0.24893157;0.23032504;0.18119495;0.11552229;0.05547898;0.033453256;0.03696446;0.050543923;0.08903242;0.10529706;0.10833067;0.095522694;0.07076305;0.044621192;0.048437875;0.054219887;0.085401736;0.1198458;0.14466226;0.17705008;0.22215584;0.25733256;0.24146833;0.17327043;0.07880719;0.015474218;-0.0038295907;0.00015585546;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;-0.00237494;0.01947451;0.08543179;0.18731077;0.30034918;0.40927288;0.5207867;0.6520947;0.78867525;0.88496274;0.88637567;0.7700785;0.598494;0.446936;0.3782309;0.40614542;0.4850874;0.5531569;0.58428484;0.5118913;0.3585851;0.1820844;0.052438363;-0.004110386;-0.00041932557;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031171093;0.002215374;0.014639281;0.030909475;0.049951673;0.07036874;0.092323944;0.11054603;0.11809761;0.10932703;0.08501915;0.05928073;0.053235766;0.051350657;0.04503109;0.03231032;0.0135816885;-0.001402699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007681447;0.007748242;0.014706074;0.017611666;0.0149175925;0.00896169;0.001959326;0.0028499283;-0.0003050312;0.016827935;0.041543823;0.05997651;0.06559288;0.052882314;0.028005;0.015174757;0.0052295076;-0.0015919522;-0.00087390374;0.0058000493;0.024909038;0.049066633;0.059559047;0.050736513;0.027246872;0.007147085;-0.0040355427;0.0015585545;0.0069578327;0.0115778325;0.010798555;0.006935567;-0.0006679519;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;-0.0021300244;0.0174521;0.07673747;0.16850328;0.2704513;0.36872685;0.46931785;0.5876116;0.7106618;0.79750454;0.7987969;0.6945874;0.54127896;0.4063407;0.34549066;0.37054634;0.44038048;0.50022197;0.5270996;0.46130243;0.32298976;0.16399367;0.047243185;-0.003696739;-0.00040448218;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00045643383;0.0035290127;0.01867371;0.038970917;0.061785556;0.084952354;0.107556954;0.12481422;0.12856664;0.11614904;0.08895264;0.061685354;0.054916773;0.0523563;0.044949453;0.032176726;0.013592822;-0.001402699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079040986;0.007904098;0.015897255;0.018691521;0.015808197;0.009240001;0.0018813979;0.0026718075;0.00027831344;0.015104619;0.037845597;0.055423312;0.062264252;0.05174679;0.028866654;0.015666813;0.005149353;-0.0018368675;-0.00096853037;0.005677591;0.024274485;0.047647234;0.057722177;0.049066633;0.026261643;0.0068242415;-0.0037126995;0.001335904;0.006178555;0.010353255;0.009685302;0.0062453505;-0.0006011568;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00096853025;0.009351327;0.022710364;0.030892778;0.027720002;0.01636482;0.0023712292;-0.00033397594;0;0;-0.0005083856;0.0039075185;0.020739747;0.046143226;0.08082171;0.12221566;0.16373602;0.1937521;0.19698048;0.15805462;0.0976199;0.0418491;0.008951669;-0.0011178652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00035995184;0.0030874216;0.012320001;0.019240728;0.02000145;0.013841448;0.0047610137;-0.00051209657;0;-0.0001085422;0.0010798557;0.0010353258;0.014736691;0.02613362;0.030976268;0.02377074;0.011906244;-0.0011911809;0.000036737358;-0.0006245351;0.0011143662;0.010274216;0.030357305;0.06091165;0.08472933;0.09543066;0.121074826;0.17148255;0.22043602;0.22048351;0.16138461;0.073374525;0.014427761;-0.00356241;0.00014472292;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083493994;0.008026556;0.019927233;0.027330369;0.024769885;0.014806268;0.0023934944;-0.0003228434;0;0;-0.0005158073;0.0039260727;0.021444807;0.047442023;0.082361706;0.12340311;0.16428524;0.19369641;0.19698048;0.15805462;0.0976199;0.0418491;0.008951669;-0.0011178652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011095423;0.010227086;0.030232247;0.050504588;0.06584429;0.07488483;0.07750562;0.08108102;0.07137623;0.04714442;0.03332245;0.02764208;0.04144642;0.050068565;0.044613622;0.02507881;0.011683593;-0.0011911809;0.000073474715;-0.0006980098;-0.0018393171;-0.0029242935;0.00039431284;0.015610406;0.037757095;0.061018515;0.105260104;0.1687015;0.22186825;0.22070245;0.16135862;0.073374525;0.014427761;-0.00356241;0.00014472292;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008943134;0.007733399;0.028870367;0.056987423;0.07653245;0.08323052;0.06850588;0.04595509;0.023693739;0.00813417;-0.0009499758;-0.000523229;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009870846;0.008898605;0.029464101;0.044121932;0.044047713;0.029315664;0.008735325;-0.00097224105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008943134;0.007733399;0.028870367;0.056987423;0.07653245;0.08323052;0.06850588;0.04595509;0.023693739;0.00813417;-0.0009499758;-0.000523229;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010501689;0.009470073;0.03131952;0.04688651;0.04679374;0.03113398;0.009265977;-0.0010316146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;-0.00043750848;0.0038574217;0.013245487;0.027188983;0.043446925;0.05925067;0.07105004;0.07966663;0.08012417;0.06649795;0.044281866;0.021244207;0.0054271077;-0.000637894;0;-0.00085879536;0.0076528206;0.02581634;0.047281455;0.054772057;0.045062896;0.022710366;0.006173784;-0.00071089173;0;0;0;0;0;0;0.000019084342;-0.0001679422;-0.0007519231;-0.000047710535;0.006143249;0.022271426;0.043455042;0.05720913;0.053523947;0.0357068;0.015055636;0.002862651;-0.00037214466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020992776;0.0012150364;0.013040966;0.022933016;0.026304582;0.019784098;0.008632483;-0.000884241;0;-0.0007180483;0.0062119532;0.023404557;0.043738924;0.051408444;0.04259386;0.021801472;0.0054485793;-0.00064171094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.001253205;0.011304291;0.03647002;0.06355006;0.08229915;0.09215652;0.09980521;0.120626695;0.14675237;0.16445784;0.16546619;0.15885079;0.15570246;0.16044872;0.16662711;0.1653118;0.1503555;0.13185877;0.1156069;0.092764996;0.06359662;0.032655906;0.009671432;-0.0007116226;-0.000031807256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000085879525;0.00009542162;0.007967711;0.028865062;0.07002999;0.118925974;0.16320577;0.19161949;0.20945223;0.22141175;0.22885305;0.21865758;0.19220445;0.15193044;0.11409891;0.09245233;0.08526979;0.07744314;0.06168552;0.035770576;0.012151158;0.00043560006;-0.0006455278;0.00026765786;0.0001679422;-0.000015744581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001173687;0.010871713;0.030630367;0.060395576;0.08699279;0.08923202;0.07715004;0.07768122;0.0963616;0.12462393;0.14209247;0.13801953;0.121490926;0.09436253;0.061308447;0.04088343;0.03767726;0.057916198;0.066023864;0.06711962;0.055568825;0.04736256;0.034065545;0.021231327;0.003716675;0.00041985544;-0.000076337354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;-0.000008397111;0.00012385738;-0.00014485016;-0.0013981189;-0.003222391;-0.0029494846;0.0060711126;0.029921005;0.07022714;0.114098415;0.15505263;0.17912564;0.16445664;0.11860994;0.062526405;0.016899183;-0.0019466026;0;0;0;0;0;0;0.0000667952;-0.0005954314;-0.0025191326;-0.00020610983;0.019586258;0.07120367;0.13249779;0.18439862;0.20032835;0.17269325;0.11518927;0.060812246;0.017476484;-0.00062024134;-0.0019275183;0.00015267474;0;0;-0.0011164339;0.010620435;0.02765321;0.03993398;0.038216393;0.024905063;0.006612724;0.00060115673;-0.000114506045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006615905;0.0038327712;0.04106314;0.07220242;0.08281013;0.062278565;0.02716974;-0.002783133;0;-0.0023020487;0.020014703;0.0745983;0.13267195;0.15119569;0.120648816;0.057765912;0.011999279;-0.0015005063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00114294;0.010661255;0.030540248;0.043936394;0.04206242;0.026792295;0.0065385075;-0.0007681448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;-0.0011392292;0.009340194;0.040998887;0.08984621;0.14402711;0.19631217;0.24996984;0.31322005;0.37895474;0.42518923;0.4254809;0.3729791;0.2978627;0.23405257;0.20667955;0.21905684;0.24915767;0.27350718;0.28248608;0.24514431;0.17132005;0.08707991;0.025118396;-0.0019951332;-0.0002040965;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000523229;0.004085639;0.02166168;0.03782612;0.05198521;0.064138226;0.0824364;0.10916747;0.13948098;0.14426425;0.12127222;0.08167566;0.042374123;0.015769232;0.0044493014;0.0013507472;-0.00028944583;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0016086509;0.008071085;0.0171441;0.02218157;0.018146027;0.00834105;0.009774363;0.028306134;0.045278795;0.04739119;0.035359703;0.014419412;0.004102338;-0.0004714628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.0019073737;0.015641209;0.06861146;0.15036207;0.2409926;0.32836902;0.41787568;0.5233316;0.63303024;0.71033454;0.7111097;0.6218959;0.49287575;0.38183916;0.33331066;0.35445923;0.40856966;0.45335;0.4712971;0.4101553;0.28681788;0.1456981;0.041952707;-0.0034054378;-0.00037850632;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006679519;0.0053992774;0.024636291;0.056798175;0.08152354;0.104493275;0.10109564;0.08836262;0.07714474;0.082991175;0.09438161;0.11392532;0.11649193;0.107325956;0.09035812;0.06687497;0.04143621;0.017430762;0.0041747;-0.0005037471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006122893;0.0061228923;0.011900676;0.017437257;0.032358557;0.04117181;0.03931639;0.029872293;0.01113884;0.015076047;0.042584717;0.06616621;0.07736553;0.06647514;0.03886256;0.03046306;0.029938158;0.044129353;0.053820223;0.054705255;0.040750634;0.039570585;0.033892997;0.03272964;0.01958769;0.00976323;-0.0031505064;0.001781205;0.0060672294;0.009462651;0.00857205;0.0052879527;-0.00051209645;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010909882;0.009217736;0.036969654;0.07746572;0.11242075;0.12415222;0.1048228;0.069990225;0.0355484;0.012125181;0.001195633;-0.0012557502;-0.0009709158;0.004454762;0.01833194;0.04156744;0.06767021;0.08643775;0.0873247;0.07007389;0.043304596;0.018589102;0.0040008724;-0.0004985783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011466509;0.011466508;0.022933016;0.028666269;0.022933016;0.010202965;0.010520243;0.034533113;0.05518953;0.057944827;0.042581934;0.016882485;0.003261832;-0.00042303625;-0.0015919522;0.014227377;0.04782536;0.08305982;0.09217736;0.07180483;0.03236227;0.006323278;-0.0016030847;0.0000667952;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025103858;0.025348773;0.04775856;0.057861328;0.044084825;0.020205544;-0.004959543;0.0002449157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000022265065;-0.0022042415;0.019370604;0.039075185;0.04909447;0.039409164;0.019838171;-0.0019815906;0;0;0;0;-0.0011911811;0.011911809;0.023237305;0.034380972;0.04705907;0.061366234;0.07799155;0.1024501;0.10389028;0.08198034;0.049606565;0.017466942;0.00011021173;-0.0017838024;0.00005714712;0.00024899762;-0.000020409641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
