;meta[fps=30]
;meta[frames=74]
corner_left_spread;0;0;-0.000751446;0.007539507;0.01468381;0.017898327;0.027704235;0.053656943;0.08765849;0.11807811;0.11660399;0.09789485;0.097002394;0.12990625;0.18220837;0.22684725;0.23772743;0.21864851;0.1686857;0.10640362;0.049681153;0.013415259;-0.0026090944;0.009982171;0.02664386;0.037479524;0.03501775;0.021493765;0.0031775953;-0.0018118195;0.011012857;0.025493499;0.04208598;0.061296273;0.07266686;0.08014217;0.09280821;0.101766184;0.10513192;0.09478608;0.064275526;0.030276777;0.0062028626;0.0113613065;0.03393001;0.048958648;0.046503376;0.029538782;0.0050079706;-0.0012268052;0.014854415;0.048769392;0.071081206;0.07018319;0.05018731;0.02413904;0.009113833;0.006891965;0.014869352;0.03178709;0.056979075;0.06348326;0.061861627;0.052576162;0.059200946;0.06489895;0.06089866;0.03926073;0.018973546;0.0031950362;-0.00043045788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0025827473;0.021110063;0.09426471;0.20217234;0.2835428;0.29417711;0.21894906;0.12821615;0.059152707;0.027559856;0.011374269;0.011480664;0.023461651;0.06289627;0.11134998;0.15324137;0.16938944;0.1677345;0.16291252;0.16503829;0.18720676;0.21367411;0.2081264;0.16434215;0.1136256;0.09674564;0.14243935;0.21705173;0.25413162;0.2538069;0.24347359;0.24521872;0.24258274;0.20471278;0.12891471;0.057493962;0.012217955;-0.0015251571;0;0;-0.0007200522;0.005628163;0.027121965;0.07422059;0.16220658;0.2572127;0.314629;0.28838223;0.19668378;0.096530184;0.038268074;0.015622652;0.02924516;0.053035382;0.067487635;0.06718483;0.05547341;0.032696243;0.02877017;0.031004103;0.02410193;0.009674169;0.012542652;0.026616825;0.059657115;0.09335158;0.113972746;0.11030166;0.08792421;0.056336973;0.027560968;0.009224099;0.0014440488;-0.00020674708;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0024268918;0.01887799;0.09689756;0.22117837;0.3209704;0.34112856;0.25991958;0.15222347;0.068943776;0.03212841;0.013224338;0.012112833;0.02257741;0.06188145;0.1091688;0.14953567;0.16483192;0.16329104;0.15916164;0.1618402;0.18395552;0.21076852;0.20576629;0.1628207;0.11230156;0.09368456;0.13544293;0.20627724;0.24152198;0.2417296;0.23335025;0.23613738;0.23372239;0.19694684;0.12375758;0.054900084;0.011552786;-0.0014472294;0;0;-0.0006906623;0.0053293663;0.02656846;0.07358605;0.16339885;0.26111075;0.320317;0.29361072;0.1994394;0.095561646;0.03551834;0.012933216;0.026102073;0.04860167;0.062013395;0.061761428;0.051372927;0.030707235;0.027298825;0.029334225;0.022766028;0.009100846;0.011822749;0.025138848;0.05759336;0.091817945;0.113997124;0.11199486;0.09024986;0.05798777;0.028473837;0.009556485;0.0015028922;-0.00021469888;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0.0000667952;-0.0021708438;0.013320074;0.030213695;0.05786133;0.12037273;0.21300597;0.31630972;0.40925273;0.44425648;0.42148182;0.36097878;0.30648863;0.27783433;0.2707585;0.25153288;0.195202;0.13350132;0.11996416;0.1203538;0.114645034;0.08358305;0.03333414;0.009927437;0.03364808;0.0484024;0.06780214;0.09956565;0.11682627;0.1097046;0.08458869;0.03703422;0.001276529;-0.00042674696;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008163856;0.008252917;0.01543711;0.018628435;0.011340338;0.03208767;0.07049787;0.12691605;0.15138388;0.13163477;0.079204254;0.056731384;0.07322216;0.12506275;0.18110828;0.21956109;0.24190885;0.24897854;0.2187606;0.15429212;0.078081995;0.020889403;-0.0024173502;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0.000055662655;-0.0019593255;0.012529665;0.028733063;0.05492791;0.11193816;0.19546917;0.28792903;0.37097803;0.40173775;0.38063267;0.32554224;0.27644444;0.25067264;0.2441534;0.22658822;0.17532095;0.12304788;0.11842787;0.124116585;0.11955448;0.0868115;0.034347203;0.0098099895;0.03370931;0.048665866;0.06684195;0.09394373;0.10697955;0.09856595;0.07612796;0.033315957;0.0011280952;-0.00038221685;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008163856;0.008252917;0.01543711;0.018628435;0.011201181;0.03328998;0.074989855;0.13593934;0.16334765;0.14295842;0.0865443;0.05972974;0.07363115;0.12506472;0.1817444;0.22090337;0.24398479;0.25150827;0.22124954;0.1561767;0.07908393;0.02116772;-0.0024491576;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;-0.0010214098;0.008844795;0.033461608;0.059517298;0.06785278;0.054090187;0.025863653;0.005226724;-0.0006596025;0;0;0;0;0;0;0;0;0;-0.0011355183;0.0101974;0.03369446;0.05748097;0.06221601;0.06140319;0.059135854;0.062761135;0.058174457;0.042114366;0.01846553;0.016577678;0.039011955;0.055231836;0.05311732;0.035000682;0.012635423;-0.0013470362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016179279;0.015451955;0.039631814;0.05499471;0.050541695;0.030725788;0.0056553264;-0.0007273254;0;0;0;-0.00013518077;0.00089537376;0.0063932543;0.020070365;0.042324297;0.066620246;0.08166507;0.07524479;0.052307;0.025087956;0.006342363;-0.00074747007;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010761447;0.009603664;0.032521833;0.0558482;0.060638897;0.061444446;0.0601268;0.06174073;0.055457447;0.03920692;0.017328529;0.018875878;0.04311296;0.05832712;0.055148337;0.036019307;0.01286364;-0.0013748676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017960486;0.017158944;0.043936394;0.06093206;0.05595953;0.033991333;0.006219376;-0.0008015425;0;0;0;-0.00013518077;0.00089537376;0.0063932543;0.020070365;0.042324297;0.066620246;0.08166507;0.07524479;0.052307;0.025087956;0.006342363;-0.00074747007;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;-0.0009796628;0.008816966;0.029389884;0.04408483;0.042964153;0.03966521;0.04054468;0.045665648;0.045699045;0.029835185;0.008193544;-0.00093142194;0;0;0;0;0;0;0;0;-0.00072361453;0.0060635186;0.026198557;0.041542895;0.043014023;0.03722793;0.03752457;0.051271174;0.06841164;0.075239226;0.068786584;0.05682267;0.041717827;0.024871858;0.0075255916;0.0009462651;-0.00015028918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;-0.0009796628;0.008816966;0.029389884;0.04408483;0.042897355;0.04027008;0.042511426;0.048597213;0.048612054;0.031764828;0.008757593;-0.0009945063;0;0;0;0;0;0;0;0;-0.0007718555;0.006468001;0.027942656;0.044307474;0.045927037;0.03926889;0.03825561;0.051193245;0.06841164;0.075239226;0.068786584;0.05682267;0.041717827;0.024871858;0.0075255916;0.0009462651;-0.00015028918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;-0.00041667477;0.0032602416;0.016639953;0.035064295;0.055989478;0.07029876;0.077068135;0.07673098;0.07226142;0.0606028;0.04776906;0.03408702;0.022698436;0.013304172;0.005914714;0.0014485014;-0.0006693832;0.0040649646;0.018893497;0.030344103;0.03234796;0.022901211;0.008473448;-0.00089696405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005458122;0.004303519;0.02198516;0.040935915;0.05504878;0.051928494;0.03485564;0.015067087;0.0052481936;-0.0005725302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.001517205;0.014229761;0.03848357;0.068989895;0.08577219;0.0785082;0.048903618;0.025985714;0.008320772;0.013344248;0.030926889;0.055149455;0.08266072;0.11046375;0.13013159;0.13853633;0.13903493;0.13855638;0.14254023;0.14488593;0.14283222;0.14678721;0.16767502;0.16712476;0.14379415;0.10115738;0.058588486;0.04851837;0.081259534;0.1146021;0.14318566;0.14629437;0.11368274;0.069792;0.0435282;0.041844007;0.056356855;0.08021308;0.11126569;0.13476329;0.13071182;0.09887676;0.049631212;0.010358025;-0.0012905786;0;0;0;0;0;0;-0.0009446748;0.009523085;0.018130124;0.022090124;0.014656773;0.02911316;0.0636978;0.11991645;0.14652957;0.138934;0.09237775;0.062599815;0.05828557;0.07731521;0.09644771;0.113691315;0.12299539;0.1331519;0.124763876;0.09214056;0.048103448;0.013180465;-0.0015131158;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;-0.00028626507;0.002872193;0.0056076143;0.0072520487;0.0052959044;0.0019561457;-0.0015267457;-0.0010400953;-0.0006584091;0.00006361441;0;0;0;0;0;0;0;0;0;0;-0.00078245794;0.005391326;0.03998169;0.068226516;0.07648049;0.05648965;0.023550076;-0.0024332535;0.00019084342;-0.001873446;-0.005155953;0.0034765326;0.023199564;0.053777132;0.07621203;0.076970324;0.053200778;0.026594028;0.004786351;-0.0018950758;-0.0017061401;0.00015267474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00089569174;0.006323279;0.042685308;0.08938788;0.12804957;0.13003753;0.09459598;0.042497646;0.009211375;-0.0072743143;0.0033556651;0.026597213;0.042182762;0.041218996;0.025805213;0.0075542186;-0.0008460725;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.00045086755;0.0037961937;0.014756171;0.03827179;0.06329215;0.09747273;0.1232464;0.14900523;0.17338899;0.2066278;0.23506416;0.25995046;0.2590852;0.23793451;0.19757213;0.16875304;0.15604638;0.15408844;0.14337552;0.122016996;0.097372554;0.08124893;0.06434233;0.049409885;0.04350556;0.041718047;0.041931424;0.029896416;0.010149159;0.004503109;0.027374523;0.048189756;0.054110404;0.041338798;0.018353831;0.0009462642;-0.00023749392;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013804339;0.012887761;0.036774464;0.05284242;0.049421024;0.0424335;0.036267933;0.04906849;0.0560523;0.0453929;0.022053547;0.006679519;0.003914675;0.018709017;0.0397336;0.06186189;0.079772554;0.08673834;0.07704031;0.054683004;0.02772637;0.00742381;-0.00085879554;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0009351327;0.008015422;0.030703519;0.06283943;0.08612868;0.10159362;0.0941775;0.081499405;0.10071286;0.15455666;0.23184314;0.31269452;0.35645926;0.35179666;0.31389064;0.27405512;0.25171795;0.24570723;0.22710387;0.19000567;0.13671492;0.10511708;0.081564344;0.05863875;0.030588485;0.008850363;-0.0010019279;0.00025604822;-0.003688579;0.0036440485;0.040874943;0.07698146;0.09924652;0.101788454;0.09376188;0.08949257;0.09817409;0.09833736;0.09246496;0.07741192;0.05486854;0.027792366;0.0058111814;-0.00072361453;0;0;0;0;0;0;-0.0005640483;0.0057072775;0.010613014;0.012765303;0.0077074226;0.021949641;0.049098182;0.09153836;0.11065737;0.10624517;0.078428686;0.06579697;0.06616328;0.07179296;0.06743399;0.06074598;0.05895524;0.06735394;0.07062956;0.055253945;0.029998995;0.008460726;-0.00096216897;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009870846;0.008809543;0.030354703;0.045903143;0.046274226;0.03109687;0.0096259285;-0.0010613014;-0.0011883978;0.011165928;0.030742485;0.04613043;0.0458382;0.03139374;0.010111121;0.0013414699;-0.00020595183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019481933;0.018621016;0.047573023;0.065923154;0.059671305;0.043852895;0.031851098;0.050947107;0.06412338;0.05665067;0.03196985;0.010381086;-0.0011383013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;-0.00036737355;0.0037182656;0.0069021694;0.008293737;0.006234218;0.0027831327;-0.0008126748;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;-0.00039706033;0.0029798078;0.01644646;0.043769404;0.060765065;0.058853984;0.037564877;0.013036195;-0.001402699;-0.00015028918;0.0008906024;0.008071085;0.026578918;0.039464824;0.04018844;0.027124414;0.009963616;-0.0010575905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000022265065;-0.0001855422;-0.0016105064;0.00664241;0.0145093985;0.018357543;0.01978251;0.029167235;0.03362396;0.037052777;0.02645832;0.010045256;-0.0010575906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.00080154225;0.006946699;0.026200412;0.046589643;0.053102173;0.04233145;0.020238942;0.004107904;-0.00051766273;0;0;0;0;0;0;0;0;0;0;-0.0007273253;0.006130313;0.025975907;0.041041933;0.043120004;0.030132053;0.0107020745;-0.00114294;0;0;0;0;0;0;0;0;-0.00074866274;0.0063399766;0.025860868;0.047438502;0.055217355;0.044891935;0.022295678;0.0046422654;-0.00057889166;0;0;0;0;0;0;-0.0012357112;0.01182646;0.030020727;0.04150579;0.03686167;0.033167526;0.035553597;0.055271167;0.063177116;0.051042657;0.02481998;0.007024627;-0.00080154225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00015585546;0.0014472292;0.0035067475;0.011922942;0.034358706;0.052530706;0.07501471;0.10110195;0.10538797;0.090567976;0.06277264;0.024575807;0.006280233;0.02145981;0.038828418;0.064233035;0.084917106;0.08658402;0.07507094;0.06886213;0.07411113;0.08990447;0.12073416;0.15464108;0.17608975;0.16266485;0.11793339;0.055197872;0.011427543;-0.0014333135;0;0;0;0;0;0;-0.0006605302;0.006679518;0.012468435;0.015028916;0.011355181;0.0051209643;-0.0014026987;0.0001521446;-0.0016810123;0.006931857;0.020075666;0.04282685;0.070338525;0.087391965;0.09049953;0.09638386;0.10985689;0.13315675;0.1368236;0.10612008;0.056922235;0.015892489;-0.0018130128;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.0003769157;0.0038025544;0.0072043384;0.008037688;0.0132652065;0.02247658;0.03910142;0.06082179;0.081001684;0.089181356;0.09056601;0.07770576;0.057049293;0.03291047;0.015144976;0.0033745887;-0.00008659527;0.00003148915;0.0002519133;0.00016531811;-0.00093179295;0.007741881;0.032506995;0.050371528;0.06142454;0.069119506;0.0658149;0.055186026;0.04127227;0.015129111;-0.0034614222;0.0033707714;0.012129053;0.017085733;0.014780821;0.007690989;-0.0007633737;0;0;0;-0.0000020992777;0.000040935913;-0.00021727524;-0.00023301972;0.005589327;0.0108165275;0.013118384;0.0103169;0.0047895014;-0.00048493315;0;-0.0009240001;0.00862135;0.024666509;0.03547302;0.033946272;0.021613017;0.0052625076;-0.00061865075;0;-0.00010496388;0.0011068917;0.0015267474;0.0014790364;0.000667952;-0.00009542169;-0.0006774941;0.000057253023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;-0.00036180727;0.003662603;0.0067908443;0.008154579;0.0061228923;0.0027274701;-0.0008071086;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008238074;0.0068687727;0.030169163;0.047981214;0.050708685;0.0356241;0.012869208;-0.0013693015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;-0.00082937366;0.008316002;0.01636482;0.02028904;0.016030846;0.007848435;-0.0010520243;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012691086;0.011165928;0.040633738;0.061937697;0.066494614;0.048445992;0.020296829;0.012180661;0.03713813;0.0681144;0.09235455;0.090123415;0.0633519;0.03087218;0.010133387;0.0013303374;-0.00020595183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016865785;0.015318363;0.04767915;0.087783344;0.10848652;0.10152127;0.07268245;0.05922136;0.049779486;0.04289513;0.027334077;0.010227086;-0.0010835666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;-0.00082937366;0.008316002;0.01636482;0.02028904;0.016030846;0.007848435;-0.0010520243;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012802412;0.011277255;0.040856387;0.06218261;0.06705494;0.049188163;0.02104642;0.01275584;0.037397888;0.0680439;0.09235827;0.090123415;0.0633519;0.03087218;0.010133387;0.0013303374;-0.00020595183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016865785;0.015318363;0.04767915;0.087783344;0.10848652;0.10152127;0.07268245;0.05922136;0.049779486;0.04289513;0.027334077;0.010227086;-0.0010835666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0021931087;0.020007942;0.0610675;0.111767836;0.14912677;0.15797804;0.13017362;0.099935815;0.064550124;0.0472589;0.048517063;0.067377426;0.09322021;0.12401697;0.14894465;0.1675343;0.17278579;0.17163499;0.1751779;0.19113313;0.2193839;0.24424036;0.23654033;0.18510433;0.13077214;0.1010969;0.10617541;0.12501752;0.12518589;0.10760038;0.10743317;0.1264941;0.13867833;0.13184844;0.11048945;0.096606255;0.09200666;0.10761077;0.117670864;0.11517346;0.09297415;0.069166645;0.062443484;0.089501105;0.14571036;0.19774662;0.21366155;0.19542071;0.16210581;0.1375313;0.117810026;0.090050116;0.0786736;0.081975505;0.08528187;0.07866526;0.06442396;0.05134324;0.06940485;0.07634134;0.05864432;0.030509632;0.03917352;0.06616328;0.10533336;0.13173866;0.1420548;0.13935864;0.13413693;0.10662262;0.06947336;0.032998417;0.008365304;-0.0009860244;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.00022636146;0.0010752169;0.014830388;0.044480957;0.073395856;0.08063664;0.062129732;0.029704379;0.005961471;-0.000754229;0;0;0;0;0;0;0;0;0;-0.0009611086;0.008475566;0.029861163;0.053900007;0.061933987;0.05022627;0.02471793;0.006026411;-0.00071619294;0.000011132533;-0.00063455437;0.00360323;0.024250368;0.040986277;0.045513507;0.03337162;0.0135408705;-0.0030178437;0.015541015;0.03774485;0.0539232;0.050903503;0.033007957;0.008463507;-0.00086277124;0.02261017;0.06609106;0.10573122;0.11101918;0.08189369;0.032718513;0.006935567;-0.0024779162;0.015310941;0.03970603;0.05531013;0.051061213;0.031208199;0.005963327;-0.0007570122;0;-0.00022265068;0.0011132534;0.015442414;0.028790323;0.03897023;0.04529191;0.054675043;0.06772556;0.08436074;0.07774165;0.054054808;0.025905406;0.0065427497;-0.0007713256;0;0;0;0;0;0;0;0;0;0
