;meta[fps=30]
;meta[frames=45]
corner_left_spread;0;0;0;0;0.000055662655;-0.0007570121;-0.00034510862;0.014973256;0.028291475;0.037646517;0.03204314;0.017370835;0.0077408208;0.011718844;0.012010145;0.01086535;0.005377013;-0.00053770124;0;0;0;0;0;0;0;0;0;0;0.00008627713;-0.0014527955;0.0028694097;0.021933129;0.044225834;0.08298282;0.11429679;0.11589894;0.088062964;0.04799717;0.012977749;0.016498413;0.0287108;0.030461391;0.021313233;0.0069856634;-0.0012384942;0.00017255424;-0.000011132531;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0034288198;0.032328874;0.08694508;0.1371361;0.14160581;0.10775177;0.08126192;0.081935436;0.07968667;0.05921839;0.040461183;0.060160205;0.122841924;0.1567338;0.1548179;0.11663441;0.0723492;0.05001652;0.04690678;0.060166042;0.090794235;0.117122345;0.12036976;0.106689475;0.080913156;0.0678907;0.08051752;0.11528961;0.16319068;0.21611392;0.24592689;0.23200683;0.17940855;0.1149779;0.081529655;0.09688642;0.13639615;0.16794443;0.20210743;0.23304099;0.22272205;0.17125544;0.09319782;0.022699228;-0.0041413014;0.00012245784;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0035178803;0.03323061;0.088614956;0.13913716;0.14320889;0.10770447;0.08015702;0.081150584;0.079333216;0.059224516;0.041134704;0.06267893;0.12757881;0.1622611;0.15845713;0.11748606;0.07077173;0.047947254;0.045676496;0.06164064;0.093672276;0.1192423;0.12028999;0.10473167;0.07956956;0.071852855;0.09310247;0.13799515;0.1978418;0.2617412;0.2965314;0.27880663;0.21513472;0.13546659;0.09041973;0.10070155;0.13912845;0.17095208;0.20611513;0.23797272;0.22755915;0.1751741;0.09515345;0.023137111;-0.0043268437;0.0001335904;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;-0.0017144099;0.014873062;0.055735018;0.100237325;0.12290315;0.109983854;0.06760285;0.02687532;0.015566061;0.017779581;0.04128434;0.076074526;0.12680362;0.18041669;0.23302525;0.2511592;0.23708469;0.1921321;0.1647882;0.18251519;0.2439573;0.32968906;0.4054419;0.44378132;0.444368;0.40428305;0.31280145;0.20517835;0.10418335;0.035952512;0.0031467965;-0.003263687;0.008300416;0.03169692;0.045455985;0.05780382;0.053847138;0.03886367;0.02528198;0.012536159;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;-0.0019008798;0.016465012;0.06204716;0.111767836;0.13668522;0.121533856;0.07376193;0.0285786;0.015599459;0.017935436;0.04403519;0.08246236;0.13770458;0.19519886;0.25023752;0.26802778;0.2527741;0.20621715;0.17311338;0.18021408;0.22784519;0.29923555;0.36529493;0.40289786;0.4056676;0.37020925;0.28622028;0.18702075;0.09423444;0.032952294;0.0031375194;-0.0029575422;0.007242827;0.029296003;0.04308105;0.056605224;0.05424419;0.040244106;0.025912823;0.012473076;-0.001653181;-0.0005287953;0.000047313264;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.001402699;0.012824678;0.038738243;0.07162894;0.09362459;0.08901573;0.059236202;0.029657068;0.0073964545;-0.0009904243;0.0004792554;0.009234434;0.016715495;0.01957934;0.014962122;0.0067797117;-0.0006896603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00011132532;0.0004564338;0.007700929;0.02565863;0.051376637;0.07526983;0.095895626;0.10668861;0.096928164;0.070791766;0.037219763;0.0090730125;-0.0017366748;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.0015585546;0.014171713;0.043799095;0.08144969;0.105662584;0.099498875;0.06513459;0.031568147;0.00742911;-0.0010809688;0.001098781;0.011455375;0.020105353;0.023027642;0.017299952;0.0075278175;-0.00077148434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012245784;0.0005454941;0.008079435;0.027005667;0.053848058;0.07910684;0.10191462;0.115164176;0.10595295;0.0782988;0.04143528;0.010201109;-0.0018665541;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012368244;0.01151104;0.03182791;0.062158495;0.08290397;0.080777645;0.05475981;0.028198704;0.003499326;0.019463375;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001310299;0.012184557;0.033820633;0.06606602;0.0881307;0.08585408;0.058193088;0.029918682;0.0038555672;0.019418847;0.05568121;0.07852147;0.073604584;0.045513492;0.009470073;-0.0018294461;0.000055662655;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;-0.00081108446;0.007252049;0.024388833;0.04171121;0.045606803;0.034805063;0.01494065;0.0023473734;-0.00092177355;0.00005009639;0;0;0;0;0;0;0;0;0;0;0;0;-0.00019243377;0.0010741303;0.011425158;0.03015485;0.052270416;0.06518892;0.062413737;0.04452281;0.024790559;0.009294074;0.002070651;-0.0002576386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.00041031334;0.0031298322;0.017026093;0.03667533;0.07049756;0.109625235;0.13803226;0.14322798;0.1179918;0.07682878;0.04066253;0.028335474;0.042801403;0.088120505;0.13209607;0.16973613;0.18098801;0.17574339;0.15455452;0.14352673;0.13661112;0.13574772;0.13639227;0.13585009;0.12773919;0.12589723;0.13046056;0.13068669;0.13081208;0.12547998;0.112841316;0.088894285;0.060740687;0.030582657;0.014664407;0.02146193;0.0369651;0.05888235;0.07182869;0.07214835;0.06365821;0.050439913;0.028666269;0.014940653;0.0050764345;-0.00055344583;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;-0.0009446748;0.007996338;0.032579355;0.05890859;0.08795019;0.11974232;0.15441519;0.17631546;0.16296355;0.111105844;0.0641571;0.04149381;0.049397267;0.064156935;0.07158519;0.07229402;0.07059249;0.05534506;0.03439952;0.01429751;0.0030358413;-0.00038073256;0;0;-0.000028626511;0.0002862651;-0.00002926263;0.0040535135;0.037230365;0.08859586;0.14325978;0.16230913;0.13362792;0.08307222;0.044259764;0.027360585;0.023736147;0.018845787;0.0076337364;0.0034590373;-0.0015267474;0.00038168684;-0.000023855428;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0.000022265065;-0.0014360965;0.010387022;0.035514634;0.06669871;0.09420255;0.10655318;0.1012578;0.08235606;0.061011836;0.036915477;0.021466304;0.013225447;0.02383364;0.040690515;0.07174249;0.101570584;0.12424655;0.12863362;0.12650828;0.120745495;0.11949037;0.12858915;0.14520435;0.16836344;0.1967836;0.22002038;0.22766808;0.22226392;0.19734842;0.15755226;0.10633327;0.055421084;0.019404003;0.0035713166;-0.0009080435;0.0031913258;0.019018078;0.040307187;0.050467476;0.043769404;0.024061114;0.0052322894;-0.0011689159;0.00004453013;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;-0.001383217;0.012307012;0.04177482;0.07585986;0.09496049;0.08426213;0.06546763;0.047878236;0.042437207;0.03766135;0.042502336;0.052906252;0.09136581;0.13256007;0.17196922;0.18763451;0.17865087;0.14428763;0.12392868;0.13979563;0.19122793;0.26401955;0.329813;0.3591203;0.3634887;0.34670135;0.3057109;0.2544844;0.19113392;0.13558275;0.09811323;0.07611758;0.06911633;0.06301904;0.0628617;0.07548228;0.07602035;0.05761086;0.035390325;0.008805833;-0.0022042415;-0.000033397595;0.000011132533;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;-0.0012134459;0.011299519;0.032072823;0.052489884;0.0560523;0.04247061;0.018045833;0.0046200003;-0.0005454941;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007347471;0.0060560973;0.025969412;0.05884842;0.09500503;0.12870228;0.1493021;0.156002;0.1339364;0.09177288;0.0434614;0.011017494;-0.0019593253;0.000055662655;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010520241;-0.0013871134;0.00017923382;0.013935145;0.035752125;0.0485935;0.045125157;0.026594505;0.0070591387;-0.0008126749;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0012023135;0.0040077115;0.00901364;0.012060244;0.010093496;0.005503181;-0.00046014498;0.00003710829;-0.000003710829;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00049725315;0.0037182665;0.021300245;0.048515573;0.07384209;0.07692579;0.057020828;0.027300678;0.0069021694;-0.0012097352;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.00082046766;0.006763014;0.030503139;0.052512154;0.05952008;0.04617774;0.02315344;0.0060989577;0.0025546378;0.0070441095;0.01109635;0.012853899;0.01099894;0.005984849;-0.00059030246;0;0;0;0;0;0.000036737358;-0.00030002175;-0.0018246222;0.00045921747;0.020297391;0.037472103;0.043662347;0.032016605;0.023687432;0.020028356;0.031406727;0.04717225;0.073718704;0.1025128;0.13492629;0.14499474;0.13635497;0.10996901;0.074616715;0.036421932;0.01129952;-0.0014917593;-0.0002449157;0.000022265065;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0.0000333976;-0.0018845785;0.013505032;0.043612484;0.0637083;0.06190483;0.03957615;0.009680532;-0.00238268;0.00010496388;0;0;0;0;0;0;0.000090173504;-0.0012807976;0.00088002643;0.01639822;0.029815702;0.034357775;0.026023407;0.01069224;-0.0011071303;0;0;0;0;0.00014694943;-0.0017581449;-0.00005248221;0.0020992772;0.0042772777;0.0043035187;0.003124107;-0.0015195906;0.0014313258;0.0042160493;0.0063662184;0.005661688;0.003398603;-0.00031648195;-0.000031807227;-0.0000540723;0.0000047710855;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010520241;-0.001383217;0.00016754492;0.014397147;0.026982471;0.03158021;0.024223832;0.010072158;-0.001040335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;-0.0013470362;0.012479568;0.035991475;0.062063865;0.06885471;0.054716397;0.02510887;0.0124907;0.020194968;0.049045295;0.074133374;0.077956475;0.05796839;0.029037353;0.0066986294;-0.00080896384;0;0;0;0.00014694943;-0.0019348343;0.0017144096;0.0056330604;0.008694506;0.007837302;0.0044997693;0.0013566848;0.017849162;0.031189645;0.035605554;0.026680969;0.011537015;-0.0011837593;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;-0.0013470362;0.012479568;0.035991475;0.062063865;0.06885471;0.054716397;0.02510887;0.0124907;0.020194968;0.049045295;0.074133374;0.077956475;0.05796839;0.029037353;0.0066986294;-0.00080896384;0;0;0;0.00014694943;-0.0019348343;0.0017144096;0.0056330604;0.008694506;0.007837302;0.0044997693;0.0013566848;0.017849162;0.031189645;0.035605554;0.026680969;0.011537015;-0.0011837593;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0016142171;0.014394362;0.047174472;0.09683151;0.16671893;0.24637038;0.29556128;0.29136246;0.22116481;0.12038608;0.052194875;0.045532055;0.08107823;0.14647964;0.20125167;0.23833194;0.25591075;0.25746793;0.233259;0.19716512;0.1486435;0.113695815;0.10267096;0.10907186;0.119439;0.12701751;0.13391584;0.14124884;0.150195;0.1608167;0.16665022;0.15518095;0.122365445;0.08844241;0.07400517;0.09580731;0.13740847;0.17164601;0.19461893;0.20070657;0.17218593;0.121559806;0.062000778;0.013967612;-0.0026235664;0.00007792773;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.002070651;0.020550655;0.041991916;0.06279007;0.0832231;0.09160497;0.08088527;0.06791587;0.036122285;0.011647412;0.012914666;0.03151341;0.04964274;0.05277098;0.037993472;0.017424453;0.0014073381;-0.0006642411;0.0000333976;0;0;0;0;-0.000024491568;-0.000085720545;0.0027797932;0.016598608;0.035834514;0.058429096;0.07756368;0.08481097;0.072781146;0.051660515;0.035350244;0.04017731;0.06976201;0.109302916;0.13780218;0.14918707;0.1458807;0.118338816;0.07806132;0.037794948;0.009310506;-0.0017663615;0.000055662655;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.0021485786;0.0213188;0.043894462;0.06308323;0.075760596;0.078664325;0.075198404;0.07453971;0.05318827;0.025318902;0.023955353;0.047767833;0.08064313;0.08704897;0.06495461;0.027631873;0.0033805792;-0.0013173496;0.0000667952;0;0;0;0;0;0;0;-0.00070357596;0.0060071135;0.023302615;0.048115917;0.06689538;0.065856345;0.04615511;0.032094352;0.037526276;0.06569047;0.10237848;0.12850654;0.1410232;0.14174682;0.11876557;0.08109678;0.04046304;0.009989592;-0.0018442895;0.000055662655;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;-0.0017589402;0.010898749;0.09657879;0.23145163;0.32535198;0.3287038;0.2408672;0.119181186;0.048223715;0.023035806;0.0047452417;0.00023099987;0.0056247115;0.021360546;0.032785308;0.034469105;0.02348575;0.013729195;0.015237096;0.03927557;0.052425876;0.049620476;0.030719109;0.011046255;-0.0011806049;0;0;0;0;-0.00017960486;0.0007796485;0.013756099;0.024818122;0.029002098;0.02212405;0.0101513835;-0.0033653644;0.0033620247;0.010375518;0.014572484;0.0132477125;0.008126748;0.0003228434;0.0004675663;0.0007458796;-0.0000667952;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0009017351;0.006679519;0.039033256;0.0905344;0.14677502;0.19426733;0.20783417;0.18797465;0.14108796;0.08948385;0.050919645;0.050127007;0.06736852;0.10569727;0.13283114;0.1577435;0.1730751;0.18388298;0.17653133;0.16507608;0.14266394;0.11092927;0.075677134;0.040566947;0.011967471;-0.0013470362;0;0;0;0;0;0;-0.00072361453;0.0060616634;0.024895124;0.05335266;0.08315074;0.10748923;0.1165539;0.11342195;0.09193152;0.059484832;0.026959281;0.0069021694;-0.0012097352;0.0000333976;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0010130603;0.008883759;0.03141526;0.062177043;0.088635355;0.10476732;0.112442285;0.10370139;0.07782029;0.04705313;0.025219264;0.029229388;0.054924194;0.07707979;0.09032342;0.09884353;0.10073591;0.10443344;0.105193384;0.10341867;0.101995885;0.087757975;0.06165401;0.040779784;0.03239794;0.041028876;0.066256374;0.08464509;0.09538665;0.10494296;0.10887096;0.09910766;0.08058246;0.059575006;0.052443873;0.06412783;0.08462764;0.097708374;0.100305974;0.096885495;0.09077838;0.0753357;0.0515798;0.02627834;0.0077148443;-0.0008711206;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000023378318;-0.00028053977;0.004418501;0.022793857;0.036637157;0.04474721;0.04774186;0.053431254;0.067794226;0.08928713;0.09520987;0.08126971;0.054946836;0.026348032;0.007254403;-0.00083516253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;-0.0014360966;0.013347906;0.038106658;0.06362242;0.06896603;0.053269163;0.023480596;0.007211376;0.0063056042;0.025000185;0.037814423;0.039114844;0.026812004;0.010175412;-0.0010724803;0;0;0;0;0;0;0;-0.00010019278;0.00040077104;0.0068576396;0.025374748;0.046144348;0.068910375;0.08558691;0.09404206;0.093858376;0.080944635;0.05316712;0.026050124;0.007091423;-0.00081824115;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;-0.0012913736;0.011989737;0.034332726;0.058111817;0.06362242;0.049762413;0.022094179;0.010993931;0.018283514;0.044243462;0.05815356;0.05406236;0.032764707;0.011116388;-0.0012039833;0;0;0;0;-0.00042043862;0.003379837;0.01517364;0.041106872;0.06564854;0.071738034;0.054496337;0.031652756;0.026090942;0.03328998;0.03714555;0.02686651;0.010583327;-0.0011058317;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0.000011132533;-0.00007792773;-0.0019259282;0.011399713;0.037505496;0.080989175;0.12810148;0.16269638;0.16284667;0.13303097;0.08020988;0.033069186;0.0056603355;-0.0017645061;-0.0020400363;0.00022543377;0.01636482;0.030684039;0.035944164;0.027586414;0.011513821;-0.0011883978;0;-0.000017812052;0.00021374463;-0.000000000030857077;-0.0010464581;0.0049521215;0.03621784;0.08235551;0.12911177;0.14310871;0.115555674;0.07202191;0.038202208;0.023549013;0.020415207;0.016183918;0.0064846994;0.0028387958;-0.0014444459;0.0002950121;-0.0000166988;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002751326;0.0023155666;0.009437207;0.019512149;0.027988777;0.028133495;0.02004969;0.00967099;0.0024078074;-0.00045484342;0.000014313256;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021469884;0.0017000965;0.008379616;0.017608486;0.027584825;0.039062463;0.04829611;0.047263958;0.03682323;0.019683905;0.004834699;-0.0009112772;0.000028626511;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0.000015903615;-0.00014313255;-0.001542651;0.008906025;0.029214945;0.06218314;0.098758675;0.11991486;0.10604531;0.0727173;0.03151699;0.0047671082;-0.0020623014;0.000116891584;0;0;0;0;0;0;0;0;0;0.000015903615;-0.00003180724;-0.0018798073;-0.0015585555;0.015608338;0.05066362;0.09612675;0.13597327;0.14140648;0.11012194;0.0664734;0.043761455;0.036520008;0.039531093;0.030216875;0.013390847;-0.0013677112;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;-0.003069398;0.030121451;0.06711327;0.088185556;0.075701214;0.042144585;0.002655904;-0.0005725302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016380725;0.0142894;0.052056514;0.09721616;0.13422917;0.13967751;0.10832484;0.0659629;0.030162532;0.0061016856;0.0002809633;0.000037108566;-0.000010602418;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;-0.0014631328;0.014631327;0.02897692;0.037280735;0.055119287;0.077842906;0.09545086;0.12180051;0.11672513;0.08523544;0.051209647;0.03337374;0.044029165;0.09560459;0.122457854;0.11120604;0.06399357;0.033098605;0.038249787;0.08373618;0.12009681;0.14371502;0.14082794;0.116344094;0.07667293;0.0378029;0.008344098;-0.0010231328;0;-0.0033471808;0.032562125;0.075937115;0.10298651;0.09093159;0.05173181;0.01773041;0.026805015;0.0560894;0.098676644;0.14032291;0.14424579;0.11697108;0.061244827;0.015187953;-0.002735422;0.00007951808;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.0041190367;0.04036338;0.08972344;0.12699728;0.13803014;0.12917049;0.119414955;0.12627208;0.10051271;0.058742136;0.052914515;0.09447145;0.15428098;0.16416349;0.12918508;0.087574854;0.08013236;0.10788656;0.13263318;0.13288507;0.12674585;0.12597129;0.13364622;0.14741467;0.16780177;0.18524079;0.19322763;0.18904841;0.1688872;0.13118051;0.086527444;0.04430239;0.011422773;0.008198314;0.033365794;0.076840974;0.12141087;0.14402847;0.12694798;0.08543687;0.03966893;0.009902651;-0.00015903599;-0.0003763855;-0.00016433738;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0019508438;0.018888196;0.04521929;0.05969688;0.06920194;0.062607236;0.041561455;0.050263382;0.05897061;0.05458121;0.04412458;0.051845793;0.0756058;0.12223999;0.1458966;0.14285582;0.122724235;0.124609224;0.13050376;0.15036684;0.17239667;0.16797294;0.130627;0.07354005;0.019397113;-0.00224241;0;0;0;0.00022742171;-0.0030089645;0.0027990367;0.008420966;0.019397113;0.025440486;0.04552623;0.064289846;0.1028699;0.12652388;0.124196656;0.087475196;0.047201935;0.010051087;-0.0011927712;-0.0003816868;0.00003180723;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0.00049301214;-0.0056934943;-0.006631808;0.046995185;0.09733014;0.12025521;0.09542409;0.07379013;0.09221181;0.15901364;0.1709427;0.12767956;0.054323845;0.0074640997;-0.002799037;0.00014313255;0;-0.0002862651;0.0029580726;0.004771085;0.0052481936;0.0033397593;0.0009542169;-0.0012404822;0.00009542171;0;0.00019243377;-0.0038224345;0.015132292;0.030415667;0.06742737;0.123324595;0.18251416;0.22390676;0.2337699;0.19493593;0.13185158;0.07501471;0.027364824;0.0073951823;-0.0034192773;0.00097012066;-0.00006361446;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;-0.0020833737;0.020929158;0.040713258;0.05017591;0.039281934;0.018925304;-0.0030375908;-0.00027036152;0.0033874703;0.008599881;0.025472827;0.074481934;0.11719242;0.12596194;0.095551565;0.04352953;0.0022402904;-0.0015055424;-0.0016115664;0.015283376;0.04779567;0.09487568;0.14691973;0.1940112;0.23379676;0.2763303;0.31187207;0.32188126;0.29799324;0.22973762;0.14913808;0.07347201;0.027910847;0.0049778316;0.00005963809;-0.002379181;-0.0020324823;0.00030216842;0.01688964;0.030296395;0.03411326;0.024905063;0.00857205;-0.00224241;0.00011132532;0;0;0;0;0;0;0;0;0;0;0
