;meta[fps=30]
;meta[frames=92]
corner_left_spread;0;-0.0009518315;0.009323495;0.021007087;0.02753632;0.02279386;0.011522171;-0.0011188195;-0.0017533738;-0.0006456868;0.0000667952;0;0;0;0;-0.0014071519;0.012695538;0.041101307;0.070540175;0.080310084;0.06510304;0.03272519;0.010112791;0.0009351317;-0.00017366742;0;0;0;0;-0.00074142666;0.0062898803;0.024413643;0.055614796;0.09480019;0.12257474;0.1325261;0.12573639;0.11114942;0.09252025;0.081944354;0.07619773;0.083004154;0.09498276;0.107592575;0.1104915;0.1067621;0.0961027;0.07510562;0.048437644;0.023010941;0.0058111795;-0.0015095711;0.008238073;0.015276616;0.03147724;0.050789397;0.06859032;0.06622465;0.063057445;0.055927053;0.06717091;0.072970964;0.06456868;0.03593303;0.011472074;-0.0012635425;0;-0.0005347326;0.0043799086;0.01978993;0.037347786;0.057095047;0.071007;0.075194314;0.07083185;0.060364295;0.05098885;0.05365324;0.06419761;0.0838261;0.09811842;0.09480834;0.075478554;0.045298267;0.015492773;0.0022042415;-0.0011689159;-0.00059002417;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0027029787;0.02403736;0.08143669;0.15058975;0.202857;0.19664505;0.13577458;0.06856749;0.020497218;-0.002304434;0;0;0;0;-0.0017233159;0.015378479;0.050263382;0.10442314;0.1658445;0.21000408;0.22966;0.24033196;0.24440682;0.24802296;0.27459124;0.29671222;0.3069643;0.28822762;0.22430684;0.15250011;0.10755361;0.081689954;0.06891928;0.075126216;0.09911238;0.12107408;0.116544805;0.079407796;0.037045725;0.013488731;0.022298459;0.030542098;0.047610495;0.081015885;0.1282334;0.16730858;0.18735096;0.18773821;0.17689306;0.16474286;0.15215296;0.13350135;0.122627236;0.13288905;0.1485898;0.15196858;0.15168074;0.15414381;0.15480898;0.16424383;0.15317714;0.13245487;0.115821004;0.10789279;0.09923353;0.10665522;0.11412515;0.12511146;0.14890319;0.14894506;0.12663919;0.086414434;0.05458996;0.041870084;0.06509085;0.08615043;0.11061814;0.12877318;0.1710736;0.18215524;0.1576923;0.09949514;0.031485617;0.079251535;0.2644061;0.46885437;0.58867604;0.54719967;0.35816053;0.18253101;0.061094895;0.004552092;-0.00094626524;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0027052052;0.024012871;0.08189312;0.15210378;0.20551766;0.19966196;0.13818812;0.06974531;0.02077553;-0.0023378318;0;0;0;0;-0.001903663;0.016972657;0.05575617;0.11502577;0.18032634;0.22551648;0.2435989;0.2524655;0.25448298;0.25534815;0.2765359;0.29317746;0.3003344;0.28168485;0.21987069;0.15190783;0.11010297;0.08700295;0.07441207;0.07693748;0.09412;0.11196433;0.107433945;0.07372408;0.03508863;0.0135098845;0.021947786;0.030287165;0.047968965;0.08252212;0.13114679;0.17122391;0.19182973;0.19241212;0.18147013;0.16877809;0.15531634;0.13413589;0.119092576;0.12988913;0.14986542;0.15794398;0.15974626;0.16065077;0.15712734;0.16669853;0.15901428;0.13622878;0.11939455;0.11066108;0.10144705;0.10701517;0.111984;0.11433036;0.13238436;0.13096498;0.11174281;0.07844539;0.054560542;0.04844989;0.075480424;0.099934876;0.12570298;0.1422181;0.18195567;0.18959814;0.16197835;0.10144706;0.032142438;0.081382595;0.2713935;0.48101932;0.6035423;0.5603638;0.36608353;0.18605289;0.06198394;0.004446778;-0.00094626524;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;-0.0008460725;0.0062008207;0.03590687;0.09830917;0.18304108;0.27173397;0.28684083;0.2279052;0.12654793;0.04001923;-0.0044196155;0;0;0;-0.0014360966;0.013403568;0.03815119;0.056586657;0.05466073;0.03534579;0.008805833;-0.0012913737;-0.0010353255;0.00008906026;0;0;0;0;-0.0021307669;0.019143503;0.062257566;0.11519276;0.15014057;0.14266981;0.09563792;0.047935013;0.012168135;0.017446904;0.06326617;0.11909999;0.1551708;0.15315582;0.11354069;0.07111128;0.042361505;0.027311439;0.018997664;0.012874772;0.0066962168;0.0018301879;-0.0016353689;0.014283039;0.028187571;0.034733504;0.02721904;0.011310653;0.011555569;0.06500286;0.13641249;0.2098705;0.25994465;0.26387998;0.21464635;0.14172825;0.062748514;0.012323712;-0.0035501642;-0.00013915665;0.001591952;0.0034646029;0.0031592532;0.0031552773;0.009024824;0.025823498;0.05280637;0.071402475;0.08472334;0.0780486;0.058480788;0.033124052;0.013532387;-0.0014138316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;-0.00092845305;0.0069956826;0.03796639;0.099941194;0.18078119;0.26571128;0.27914378;0.2222877;0.12448842;0.040237427;-0.0044196155;0;0;0;-0.0014917593;0.013915665;0.039704174;0.058924492;0.05699856;0.036932174;0.009306797;-0.0012802413;-0.0010408917;0.00008906026;0;0;0;0;-0.002202015;0.019769147;0.06444845;0.11962351;0.15682454;0.1506315;0.10282786;0.053119432;0.014963794;0.017470282;0.060820915;0.11550725;0.15289418;0.15503609;0.121305645;0.08352294;0.05694068;0.041523233;0.030369546;0.020176597;0.01012281;0.0026851657;-0.0017366749;0.014283039;0.028187571;0.034733504;0.02721904;0.011310653;0.011555569;0.0649806;0.13678542;0.20876835;0.25794077;0.26145867;0.21297649;0.14109372;0.063344106;0.012279182;-0.0035501642;-0.000120787976;0.0013581689;0.0033954221;0.0057722176;0.008037688;0.010980573;0.016402673;0.029203413;0.044421587;0.064282015;0.06907457;0.05710154;0.033113714;0.011831097;-0.0012691086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.0013203183;0.01226805;0.034965053;0.058933396;0.072673164;0.06579326;0.041473135;0.02106275;0.006243124;-0.00070357614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006085784;-0.0019407714;-0.0028907475;-0.0015771086;0.0048760492;0.01794564;0.036648292;0.058356732;0.07483288;0.07247278;0.05354376;0.027471375;0.007217589;-0.0025864583;0.016231233;0.046962585;0.07325207;0.07536724;0.053502947;0.024636291;0.012056532;0.00997475;0.007848436;0.0035067478;-0.0010186266;0.000055662655;0;0;0;0;0;-0.00054966874;0.0045699044;0.019216143;0.04157026;0.065392494;0.0845474;0.095398836;0.09606912;0.09297844;0.081565276;0.07768002;0.06784165;0.053811874;0.030970702;0.008867654;0.034175687;0.11212241;0.19676282;0.241095;0.21393387;0.1288771;0.056889027;0.013813247;-0.0016556303;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.001402699;0.01287366;0.03859426;0.0672494;0.08489668;0.07821716;0.05036357;0.025074914;0.007155991;-0.00081490126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006085784;-0.0019370607;-0.0029167235;-0.001736675;0.0043453993;0.016695086;0.0342548;0.05459022;0.07001991;0.06782309;0.050137203;0.025756964;0.006772288;-0.0027293256;0.018045833;0.05215035;0.08123965;0.083493985;0.05925846;0.025198488;0.023333786;0.043967932;0.06891037;0.07302941;0.055584732;0.0277534;0.008126748;-0.00091843377;0;0;0;-0.0006401206;0.005340832;0.02225532;0.047488596;0.07333972;0.092599;0.10156348;0.099860206;0.09552315;0.08339518;0.07814063;0.06694547;0.05202371;0.029178364;0.008307317;0.032033484;0.10513497;0.18459785;0.22622864;0.20076965;0.12095407;0.053367138;0.012924204;-0.0015503167;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079836167;0.006976917;0.024868486;0.050479673;0.075920686;0.09394107;0.099807926;0.09051161;0.06621981;0.03583403;0.011488772;-0.0006011569;-0.0007236145;-0.0010358824;0.010208532;0.03439229;0.062116757;0.0713317;0.05807564;0.028734738;0.007518913;-0.0008755737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020038556;0.0011540723;0.012505544;0.022005305;0.025252292;0.01899952;0.008297447;-0.0008497833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079836167;0.006976917;0.024868486;0.050479673;0.075920686;0.09394107;0.099807926;0.09051161;0.06621981;0.03583403;0.011488772;-0.0006011569;-0.0007236145;-0.001109357;0.010857559;0.036663882;0.066219084;0.07604633;0.061902445;0.03062059;0.007984252;-0.00093067973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021893981;0.001283952;0.013433254;0.023582412;0.027014943;0.020298317;0.008835519;-0.00090544584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002729061;0.0027290608;0.0054581217;0.006822652;0.0054581217;0.0027290608;-0.0002729061;-0.00052800006;0.004243085;0.020566557;0.036530606;0.05391962;0.056664582;0.051209643;0.048369262;0.056643356;0.06605583;0.071764745;0.057688385;0.034022607;0.013251691;0.000894817;-0.00056680496;0.000031489162;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0018740823;0.016985064;0.053565927;0.09501521;0.1260298;0.14102691;0.12054877;0.086610295;0.0626803;0.07229609;0.10364626;0.1226646;0.09979918;0.049631212;0.008941013;0.012030291;0.0367469;0.053364586;0.050420824;0.030628776;0.0036307967;-0.0053388444;0.0022630861;0.024340486;0.05682521;0.09434947;0.12628585;0.14057367;0.12219194;0.09838072;0.08824026;0.108721584;0.1476708;0.17795669;0.1768861;0.17466085;0.18367915;0.19367646;0.20498109;0.21092013;0.21542881;0.22270282;0.22698818;0.2127942;0.19385123;0.16910525;0.1514269;0.14584416;0.1548239;0.1722239;0.183067;0.17330515;0.14257072;0.1080768;0.08800014;0.093918465;0.11042677;0.13517517;0.15138413;0.16361006;0.16169922;0.14276996;0.10061264;0.0573389;0.022071037;0.0044371095;-0.0011660532;-0.0014752196;0.005033496;0.013320872;0.024778632;0.0385122;0.05679309;0.07439696;0.09307671;0.096235976;0.09358404;0.09115238;0.09728879;0.1056684;0.10599841;0.08718999;0.061623346;0.034366604;0.015678741;0.009934354;0.023867356;0.0517949;0.07013496;0.06557905;0.04017826;0.012195849;-0.0013549883;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.000034351815;0.00041413022;0.00012404833;-0.0027729548;0.003940914;0.011116624;0.016101452;0.014402947;0.008024964;-0.0007881831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014520003;0.014306578;0.03126874;0.039623864;0.03248632;0.016426846;-0.0012070853;-0.0011581013;0.00009446748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009542171;-0.00086515676;-0.0036514704;0.004357592;0.012913739;0.018575428;0.0162535;0.0086134;-0.000852434;0;0;-0.00085020735;0.0066549815;0.033478025;0.0771096;0.11341279;0.119454324;0.08940236;0.043835364;0.009010535;0.0029476213;0.014632236;0.06385484;0.09811123;0.103064984;0.07132772;0.03134603;-0.0032125309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004675664;0.003840724;0.016537378;0.03933346;0.059218396;0.07457794;0.08208016;0.0866445;0.08780785;0.08555574;0.07336784;0.059236202;0.044919766;0.030458609;0.01750034;0.007514457;0.001681012;-0.00020706507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;-0.00018257355;0.0011666896;0.008932744;0.029191729;0.06143673;0.09392889;0.10029595;0.07855263;0.04171434;0.011639434;-0.0013284822;0;0;0;-0.0011689159;0.011099135;0.029133836;0.042515136;0.04057808;0.026217112;0.0065125306;-0.00003339766;-0.0005900242;0.00004453013;0;0;0;0;-0.0012913736;0.012123327;0.033419862;0.05126531;0.05126531;0.035401452;0.011455377;0.001213446;-0.0016698798;0.006998652;0.02594251;0.049142707;0.063615;0.061158422;0.04165422;0.020320581;0.0054697846;-0.0016958548;-0.0032173013;-0.0019630361;-0.0007199036;-0.000055662673;-0.0012023136;0.010759592;0.037399743;0.064012066;0.07099773;0.055078205;0.024107497;0.01180605;0.02219827;0.048788324;0.07536724;0.08168495;0.063728176;0.035946943;0.010347688;-0.0011689159;0.000036737358;-0.00066739536;0.00226547;0.005082001;0.0067657963;0.0056330613;0.003036955;-0.00030002175;0;-0.0006679519;0.0066795186;0.013503761;0.014928726;0.012412773;0.020350268;0.04791442;0.093269475;0.13749054;0.150773;0.12585282;0.07850327;0.033425428;0.0037961914;-0.0016972661;-0.00028655125;0.000031839038;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.00050764345;0.004252627;0.016551847;0.04510679;0.09045553;0.13244003;0.13756172;0.10537127;0.062310264;0.045548383;0.057386346;0.06868772;0.05588531;0.027792366;0.0044029164;0.012435038;0.037271716;0.055111602;0.053046513;0.03412121;0.008277037;-0.0013693013;-0.0010241929;0.00008906026;0;0;0;0;-0.0011043472;0.010825274;0.024195444;0.030683763;0.04808419;0.06875313;0.082374334;0.08201226;0.057003483;0.03324981;0.048523918;0.08222534;0.10709867;0.10270503;0.069567196;0.03357201;0.00878357;-0.0029723854;-0.005358458;-0.0032581207;-0.0012394218;-0.00013359041;-0.0009573978;0.009818894;0.01939287;0.023823617;0.018591328;0.00818241;0.0032618316;0.023211326;0.04734109;0.07964213;0.11014527;0.121038444;0.10376633;0.06905509;0.027614243;0.0039409157;-0.0011867279;-0.00085052557;0.0031171096;0.0076369187;0.011739256;0.01520704;0.021122867;0.031572975;0.052818302;0.06704011;0.07688312;0.07333927;0.070142366;0.058605358;0.045166537;0.024072245;0.010171424;-0.0010575905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.0012000869;0.010823048;0.03486041;0.06191914;0.080187626;0.07524479;0.049842574;0.024716448;0.0074298526;-0.00083493994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011978605;0.010558094;0.036668334;0.07202971;0.10136949;0.10902088;0.09199812;0.07472044;0.06939909;0.07144302;0.07880942;0.084523745;0.09191575;0.103974506;0.11765973;0.12073676;0.116731286;0.10526365;0.08244753;0.053288087;0.02534766;0.0064078835;-0.0028710796;0.019665617;0.056620058;0.08805833;0.09036832;0.06323278;0.035286415;0.040052995;0.06595376;0.09413484;0.09598098;0.07107659;0.039850753;0.013030629;-0.0014277473;0;0;0;-0.00016698797;0.0011967472;0.007261193;0.020667544;0.04094267;0.062768;0.07961616;0.08675674;0.09389454;0.10547516;0.11777383;0.123225994;0.11429771;0.08905655;0.06234589;0.0384963;0.019860437;0.008649979;0.002805398;-0.00031171093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;-0.0010486846;0.009039616;0.03402547;0.068142235;0.097810425;0.09943578;0.0724483;0.037249453;0.010825274;-0.0012245786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019548729;0.019090068;0.04383769;0.056542136;0.04715741;0.024213258;-0.001275788;-0.0026629018;-0.00018034707;0.000033397602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005417832;0.00435282;0.02133735;0.035577714;0.047988635;0.045012537;0.030972559;0.014334991;0.006475423;-0.0011967473;0.00004453013;0.000048983144;-0.0011266124;0.0038105068;0.024628343;0.07083154;0.12581669;0.16458142;0.16212878;0.121856146;0.07306704;0.06520854;0.07037933;0.072489224;0.053534225;0.02264728;-0.0023341207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
