;meta[fps=30]
;meta[frames=60]
corner_left_spread;0;0;-0.00047127716;0.0031330655;0.023777604;0.056944385;0.086635225;0.0891244;0.07458266;0.059819385;0.05810927;0.056021444;0.044165928;0.019852484;0.0032570604;-0.0012039044;-0.00036101218;0.000111325295;-0.0000063614443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017389017;0.01598075;0.048150428;0.078617945;0.084774226;0.07134841;0.049403954;0.05144343;0.058377508;0.067516945;0.0634545;0.061317522;0.06640462;0.086602286;0.10986743;0.1393932;0.15140846;0.1363981;0.09741708;0.051164657;0.015807267;0.00074680755;-0.0008720483;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0008275181;0.005926217;0.03850928;0.081076376;0.12486989;0.12936372;0.11932311;0.115776956;0.15531832;0.21901308;0.28967544;0.31689584;0.3033225;0.23560195;0.14435273;0.06359459;0.014778436;-0.0017951209;0;0;0;0;0;0;0;-0.0024402512;0.023612102;0.05664678;0.076795;0.074752726;0.06838714;0.060845397;0.100554585;0.13495709;0.15262163;0.14563616;0.11938119;0.07586672;0.05654584;0.054353103;0.08160814;0.12521203;0.1640579;0.17141724;0.1632066;0.14249827;0.12094753;0.09925395;0.07558433;0.054649603;0.0430829;0.054493736;0.059625838;0.05440468;0.03248473;0.01587499;-0.0016030845;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.00080154225;0.0056775906;0.037902933;0.08002064;0.122969955;0.12709177;0.11644071;0.11568928;0.16586302;0.24837235;0.3394587;0.38071308;0.36715645;0.28553832;0.17489764;0.077042684;0.017923377;-0.00217641;0;0;0;0;0;0;0;-0.0023200198;0.022465449;0.053685524;0.07260192;0.07159164;0.06868215;0.063707024;0.10198233;0.13299961;0.14771347;0.14004633;0.1156581;0.07400091;0.05608941;0.055143513;0.08288393;0.12604326;0.1637822;0.17031586;0.16213234;0.1420307;0.12109783;0.09966401;0.07565668;0.053541914;0.041207068;0.052823864;0.058907792;0.05469413;0.033341933;0.016197834;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0027553018;0.026046785;0.0697275;0.10341566;0.101578794;0.06869885;0.021123977;0.0029022507;-0.00044084823;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00014193977;0.00045643369;0.010058243;0.04384381;0.10210869;0.1758606;0.23655684;0.2526361;0.2327163;0.19151035;0.14413251;0.13574155;0.16025688;0.18670183;0.19480447;0.16817917;0.12782411;0.12808423;0.12862861;0.118867606;0.09400866;0.081016995;0.09183782;0.124973804;0.13428618;0.12525211;0.11654649;0.13701364;0.19391203;0.21865407;0.19101755;0.113813445;0.03789514;-0.0041246032;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0024858946;0.023499662;0.06291885;0.09325166;0.091537245;0.06184122;0.01894423;0.0025593694;-0.00039186515;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016420484;0.0005900242;0.011213243;0.04775912;0.110449195;0.18944508;0.25428763;0.2706875;0.24780181;0.2024614;0.15329644;0.14441825;0.16995554;0.19850233;0.2104401;0.18720281;0.14755431;0.14315285;0.13678318;0.1217565;0.094526336;0.08123408;0.09224973;0.1254859;0.13461459;0.1250239;0.11586739;0.13617314;0.19391203;0.21955581;0.19243138;0.11492669;0.038451765;-0.004180265;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.00047498802;0.0028395376;0.026803056;0.066380695;0.11028258;0.120526835;0.110836424;0.089677006;0.08433366;0.08937725;0.100927524;0.09579682;0.088621914;0.06893264;0.042414945;0.01869013;0.004324988;-0.00052601215;0;0;0;0;0;0;0;0;0;0;0;0;-0.00028944583;0.001992723;0.014806268;0.025270848;0.028332295;0.020929161;0.008727905;-0.001132735;0.001697711;0.009674169;0.027680112;0.05040068;0.072922714;0.08266276;0.08366144;0.07672355;0.06688472;0.051968046;0.035521127;0.028314201;0.026591443;0.027422206;0.02245014;0.013634568;0.00263841;0.0017812051;-0.00017812052;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.00038592776;0.0021203759;0.023344178;0.060260028;0.10446026;0.11732482;0.11048574;0.08727404;0.07148033;0.0602693;0.05643359;0.041939028;0.03588015;0.02797327;0.017433545;0.007700929;0.0017867713;-0.00021708438;0;0;0;0;0;0;0;0;0;0;0;0;-0.00033397594;0.002515952;0.0149175925;0.024825547;0.027274704;0.019815907;0.007904098;-0.0008238074;0;0;-0.0009091568;0.008022845;0.028870367;0.04410338;0.04490121;0.030466026;0.009778074;-0.0010687232;-0.0009240001;0.009228869;0.018324146;0.025994463;0.02410193;0.01614217;0.00453094;0.002660675;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002713555;0.0021708438;0.010040152;0.024765711;0.044243466;0.06462296;0.08119094;0.08802493;0.079017326;0.067702495;0.05088124;0.03482256;0.020511689;0.009095279;-0.0009351327;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00029222897;0.002340615;0.010794382;0.026528822;0.047282644;0.0689702;0.08657631;0.093844466;0.08411324;0.07119115;0.05255668;0.03523168;0.020462984;0.009095279;-0.0009351327;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;-0.00095421704;0.009150941;0.022319613;0.03742678;0.052639384;0.05376774;0.051148415;0.05494382;0.05497769;0.046644513;0.034084633;0.012163881;0.00047710852;-0.0015076629;-0.000083494;0.00033874708;0.00011450605;-0.000011927714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;-0.0012023136;0.010648108;0.036956824;0.065745555;0.07731544;0.06474362;0.033930596;0.01347259;0.015921792;0.037619323;0.06431423;0.08301687;0.08406789;0.066416234;0.04091001;0.018117854;0.004225819;-0.0005125509;0;0;0;0;0;-0.00013120484;0.00061546994;0.008041664;0.030785425;0.06791162;0.11213148;0.14577144;0.14812788;0.12501277;0.09870897;0.08153243;0.09213602;0.11588903;0.12557307;0.112297036;0.084542036;0.058637585;0.06353591;0.08253309;0.094074346;0.08764323;0.07661091;0.07255707;0.08057091;0.085329264;0.08201496;0.06862728;0.051632687;0.042701215;0.03440907;0.027261982;0.018425932;0.008769255;-0.0008874219;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;-0.00015744581;0.000409359;0.012448716;0.050750036;0.07769849;0.09942125;0.093259044;0.06559738;0.032063328;0.016465696;-0.002416895;-0.0015403789;0.00064205163;0.00020174865;-0.00021674365;-0.00009678487;0.000009542171;0;0;0;0;0;0;0;-0.00063550856;0.0054161353;0.021097738;0.043740828;0.06516301;0.07419515;0.062641;0.040757947;0.018669253;0.0041646794;-0.0005109831;0;0;0;0;0.0000667952;-0.0007538314;-0.00047710852;0.000047710717;0.0008110844;0.0010496387;0.00092559046;-0.000085879525;0;0;0;-0.002519133;0.022958461;0.07069317;0.12781736;0.14656773;0.1203029;0.060172923;0.017948821;-0.002018169;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;-0.0017292533;0.015969988;0.047088016;0.07669906;0.08418051;0.065744095;0.032834478;0.019321347;0.02680825;0.048454903;0.0718591;0.08557438;0.0845655;0.06685224;0.041528516;0.018507836;0.004430748;-0.00053297007;0;0;0;0;0;-0.00009462653;0.00040633747;0.0059976517;0.024475984;0.055654865;0.094313145;0.12499717;0.13097052;0.11692962;0.092198886;0.06178852;0.047638334;0.052112497;0.06859348;0.08904394;0.09753768;0.079083286;0.05081556;0.032308467;0.036153268;0.045601077;0.047368918;0.032284338;0.010531374;-0.0011466508;-0.0006373375;0.005343615;0.021541448;0.05155754;0.06854857;0.064540856;0.03971809;0.013999159;-0.001502892;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0021919955;0.020756606;0.05509379;0.08186308;0.07993576;0.059341963;0.03869362;0.05196527;0.07748131;0.096345104;0.09805535;0.08634949;0.0645339;0.03961929;0.017675677;0.004119037;-0.00049957243;0;0;0;0;0;0;0;-0.0011177063;0.008921611;0.042192295;0.09790616;0.1547845;0.18241766;0.1766911;0.14739546;0.11291653;0.09173911;0.08581809;0.085947976;0.09013919;0.08746645;0.078748;0.0769642;0.07848954;0.084383845;0.079504825;0.06763523;0.05567843;0.053787757;0.06129433;0.07847878;0.085648134;0.08798457;0.09572028;0.09127005;0.07352758;0.04484462;0.015635641;-0.0016837954;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.00080154225;0.0066806315;0.027529638;0.065225504;0.08638288;0.08093908;0.049528636;0.017156346;-0.0018491136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00023378314;0.001347036;0.014583616;0.025660485;0.029445542;0.022153737;0.009674169;-0.0009907952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;-0.0004837085;0.0035696465;0.019994307;0.060984008;0.08844519;0.089042164;0.059275724;0.022275083;-0.0023542522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010520241;-0.0017767521;0.0051432294;0.011864496;0.016014146;0.013442532;0.00735248;-0.00072472775;0;0;0;0;-0.0004898314;0.003684868;0.021931088;0.036514703;0.040132776;0.029167233;0.011644628;-0.0012134459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.00057555194;0.004616661;0.021246439;0.05369777;0.07261751;0.07338008;0.059107345;0.050580103;0.056704942;0.07734745;0.08499131;0.08148039;0.06461739;0.04128221;0.01917161;0.0049233623;-0.00057889166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0010959978;0.009784384;0.033063624;0.057034753;0.062375583;0.060822587;0.05350907;0.054731984;0.058089558;0.056631185;0.04555432;0.039598413;0.030714653;0.019281546;0.008605448;0.0020261207;-0.0002449157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002245061;0.020442298;0.06345358;0.1104774;0.13611932;0.13034898;0.104174525;0.09886912;0.09659141;0.10207975;0.09909251;0.09929476;0.10522098;0.12057459;0.122880876;0.120960526;0.11481538;0.1211609;0.14620355;0.14999416;0.12375479;0.0708697;0.023790222;-0.0025883138;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.00062501215;0.005940478;0.014709732;0.029407058;0.050785817;0.059575345;0.05769196;0.057242766;0.054864377;0.048700135;0.03946045;0.017890379;0.0014778435;-0.0023700367;-0.00035783136;0.00044490365;0.00016460243;-0.0000166988;0;0;0;0;0;0;0;0;0;0;0.000090173504;-0.0016782291;0.005961471;0.013275543;0.017608883;0.014628147;0.007855114;-0.0007764941;0;0;0;0;0.000047710855;-0.00123094;0.006584098;0.013883857;0.017891569;0.014599521;0.0075860256;-0.00075383147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010520241;-0.0017650628;0.005026338;0.011630713;0.015721919;0.013208749;0.0072355885;-0.0007130386;0;0;0;0;0.00010019278;-0.0016810123;0.0047869887;0.0110768685;0.014973256;0.0125797605;0.006891037;-0.00067908445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.000514323;0.004053355;0.0194708;0.051799674;0.071821526;0.06980098;0.044672627;0.016054224;-0.0017144099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074810616;0.0062030465;0.027742269;0.04426295;0.04691249;0.033041354;0.012032039;-0.0012780146;0;0;0;0;-0.0005863133;0.0046979277;0.023378318;0.037961934;0.040856387;0.029167233;0.011065737;-0.001165205;0.0000333976;-0.00044530124;-0.00046756648;0.010520243;0.020372536;0.02471422;0.019404005;0.009017351;-0.00091286766;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;-0.000514323;0.004053355;0.0194708;0.051799674;0.071821526;0.06980098;0.044672627;0.016054224;-0.0017144099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074810616;0.0062030465;0.027742269;0.04426295;0.04691249;0.033041354;0.012032039;-0.0012780146;0;0;0;0;-0.00046756628;0.0034919034;0.021188919;0.03536434;0.03894531;0.028350847;0.011370026;-0.0011837593;0.0000333976;-0.00044530124;-0.00046756648;0.010520243;0.020372536;0.02471422;0.019404005;0.009017351;-0.00091286766;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0014657833;0.011188193;0.061073072;0.1331373;0.19773602;0.20064996;0.17372037;0.14605835;0.15067327;0.165423;0.17575067;0.1542955;0.13328843;0.10088996;0.06217102;0.027596153;0.0064039887;-0.00077788567;0;0;0;0;0;-0.00053157844;0.0037349644;0.02355644;0.07036373;0.13809682;0.20859358;0.252709;0.24400282;0.19607729;0.15895918;0.14202513;0.15154272;0.16074821;0.13944499;0.0927841;0.05531199;0.03371153;0.048671056;0.09585518;0.15735535;0.1896;0.19872497;0.18919924;0.1791651;0.1720774;0.16600831;0.15150818;0.14021982;0.13518232;0.115238406;0.081768446;0.039598413;0.01332564;-0.0014583616;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.0004230362;0.0024268918;0.025099406;0.059564613;0.09187679;0.09446649;0.08585131;0.07491776;0.083524324;0.09914354;0.11345024;0.11005063;0.10260577;0.07997472;0.049268413;0.02172792;0.0050541693;-0.0006136808;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0010909882;0.0028944581;0.0067908443;0.009237552;0.007846653;0.0038073256;0.0005492796;0.013002797;0.030390142;0.05432542;0.0765418;0.09647099;0.10036319;0.10117617;0.09634;0.098159246;0.10099618;0.10290912;0.09411442;0.07614096;0.059603572;0.041847188;0.026428629;0.012880339;0.006234218;-0.0006345543;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;-0.001591952;0.013984687;0.049032122;0.10004807;0.121910974;0.12143645;0.09882209;0.086895816;0.08801686;0.101766646;0.09838653;0.09152751;0.07126073;0.04381625;0.019257888;0.0044474467;-0.00054131943;0;0;0;0;0;0;0;0;0;0;0;0;0.000048240963;-0.0011206747;0.0054178317;0.011559278;0.014989359;0.012336774;0.0059361616;0.00036833875;0.0132588465;0.030867726;0.052968733;0.07220531;0.08650285;0.08686328;0.08671315;0.082626574;0.08254957;0.082377024;0.080009505;0.07122037;0.058835436;0.057443865;0.052551117;0.043372344;0.026706943;0.012345978;-0.0012579762;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;-0.0015845303;0.015122802;0.035976633;0.078995705;0.15310757;0.1917087;0.18651073;0.1558816;0.10778797;0.06903951;0.05567101;0.023097217;0.0016086505;-0.0029863021;-0.00046200014;0.00049539766;0.00016142172;-0.0000166988;0;0;0;0;0;0;0;0;0;0;-0.0005805615;0.0047652796;0.02201458;0.03532074;0.037619606;0.026612317;0.009822789;-0.001040335;0;0;0;0;-0.00038963868;0.0028684828;0.018071812;0.030299043;0.03349037;0.024454463;0.0098894;-0.0010279039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.00074959046;0.005877977;0.029971005;0.061899107;0.09144261;0.092560045;0.081328705;0.07063359;0.07083714;0.06575096;0.053891197;0.027721394;0.011324567;0.004340296;0.0023072173;0.0011995303;0.00030892776;-0.00003618073;0;0;0;0;0;-0.00017533738;0.00088503625;0.010353254;0.037899036;0.081590325;0.13283226;0.17297284;0.17969577;0.15945123;0.14052057;0.13385572;0.14741515;0.16732325;0.17255647;0.16092077;0.14097682;0.11718845;0.108237155;0.11259182;0.12699473;0.12924127;0.12483094;0.116500095;0.113703966;0.10859229;0.10221334;0.081590325;0.05800606;0.047368925;0.039576154;0.03323061;0.023100005;0.011143665;-0.0011243859;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;-0.0010531376;0.009257814;0.032243155;0.06735182;0.08367907;0.07728761;0.0566593;0.05154056;0.06635462;0.09499528;0.10750547;0.10140762;0.07773151;0.04758044;0.021083625;0.004940062;-0.00059837365;0;0;0;0;0;-0.00031727715;0.0024769884;0.011929621;0.034204703;0.063701466;0.09093218;0.10673594;0.11089115;0.09402369;0.06633041;0.034567624;0.010204636;-0.0011494339;0;0;0;0;-0.00051209645;0.0041784104;0.019667473;0.031653497;0.033805788;0.023972051;0.008913447;-0.0009425543;-0.000898952;0.00804882;0.026061257;0.054535486;0.06799194;0.060922783;0.035003465;0.012307014;-0.0013247713;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018702654;0.0009039617;0.013403567;0.024001736;0.027898122;0.021196336;0.00947601;-0.0009663036;0;0;0;0;-0.00031171096;0.0020112777;0.017292535;0.029909404;0.03388001;0.02523374;0.010746605;-0.0011058317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;-0.0004684013;0.0038084392;0.016776726;0.042691875;0.0581981;0.0558714;0.035228066;0.01259479;-0.0013470365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00025326505;0.0016403783;0.0139880255;0.024177073;0.027372112;0.0203781;0.008669459;-0.0008922724;0;0;0;0;0.000055662655;-0.0013804339;0.0071248203;0.015084581;0.019481933;0.015919521;0.008293737;-0.0008238074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;-0.000802099;0.0068209027;0.026554987;0.05893284;0.07580141;0.069219306;0.04095603;0.013678542;-0.0014878629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00067407475;0.0056302776;0.024586197;0.03906127;0.041243248;0.028950147;0.010430626;-0.00111047;0;0;0;0;-0.00038592776;0.002872193;0.017318046;0.031560726;0.042435817;0.048366673;0.053728387;0.06363588;0.08075121;0.09176546;0.09460843;0.08955009;0.071532086;0.046650875;0.02207581;0.00615629;-0.0007069158;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;-0.0010575905;0.010441202;0.021482447;0.03725279;0.065297864;0.076897964;0.09626858;0.1267344;0.14170821;0.1261071;0.09164578;0.03286602;0.001564121;-0.0038769038;-0.00033675885;0.00068465073;0.00017812054;-0.000019481935;0;0;0;0;0;0;0;0;0;0;0.00011689157;-0.0019754674;0.0057276874;0.013208749;0.017825967;0.014962122;0.00818241;-0.00080655183;0;0;0;0;-0.00040819286;0.00285735;0.020409644;0.03469639;0.03877832;0.028573496;0.011837591;-0.0012245786;0;0;0;-0.0021875426;0.019938366;0.061368085;0.110963516;0.12724485;0.10445098;0.052250538;0.015596677;-0.0017533738;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;-0.0002729061;0.0022934608;0.009273559;0.020940293;0.0271594;0.024955163;0.014894374;0.0049700392;-0.00054056395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;-0.0002910362;0.0023802945;0.01036566;0.025434656;0.034187213;0.03240521;0.02012444;0.007027331;-0.00075573986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
