;meta[fps=30]
;meta[frames=36]
corner_right_out;0;0;-0.0022933017;0.019667473;0.075094394;0.15332784;0.22833641;0.27801856;0.29071978;0.28438002;0.2671112;0.23434536;0.18076974;0.13400625;0.09905361;0.09872329;0.12612045;0.17968647;0.23774633;0.29339787;0.3218415;0.34387565;0.36855447;0.40788418;0.4581727;0.4838421;0.4214699;0.32772127;0.24126735;0.19775765;0.19394763;0.20064165;0.15965165;0.11324011;0.0666282;0.028632872;0.006557061;-0.00080154225;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0022339283;0.019099714;0.073620915;0.15150942;0.22769612;0.27999997;0.29568008;0.2907319;0.27344322;0.23961307;0.18465616;0.1353709;0.09898998;0.102664195;0.13977635;0.20815238;0.28142667;0.34470028;0.3724351;0.38541225;0.39659402;0.42503607;0.47045633;0.49482435;0.4325746;0.33373958;0.24015076;0.1916982;0.18791269;0.19866005;0.16220097;0.11684705;0.069233224;0.029790657;0.006835375;-0.00083493994;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0011021208;0.010902832;0.02334251;0.02878168;0.02240775;0.010215027;-0.0024083382;-0.0012102922;0.00032043128;0.00040485314;-0.001959511;-0.0007236145;0.0175894;0.034183554;0.03979658;0.03891265;0.05028342;0.09219963;0.12776807;0.12211941;0.07665639;0.026199304;-0.0028298898;-0.002122603;0.019159088;0.0615963;0.1090283;0.1308963;0.11337372;0.063800536;0.023816194;0.0023155664;-0.0025938803;-0.0010056386;0.00010019278;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0011021208;0.010902832;0.02334251;0.02878168;0.02240775;0.010215027;-0.0024083382;-0.0012102922;0.00034269638;-0.00036329153;0.0030501278;0.009629639;0.03078145;0.04485297;0.0454519;0.038723398;0.05072872;0.09255587;0.12794618;0.122101605;0.07665639;0.026199304;-0.0028298898;-0.0022005306;0.019864148;0.06384136;0.1129952;0.1356536;0.11739997;0.06598622;0.024558363;0.002334121;-0.0026903623;-0.0009982169;0.00010019278;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003228434;0.002154145;0.015682954;0.043823212;0.07148755;0.091167085;0.09881236;0.09753211;0.09677232;0.10761485;0.1264364;0.15403284;0.18453106;0.20169367;0.17898439;0.12684184;0.06490022;0.017741695;-0.002040148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014268196;0.013399858;0.03665201;0.05814336;0.06654657;0.06322536;0.06324287;0.089002885;0.12765801;0.16562921;0.18760878;0.16775504;0.11920538;0.060908098;0.016627328;-0.001912792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079040986;0.0067908447;0.026189283;0.049539767;0.058668442;0.048955306;0.02537104;0.0064012054;-0.0007514458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;-0.0009383135;0.008433688;0.027778847;0.04715104;0.05328507;0.042709164;0.021056388;0.0061594713;0.0006631808;-0.000114506045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009096868;0.00849094;0.023263015;0.043348487;0.065985695;0.08566086;0.09785178;0.10799828;0.1137546;0.111983106;0.09905822;0.0712991;0.038722124;0.0122569185;0.0014026992;-0.00035687716;0.000010496388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;-0.0029517112;0.028111232;0.07300714;0.10276917;0.09480147;0.070796534;0.03446314;0.024984583;0.018963473;0.008222169;-0.0025922896;-0.000022264861;0.0007411087;0.00016539767;-0.000019084346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00041561454;0.0032135912;0.016591184;0.039969504;0.061945118;0.06892893;0.055376925;0.031508777;0.011210459;0.0017478081;-0.0002486266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.000751446;0.0062008207;0.026812704;0.056826014;0.09097505;0.11707528;0.12421122;0.11281708;0.090713434;0.059859622;0.033364195;0.014628147;0.0041746995;-0.0004786989;-0.0016958559;0.015318365;0.049105603;0.08683747;0.104163386;0.09012155;0.050627045;0.018880773;0.0018108913;-0.0020558084;-0.00077927724;0.00007792773;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;-0.0008720484;0.007751954;0.02712627;0.04117181;0.04165422;0.02809109;0.007555278;0.010965544;0.031416003;0.046366997;0.045342807;0.030169163;0.008538651;0.0005232289;-0.00086833746;-0.00033397594;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0.0002783133;-0.0038240247;0.00484265;0.01386;0.020456024;0.0180347;0.010687229;-0.0010408916;0;0;0;0;0;0.0000667952;-0.0005900242;-0.0022933017;-0.0022042415;0.0065681944;0.03016916;0.047380056;0.049005408;0.032996826;0.012045398;-0.0012802412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043045796;0.0033249166;0.017203473;0.041609697;0.06456498;0.07195327;0.057885457;0.03299311;0.011748533;0.0018665552;-0.00026347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0007172532;0.0071410425;0.014679197;0.017926078;0.018150004;0.024834456;0.04445777;0.08359796;0.12639125;0.1390597;0.11896727;0.08044436;0.05628237;0.060765073;0.083965264;0.0884925;0.07147085;0.04735779;0.028109644;0.017934509;0.010431183;0.0041301693;-0.00043416876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;-0.0003530603;0.0035067475;0.0072997604;0.009303616;0.0076575917;0.0040077115;-0.00011450603;-0.000023855428;0;0;0;0;0;-0.00003180723;0.00037850608;0.000007951923;-0.0005359516;0.0025724096;0.013327231;0.021668678;0.023522247;0.016388677;0.006040195;-0.00064012065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0.000089060275;-0.0018294462;0.0076072286;0.016550362;0.02168988;0.017886264;0.009477494;-0.0009388434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0.00009277111;-0.0018665544;0.0075330115;0.016457591;0.021615664;0.017849157;0.009481205;-0.0009388434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;-0.0013915665;0.012060244;0.044286273;0.09061965;0.13671587;0.1689545;0.17743199;0.1702742;0.15063375;0.11896786;0.080026634;0.05120095;0.04788748;0.06995498;0.107926175;0.14512368;0.17229262;0.19304924;0.21299873;0.2367088;0.26006955;0.27189428;0.27320927;0.25913528;0.21088581;0.15747637;0.10521157;0.06557507;0.04710085;0.044485595;0.03262945;0.026640149;0.018569063;0.00906188;0.002259904;-0.0002671808;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.00039334942;0.0029389877;0.016508749;0.041184165;0.07296406;0.10215117;0.118217304;0.116325155;0.10118199;0.07457461;0.045137085;0.026378376;0.035781704;0.07567617;0.1147393;0.134019;0.1271363;0.104823925;0.08563144;0.08185795;0.08632745;0.1072782;0.13854058;0.16088068;0.14752276;0.11359793;0.0830055;0.07993002;0.10427464;0.13502648;0.1361954;0.1092324;0.06734068;0.028900055;0.0064012064;-0.00079040986;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0007199037;0.005313928;0.030796506;0.07725234;0.13735868;0.19281629;0.22385341;0.22134335;0.1944882;0.14634189;0.09213966;0.0501635;0.039829575;0.06378941;0.095598765;0.113515645;0.109694414;0.09223859;0.07632742;0.073072605;0.07734438;0.09642376;0.12474248;0.14505021;0.13202962;0.1121556;0.10274883;0.11687867;0.1434941;0.16230118;0.14542428;0.110234335;0.0665614;0.028554944;0.006434604;-0.00079040986;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;-0.00044530124;0.0046088677;0.00734747;0.008015422;0.0050096386;0.0013359034;-0.0020038558;0.00015585546;0;0;0;0;0;-0.00007421688;0.0010909882;-0.0018424337;-0.0076962896;-0.0028480752;0.028898198;0.05712845;0.06782125;0.049664088;0.018984685;-0.001994579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;-0.0014583616;0.012907693;0.044366002;0.08409514;0.115594484;0.13076113;0.1291167;0.12765336;0.12746982;0.12358595;0.103130296;0.070480585;0.035435908;0.009310507;0.0017515186;0.008193543;0.017734123;0.03481143;0.062653884;0.09760069;0.13151062;0.14803597;0.14879341;0.13837628;0.11222707;0.07675169;0.039820846;0.010800784;-0.001244172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.0008497833;0.00734376;0.027502494;0.053606585;0.075910866;0.08928142;0.09348994;0.09761031;0.10332484;0.10525173;0.09195869;0.07433016;0.05942068;0.05721008;0.07131871;0.0945319;0.10740667;0.10764045;0.09609046;0.08257244;0.082752794;0.099385016;0.125701;0.14464611;0.132633;0.107603945;0.083792575;0.07290517;0.0702977;0.06773032;0.049061064;0.032740775;0.018880775;0.008238073;0.0019259279;-0.00023378317;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;0.000051951825;-0.0012987953;0.0067537352;0.014286747;0.018442892;0.015066025;0.007844724;-0.0007792772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;0.000051951825;-0.0012987953;0.0067537352;0.014286747;0.018442892;0.015066025;0.007844724;-0.0007792772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0;0;-0.0025641932;0.024424776;0.063381225;0.08919013;0.08223231;0.061510958;0.030299043;0.021849452;0.015815614;0.008468145;0.011127781;0.03937599;0.07673588;0.11329911;0.13671382;0.12660696;0.09090537;0.046267036;0.01267929;-0.0014572488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;-0.0019773496;0.017986992;0.056887235;0.0905393;0.09343375;0.06607953;0.023203375;0.00091710786;-0.0017971087;0.00012722892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0.00008455423;-0.0008921929;-0.001854362;0.003670819;0.02424082;0.06469326;0.1216624;0.1841835;0.20480785;0.17218421;0.10391794;0.037654467;-0.000031806856;-0.0015320488;0.00010072294;0;0;0;0;0;0;0;-0.0021946994;0.018877594;0.07075519;0.15068676;0.23324244;0.28554946;0.27858368;0.22013786;0.13500582;0.057968684;0.012897833;-0.0015903618;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;-0.0015598799;0.014123471;0.04501492;0.07743127;0.09103866;0.077961914;0.043516275;0.01700998;0.0031460016;-0.0010729639;-0.00077556644;0.00006997592;-0.0020356628;0.018750362;0.055344593;0.09615327;0.11976484;0.12596196;0.11050894;0.09060821;0.06141447;0.03068338;0.006928676;-0.00084289175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;-0.001266988;0.009250603;0.055079065;0.13924426;0.247987;0.34886572;0.40716696;0.40642107;0.363471;0.2826536;0.18474889;0.11802436;0.086390264;0.09050748;0.0951964;0.077585794;0.034113258;0.009677351;0.013621448;0.07383762;0.17942397;0.3158538;0.44998807;0.5359456;0.49069184;0.4035101;0.337859;0.34627745;0.4033539;0.45032683;0.39658847;0.29789063;0.17926559;0.07697351;0.017350847;-0.002131085;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;0;0;0;0;0;0;0;0;0.0001643374;-0.0038009642;0.018289156;0.039043374;0.04963518;0.051670846;0.04262169;0.01948723;0.015601449;0.035067476;0.0523388;0.06677929;0.053960968;0.024030363;-0.0024491572;-0.0017865063;0.016126266;0.05182989;0.09179038;0.110267736;0.095501214;0.053770132;0.020088922;0.0019720476;-0.0021469889;-0.00079253013;0.00007951808;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;-0.0013518074;0.0096428925;0.060932133;0.15370421;0.2755485;0.3983659;0.49412024;0.5490231;0.57813555;0.5710329;0.49235797;0.35110152;0.18977506;0.06090025;0.00070506067;-0.0010549406;0.00052481925;-0.00286265;0.0076655415;0.05129425;0.15756445;0.31525782;0.48454398;0.59863704;0.5583856;0.45814377;0.35554224;0.28409204;0.22133067;0.15359713;0.044116635;-0.0030534943;-0.009860243;-0.0038327717;-0.00017493979;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;-0.0007421688;0.0045226854;0.041109335;0.10079092;0.16863544;0.22075075;0.24059726;0.22336175;0.18413776;0.12398254;0.06214406;0.026952315;0.014376642;0.014965304;0.010480484;-0.00007951745;-0.0037532535;0.028165307;0.093741216;0.1453229;0.16572577;0.15345189;0.13601592;0.13015786;0.12155347;0.11259857;0.12618408;0.17040089;0.22345662;0.2554916;0.23244725;0.1776116;0.10755616;0.046168197;0.010337351;-0.0012722893;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;0;0;0;0;0;0;0;0;-0.0003498796;0.0013200003;0.025398076;0.083987005;0.14712435;0.21565305;0.24995714;0.24046266;0.20623809;0.18349592;0.17165886;0.17351165;0.1481104;0.09423688;0.03748483;0.00063084357;0.033111863;0.08897067;0.13391376;0.13747352;0.10104894;0.04101013;0.014241689;0.0023934941;-0.0009224102;-0.0005168675;0.000047710855;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.003000482;0.027603373;0.08242578;0.13622506;0.17882556;0.18575689;0.14601642;0.09971568;0.076414235;0.06712386;0.07410025;0.06556531;0.036790363;0.00576771;-0.0038433743;0.025588918;0.10383471;0.23515089;0.3837384;0.49024484;0.4953659;0.39773357;0.24513836;0.104900256;0.022964824;-0.0028467474;0;0;0;0;0;0;0;0;0;0
normal0;0;0;-0.001732964;0.012594601;0.07586576;0.19205324;0.34278893;0.48029613;0.5529673;0.53590316;0.45433635;0.31790382;0.17616695;0.106125884;0.15540098;0.29293215;0.451747;0.563167;0.5925903;0.5472641;0.4636644;0.382724;0.35947233;0.4250227;0.5425847;0.6275576;0.5721321;0.47651672;0.4040827;0.40513557;0.44460282;0.4657295;0.38089958;0.27440578;0.16239023;0.0697787;0.015919521;-0.0019481931;0;0;0;0;0;0;0;0;0;0
normal1;0;0;-0.0016958555;0.012308868;0.07438731;0.18838115;0.33635652;0.47135517;0.5427269;0.52596515;0.44592604;0.31196976;0.17277426;0.10467898;0.15502214;0.2929767;0.451747;0.563167;0.5925903;0.5472641;0.4636644;0.382724;0.35947233;0.4250227;0.5425847;0.6275576;0.5721321;0.47651672;0.4040827;0.40513557;0.44460282;0.4657295;0.38089958;0.27440578;0.16239023;0.0697787;0.015919521;-0.0019481931;0;0;0;0;0;0;0;0;0;0
normal3;0;0;-0.004842651;0.04099741;0.16341704;0.33915558;0.5076688;0.6106276;0.61384;0.55286723;0.4393395;0.2907089;0.15411733;0.054379236;0.0063770344;-0.007664748;0.012869208;0.03835157;0.05662006;0.044040304;0.011733688;0.012703108;0.11192181;0.28644276;0.48128942;0.61702174;0.5795663;0.41527668;0.21138431;0.05782951;-0.0066494625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal4;0;0;-0.004842651;0.04099741;0.16341704;0.33915558;0.5076688;0.6106276;0.61384;0.55286723;0.4393395;0.2907089;0.15411733;0.054379236;0.0063770344;-0.007664748;0.012869208;0.03835157;0.05662006;0.044040304;0.011733688;0.012703108;0.11192181;0.28644276;0.48128942;0.61702174;0.5795663;0.41527668;0.21138431;0.05782951;-0.0066494625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032748203;0.031582996;0.07709835;0.10579802;0.09440203;0.05487411;0.0063548214;-0.0030670122;-0.001237566;0.00014101228;-0.000001855443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0033156394;0.031972636;0.07809472;0.107245244;0.0957936;0.055792548;0.006610869;-0.0030299034;-0.0012431324;0.00014101228;-0.000001855443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal13;0;0;0;-0.0015044822;0.014869882;0.03199649;0.039581876;0.03082964;0.013979438;-0.0032888677;-0.0016006982;0.0008134705;-0.0024927328;0.016436862;0.038603;0.07419832;0.08702299;0.07341904;0.031816777;0.010509108;0.025426703;0.060060013;0.07499986;0.05826767;0.02505933;-0.002571615;-0.002590169;0.023389446;0.07507222;0.13277029;0.15932694;0.13787828;0.07745274;0.028816557;0.0026922158;-0.0032321466;-0.0012227229;0.00012245784;0;0;0;0;0;0;0;0;0;0
