;meta[fps=30]
;meta[frames=76]
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0011355182;0.010553639;0.030458609;0.047135137;0.047725163;0.03239567;0.009551711;-0.00096853025;-0.0022710366;-0.0007347471;0.00007792773;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0008386508;-0.00011503595;0.005725832;0.020383669;0.042366706;0.062501736;0.06434232;0.048905212;0.024155742;0.016639426;0.025578845;0.036108363;0.04615176;0.055228483;0.07082517;0.093477085;0.11491;0.12171476;0.12824398;0.12593305;0.118452914;0.09863145;0.07130387;0.040630955;0.01688805;0.0035290122;-0.00044530124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0007951809;0.0067669894;0.026450895;0.05518078;0.083816834;0.108494475;0.12078479;0.123464555;0.12602821;0.13851574;0.15896301;0.19923893;0.25133917;0.2953906;0.30952337;0.2945;0.26292813;0.23967785;0.20102124;0.17154896;0.16545725;0.2022336;0.25849628;0.28507075;0.25497508;0.19546165;0.13220996;0.09355224;0.10106558;0.15764777;0.23666649;0.26436424;0.2166136;0.12760107;0.046359036;0.010801734;0.014744243;0.034892533;0.056275427;0.06888859;0.09047258;0.14085865;0.19859277;0.2587979;0.29973117;0.30756664;0.28802624;0.26343212;0.19962782;0.12952998;0.0653628;0.026302462;0.019825557;0.05159293;0.09083669;0.12780625;0.14661546;0.14309436;0.12441622;0.10176301;0.08275513;0.117828205;0.20414165;0.28202775;0.28198996;0.24919061;0.18861014;0.1627684;0.14538677;0.10388879;0.03591726;0.008531228;-0.002115181;-0.0009499758;0.000456434;0.00018925309;-0.000018554225;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0008110844;0.0070946035;0.025526896;0.04831678;0.06639124;0.07563441;0.074525945;0.07887399;0.099295825;0.13904214;0.18437064;0.24040702;0.29996607;0.34770235;0.35729304;0.3338201;0.29028076;0.25664383;0.21079893;0.17453024;0.16030179;0.19126803;0.24344288;0.26874492;0.24032241;0.18387046;0.124304734;0.089683674;0.101052225;0.16156644;0.2425927;0.27053908;0.2215093;0.13032962;0.04662357;0.009088385;0.011231665;0.030725788;0.05321871;0.06917016;0.099388316;0.16576026;0.23875336;0.31122938;0.35631514;0.35987175;0.32951128;0.2927656;0.21471982;0.13523355;0.06660816;0.026481327;0.019287482;0.050438322;0.088828065;0.12475592;0.1420295;0.13599788;0.113576315;0.08642609;0.06598424;0.10503475;0.19959323;0.2853911;0.28896824;0.25412697;0.18865468;0.15829015;0.1390492;0.098419;0.032874368;0.007829879;-0.0020038558;-0.0010019275;0.00033397606;0.00015585548;-0.000014843379;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;-0.0019815906;0.01881398;0.04932825;0.07267317;0.07247278;0.050604038;0.016830161;0.012038722;0.037759326;0.09120512;0.14989212;0.1714885;0.13786677;0.075034015;0.019917585;-0.0044789882;-0.0035178803;0.00031171093;0.00015585546;-0.0013693015;-0.0054104105;-0.005432676;0.01775639;0.038819138;0.057722177;0.08584295;0.12940454;0.17101794;0.20436148;0.20324187;0.17788833;0.14521912;0.10743689;0.06390869;0.028260728;0.011056194;0.004247857;-0.0011951568;-0.0036514706;0.012178991;0.058213867;0.10723968;0.1323324;0.11325682;0.06587119;0.022086943;0.0059225066;0.008067374;0.02677374;0.056219283;0.07135953;0.06473567;0.039431427;0.013359037;-0.004475278;0.026280198;0.10056388;0.15507635;0.16512059;0.14044152;0.08782548;0.047974262;0.08035833;0.15996075;0.2887789;0.42923704;0.52283937;0.47750768;0.34989917;0.18642907;0.05702824;-0.006360386;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;-0.0019481931;0.01846887;0.04871596;0.072517306;0.07419832;0.053870317;0.020771079;0.014944313;0.03915089;0.0916801;0.14792167;0.16666144;0.13179953;0.07008003;0.017468426;-0.00422294;-0.0032544103;0.00028944583;0.00015585546;-0.0013693015;-0.0054104105;-0.005432676;0.01775639;0.038819138;0.057722177;0.08584852;0.12937672;0.17076562;0.20214637;0.20097375;0.178358;0.15142283;0.11683778;0.07010526;0.027263569;0.005510603;-0.0013804334;-0.0031375187;-0.00263841;0.01323658;0.05911189;0.10825274;0.13363492;0.11497122;0.067485414;0.022848409;0.008585407;0.012630229;0.029652612;0.05217818;0.061173256;0.052238293;0.031529557;0.010867578;-0.0018858509;0.0071248203;0.01426801;0.016924232;0.018955085;0.04043336;0.05589366;0.059063185;0.081530765;0.14790681;0.25989464;0.3869334;0.47129574;0.4304171;0.31534383;0.16800104;0.051365502;-0.0057295435;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;-0.00015108437;0.0011848194;0.005755519;0.014796725;0.028308438;0.04604097;0.06131639;0.07193047;0.07891534;0.08369596;0.08509708;0.08761462;0.09061881;0.09379158;0.0932767;0.09055202;0.08603499;0.08084167;0.06810326;0.04724925;0.022184351;0.0051209647;-0.0006206387;0;0;0;0;-0.0008126749;0.0069355676;0.027341496;0.052378565;0.062509164;0.05254555;0.027575282;0.007046893;-0.0008238074;0;-0.0006343317;0.0051113907;0.023413943;0.054790094;0.090628825;0.1116504;0.11442929;0.10645603;0.0988324;0.09546428;0.097027436;0.08305907;0.05944623;0.030299783;0.019841883;0.03077403;0.05473643;0.06444622;0.05471639;0.030440794;0.01205653;0.0024602888;-0.00031393734;-0.0018001307;0.015804412;0.05672983;0.10108652;0.117041886;0.11233876;0.08493752;0.06039169;0.04123854;0.022920921;0.0029798083;-0.0004415905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;-0.0014268196;0.013399858;0.03665201;0.05814336;0.06654657;0.06493977;0.048261378;0.03544227;0.020509835;0.007109977;-0.0007681447;0;0;0;0;0;0;0;-0.00094626524;0.008059952;0.031983763;0.061395906;0.073363386;0.061729886;0.03245133;0.008282604;-0.00096853025;0;0;0;0;0;-0.0013047329;0.012350431;0.032533713;0.05109832;0.06033461;0.06794184;0.07159109;0.072287984;0.05752625;0.03152733;0.008037689;-0.0009388436;0;0;0;0;0;0;0;-0.0016801218;0.01472923;0.053149156;0.09498076;0.10936006;0.105314136;0.08136821;0.059988912;0.042638566;0.024669172;0.0037924827;-0.0005232291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000918434;0.007874041;0.030100144;0.061804485;0.08872072;0.09718255;0.08051605;0.052693613;0.025936574;0.008474084;0.0011021207;-0.000171441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000918434;0.007874041;0.030100144;0.061804485;0.08872072;0.09718255;0.08051605;0.052693613;0.025936574;0.008474084;0.0011021207;-0.000171441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000020992777;-0.0001679422;-0.0008816966;-0.001270063;0.0018788532;0.012805593;0.035026446;0.04869274;0.04698183;0.029596474;0.017027047;0.011295543;0.015287351;0.014659952;0.020949038;0.024218824;0.027616631;0.020258823;0.008317593;-0.0008619761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000010496388;0.00018893498;-0.0012595666;0.0048808195;0.010706315;0.014170121;0.011745457;0.0063818037;-0.00062978326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.00062978326;0.0055440003;0.01885533;0.04168974;0.07478199;0.104544014;0.12012639;0.123294376;0.116872504;0.109577514;0.11102315;0.116519436;0.12116169;0.10830362;0.07855115;0.040692586;0.011240677;-0.0012881929;0;0;0;0;0.000057253023;-0.0015744582;0.0074047246;0.0321762;0.06417825;0.082468204;0.07510642;0.04557579;0.017280871;0.0026193254;-0.00030105546;-0.00087382423;-0.00080297375;0.0069958414;0.027020324;0.056533545;0.085122846;0.103498444;0.111114755;0.11666082;0.11666385;0.117278196;0.10382676;0.075504005;0.06266232;0.07945256;0.11036815;0.13823025;0.14196157;0.12353021;0.11427239;0.117045075;0.12126237;0.13132513;0.13657925;0.1251748;0.09227356;0.051749323;0.01546245;0.000780932;0.0069668675;0.027191434;0.05411511;0.07989341;0.09721882;0.08872946;0.06501399;0.034666706;0.010610893;-0.0011832291;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0.00009542171;-0.00079200015;-0.003740531;-0.004771085;0.009542169;0.036874127;0.05532232;0.0526028;0.03124424;0.006981687;-0.0025922896;-0.000022264861;0.0007411087;0.00023887237;-0.0006173785;-0.0029809743;-0.004135577;0.0060879043;0.0409569;0.108773105;0.17805497;0.22560172;0.22337362;0.1925276;0.13676028;0.08636618;0.039122894;0.012204434;-0.0031775427;0.00015267474;0;0;0;0;0;0;-0.0007614651;0.0077883187;0.013498353;0.015479308;0.009952483;0.014838074;0.025536757;0.039296567;0.036342308;0.022301963;0.004637495;-0.00057253026;0;0;0;0;0;0;0.000085879525;-0.0014313255;0.0040077115;0.008899505;0.015511037;0.029931404;0.03842871;0.03565313;0.026555862;0.010853265;-0.0011257376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;-0.0002671808;0.0021708438;0.009106412;0.027219042;0.061870907;0.08603963;0.094975345;0.09090082;0.0801802;0.06542775;0.07051717;0.066286795;0.059609145;0.046110947;0.02752704;0.005905808;0.0013915664;-0.00017812049;0;0;0;0;-0.00043973504;0.0035067478;0.016632002;0.03791184;0.06604653;0.10127026;0.12395518;0.13599142;0.13603796;0.12510024;0.1061989;0.09616;0.07902994;0.06495098;0.05867353;0.05448755;0.056649674;0.06674309;0.07376319;0.07786323;0.07621479;0.05936163;0.037455775;0.016027136;0.0033100725;0.007258411;0.023400582;0.0490388;0.062175184;0.05635288;0.034277067;0.011611231;-0.0030837117;0.016212678;0.05696146;0.0861389;0.0905124;0.07810121;0.0505519;0.031235566;0.044652585;0.07925806;0.13840641;0.20614482;0.25111282;0.22934501;0.16803445;0.089520395;0.027382318;-0.0030540247;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.0009303616;0.00795817;0.030713066;0.06257596;0.08927336;0.098110996;0.08635665;0.07201953;0.07542609;0.11022956;0.14997587;0.17285483;0.16364823;0.12869208;0.08680407;0.08194656;0.0834272;0.07864021;0.05738821;0.02685167;-0.0012913732;-0.0023675186;0.00018925306;0;0;0;0;0.000011132533;-0.00089060253;0.0065496396;0.02444333;0.04974665;0.0678117;0.07282319;0.06578041;0.057503242;0.052070823;0.054090984;0.05839907;0.05723814;0.055090964;0.056084905;0.07053701;0.09355812;0.10760996;0.10912316;0.102308996;0.090203196;0.07165046;0.046703942;0.01847258;0.0038815427;-0.0004898314;0;0;0;0;0;0;-0.0026903618;0.02352304;0.08761302;0.13440773;0.14173338;0.11594532;0.067032315;0.03270479;0.06021513;0.12643759;0.2318349;0.34436265;0.41952947;0.38321516;0.28083295;0.1496472;0.045784395;-0.0051061222;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;-0.0006997592;0.0058509405;0.02409875;0.05272526;0.08214855;0.100299336;0.10347371;0.099089086;0.09233322;0.0862803;0.086106956;0.08330474;0.07357489;0.053870324;0.029222896;0.008538651;0.0005232289;-0.00086833746;-0.00033397594;0.0000333976;0;0;0;0;0;0;0;-0.0011355182;0.009718699;0.037928537;0.07258411;0.08655543;0.072751105;0.038162317;0.009830025;-0.0011466509;0;0;0;0;0;-0.0011049038;0.010626001;0.02627834;0.036584284;0.03284097;0.02817644;0.030177511;0.039654084;0.040027022;0.027052054;0.008516386;-0.0009351327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;-0.0010893977;0.009158892;0.03720492;0.079747096;0.11825133;0.13293834;0.11382218;0.076399386;0.03879528;0.013646895;0.001716001;-0.0026113742;-0.0022042415;0.0065681944;0.03016916;0.04691249;0.05242309;0.054927915;0.048894078;0.039520487;0.029835185;0.012112195;-0.0012579762;0;0;0;0;-0.0017700725;0.015129111;0.059314128;0.11322898;0.14072634;0.12334846;0.07092537;0.023589835;0.0017589395;-0.0011577833;0.0000667952;0;0;0;0.0000667952;-0.0006540362;-0.0019426269;0.0015780366;0.018816764;0.03641451;0.05259843;0.051668864;0.037132557;0.017664544;0.0073363385;-0.0007681447;0;0;0;0;0;0;0;0.00006122892;-0.0006673953;-0.0016286896;0.007678108;0.033706527;0.053269166;0.055840783;0.038396664;0.013494857;-0.0014450027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;-0.0000333976;0.0000111325235;0.0030837115;0.014138317;0.037364487;0.056037456;0.06865804;0.07501842;0.07655471;0.069609866;0.067782275;0.061214082;0.056918785;0.04929114;0.034804005;0.014077086;0.0031616394;-0.00038963865;0;0;0;0;-0.0007347471;0.006267615;0.024736486;0.04753591;0.05683158;0.047869887;0.025204053;0.006490267;-0.0007570122;0;0;0;0;0;-0.0005432676;0.00430161;0.021205246;0.045561;0.062052734;0.059314128;0.03892156;0.015567731;0.0025248579;-0.0003495615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;-0.000047710855;0.00021469888;0.0029230847;0.011678025;0.03202511;0.06306738;0.1094805;0.151606;0.1711929;0.15947829;0.13530636;0.10715062;0.0880138;0.067463145;0.04768063;0.028109644;0.017934509;0.010431183;0.0041301693;-0.00043416876;0;0;0;0.00011132531;-0.0009907952;-0.0037182653;-0.0037071332;0.01152217;0.025374752;0.03777268;0.05622485;0.082764804;0.10132035;0.113821395;0.10593001;0.08783143;0.07100567;0.053470563;0.038311396;0.041590504;0.06350369;0.085287444;0.09986963;0.09671076;0.081018336;0.061264545;0.062893465;0.079700015;0.09176991;0.079880364;0.046333596;0.012301448;0.006568194;0.024190992;0.049965985;0.06997592;0.0818082;0.08831756;0.09718065;0.104607634;0.11654807;0.11078461;0.08861973;0.056317892;0.02602786;0.003562411;-0.0005232291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0.0000333976;-0.00026718076;-0.0014265544;-0.0017796147;0.0045961444;0.011280435;0.014068339;0.0107428925;0.007634531;0.0127547;0.022183955;0.02479374;0.02342603;0.01753851;0.01222988;0.009437207;0.0044037118;-0.00044609647;0;0;0;0;0.0000166988;-0.00016698797;-0.00068226515;0.0025573014;0.0104749175;0.030586066;0.0486344;0.06155621;0.06577622;0.06582291;0.059315845;0.05967628;0.05139037;0.037928015;0.02232561;0.009291346;-0.0014749336;-0.0014512686;0.00844024;0.022447955;0.031188583;0.0289748;0.016493639;0.0030010126;-0.0014504098;-0.00047710852;0.000047710855;0;0;0;0;0;0;0.000062978324;-0.0006875134;-0.0016426847;0.007738461;0.033850852;0.053452853;0.055995602;0.038464013;0.013498355;-0.0014458774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.0013470365;0.0015474219;0.01925928;0.03434386;0.039130855;0.02936762;0.011900677;-0.0012357112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00006122892;-0.00066127244;-0.0016409352;0.0069249915;0.033982057;0.054738667;0.05832056;0.040729485;0.014952105;-0.0015858294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0.00007792773;-0.00092400017;-0.0007904099;0.006468001;0.028332293;0.044474468;0.046834562;0.03202829;0.012012001;-0.0012691086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003005784;0.0020112772;0.014435183;0.041756276;0.06993085;0.07818749;0.059730675;0.04908148;0.060005277;0.0821219;0.08482989;0.059656452;0.020631364;0.0015195902;-0.0013720846;0.00008906026;0.000024491572;-0.0002510386;-0.00095517124;0.0033614682;0.0243385;0.041329525;0.045976806;0.03354733;0.013617314;-0.0014143883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0.00007792773;-0.00092400017;-0.0007904099;0.006468001;0.028332293;0.044474468;0.046834562;0.03202829;0.012012001;-0.0012691086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00033397597;0.0023452532;0.015103134;0.042585645;0.07065447;0.07863278;0.05972789;0.05021143;0.06289973;0.086176924;0.08855928;0.061855126;0.020912461;0.0012301445;-0.0014834097;0.00010019278;0.000012245786;-0.00011021207;-0.00082046766;0.0025777374;0.022532245;0.03900283;0.044005234;0.032586038;0.013568331;-0.0014021425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.00073951815;0.006565013;0.022486124;0.040298175;0.05482772;0.06829012;0.08132314;0.10318425;0.12939501;0.14798315;0.15813603;0.16660948;0.17777541;0.19383964;0.20763282;0.21228626;0.22002892;0.2322914;0.21323586;0.17040008;0.11954557;0.08884985;0.08896452;0.099725224;0.09618842;0.082531035;0.06401651;0.05003628;0.05325692;0.07921909;0.12079168;0.13586885;0.11139265;0.066490896;0.026317831;0.010456096;0.017031712;0.0348697;0.058650892;0.09494794;0.14043833;0.182939;0.20654202;0.21154062;0.20560095;0.20534138;0.21495768;0.22266878;0.20963134;0.18232451;0.14452662;0.10661274;0.08743861;0.09208513;0.118747145;0.15699254;0.18040647;0.17343563;0.14344427;0.10321553;0.076483175;0.08447407;0.12191034;0.1537465;0.1464779;0.12251537;0.09104983;0.0845475;0.09727457;0.110520065;0.111447774;0.12264339;0.109532975;0.080306366;0.043097742;0.013221736;-0.001473205;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0.00007792773;-0.0008646267;-0.0011169642;0.002976097;0.016320292;0.04287138;0.07479949;0.10790763;0.13637723;0.15387014;0.1506714;0.1362288;0.11571153;0.09861197;0.0815124;0.06613837;0.05446035;0.062854275;0.06948926;0.06311032;0.03899726;0.013804339;-0.0014806268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017437999;0.014685145;0.059526764;0.12504663;0.18403412;0.20133294;0.17548501;0.13339652;0.10044624;0.08807621;0.09403242;0.09538427;0.08409441;0.056972593;0.03659263;0.027339643;0.025649356;0.019982893;0.007820604;-0.004313856;-0.0033397595;-0.00075144594;-0.00072732545;0.006627011;0.02982257;0.06910501;0.09999704;0.100803226;0.07639608;0.042214006;0.017480303;0.008184081;0.004230362;-0.0008238074;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
