;meta[fps=30]
;meta[frames=44]
corner_left_spread;0;0;0;0;0;-0.0004007712;0.0038629887;0.008594314;0.020320581;0.040132776;0.0694811;0.09286017;0.09464509;0.069248065;0.034807723;0.008245497;-0.0009878268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0010501689;0.00009277118;0.014045546;0.026365548;0.03107832;0.023938654;0.010305014;-0.0010575906;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0035475672;0.03340873;0.09162074;0.13002798;0.12009404;0.09858971;0.10011486;0.1590245;0.21922183;0.23672329;0.19359474;0.1286995;0.06732399;0.022877356;0.0002708917;-0.00023266993;0;0;-0.001692145;0.016473366;0.038123358;0.051780194;0.06172154;0.07943062;0.12037886;0.18009599;0.2104505;0.19613574;0.16378367;0.13170072;0.12579726;0.14419283;0.17596793;0.20129938;0.2049425;0.1904638;0.17339158;0.16751881;0.16660018;0.15810236;0.124263175;0.08192987;0.040572517;0.012112195;-0.0013637352;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0033434702;0.031482797;0.08638845;0.12262485;0.11270576;0.097836405;0.11440533;0.18920478;0.2597776;0.27884912;0.22529647;0.14675274;0.074944206;0.02443591;-0.00046014442;-0.00018776876;0;0;-0.0016197836;0.015777582;0.03641451;0.049336597;0.058481976;0.074860714;0.11323734;0.17040846;0.20074403;0.18926471;0.16092817;0.13227321;0.12786344;0.14731023;0.18017855;0.20610364;0.20893489;0.19178404;0.17049085;0.16012004;0.15631558;0.15002942;0.1205913;0.0825904;0.043008685;0.013711568;-0.0015158796;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0011577833;0.011344049;0.025582556;0.032796435;0.026551086;0.010597056;0.018669255;0.0394203;0.051771846;0.04194738;0.020940293;-0.0020940294;0;0;0;0;0;0;0;0;0;0;0;-0.00044530124;0.003276675;0.018477404;0.0557506;0.09044069;0.09825573;0.08454602;0.07980356;0.103142165;0.12618242;0.11370954;0.06726461;0.04617032;0.046958875;0.060041454;0.047376346;0.021021934;-0.002144868;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0.0002571615;-0.0045186947;0.014327567;0.03251256;0.04353377;0.036369983;0.01972796;-0.0019470797;0;0;0;0;0;0;0;0;0;0;0;-0.00046385548;0.0033546027;0.01990014;0.058595337;0.09415523;0.10153239;0.08650163;0.0802674;0.103280954;0.12614383;0.11397672;0.0674817;0.0436655;0.041949235;0.0539464;0.042567093;0.01889562;-0.0019277836;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;-0.0006082074;0.0052289506;0.020695379;0.032267645;0.033492226;0.023144534;0.007923023;-0.0008531231;0;0;-0.0013080722;0.011867277;0.038058408;0.059457;0.060256682;0.039464828;0.013064027;0.012261371;0.033693723;0.058811687;0.07961616;0.08645895;0.074903384;0.052512895;0.025938058;0.0058096983;-0.0007087713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;-0.00037145548;0.0027920392;0.016654268;0.027736703;0.030492004;0.02216487;0.008853704;-0.0009225158;0;0;-0.0012357112;0.011147375;0.036574077;0.057573747;0.05873895;0.038381267;0.013106704;0.014548735;0.04028047;0.06989003;0.08960203;0.09037064;0.08436696;0.07741294;0.06787107;0.051842347;0.032905445;0.013057069;0.003030832;-0.000370435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.0012097352;0.011399713;0.031171089;0.044196155;0.041635673;0.026050126;0.005766652;-0.0006976387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007848435;0.0067240493;0.026450897;0.047007114;0.053603142;0.042581934;0.020255644;0.0037739282;-0.0004898314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.0012097352;0.011399713;0.031171089;0.044196155;0.041635673;0.026050126;0.005766652;-0.0006976387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007848435;0.0067240493;0.026450897;0.047007114;0.053603142;0.042581934;0.020255644;0.0037739282;-0.0004898314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;-0.000931952;0.008769254;0.02414169;0.0343041;0.032395665;0.020324823;0.0045706993;-0.0005502651;0;0;0;0;0;0;0;0;0;-0.0005391326;0.004647037;0.017252244;0.03733851;0.056441937;0.059781697;0.04533485;0.024160774;0.0066127237;-0.0007586025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.0013899762;0.012799232;0.03813688;0.06292426;0.07303036;0.06913557;0.0689549;0.070168346;0.06340454;0.039746314;0.0355519;0.060016435;0.09184339;0.09108001;0.059256874;0.026136007;0.025703426;0.041301694;0.03937735;0.024173498;0.0037049062;0.0016749683;0.017357843;0.040073935;0.06996637;0.104937784;0.13163312;0.13892606;0.12413155;0.102043174;0.09576523;0.11041342;0.119019;0.10202616;0.064196534;0.03336261;0.017497161;0.016978702;0.013518075;0.006320099;-0.00063932553;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;-0.001564916;0.013025062;0.057539288;0.09160483;0.09690074;0.0681311;0.024676053;-0.002624097;0;0;0;0;0;0;0;0;0;0;-0.0017533738;0.014876244;0.059669577;0.115284525;0.15516365;0.1494296;0.10090447;0.046285886;0.012229087;-0.0019688676;-0.00074746995;0.0000667952;0;0.00009542171;-0.0009828436;-0.0035306031;0.017271325;0.036975905;0.047329158;0.038550366;0.019055711;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;-0.00047350375;0.0031308394;0.02551205;0.043921545;0.049575016;0.036818992;0.015568474;-0.0016041977;0;0;0;0;0;0;0.000055662655;-0.0006197109;-0.0014353544;0.008146046;0.030817816;0.06080589;0.0867818;0.098970346;0.097150445;0.084108874;0.061547782;0.040247817;0.03671045;0.057533205;0.075566515;0.07020361;0.04322205;0.028766463;0.026445331;0.034232534;0.027063185;0.012045401;-0.0012282894;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;-0.0017589402;0.01653181;0.04513129;0.070958756;0.07745793;0.066171035;0.06942989;0.079890765;0.07959389;0.055566177;0.03546231;0.031971887;0.05132097;0.05087567;0.033620246;0.009729832;-0.0010909882;0;0;0;0;0;0;-0.00079412066;0.006686941;0.02705966;0.05735555;0.08637044;0.096406795;0.08812326;0.088476725;0.11555401;0.13109224;0.11717045;0.07201523;0.045665648;0.03997693;0.052578952;0.04184942;0.018891912;-0.0019214755;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;-0.0009373593;0.00928676;0.019660054;0.024714224;0.02013875;0.010219665;-0.0006813109;-0.00030948437;0.00015585546;-0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000022265065;-0.00011132532;-0.00268294;0.008460722;0.019259278;0.025660483;0.021396723;0.011355181;-0.0011243856;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009573978;0.008694507;0.027942656;0.041524343;0.041134708;0.027163379;0.007837302;-0.0008794701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;-0.0015251568;0.0146355685;0.036440488;0.052445356;0.052032344;0.042506974;0.042106945;0.051378492;0.051510222;0.032785308;0.039823662;0.07578211;0.112772554;0.10965544;0.07105895;0.018480003;-0.002827663;-0.0008349399;-0.0006679519;-0.00033397594;0.00004453013;-0.000005566254;-0.0016364823;-0.00045272306;0.018986532;0.052388582;0.092042655;0.109182306;0.092589274;0.060722396;0.049176104;0.06428369;0.08088787;0.07486628;0.0449142;0.014405498;-0.0015808197;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0.0000822217;-0.00139427;0.004076096;0.009385518;0.012656892;0.010618843;0.005802752;-0.0005720531;0;0;0.000042939762;-0.00042939765;-0.0008587953;-0.0010734941;-0.00080154225;-0.0010766749;-0.0016037211;0.01090161;0.040869437;0.07822639;0.10038681;0.091016956;0.063414164;0.03555461;0.018598408;0.014870758;0.014134339;0.0104579795;0.0094665475;0.0053197597;0.00037691568;0.00020754217;-0.000023855424;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;-0.0008149013;0.00804882;0.017344484;0.021919955;0.01802357;0.0092622675;-0.00042526243;-0.0003228434;0.00015585546;-0.000011132533;0;0;0;0;0;-0.00090915675;0.009006218;0.019125689;0.023545302;0.018535664;0.0085720485;-0.001836868;-0.00097595196;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;-0.0008149013;0.00804882;0.017344484;0.021919955;0.01802357;0.0092622675;-0.00042526243;-0.0003228434;0.00015585546;-0.000011132533;0;0;0;0;0;-0.00090915675;0.00901364;0.019062603;0.023285544;0.018127471;0.008145302;-0.002133736;-0.0010798555;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0012468436;0.01174111;0.032210127;0.045717597;0.04176555;0.039108586;0.04650059;0.07258411;0.09319748;0.09358823;0.08290025;0.06823314;0.05096473;0.027931523;0.02712219;0.04306138;0.0621752;0.058056157;0.033085883;0.034416225;0.07403134;0.11211016;0.11430326;0.08884875;0.058768637;0.06874672;0.09603367;0.11770203;0.12937857;0.14892945;0.16961879;0.18753204;0.18985078;0.17339067;0.14225753;0.1243859;0.10980554;0.10105305;0.09250763;0.085206546;0.06818862;0.050862685;0.028887067;0.010093496;-0.0010891327;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0.000077927725;-0.0013841448;0.0044901203;0.010149156;0.013563132;0.011318073;0.0061266026;-0.0012212388;0.0054167192;0.019797355;0.030349141;0.03100225;0.019901257;0.018576114;0.02630506;0.036069404;0.031560726;0.016626436;0.014617015;0.040318318;0.06307507;0.063529655;0.04317568;0.0132495705;-0.0011206743;-0.0013507472;-0.00030799996;0.0031319514;0.018093333;0.03941176;0.06559474;0.08479279;0.09161146;0.081514254;0.059109293;0.030034458;0.009089713;-0.0013581688;-0.0018220245;0.00015585546;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0.00008534941;-0.0014657832;0.0044159032;0.010112048;0.013600241;0.01139229;0.006208241;-0.0011551859;0.004779938;0.017348196;0.026552944;0.027083596;0.017463231;0.015153972;0.02083676;0.028777592;0.025326509;0.013409135;0.012208676;0.03451827;0.05465887;0.055625554;0.038221695;0.012203111;-0.000886891;-0.0021448678;-0.0010687232;0.010149159;0.035502568;0.06795483;0.108272314;0.14172827;0.15367904;0.13498056;0.09199832;0.041013177;0.009819914;-0.0009982169;-0.0004119037;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0.00028165308;-0.0047840197;0.014041831;0.032308456;0.043554164;0.03653325;0.019956544;-0.001967489;0;0;0;0;0;0;-0.000055662647;-0.00002226517;0.0025983322;0.050287876;0.15415217;0.27845058;0.3561408;0.3332571;0.24691845;0.14967912;0.08294154;0.042200647;0.014005653;0.008548951;0.026414717;0.03657037;0.031159962;0.0175894;-0.0017255425;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;0;-0.0009833737;0.009573977;0.022253932;0.029831475;0.02552059;0.029287465;0.050263382;0.07306466;0.07422059;0.050107528;0.01633996;-0.0017797209;0;0;-0.0012691086;0.012691086;0.025382172;0.031727713;0.025482366;0.011588966;-0.0038117794;0.01289815;0.049423985;0.09773621;0.13651082;0.15807824;0.15961471;0.15441646;0.14218117;0.12397651;0.10606844;0.106016956;0.11342194;0.11971712;0.11433667;0.093724795;0.06308249;0.03596921;0.013422121;0.0020966262;-0.00029686745;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.0012097352;0.011392292;0.031245306;0.04434459;0.040362854;0.039501935;0.046619333;0.07213138;0.09508296;0.104573816;0.10218179;0.09088971;0.06734811;0.035405163;0.023448823;0.03560777;0.0536588;0.052044585;0.033620242;0.0087947;-0.0010130603;0;-0.0007291808;0.006056097;0.025699448;0.054345682;0.079279214;0.09317744;0.09677324;0.10043983;0.108912714;0.115816094;0.11393989;0.106473394;0.098921366;0.09374918;0.08889086;0.07988733;0.06463362;0.046374418;0.028213548;0.014090074;0.004898314;0.0007458798;-0.00010761449;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;-0.00076369167;0.0075656683;0.016024167;0.020127619;0.016409352;0.008338267;-0.0005299083;-0.00022710362;0.00014917593;-0.000011132533;0;0;0;0;0;-0.0009351327;0.009254846;0.019778796;0.024194704;0.018888194;0.008497832;-0.0021968198;-0.001209735;0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;-0.0013581689;0.01129952;0.049985066;0.0795976;0.0842176;0.059225067;0.02146352;-0.0022821692;0;0;0;0;0;0;0;0;0;-0.0009017351;0.0074977605;0.03092061;0.074320786;0.118114315;0.14392695;0.12912625;0.08793031;0.04038326;0.010698364;-0.0017366748;-0.00061971095;0.000055662655;0;0.00008906026;-0.00091657846;-0.0031801932;0.014880482;0.032043133;0.04109759;0.03352376;0.016561495;-0.0016587472;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;-0.0010496387;0.008731086;0.038645785;0.061546993;0.06512531;0.045802414;0.016603377;-0.0017653016;0;0;0;0;0;0;0;0;0;0;-0.0011728917;0.00993976;0.040029403;0.07719217;0.10561327;0.10390099;0.07243436;0.035054225;0.010342654;-0.0013253015;-0.0007421688;0.00006361446;0;0.00006361446;-0.0006520483;-0.0023908438;0.0115036145;0.024677107;0.031621687;0.025774458;0.012760001;-0.0012775904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0.00015903616;-0.0028043375;0.008959035;0.020303613;0.027168674;0.022689156;0.012298794;-0.001126506;-0.0019243375;0.008746989;0.018806027;0.024491569;0.020118076;0.010583857;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;0;0;0;0;0;-0.0011662652;0.009528386;0.04466796;0.07184195;0.07668194;0.050880972;0.051633745;0.09933082;0.15092534;0.14965305;0.0989205;0.02865832;-0.0032125309;0;0;0;0.000015903615;-0.000023855406;-0.0021469882;-0.0006414458;0.026291328;0.079800494;0.13945511;0.17408669;0.16799454;0.13604882;0.114152856;0.123034485;0.14919606;0.17082645;0.16935231;0.14347978;0.0982552;0.056444593;0.023847474;0.0055503617;-0.0006759037;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.0019879523;0.019267231;0.045961455;0.061149403;0.051726516;0.047265552;0.041365303;0.047893737;0.035424247;0.069553405;0.14191857;0.20556751;0.20027691;0.12758411;0.040137023;0.010858459;0.01781205;0.01367711;0.0046279524;0.015366871;0.0404429;0.053432174;0.057551216;0.059407957;0.07111699;0.09401821;0.0945629;0.06713156;0.05272844;0.066503756;0.10817401;0.17329375;0.23392828;0.26748133;0.25380182;0.1950686;0.10904473;0.04630338;0.013120485;0.003117109;-0.00038963862;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;0;0;-0.0013889159;0.013480966;0.028997594;0.06734121;0.13102035;0.2311575;0.3356299;0.3653803;0.28922582;0.15722845;0.076905645;0.08602107;0.13343135;0.12993255;0.08428917;0.021028558;0.011720967;0.031624343;0.047372904;0.046557844;0.032570604;0.015913956;0.011573061;0.011490361;0.034192774;0.07000931;0.11150821;0.13092175;0.10906224;0.061523143;0.020155188;0.012851711;0.026630605;0.03495297;0.026898315;0.0118747;-0.0032708442;-0.00065204786;0.00084819307;0.00024915673;-0.000026506033;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00002862651;-0.00013995182;-0.002423711;-0.0016826041;0.020356622;0.06630058;0.12193062;0.19528766;0.26325414;0.29962337;0.27281466;0.21225868;0.12570034;0.0654235;0.030277833;0.013783134;-0.0036366275;-0.00040289128;0.00095421716;0.00023855432;-0.000026506033;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;-0.00030216874;0.003021687;0.006043374;0.007554218;0.006043374;0.003021687;-0.00009224097;-0.0032538802;0.007347471;0.01784386;0.024666509;0.020992775;0.011755954;-0.0011546025;0;0;0;0;0;0;0;0;0;0;0;-0.000593735;0.004341687;0.026554266;0.057051834;0.099940315;0.13801554;0.16731797;0.18779057;0.2077601;0.18761657;0.13945286;0.07463568;0.039679524;0.030662173;0.040474705;0.031950366;0.014186027;-0.0014472292;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;0;0;-0.0004240965;0.003906989;0.008466026;0.04604097;0.12440391;0.25828478;0.41674894;0.46998635;0.38607353;0.21703137;0.12550128;0.17476961;0.2713157;0.26900965;0.17513858;0.07813447;0.047726758;0.06339447;0.058578324;0.040580727;0.017284578;0.017369397;0.0063667465;-0.0022901208;0.048683625;0.1362977;0.2354231;0.29385242;0.28825572;0.2392076;0.20600617;0.20104134;0.21028745;0.20317268;0.16640219;0.11150557;0.057621457;0.02533446;0.008253978;0.0012245781;-0.00018024097;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.0016698797;0.015712773;0.043257836;0.061467476;0.055961646;0.057052635;0.052351527;0.054711625;0.045659292;0.02026439;0.029927429;0.061537456;0.07824262;0.05821042;0.06827422;0.11027886;0.1661928;0.16229641;0.10229206;0.05715362;0.10683255;0.1816869;0.19969775;0.16229643;0.106359415;0.07733531;0.07599861;0.062343497;0.06320627;0.090630986;0.14357203;0.16676003;0.13920487;0.077657364;0.028059281;0.026041115;0.07146238;0.12139761;0.13829255;0.11277785;0.0615629;0.023378318;0.003610121;-0.00089060253;0.00003180723;0;0;0;0;0;0;0;0;0;0
normal0;0;-0.0064457357;0.060698275;0.16650556;0.2363251;0.2176336;0.18705624;0.18419145;0.26598218;0.33523765;0.3274263;0.23477769;0.1426003;0.06765982;0.017114414;0.01811634;0.03874121;0.0472576;0.03640338;0.013553856;0.029882498;0.0823696;0.117762715;0.14094621;0.17123504;0.235723;0.31357837;0.31428918;0.22558683;0.13511738;0.10145558;0.14635344;0.23947002;0.32513785;0.3654179;0.33076054;0.22873682;0.0999345;0.018276276;-0.008516386;0.010702074;0.027998319;0.03472905;0.02756415;0.012748977;-0.0012913737;0;0;0;0;0;0;0;0;0;0
normal1;0;-0.0064457357;0.060698275;0.16650556;0.2363251;0.2176336;0.18705624;0.18419145;0.26598218;0.33523765;0.3274263;0.23477769;0.1426003;0.06765982;0.017114414;0.01811634;0.03874121;0.0472576;0.03640338;0.013553856;0.029882498;0.0823696;0.117762715;0.14094621;0.17123504;0.235723;0.31357837;0.31429362;0.22558461;0.13466467;0.09996568;0.14351724;0.23486023;0.31893402;0.35849684;0.32455695;0.22439326;0.09792027;0.017737277;-0.008497831;0.010705784;0.027998319;0.03472905;0.02756415;0.012748977;-0.0012913737;0;0;0;0;0;0;0;0;0;0
normal3;0;0;-0.0000074216837;-0.00001113267;0.0010019288;0.0005766669;0.015262704;0.029955419;0.036528066;0.029371332;0.012204596;0.02969937;0.05995982;0.07589381;0.05521959;0.07792773;0.15071556;0.22866221;0.22671402;0.14705518;0.069530085;0.06816449;0.10756808;0.10253062;0.06495832;0.014366532;-0.003356459;-0.007384579;-0.0015863855;0.05432119;0.17278272;0.32098988;0.46433792;0.53048605;0.5035439;0.4101086;0.31061277;0.25363153;0.27635396;0.31819743;0.31754804;0.24364847;0.13885978;0.051109448;0.0074142623;-0.0010835661;0;0;0;0;0;0;0;0;0;0
normal4;0;0;-0.0000074216837;-0.00001113267;0.0010019288;0.0005633078;0.015396294;0.030222602;0.03686204;0.029638514;0.012338187;0.02968601;0.05995982;0.07589381;0.05521959;0.07792773;0.15071556;0.22866221;0.22671402;0.14705518;0.069530085;0.06816449;0.10756808;0.10253062;0.06495832;0.014366532;-0.003356459;-0.007384579;-0.0015863855;0.05432119;0.17278272;0.32098988;0.46433792;0.53048605;0.5035439;0.4101086;0.31061277;0.25363153;0.27635396;0.31819743;0.31754804;0.24364847;0.13885978;0.051109448;0.0074142623;-0.0010835661;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0.00015103135;-0.0027634653;0.0095108915;0.021287251;0.028308168;0.023552721;0.01268255;-0.0012531518;0;0;-0.0018146025;0.016420482;0.053291425;0.08265904;0.08232506;0.05460507;0.014966576;-0.0032440203;-0.0026450893;-0.0027875865;0.0063232756;0.016082052;0.019513097;0.017547093;0.032834288;0.04383917;0.052616064;0.05441879;0.04283502;0.02880283;0.024640003;0.012409062;-0.001239422;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0.00015511329;-0.0028206129;0.009592531;0.02151176;0.028634727;0.023838462;0.01284991;-0.0012694797;0;0;-0.0018368675;0.016617157;0.053992774;0.083772294;0.083493985;0.055440005;0.015278286;-0.003232888;-0.0026398941;-0.0028900057;0.0062787454;0.016126582;0.019656705;0.01782318;0.033466615;0.044621788;0.05345842;0.055179507;0.043364555;0.02914942;0.024936872;0.012557495;-0.0012542653;0;0;0;0;0;0;0;0;0;0;0;0;0;0
