;meta[fps=30]
;meta[frames=37]
corner_left_spread;0;0;0;0;-0.00028944583;0.0026384098;0.007019061;0.024569497;0.048675135;0.07319082;0.07816151;0.073040545;0.051326536;0.053195693;0.07150092;0.09753583;0.107462354;0.106582865;0.08279263;0.058643207;0.034505654;0.027365172;0.05012125;0.1094077;0.17131846;0.19671665;0.18150516;0.13941483;0.08860939;0.049140997;0.02232028;0.0021597112;-0.0021745544;-0.00043787944;0.00018183129;-0.000011132527;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;-0.001502892;0.01283581;0.04765837;0.121960595;0.19718462;0.24144273;0.24017845;0.21562417;0.18622686;0.16987503;0.15795542;0.13408986;0.10610842;0.08397988;0.072908215;0.07132098;0.08096728;0.08476681;0.10441406;0.14315264;0.18045332;0.19570382;0.19458069;0.16210453;0.15978526;0.18511362;0.19202876;0.15882339;0.10191165;0.030748053;-0.0034176875;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;0;-0.0014750605;0.012602026;0.045880876;0.1275473;0.21686432;0.27118033;0.26970264;0.23512651;0.19171706;0.1698175;0.15725149;0.13149859;0.10203188;0.07884549;0.0676711;0.06630581;0.075909466;0.080473356;0.09934522;0.1365981;0.17390178;0.19307047;0.17557198;0.15823412;0.16950949;0.20648989;0.21041228;0.16924603;0.088617176;0.027419427;-0.0030503143;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;-0.0018515626;0.016678758;0.054337;0.09265939;0.114175245;0.101692334;0.062250674;0.040408865;0.031564664;0.023035062;0.029274845;0.041759606;0.082899146;0.13217804;0.14893287;0.11627002;0.07620219;0.060139418;0.08293254;0.106876574;0.106501214;0.07662892;0.03966985;0.017260991;0.0023923814;0.01886129;0.06102408;0.10202742;0.11233839;0.08627712;0.03792186;0.007670316;-0.0019860433;-0.0011043472;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;-0.0020181055;0.018180095;0.059208374;0.1010255;0.1244517;0.110775374;0.06825488;0.043920733;0.033612825;0.024473015;0.029219184;0.03869482;0.075443685;0.1219272;0.14005469;0.111978434;0.07596468;0.06197017;0.08363166;0.10618302;0.106904775;0.07818749;0.041952018;0.01929546;0.003249586;0.01947692;0.06323501;0.105736785;0.11635722;0.08933856;0.039235502;0.007935272;-0.002046159;-0.0011021206;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.0002671808;0.0020706507;0.01006752;0.03076661;0.05285652;0.07613279;0.08893149;0.08755366;0.06849662;0.04443551;0.017726889;0.0043539335;0.0053502945;0.023002595;0.035651933;0.037572294;0.026225463;0.010258628;-0.0010742893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012735617;0.01185392;0.033835106;0.054003913;0.05657553;0.0416969;0.016488394;0.004345027;0.005544557;0.023100004;0.03559627;0.037419222;0.026044557;0.010241929;-0.0010715063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;-0.0009611086;0.009329062;0.022086944;0.029222898;0.025382172;0.014138316;0.00096853037;-0.0007273254;0.00004453013;0;0.000055662655;-0.0009796626;0.0020075662;0.018164579;0.031653494;0.035642654;0.02647687;0.010672387;-0.0011095423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;-0.0010093497;0.009796629;0.023200199;0.030725792;0.026718076;0.014917593;0.0010687235;-0.00074216886;0.00004453013;0;0.000055662655;-0.0009796626;0.0020075662;0.018164579;0.031653494;0.035642654;0.02647687;0.010672387;-0.0011095423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;-0.00030229596;0.0023427936;0.011860917;0.03001108;0.051972385;0.071078666;0.073824145;0.05928283;0.035440575;0.014155809;0.0017462173;-0.0002719519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0018893495;0.017079722;0.054904502;0.09274798;0.11304037;0.10010786;0.07520375;0.053570885;0.048813734;0.06146112;0.09586065;0.11484955;0.13573833;0.14192164;0.15442571;0.15164895;0.13940634;0.11294113;0.08831851;0.06811058;0.06539784;0.051277522;0.036585353;0.03184833;0.04270122;0.05258929;0.06017159;0.044513084;0.017552057;-0.0018326693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.00041145837;0.0029137966;0.018133562;0.053120125;0.09971951;0.15180065;0.17368734;0.15086132;0.10834905;0.06629594;0.034972057;0.022691278;0.012023135;-0.0007156626;-0.0011736869;0.00009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0.000011132533;-0.0000111325235;-0.0018517111;0.0033508912;0.014809977;0.03966818;0.06060476;0.065099336;0.047962654;0.02524116;0.005013351;-0.00078744115;0.0021812343;0.018721208;0.032377113;0.036421936;0.027011232;0.011062025;-0.0011466509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.0012539685;0.011310208;0.03664919;0.06294334;0.072608605;0.060763586;0.04339639;0.04168309;0.05056262;0.050847836;0.051371068;0.048697032;0.07304723;0.09897378;0.10438141;0.08895449;0.07225013;0.05023982;0.05194179;0.051664222;0.039413806;0.026610464;0.0131438095;-0.00029686728;-0.0025805207;0.015541015;0.048580144;0.08121183;0.08936083;0.0686098;0.030126862;0.0061117606;-0.0015830458;-0.000857205;0.00007792773;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007848435;0.0066683865;0.025972197;0.058473628;0.07570122;0.06957833;0.04151878;0.014071521;-0.0015251571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;-0.00079040986;0.007096989;0.024024004;0.03449415;0.032701816;0.01964892;0.003412122;-0.003033615;-0.00013359041;-0.0009815182;-0.0041672774;0.00410605;0.028389812;0.061391275;0.08323423;0.07843797;0.050127007;0.021324363;0.0042414945;-0.00054271094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0.000011132534;-0.00035624104;0.0010854219;0.015117978;0.037689187;0.052974153;0.05222271;0.049934976;0.039097447;0.052837223;0.07983695;0.10764602;0.11062398;0.105580926;0.0898117;0.07722117;0.062687285;0.061340243;0.051172685;0.040150367;0.03636976;0.039760955;0.04086345;0.047158524;0.034714356;0.013320966;-0.0013984687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;-0.0006751085;0.006689061;0.014077086;0.018571448;0.01595928;0.0091247;0.0008516388;0.00039122903;-0.00004532531;0;-0.0013168195;0.011942026;0.038045824;0.062467813;0.073073946;0.060939398;0.033457235;0.013060844;0.0035150968;-0.00091843394;0.00010496388;-0.000005248194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012691086;0.011494339;0.036809713;0.06106194;0.06609941;0.050124228;0.02149692;0.0042025303;-0.0005399278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0013911214;0.01255438;0.040592335;0.0691809;0.08484772;0.075124554;0.053021356;0.043158818;0.05498112;0.075292096;0.09185452;0.081182875;0.06406493;0.05328586;0.06451024;0.08881813;0.10586204;0.09741689;0.08004291;0.06883522;0.07794721;0.08389476;0.073399566;0.044279646;0.01499552;-0.0016253497;0;0;-0.00042303625;0.0032039431;0.017155232;0.04515578;0.08196884;0.09690869;0.082369596;0.047578216;0.014884195;-0.0016453882;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.0013911214;0.01255438;0.040592335;0.0691809;0.08484772;0.075124554;0.053021356;0.043158818;0.05498112;0.07501377;0.09384725;0.09462651;0.08709815;0.07914673;0.08421482;0.092998385;0.091868445;0.07521695;0.055133868;0.048114803;0.06593798;0.07793885;0.06993457;0.04270161;0.014661545;-0.0015836027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;0;0;-0.0013080722;0.011683592;0.03786174;0.08041028;0.13477972;0.1657107;0.18031622;0.18612444;0.1823045;0.16726258;0.14922418;0.1143851;0.08402724;0.06274629;0.06121501;0.059323035;0.05234182;0.037120868;0.025944365;0.032614604;0.05504852;0.06311923;0.05613616;0.040693484;0.027540026;0.018726774;0.009529446;0.0025048195;-0.00029130123;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;-0.00062342186;0.0061340253;0.012952702;0.021496918;0.03707504;0.053893324;0.080695644;0.11047554;0.122788124;0.123008914;0.10924355;0.07726237;0.045457467;0.022458024;0.019311232;0.030120919;0.034688964;0.025415571;0.009175062;0.0067500244;0.032061692;0.07118697;0.11030483;0.12926723;0.1115795;0.07307765;0.032766752;0.0074439524;-0.00090915675;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;-0.0011856147;0.011856146;0.023318943;0.03243463;0.04212921;0.05104897;0.06923916;0.0966378;0.1051375;0.10520429;0.09545033;0.070504926;0.04378462;0.018628439;0.014223664;0.026157737;0.03413234;0.02736376;0.011113976;0.015014074;0.05476649;0.10451963;0.14252052;0.14936109;0.12630378;0.107217036;0.1026104;0.09471929;0.07620033;0.043548238;0.013601728;-0.0015051186;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;-0.0009963616;0.010141737;0.018196125;0.020845667;0.013125255;0.018508948;0.024385812;0.03448858;0.025868295;0.0069318567;0.0024027722;0.02723871;0.058435593;0.075263344;0.068056874;0.040606838;0.01791781;0.0034789164;-0.0004480844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0011364089;0.010266866;0.03308321;0.056350205;0.06426588;0.05226501;0.025775373;0.016410911;0.019381294;0.036808718;0.062420107;0.089225024;0.10990203;0.12885015;0.1379933;0.12479476;0.09772323;0.07192321;0.060305666;0.05745537;0.06205459;0.04769548;0.027846172;0.013809905;0.0058779763;-0.0006122893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;0;0;0;-0.0008460724;0.00758682;0.024769884;0.046285357;0.068158925;0.08150016;0.08438905;0.085344225;0.087741055;0.087412655;0.08871145;0.0893152;0.07785796;0.059746806;0.05077963;0.051060762;0.064719565;0.08677193;0.10071046;0.106588066;0.10767801;0.09657909;0.07860666;0.058759876;0.04977541;0.058815386;0.08368139;0.093799;0.08010971;0.04626903;0.014483424;-0.0016008582;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011633497;0.010548075;0.033631377;0.05569049;0.060199164;0.04558772;0.019487496;0.0038128924;-0.0004898314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.0011560023;0.010438308;0.033680808;0.057672754;0.0665436;0.0549101;0.027853148;0.018256128;0.033630714;0.06204171;0.08239465;0.07698257;0.05713717;0.045155223;0.05473866;0.062434025;0.05724905;0.032736324;0.018409869;0.026580589;0.064067714;0.08380013;0.077718996;0.046929188;0.01609764;-0.0017394583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.0011853919;0.010724859;0.03434453;0.058176383;0.070601396;0.063440956;0.049545556;0.05237834;0.074935965;0.09963617;0.11028999;0.09049969;0.063260615;0.045918357;0.052545555;0.07157662;0.08357749;0.07189723;0.056926206;0.051977236;0.06957276;0.08098917;0.073160216;0.043389045;0.014644845;-0.0015891689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;-0.00036247526;0.0025765134;0.015909726;0.046338055;0.086608864;0.1314841;0.15020724;0.12986255;0.098749116;0.06848622;0.049233623;0.040333163;0.027246874;0.0075200256;0.0026495429;-0.00029501214;0;-0.001508458;0.013737544;0.04303002;0.07019618;0.08160703;0.06765964;0.036826417;0.014483424;0.0039826636;-0.000918434;0.00018368677;-0.000012245786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;-0.00027990367;0.001987316;0.012301767;0.03588365;0.06713553;0.10202806;0.11661169;0.1019161;0.066141866;0.029528564;0.0043416875;-0.0006202411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0;0;-0.0013040965;0.012977351;0.02686121;0.032443378;0.022745352;0.030800534;0.0435282;0.058652535;0.08514532;0.10018749;0.09290151;0.07602512;0.041959044;0.0018713261;-0.0022053018;0.00014313255;0;-0.0023404823;0.020080969;0.076183625;0.16033232;0.23839787;0.27081206;0.22728123;0.14703158;0.06568723;0.01496;-0.0018262652;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;0.00012722892;-0.001542651;-0.0012245784;0.016062656;0.030375913;0.05163905;0.0809017;0.111972064;0.12634045;0.13769299;0.12832522;0.11911278;0.11055929;0.10182555;0.099691294;0.10255659;0.09885317;0.10482604;0.096114255;0.07387092;0.058715302;0.071019195;0.08049299;0.09282304;0.06869535;0.026989711;-0.0028200296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;0;0;0;0;-0.0021787954;0.020515664;0.0562988;0.07920001;0.08253977;0.059027866;0.05112536;0.08651567;0.13493425;0.19374582;0.2295687;0.21107438;0.16784202;0.1103552;0.079971336;0.08296917;0.07991567;0.05295904;0.018837834;0.045399528;0.15807132;0.29712993;0.39918345;0.41248783;0.34414735;0.29791024;0.30013835;0.2885658;0.23751786;0.13790663;0.04308926;-0.0047647236;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0035547768;0.03204897;0.1040192;0.17771496;0.21758375;0.1904172;0.13747056;0.10986218;0.09742873;0.07532219;0.063508436;0.037527233;0.048139185;0.079428494;0.11836798;0.14447905;0.15622917;0.13827796;0.107128344;0.07683355;0.066808715;0.13438556;0.30442768;0.5197755;0.65117997;0.61842334;0.4521303;0.26502424;0.136565;0.067654;0.032017164;0.006523666;-0.0016126266;-0.0008778797;0.00007951808;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0;0;0;-0.0025048198;0.025048196;0.05007519;0.06128459;0.066000015;0.055155337;0.04828657;0.07824738;0.11027966;0.15418027;0.21097343;0.22683091;0.19410418;0.12374101;0.059422534;0.026826745;0.023933614;0.021681925;0.0070845294;0.049292725;0.13234036;0.18965064;0.1778597;0.13353314;0.12411183;0.25223136;0.4553587;0.5389259;0.4580973;0.26456302;0.08267017;-0.009141399;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0.00012722892;-0.0014949399;-0.0018130124;0.015060726;0.04382241;0.07100964;0.07273518;0.06256748;0.04910613;0.07450155;0.11708297;0.14804144;0.16262773;0.17247736;0.17927194;0.18846422;0.17302656;0.12066074;0.06614314;0.021493739;0.0008269879;-0.0043390365;0.024465062;0.0830911;0.16086772;0.22243856;0.2364253;0.19893463;0.16212465;0.14582026;0.12986894;0.10390363;0.060557794;0.018966654;-0.0020960968;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;0;-0.0002942169;0.0023855425;0.0077927723;0.05506627;0.08832868;0.14617015;0.22280967;0.3090868;0.3168064;0.2922465;0.20987208;0.16664606;0.17020845;0.2113193;0.2242447;0.21243946;0.16632797;0.14303587;0.20700338;0.3997619;0.6457091;0.8245856;0.8155635;0.6437262;0.3964918;0.188476;0.0639914;0.022261884;0.0048410613;-0.00054390373;-0.0005725302;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.0073614665;0.06636516;0.21535788;0.36882716;0.4541087;0.40613225;0.27697292;0.17882438;0.15682462;0.14105713;0.13510123;0.095429644;0.103352845;0.14442392;0.22135185;0.31027162;0.35828465;0.32096678;0.21904902;0.117255256;0.12216098;0.18902528;0.21759252;0.17026739;0.101587534;0.085557766;0.1872195;0.310028;0.42019242;0.46745777;0.40583116;0.26593235;0.119131334;0.026871804;-0.0032893978;0;0;0;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;0;0.0003228434;-0.0037331088;-0.0031876157;0.01661345;0.06947071;0.1553582;0.20062678;0.24188764;0.27110353;0.2790098;0.2669251;0.24669506;0.25190508;0.3111172;0.34253353;0.28283754;0.18345243;0.11477084;0.10838633;0.11031392;0.076467134;0.025428558;0.06222064;0.19641867;0.3436668;0.4311875;0.4315081;0.38920894;0.40681687;0.47647607;0.47633505;0.3778916;0.20831418;0.06480692;-0.007187163;0;0;0;0;0;0;0;0;0;0
normal1;0;0;0;0;0.0003228434;-0.0037331088;-0.0031876157;0.01661345;0.06947071;0.1553582;0.20062678;0.24188764;0.271128;0.27881387;0.2659944;0.24461326;0.24921101;0.30866805;0.34108853;0.2823967;0.18350142;0.11477084;0.10838633;0.11031392;0.076467134;0.025428558;0.06222064;0.19641867;0.3436668;0.4311875;0.4315081;0.38920894;0.40681687;0.47647607;0.47633505;0.3778916;0.20831418;0.06480692;-0.007187163;0;0;0;0;0;0;0;0;0;0
normal2;0;0;0;0;0;0;0;0;0;0;-0.002348964;0.02308887;0.051087186;0.0657376;0.054994706;0.029000245;-0.0003451085;-0.0014026989;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;0;0.00017812052;-0.0017440967;-0.004972531;0.0021727008;0.045719456;0.08837747;0.14048512;0.22475654;0.25909594;0.24969263;0.22090727;0.18283515;0.14620726;0.13333249;0.11027254;0.102739535;0.11748976;0.1594364;0.15931939;0.11696373;0.083930016;0.08990522;0.09944245;0.11678806;0.08741287;0.03380037;0.0151090715;0.052370213;0.073480286;0.06815893;0.041176453;0.0072918087;-0.0029167235;-0.00023100003;0.0000333976;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;0;0.00017812052;-0.0017440967;-0.004972531;0.0021727008;0.045719456;0.08837747;0.14048512;0.22475654;0.25909594;0.24969263;0.22090727;0.18283515;0.14620726;0.13333249;0.11027254;0.102739535;0.11748976;0.1594364;0.15931939;0.11696373;0.083930016;0.08990522;0.09944245;0.11678806;0.08741287;0.03380037;0.0151090715;0.052370213;0.073480286;0.06815893;0.041176453;0.0072918087;-0.0029167235;-0.00023100003;0.0000333976;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002115181;-0.0033694464;0.0050615915;0.05230435;0.092140265;0.104237616;0.07776816;0.03125273;-0.0032506995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002115181;-0.0033880007;0.0052063144;0.053083625;0.09342049;0.105629176;0.078770086;0.031642362;-0.0032915187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal13;0;-0.004800348;0.043274157;0.1405351;0.23971906;0.29477945;0.26125714;0.17327341;0.1182718;0.09108215;0.06625712;0.0603309;0.05494424;0.1091092;0.19745734;0.27139255;0.26495057;0.21025085;0.15100592;0.123913616;0.112582;0.1265537;0.10967028;0.08250226;0.058660094;0.02190771;0.021118969;0.074296296;0.12418563;0.13665183;0.104879595;0.046004083;0.0092600435;-0.0024736484;-0.0013448099;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0
