;meta[fps=30]
;meta[frames=142]
corner_left_spread;0;0;-0.0011243859;0.010342123;0.030473359;0.05580015;0.07193815;0.0716949;0.05185533;0.031136302;0.012377427;0.002736933;-0.00033982057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001253523;0.012250238;0.02800945;0.0361451;0.030436339;0.013730122;0.021449419;0.061101645;0.09871587;0.10154501;0.07276037;0.026491717;0.0037479524;-0.0017422411;0.00010019278;0;0;-0.0007681447;0.006646121;0.025515761;0.040822994;0.054939047;0.06659481;0.07386435;0.0712482;0.073496975;0.058278807;0.04918723;0.058705553;0.084462516;0.10761076;0.12819852;0.12533747;0.112206645;0.10276069;0.097162515;0.09848766;0.11126576;0.13636796;0.16435218;0.16940098;0.15283632;0.11715321;0.07496257;0.03799533;0.01476619;-0.0014026987;-0.0032840967;-0.0010464579;0.00011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009648194;0.009603664;0.018480374;0.0364707;0.05592242;0.07609539;0.09390773;0.097627856;0.07303943;0.048878267;0.026488747;0.013156871;0.010854218;0.0046756635;-0.0016698797;0.00010019278;0;0;0;-0.0011143663;0.009882349;0.03490049;0.05308548;0.053820226;0.035943232;0.014263372;0.02110468;0.05063224;0.08838413;0.12811688;0.15559568;0.14483425;0.122061536;0.10355629;0.10997012;0.12534489;0.11969329;0.07751953;0.032325163;0.0058371588;-0.0013025063;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.00068279525;0.005080145;0.02929099;0.068031274;0.11592882;0.15988079;0.18135639;0.17437164;0.13854937;0.08503807;0.036657758;0.009039616;-0.0010798556;0;0;0;0;0;0;0;0;-0.0024402512;0.023612102;0.05664678;0.076795;0.074752726;0.06951153;0.052044023;0.054568328;0.049182408;0.04489806;0.06254814;0.117492735;0.14220028;0.12949584;0.07660741;0.054317854;0.079793535;0.14202216;0.16993812;0.14730196;0.088968225;0.050653767;0.040942486;0.06609904;0.08880736;0.09320118;0.08649309;0.083337575;0.09064496;0.109732255;0.11101862;0.11078038;0.11447843;0.11187675;0.1170365;0.12097537;0.11293862;0.09781971;0.070930004;0.051887803;0.05441582;0.059266817;0.048741005;0.025599256;0.037814427;0.10446768;0.1905036;0.24510498;0.24204573;0.19671185;0.15571073;0.11653339;0.09553773;0.09086438;0.0860247;0.07734327;0.054317016;0.02008671;0.0040394394;0.01035576;0.03490049;0.05159929;0.05226724;0.035100874;0.012635423;-0.0013470362;0;0;0;0;0;0;0;0;0;0;0;-0.00094069896;0.008059953;0.0297911;0.073392116;0.12129651;0.14564618;0.16448058;0.18707107;0.2079554;0.2170348;0.23434217;0.23990236;0.22342806;0.2042189;0.18288338;0.15989691;0.14392988;0.11063324;0.045244463;0.0066294237;-0.00551988;-0.004504964;-0.001174482;0.0001335904;-0.002664386;0.025567714;0.062666506;0.10149603;0.11233986;0.09321566;0.05142488;0.02753446;0.0154868355;0.017920407;0.032334067;0.06083854;0.09779187;0.14067438;0.17632447;0.16787489;0.12341526;0.06583779;0.017043905;-0.0019853015;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.00071248197;0.0052619763;0.0308514;0.07264163;0.12538052;0.17598215;0.20367338;0.2004765;0.16246761;0.10198511;0.044955384;0.011377448;-0.0013470362;0;0;0;0;0;0;0;0;-0.0023200198;0.022465449;0.053685524;0.07260192;0.07159164;0.06972861;0.055609215;0.0582827;0.050897934;0.044704907;0.062479656;0.119897366;0.14628813;0.13341337;0.07914117;0.053447284;0.076192155;0.13822818;0.16803445;0.14795877;0.0905342;0.04990047;0.037545577;0.06249469;0.0868265;0.09539356;0.09443578;0.09828968;0.11209792;0.13590151;0.13525301;0.12842935;0.1233618;0.11379821;0.11702591;0.12108669;0.11185318;0.09693466;0.071041316;0.053826723;0.058128517;0.06210561;0.049548116;0.025667908;0.039792307;0.11254248;0.20655301;0.2677671;0.26659888;0.22125535;0.17926717;0.13732208;0.10844273;0.09278622;0.07775268;0.06654193;0.046184704;0.016430227;0.0031939235;0.009763509;0.032618318;0.04820386;0.048816152;0.032774173;0.011800484;-0.0012579762;0;0;0;0;0;0;0;0;0;0;0;-0.0011383013;0.009724266;0.036573708;0.087189436;0.14103538;0.1668106;0.18866357;0.21684688;0.24380359;0.25232998;0.25895116;0.24676368;0.21905668;0.1944408;0.17247263;0.1506406;0.1357705;0.10429697;0.042452052;0.0058575673;-0.005607085;-0.0044901217;-0.001174482;0.0001335904;-0.002475133;0.023767956;0.058033887;0.09418345;0.10395337;0.08523512;0.044986565;0.021983042;0.01257605;0.017279916;0.0325159;0.059947576;0.09518314;0.13712311;0.17307934;0.16501752;0.12108484;0.064344175;0.016439036;-0.001922217;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;-0.00085720496;0.008461838;0.018197237;0.024124198;0.020879064;0.012000869;0.0012245786;0.00037961936;-0.000048983144;0;0;0;0;0;0;0;0;-0.00014193977;0.00045643369;0.010058243;0.04384381;0.10210869;0.1758606;0.23597534;0.25861427;0.24202237;0.20847669;0.17949425;0.16351461;0.14613675;0.11244599;0.068204574;0.027733367;0.0035490517;0.019237017;0.057972662;0.08682262;0.085108206;0.056247115;0.015607808;-0.0010241927;-0.0023317882;0.009475216;0.034706306;0.06529803;0.08551232;0.08512221;0.062294308;0.035528526;0.015419194;0.0035442794;-0.0011568295;0.004261056;0.009087484;0.013893399;0.021986749;0.040600345;0.06813666;0.09026814;0.09360233;0.073535934;0.043890007;0.01860246;0.00569429;-0.0013748676;0.0037739277;0.019626653;0.05223384;0.07604856;0.078760445;0.058904454;0.043038372;0.032618314;0.03299682;0.02338054;0.010306498;-0.0010553639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031579281;0.030406656;0.07500728;0.101176165;0.09002507;0.051992632;0.0044826968;0.011295809;0.02589427;0.05231177;0.08772435;0.10427843;0.08931629;0.060894947;0.018758316;-0.002070651;0;0;-0.00085414364;0.0072188918;0.029319474;0.057692956;0.06992344;0.059713513;0.03213712;0.007794072;0.006582758;0.03225391;0.05681302;0.068011604;0.060453355;0.035603695;0.03819349;0.050748758;0.05409111;0.044907887;0.055625547;0.058082126;0.080284104;0.07303312;0.04760456;0.017841738;0.0100749405;-0.001007494;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;-0.00096741715;0.009478238;0.021221949;0.028961286;0.025961068;0.015735837;0.0027063184;0.00066127244;-0.000085720494;0;0;0;0;0;0;0;0;-0.00016420484;0.0005900242;0.011213243;0.04775912;0.110449195;0.18944508;0.25365752;0.27710724;0.25851503;0.22167394;0.19049694;0.17409794;0.15677202;0.12132976;0.074087;0.03026713;0.004003259;0.019893834;0.060082275;0.089939736;0.08816965;0.058278803;0.01619783;-0.0010241928;-0.0025962652;0.011738936;0.042888235;0.080607004;0.105465956;0.10486766;0.07666387;0.043687716;0.018895244;0.0042895223;-0.0014119236;0.0046812296;0.01019072;0.015440822;0.02410193;0.0440403;0.073594384;0.09754325;0.101038866;0.07924414;0.047174104;0.019888267;0.0061312425;-0.00062898814;0.00624535;0.024792146;0.060739093;0.08699184;0.09059654;0.070533484;0.05252329;0.038986124;0.036336582;0.024326809;0.010119471;-0.0010486846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028499283;0.027441692;0.06768579;0.091286756;0.08121183;0.04689022;0.004002143;0.010130605;0.023100005;0.04882914;0.08497832;0.10296107;0.08954823;0.060969166;0.018795425;-0.0020743618;0;0;-0.0007255628;0.0061106468;0.02492574;0.051391944;0.06384229;0.056038387;0.03129346;0.009716661;0.008920868;0.03465186;0.05721379;0.065152764;0.054452926;0.029527187;0.034633305;0.050330173;0.055985503;0.047017876;0.056701694;0.0581248;0.07924507;0.070943914;0.04510716;0.01583788;0.0090730125;-0.00090730126;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006512531;0.005388145;0.023411715;0.04692177;0.061292008;0.070617355;0.0618208;0.045045935;0.029430704;0.019930942;0.026539955;0.040745065;0.04208097;0.028655134;0.0100341225;0.017604247;0.05456796;0.08919755;0.1038925;0.09664893;0.06581924;0.041691333;0.02128169;0.0063715195;-0.00071619294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00097595196;0.008824388;0.028870367;0.042374123;0.04903509;0.054363865;0.049268875;0.041999333;0.02998362;0.0106278565;-0.0011355182;0;0;0;0;0;0;0;0;-0.00033768683;0.0025382175;0.015140242;0.025215184;0.02772;0.02014988;0.008048819;-0.0008386506;0;0;0;0;-0.0010056387;0.0089171585;0.031505063;0.04792555;0.048593502;0.03284097;0.010386653;-0.0011392293;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007681447;0.006356675;0.02760311;0.05535837;0.07153766;0.08018206;0.0680309;0.04803687;0.030653426;0.020570137;0.027165232;0.042136632;0.043820426;0.030046703;0.011045327;0.014807196;0.044392828;0.06909963;0.07578657;0.06644266;0.041810077;0.026773738;0.014594748;0.0048092534;-0.0005269398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001309928;0.01239422;0.033249162;0.046849404;0.043825068;0.027200487;0.0057406756;-0.0007050604;0;0;0;0;0;0;0;0;0;0;0;-0.00014843376;0.00069021684;0.010909881;0.019593257;0.022821689;0.01736675;0.0077927723;-0.00079412066;0;-0.00023934945;0.0017255424;0.010381086;0.029131979;0.052660584;0.07602591;0.0784491;0.06108049;0.033239886;0.01077258;-0.0011837593;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013470362;0.012509255;0.036551807;0.05289808;0.050968442;0.032692533;0.008264049;-0.0009611086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031171093;0.0031171092;0.0062342184;0.0077927723;0.005025967;0.014199544;0.03385403;0.04918724;0.058533;0.060484905;0.05495166;0.049113013;0.037922967;0.01569687;0.0024361694;-0.0018053253;-0.0015066027;-0.00039149405;0.00004453013;0;0;-0.0006968964;0.005768877;0.02453387;0.05448706;0.081902035;0.08582068;0.06406104;0.032576017;0.0084585;-0.0009863424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.013303376;0.03885254;0.056219287;0.05415977;0.0347335;0.008772436;-0.0010204822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003284097;0.003284097;0.006568194;0.008210243;0.005359943;0.014366532;0.03383733;0.04918724;0.058533;0.060484905;0.05495166;0.049113013;0.037922967;0.01569687;0.0024361694;-0.0018053253;-0.0015066027;-0.00039149405;0.00004453013;0;0;-0.0007436531;0.0061518373;0.026228245;0.058151893;0.08733471;0.09144262;0.06821124;0.03465112;0.009017351;-0.0010509111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007283856;0.0070293983;0.01711229;0.023298796;0.020929158;0.012373013;0.0018161931;-0.00025445785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00047710852;0.0039600004;0.016603377;0.037577067;0.061499286;0.0686082;0.055344593;0.031059764;0.009637592;-0.0010687232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00003673735;-0.00038311808;-0.001301552;0.0059887343;0.019739684;0.039210144;0.05746493;0.06804583;0.06574241;0.054774374;0.04434894;0.033957105;0.025041379;0.015470924;0.00669758;-0.0011965882;-0.00039361452;0.000036737354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
