;meta[fps=30]
;meta[frames=38]
corner_left_spread;0;0;0;-0.00019481932;0.0020149883;0.0032284344;0.0035345792;0.0022265064;0.00061228935;-0.0008627712;0.0000667952;-0.0007681447;0.007748242;0.014694942;0.017867712;0.013693014;0.006345543;-0.0014360965;0.0000667952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0029909406;0.027534463;0.08106709;0.14606252;0.17991695;0.17817877;0.14254615;0.12008737;0.113334745;0.11441275;0.11268572;0.094781265;0.07882724;0.072538465;0.08770208;0.100421004;0.12330393;0.12659024;0.13137613;0.13979788;0.15546358;0.15735276;0.14193977;0.11120354;0.1001301;0.13984586;0.22283599;0.30658892;0.35053214;0.34746957;0.3105692;0.27093363;0.21375965;0.14654931;0.07711103;0.023747692;-0.002646425;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.003024338;0.027864728;0.08166084;0.14814802;0.18238352;0.17904302;0.14052966;0.117118694;0.114490665;0.121211015;0.1220415;0.10159771;0.08468517;0.081694975;0.105503;0.1244951;0.15021124;0.15139352;0.15415886;0.16082278;0.17456923;0.1727435;0.1527272;0.11605453;0.09903578;0.13246389;0.20886186;0.28651986;0.3272814;0.32438347;0.28982332;0.25269854;0.19933522;0.13660417;0.07188832;0.022157965;-0.00246875;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0017589402;0.0137227;0.07255443;0.12987584;0.19660422;0.25582412;0.29331252;0.31394035;0.32504764;0.35517234;0.35008103;0.29803124;0.18527874;0.07276891;-0.007904098;-0.0011522169;0.009963616;0.03955945;0.08240856;0.10286459;0.09092495;0.05148239;0.015641207;-0.0017422411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0018146028;0.014442605;0.0720015;0.12854734;0.19258167;0.24604343;0.27688387;0.2923893;0.29956344;0.3239196;0.31782266;0.26932156;0.16702805;0.06554167;-0.0071470854;-0.0011967472;0.010342122;0.041051213;0.08552567;0.10676098;0.09437604;0.053441714;0.016242364;-0.0018090364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;-0.0010650122;0.009870845;0.029093016;0.04221085;0.040782172;0.02623567;0.00672776;-0.0007792773;0;0;0;0;0;0;0;-0.0005566266;0.004597736;0.019562643;0.0458382;0.06044965;0.056316696;0.034154605;0.011316219;0.008467515;0.042227585;0.1062127;0.18898028;0.26440844;0.3041551;0.30125064;0.26919195;0.23477674;0.1852381;0.12700737;0.06682458;0.02057993;-0.0022934128;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.0012468436;0.011518459;0.034436632;0.050170608;0.04868627;0.031467956;0.008252917;-0.00094997603;0;0;0;0;0;0;0;-0.00047591576;0.0038240247;0.01761723;0.043124646;0.057944827;0.054772057;0.033834543;0.011455375;0.008470299;0.0420606;0.105878726;0.18864629;0.26417464;0.3041774;0.30125064;0.26919195;0.23477674;0.1852381;0.12700737;0.06682458;0.02057993;-0.0022934128;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;-0.0009669398;0.009192289;0.024109881;0.03371567;0.03126651;0.01921157;0.0038041456;-0.00047710858;0;0;0;0;0;-0.0008874219;0.007876298;0.026886018;0.04985078;0.065933146;0.070252314;0.063853145;0.05844846;0.053943798;0.04851334;0.042694148;0.033504467;0.022819908;0.01199508;0.0037071332;-0.00041279427;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0018320967;0.016822845;0.05101562;0.080621794;0.096748054;0.10270906;0.10650494;0.12788035;0.15151852;0.16155054;0.15891212;0.13277961;0.09023236;0.044952527;0.011953158;-0.0024268918;0.00967576;0.02748145;0.046231814;0.05038266;0.039218318;0.017729351;0.003711904;0.004293976;0.010734941;0.014170121;0.011736868;0.006269205;-0.00062024104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0.000012722881;-0.00013995165;-0.00012722921;-0.00006361518;0.000032124273;-0.00008269974;0.0045904196;0.023100324;0.06474362;0.11370451;0.15359268;0.14983116;0.109338;0.0545211;0.01640299;-0.0018416388;0;0;0;0;0;-0.0024046272;0.021268705;0.07458239;0.12842824;0.14437334;0.112114616;0.050291207;0.008334925;-0.0028566082;-0.00095405773;0.0006634991;0.00015474232;-0.00020038549;-0.000103532555;0.000010019278;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.00047498808;0.003291519;0.022291042;0.05726575;0.096723154;0.1318567;0.14851725;0.15218727;0.15227076;0.1766232;0.17639314;0.14965019;0.091726504;0.03460548;-0.0037961937;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0006456869;0.004345399;0.03291519;0.066988155;0.109733365;0.15802296;0.19765255;0.22671846;0.24901062;0.29092833;0.2909302;0.2473838;0.15224296;0.057971552;-0.0063900743;-0.0010520241;0.009351327;0.03403215;0.06838157;0.08366098;0.07280676;0.040227402;0.012301448;-0.0013693013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.0012060242;0.011110267;0.033249166;0.052860975;0.055291574;0.040336877;0.015715426;0.002760868;-0.00037108443;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00067908445;0.005776225;0.022110097;0.051656503;0.08749223;0.11907923;0.13429095;0.13322367;0.11899563;0.10372725;0.08177736;0.056051847;0.02951045;0.009082476;-0.001012281;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;-0.0013396147;0.012115906;0.03930897;0.061952543;0.06451302;0.04614434;0.017177496;0.0015771084;-0.00028573495;0;0;0;0;0;0;0.0001335904;-0.0012765303;-0.0043862173;0.0066795195;0.018257353;0.025493499;0.021953354;0.011266123;-0.0011206749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;-0.0013581689;0.012958268;0.033397596;0.046422657;0.04274892;0.026050124;0.0048760492;-0.00062342186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;-0.0013841448;0.011971182;0.044700827;0.08767611;0.119978994;0.116541944;0.078992926;0.039941393;0.029599087;0.033520054;0.039613727;0.029350087;0.012166188;-0.0012582546;0;0;0;0;0;0;0;0;-0.0024781015;0.02238084;0.07119087;0.13123806;0.1789532;0.2043109;0.20148212;0.18528873;0.14393249;0.08662446;0.034436263;0.004250958;-0.0027430574;-0.00093513256;0.00009351327;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;-0.000009542171;0.000023855428;0.00025763857;0.008158556;0.014957353;0.017748438;0.013683473;0.0064171096;-0.0006488676;0;0;0;0;0;0;-0.000027433736;0.00021708435;0.0005904218;0.007138736;0.012595665;0.014688978;0.011160761;0.005250579;-0.00053078315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0.00006679518;-0.0011206747;0.0026013008;0.01328482;0.02178265;0.023137113;0.016394509;0.005447519;-0.0005900242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;-0.00033954222;0.0033954224;0.0067908447;0.008488555;0.0069133025;0.001987157;-0.0017478073;0.0072739967;0.031043064;0.048309624;0.050330177;0.03373714;0.012184556;-0.0012980533;0;0;0;0;0;0;0;0.0000667952;-0.0013025062;0.005009639;0.011021206;0.014527953;0.012023135;0.006412338;-0.0006345543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;-0.00033954222;0.0033954224;0.0067908447;0.008488555;0.0069133025;0.001987157;-0.0017478073;0.0072739967;0.031043064;0.048309624;0.050330177;0.03373714;0.012184556;-0.0012980533;0;0;0;0;0;0;0;0.0000667952;-0.0013025062;0.005009639;0.011021206;0.014527953;0.012023135;0.006412338;-0.0006345543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;-0.002070651;0.019147955;0.055889018;0.09295292;0.11152942;0.11802673;0.113509886;0.12128745;0.1295103;0.14174868;0.14011036;0.121128984;0.08178589;0.037422374;0.0055736867;-0.002360097;0.0149287265;0.038618755;0.05916941;0.05972604;0.04247061;0.0152404355;0.0023155669;0.011032451;0.057526242;0.15011995;0.2705962;0.38082418;0.43842208;0.4343083;0.38816658;0.33859986;0.26720247;0.183293;0.09652204;0.029755918;-0.003315045;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;-0.0007310362;0.006954121;0.018183134;0.025400726;0.02352675;0.014435183;0.0028313745;-0.0003562411;0;0;0;0;0;0;0;-0.00074587966;0.0067351814;0.020791115;0.04487969;0.0767499;0.113977104;0.13372397;0.12643217;0.09897501;0.08672999;0.119576745;0.19502078;0.27329528;0.31584665;0.3129632;0.2797964;0.24412806;0.19263734;0.13208748;0.069529444;0.021421548;-0.002386926;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;-0.000664241;0.0063381204;0.016327713;0.02269181;0.020892052;0.012728196;0.0023786514;-0.00030428925;0;0;0;0;0;0;0;-0.0007180483;0.0064568683;0.020230036;0.044203945;0.07650276;0.11452704;0.13510998;0.12815769;0.099479735;0.08351391;0.10963039;0.17685027;0.24781069;0.28667432;0.28396004;0.25371084;0.22117054;0.17442562;0.119568385;0.06295781;0.019411016;-0.0021624945;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;-0.0029111572;0.028677402;0.06275408;0.07956977;0.0652923;0.033063624;-0.0023545306;-0.0023266994;0.00018925306;0;0;0;0;0;0;0.00016698797;-0.0015400001;-0.0062750373;0.009592533;0.026142897;0.03664458;0.03159784;0.016494703;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;-0.0019444821;0.017945638;0.05268656;0.08928291;0.11162256;0.116131224;0.10327761;0.09327541;0.076753244;0.05206871;0.027638737;0.0103721805;0.0020940294;-0.0002694073;0;-0.0009073014;0.008020989;0.027386028;0.056525428;0.070051454;0.06211953;0.0351621;0.011512892;0.007065855;0.02323545;0.04511139;0.06783626;0.08589431;0.092976294;0.09261786;0.08284807;0.07230446;0.05704309;0.03908387;0.020572916;0.0063355234;-0.0007060251;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;-0.00085720496;0.007358603;0.029278558;0.045699045;0.047480248;0.03284097;0.011277256;-0.001213446;0;0;0;0;0;0;-0.001007494;0.008983953;0.029874148;0.058863264;0.07113687;0.06153507;0.033614676;0.009498833;0.010242485;0.036450688;0.0673763;0.09203263;0.105175145;0.10373737;0.09532899;0.074144326;0.044290222;0.017046692;0.0012390509;-0.002244319;-0.0009429254;0.00009351327;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0.000018554216;-0.0006531084;0.0037256866;0.014676386;0.021906445;0.032246858;0.04785148;0.065759204;0.07822943;0.0903071;0.07882969;0.058600537;0.034139913;0.013445204;-0.0014138316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;-0.001261687;0.011948917;0.031913254;0.04490121;0.04193253;0.025975907;0.0054178317;-0.0006679519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007570122;0.0068173404;0.021473432;0.044601716;0.06983381;0.09067769;0.09910345;0.09852324;0.087988965;0.07673464;0.060561527;0.041599374;0.02192886;0.006756334;-0.00075278175;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;-0.0013433256;0.012746749;0.033731576;0.04731326;0.044029165;0.027163379;0.0055217356;-0.00068650616;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0013136388;0.0051209647;0.0112438565;0.014806267;0.012245785;0.0065236636;-0.0006456868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;-0.00016698797;0.0011466508;0.007462507;0.0257347;0.038586836;0.039652593;0.031162554;0.030741;0.055187676;0.09871774;0.13331543;0.1300302;0.09498165;0.04742124;0.014283037;-0.0016030845;0;0;0;0;0;-0.002092916;0.018522492;0.06480933;0.111523286;0.12537086;0.09738923;0.043707795;0.007270656;-0.002511871;-0.0007974603;0.00074680726;0.0003831446;0.000024677136;-0.000005195184;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000077148456;0.00046790036;0.0040978855;0.012276622;0.023570353;0.034203812;0.04011018;0.039693374;0.03550632;0.03098762;0.024447039;0.016750228;0.008816964;0.0027152242;-0.0003025822;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0.000106024105;-0.0017175905;0.004453012;0.010496384;0.014313253;0.012086747;0.006679518;-0.0006573494;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016062654;0.014199811;0.049894683;0.08593731;0.0966439;0.07514486;0.033915788;0.0059503387;-0.0014342412;-0.0001317348;0.00087761466;0.00042303625;0.00004638558;-0.0000074216914;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0.00007951808;-0.0013915665;0.0043734945;0.00993976;0.013319279;0.011132532;0.006043374;-0.0005963856;0;0;0;-0.0016380725;0.014647231;0.048378803;0.09122315;0.12524098;0.13365401;0.119569756;0.12040947;0.15253158;0.21640371;0.2647157;0.2551099;0.18479048;0.09540129;0.026005328;0.00086330174;0.0013995199;0.019974148;0.052463904;0.10046738;0.13854992;0.1394906;0.10380157;0.052519564;0.012154864;-0.0014657829;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;-0.0007951809;0.0065363864;0.030057833;0.047152314;0.060721915;0.06462499;0.07087574;0.10097419;0.1216844;0.12536366;0.10144261;0.086768135;0.093927495;0.13559954;0.161541;0.18138075;0.16970748;0.15872286;0.15092851;0.14085516;0.11804461;0.08266699;0.04314651;0.014214652;0.0016889639;-0.00027354216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;-0.0004612049;0.0029898798;0.023632776;0.060661692;0.098544106;0.12865973;0.14170337;0.14166573;0.13759544;0.15769498;0.1553492;0.1320207;0.08147105;0.030854609;0.004278072;0.03988627;0.07242508;0.101099305;0.12947771;0.16844475;0.2400333;0.3047451;0.30275714;0.2416774;0.17450099;0.1534831;0.2053133;0.27683774;0.31734997;0.31453183;0.2811309;0.24516506;0.19340546;0.13266192;0.06987778;0.021558147;-0.0024012872;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;-0.0019084341;0.017467473;0.052985553;0.09356628;0.103509754;0.104512736;0.101020835;0.11487076;0.12079592;0.10749255;0.08792155;0.07464044;0.060599145;0.039887864;0.030693982;0.05351567;0.12067134;0.1688381;0.16319764;0.1112352;0.047419284;0.0077026514;-0.0043151816;0.008047231;0.017534534;0.023558822;0.020575572;0.011953953;-0.0019696632;-0.0059930123;-0.0042581907;0.021324366;0.045175817;0.054534566;0.041101307;0.016921446;-0.0017515181;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;-0.0001749398;0.0018607232;0.0011530124;0.014472291;0.025541209;0.02884916;0.016819665;0.004634314;0.020897355;0.051082417;0.06542748;0.052044585;0.023371957;-0.002379181;0;-0.00066397607;0.004818796;0.029417714;0.07373314;0.10023254;0.0948452;0.058910977;0.018909402;0.005403254;0.013995184;0.016778318;0.013040966;0.006138796;-0.0006202411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;-0.0018819282;0.0152568715;0.07059085;0.1411552;0.21544631;0.26458848;0.26954722;0.250289;0.22702944;0.23684728;0.23334846;0.20054458;0.1252696;0.04927258;-0.005359519;-0.0003260241;0.0022424099;0.01698904;0.046028245;0.08778479;0.14280733;0.18092747;0.17990966;0.1386835;0.07773343;0.02339369;0.002108024;0.0024266273;0.017603185;0.04456909;0.08339194;0.11349616;0.11352398;0.084236145;0.042555947;0.009844864;-0.0011874696;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;-0.0012828917;0.011031809;0.04231952;0.08110844;0.0964796;0.08355633;0.05594415;0.05120064;0.082358465;0.10617095;0.132188;0.11904048;0.16540238;0.27582437;0.4357432;0.5522266;0.61834854;0.594016;0.57058996;0.5291968;0.43657815;0.2947258;0.14426568;0.04400531;0.005860482;0.006945903;0.008858313;0.004580241;-0.00045325301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;-0.0016221688;0.011959519;0.0716511;0.15856436;0.21442953;0.27499634;0.3220954;0.3566073;0.36079207;0.35524175;0.27707124;0.20391776;0.11716671;0.043268964;0.0047392766;0.050541695;0.110021226;0.19279957;0.29559097;0.3791836;0.45635113;0.48254758;0.4205552;0.32068196;0.3015701;0.42983943;0.7148127;1.01375;1.1787862;1.1666449;1.0426093;0.90944314;0.7176642;0.49218366;0.2591453;0.07989038;-0.008900459;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;-0.0034288198;0.031534754;0.09417008;0.15990768;0.1776162;0.1580296;0.106539436;0.079398334;0.081837095;0.08451262;0.06707017;0.039156456;0.063579;0.14885977;0.2844139;0.3878908;0.42270222;0.38479817;0.36589965;0.38564655;0.43729475;0.45298272;0.3859426;0.28012267;0.24302365;0.35193565;0.58111924;0.811848;0.9355257;0.92665094;0.8281231;0.7223221;0.5699283;0.39077556;0.2057315;0.06341134;-0.0070649264;0;0;0;0;0;0;0;0;0;0
normal1;0;0;0;-0.0034288198;0.031534754;0.09417008;0.15990768;0.1776162;0.1580296;0.106539436;0.079398334;0.081837095;0.08451262;0.06707017;0.039156456;0.063579;0.14885977;0.2844139;0.3878908;0.42270222;0.38479817;0.36589965;0.38564655;0.43729475;0.45298272;0.3859426;0.28012267;0.24302365;0.35193565;0.58111924;0.811848;0.9355257;0.92665094;0.8281231;0.7223221;0.5699283;0.39077556;0.2057315;0.06341134;-0.0070649264;0;0;0;0;0;0;0;0;0;0
normal2;0;0;0;-0.0030762895;0.02770516;0.092103146;0.13806196;0.13796918;0.091917604;0.027501065;-0.0030577355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;-0.002920434;0.02571244;0.09026627;0.17083985;0.22942367;0.26339123;0.25457877;0.22078781;0.16062759;0.09253732;0.06587564;0.07145528;0.079107784;0.060338326;0.026829403;-0.0035457117;0.005822314;0.03608332;0.090618804;0.12329278;0.11671068;0.072611935;0.019877134;0.023781428;0.1262556;0.32477227;0.58101296;0.8143573;0.9352552;0.92665803;0.8281231;0.7223221;0.5699283;0.39077556;0.2057315;0.06341134;-0.0070649264;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;-0.002920434;0.02571244;0.09026627;0.17083985;0.22942367;0.26339123;0.25457877;0.22078781;0.16062759;0.09253732;0.06587564;0.07145528;0.079107784;0.060338326;0.026829403;-0.0035457117;0.005822314;0.03608332;0.090618804;0.12329278;0.11671068;0.072611935;0.019877134;0.023781428;0.1262556;0.32477227;0.58101296;0.8143573;0.9352552;0.92665803;0.8281231;0.7223221;0.5699283;0.39077556;0.2057315;0.06341134;-0.0070649264;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;-0.001732964;0.017526316;0.03269253;0.0393906;0.02808923;0.029401386;0.034727566;0.05122487;0.04279902;0.021675041;-0.0020205548;-0.0044452203;-0.001371528;0.00014694943;0;-0.00082937366;0.0057555195;0.0381818;0.109377116;0.15579978;0.15375417;0.100309685;0.033528402;0.007347248;0.09497441;0.28356963;0.5440718;0.7893478;0.9250893;0.9150904;0.8177571;0.7131579;0.5626225;0.3856861;0.20302665;0.06256973;-0.0069714137;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;-0.0017515181;0.01771928;0.0329894;0.03970603;0.02825028;0.029683411;0.035136867;0.051722113;0.043043934;0.021613812;-0.0022899618;-0.0045676776;-0.0013592823;0.00014694943;0;-0.00083493994;0.0057833507;0.03852969;0.11049038;0.15744185;0.15541016;0.10141736;0.03389466;0.0074457726;0.0962345;0.28729847;0.55109704;0.79945195;0.9368298;0.92665094;0.8281231;0.7223221;0.5699283;0.39077556;0.2057315;0.06341134;-0.0070649264;0;0;0;0;0;0;0;0;0;0
normal13;0;0;0;-0.003454796;0.02989456;0.11407506;0.18979482;0.26310328;0.31823418;0.36040276;0.40438628;0.42869344;0.44786364;0.41532585;0.3294372;0.19501415;0.07349031;0.0033842884;0.05802832;0.107929885;0.15074559;0.17161353;0.15258248;0.10815255;0.06292664;0.016453883;0.00822694;0.022673998;0.030207755;0.025966259;0.014644475;-0.0025428564;-0.006349811;-0.0045691603;0.021298947;0.045430563;0.054931242;0.04142507;0.017067466;-0.0017663614;0;0;0;0;0;0;0;0;0;0
