;meta[language=ru]
; id      |key(hex)|key(str)| text
2114670808|00000000||После той атаки вампиров приют был заброшен. Всё что осталось - это разруха и груды детских трупов…
2114670809|00000000||Барон был сильно расстроен. Но затем мы узнали, что Ориана жива, и прекрасно себя чувствует - люди видели её в городе с маленьким мальчиком.
2114670810|00000000||Барон уверен, что это его сын, и очень сильно хочет найти эту женщину. Однако Ориана… неуловима, все её знают, но где она - никто не в курсе.
2114670811|00000000||Так что мы разбились по группам и выслеживаем её там, где она может появиться.
2114670812|00000000||Честно говоря, мне порядком надоело тут сидеть и ждать… Так что если ты сможешь нам помочь, это будет оценено по достоинству!
2114670813|00000000||Теперь всё ясно. Ладно, я помогу вам.
2114670814|00000000||Тогда тебе стоит поговорить с Бароном.
2114670869|00000000||Скверное место для лагеря.
2114670870|00000000||Поговорим об оплате.
2114670871|00000000||Мне не нужны деньги.
2114670872|00000000||Я не работаю на бандитов.
2114670873|00000000||Ребёнка?
2114670874|00000000||По рукам.
2114670875|00000000||Я не согласен.
2114670877|00000000||Проваливай, бродяга. Нечего тебе тут делать.
2114670878|00000000||Стоять! Ты чего тут ищешь?
2114670879|00000000||Я ведьмак. Меня сюда направили ваши друзья. Нужно обсудить кое-что с Бароном.
2114670880|00000000||Хорошо. Барон сейчас в Боклере, скоро должен вернуться. Обожди тут немного.
2114670881|00000000||Приветствую, Барон! Какие новости? И где Альфред?
2114670882|00000000||Альфреда больше нет. Ориана убила его.
2114670883|00000000||Что?! Но… Как? Расскажи, что произошло.
2114670970|00000000||Вот ведь дерьмо…
2114670884|00000000||Она не просто женщина. Может ведьма или чудовище… Я сам не до конца понимаю, что произошло.
2114670885|00000000||А это кто… Ведьмак? Должно быть, сама судьба послала тебя к нам.
2114670886|00000000||На самом деле это сделали твои друзья. Я Геральт.
2114670887|00000000||Похоже, он сам знаменитый Геральт из Ривии.
2114670888|00000000||Моё имя Эдвард, и я присматриваю за этими верными джентельменами…
2114670889|00000000||Не будь таким предвзятым, Геральт, мы не грабим и не убиваем невинных.
2114670890|00000000||Я не верю в это. Однако я здесь из-за Орианы.
2114670891|00000000||Конечно. Эта ужасная женщина, она отказывается вернуть мне кое-что ценное…
2114670892|00000000||Вот почему я хочу обратиться к твоим услугам, ведьмак. Чтобы убить эту тварь и вернуть то, что принадлежит мне.
2114670893|00000000||Ребёнка..
2114670894|00000000||Мне стоило догадаться, что ты уже в курсе. Другого я и не ожидал от ведьмака…
2114670406|00000000||Мои люди уже поведали тебе про мальчика?
2114670407|00000000||Ну ещё бы. Что ж, тогда можно и не рассказывать. Ты возьмешься на работу?
2114670408|00000000||В это сложно поверить, учитывая все эти истории, которые они болтают обо мне.
2114670409|00000000||Неважно, я расскажу тебе, как всё было на самом деле.
2114670410|00000000||Ты когда-нибудь любил по-настоящему, ведьмак?
2114670400|00000000||Однажды я полюбил женщину…
2114670401|00000000||Я был рождён в простой семье, но уже с детства умело обращался с клинком.
2114670411|00000000||Когда я проявил себя в бою, князь Туссента посвятил меня в рыцари.
2114670412|00000000||Но это превратилось в какой-то спектакль, вся знать хотела посмотреть на рыцаря-простолюдина.
2114670413|00000000||Так я встретил ее, единственную, кого не волновало моё происхождение.
2114670414|00000000||Мы полюбили друг друга… У нас родился сын, и мы были счастливы. Какое-то время…
2114670415|00000000||Пока не стало известно, что она родила ребенка простолюдину вне брака…
2114670416|00000000||В ту же ночь я сбежал из Боклера и взял с неё слово, что она скажет будто ребёнок был против её воли.
2114670417|00000000||Но она не сдержала слово. Её семья быстро впала в немилость. Они потеряли всё. Из-за меня.
2114670418|00000000||Несколько месяцев назад, я получил весточку о том, что она тяжело больна, а нашего сына забрали в приют…
2114670419|00000000||Я не должен был оставлять её одну в этом проклятом городе!
2114670420|00000000||После стольких лет сожалений… Я наконец намерен поступить правильно ради неё и позаботиться о нашем сыне.
2114670421|00000000||Что скажешь, ведьмак? Возьмешься ли ты эту за работу, вернешь ли моего сына?
2114670895|00000000||Я не работаю на бандитов.
2114670896|00000000||Мы не какие-то там разбойники, но это не относится к делу.
2114670897|00000000||Я прошу твоей помощи как отец… И я могу тебя щедро вознаградить.
2114670898|00000000||Я не смог бы столько заплатить, будь ты самим королем Радовидом!
2114670899|00000000||Многовато просишь, ведьмак.
2114670900|00000000||Отлично, ведьмак. Я заплачу тебе столько.
2114670901|00000000||Мое терпение закончилось! Ты примешь моё предложение - 3000 оренов, или убирайся отсюда!
2114670902|00000000||Передумал, ведьмак?
2114670904|00000000||Ты поступаешь благородно. Но если ты вернешь моего мальчика… Я найду способ отблагодарить тебя.
2114670905|00000000||Однако мне нужно больше информации. Твой друг… Что с ним случилось?
2114670906|00000000||Мы устроили засаду возле поместья Орианы.
2114670907|00000000||Вместе с Альфредом мы загнали ее в угол, и ей некуда было бежать. Я спросил её, что она сделала с моим сыном.
2114670903|00000000||Она что-то буркнула с презрением, так что Альфреду пришлось достать свой клинок.
2114670908|00000000||Внезапно она исчезла. И Альфред… Я был весь в его крови. И я ничего не мог поделать!
2114670909|00000000||Какое существо способно на такое?
2114670910|00000000||Наверное, разновидность вампира.
2114670911|00000000||Вампира? Геральт, значит мой сын в опасности. Ты моя единственная надежда!
2114670912|00000000||Хорошо, посмотрим, смогу ли я ее найти.
2114670913|00000000||Ты прав. Мы слышали какие-то странные звуки… Вон там, возле амфитеатра.
2114670914|00000000||Я сказал своим людям держаться от него подальше. Было бы неплохо, если бы ты заглянул туда.
2114670625|00000000||Помни, Геральт, мальчик не должен пострадать!
2114670626|00000000||Ты уже нашёл Ориану?
2114670627|00000000||Тогда за работу! Мой сын в опасности!
2114670628|00000000||Ну давай!
2114670629|00000000||Куда ты убегаешь, трус?
2114670630|00000000||И это всё, на что ты способен?
2114670631|00000000||Теперь я понимаю, почему ты позволил ей уйти.
2114670915|00000000||Я заплачу.
2114670916|00000000||Ты поможешь мне бесплатно.
2114670917|00000000||Я хочу помочь этой женщине.
2114670918|00000000||Лучше всего клюет во время дождя.
2114670919|00000000||Видел тут рыжеволосую женщину? Недавно уплыла отсюда на лодке.
2114670920|00000000||Может да, а может и нет. Несколько монет могли бы освежить мою память.
2114670921|00000000||Я бы поверил тебе, будь у тебя была сумка с лекарствами вместо этих клинков за спиной.
2114670922|00000000||Д-да, я помогу. По доброте…
2114670923|00000000||Ого, везёт мне сегодня на щедрых людей.
2114670924|00000000||Ну… слушай внимательно.
2114670925|00000000||Эта женщина появилась со стороны кладбища.
2114670926|00000000||Заплатила мне кругленькую сумму, чтобы я перевез её через реку.
2114670927|00000000||Она была вся в пыли и нервничала, но я не стал задавать вопросов.
2114670928|00000000||Я высадил её возле корчмы "Куролиск".
2114670929|00000000||Она спрыгнула с лодки, не проронив ни слова…
2114670932|00000000||Удачи тебе!
2114670939|00000000||Хорошая девочка.
2114670935|00000000||Вот мы и дома.
2114670936|00000000||Дети!
2114670937|00000000||Заходите!
2114670938|00000000||Дети, кажется у меня появилось неотложное дело. Иди, Ниеллан, начинайте с Агнетой готовить ужин. Я скоро вернусь.
2114670458|00000000||В поле спят мотыльки, уж свернулся у реки...
2114670459|00000000||Только котик не спит и в окно все глядит: кто же от гулей его защитит.
2114670940|00000000||Давай покончим с этим.
2114670941|00000000||Нам нужно поговорить.
2114670942|00000000||[Показать письмо от Региса.]
2114670943|00000000||Время на разговоры закончилось.
2114670944|00000000||Люди забыли её.
2114670945|00000000||Ну… им ведь было о чём подумать.
2114670946|00000000||Неужели обо мне?
2114670947|00000000||Пришло время.
2114670948|00000000||Говорят, ни один ведьмак не умер в своей постели.
2114670949|00000000||Ты не станешь исключением.
2114670968|00000000||Ты убила человека, который хотел помочь отцу вернуть своего мальчика.
2114670950|00000000||Вот только я не всегда терпелива, когда мне угрожают мечом.
2114670951|00000000||Допустим. Но дети… Ты не можешь и дальше использовать их как скот.
2114670952|00000000||А кто ты такой, чтобы читать мне нотации?
2114670953|00000000||Знаю, прозвучит странно, но я хочу тебе помочь. Я наткнулся в твоём доме на кое-что интересное…
2114670954|00000000||Ага, так ты всё вынюхивал обо мне… Неужели я тебя так сильно заинтриговала, ведьмак?
2114670955|00000000||Ориана, твой приют был разрушен. Ты попыталась воссоздать его подобие, но близка к тому, чтобы снова всё потерять.
2114670451|00000000||У меня ощущение, что ты больше не расцениваешь эти повторяющиеся события как незначительные неудобства.
2114670956|00000000||Итак, ты прочитал какие-то бессмысленные размышления и вообразил, что понимаешь меня?
2114670957|00000000||Возможно, я тебя и не понимаю, но я точно знаю одно. Тебе нужно перестать пить кровь.
2114670958|00000000||Ха-ха, вот это номер, ведьмак. Возможно, мне стоит напомнить тебе, кто я такая? Питьё крови - моя жизненная необходимость.
2114670969|00000000||Ты не можешь мне помочь. Никто не может.
2114670976|00000000||Знаешь что? Ты права.
2114670450|00000000||Не хочу я с тобой больше разговаривать.
2114670452|00000000||Прощай, ведьмак…
2114670979|00000000||Я может и не могу, но наш общий друг может.
2114670959|00000000||Взгляни-ка.
2114670960|00000000||Хмм. Регис, Регис… Ужасно заботливый как всегда.
2114670977|00000000||"Акт питья крови для выживания вампира - это всего лишь миф", занятно… Кажется, он уверен…
2114670967|00000000||Полагаю, он бы расстроился, если бы мы сцепились?
2114670971|00000000||Даже если ты убьешь меня… Местные жители, рыцари и другие ведьмаки будут постоянно охотиться на тебя. И ты это знаешь.
2114670978|00000000||Ты и представить себе не можешь, каково это - постоянно бороться, чтобы преодолеть свой голод, свою натуру.. Однако..
2114670972|00000000||Мне нужно подумать.
2114670453|00000000||Тот, кто родом из Гхарасхам, должен быть силён духом, милосерден и благороден. Неужели, Регис? Когда мы впервые встретились, ты так хвастался тем, что нападал сверху на этих слабых людей.
2114670454|00000000||Теперь же.. всё так изменилось. Возможно, после всех этих столетий… наконец пришло время.
2114670455|00000000||Ну хорошо, Регис.
2114670961|00000000||Я сделала свой выбор.
2114670457|00000000||Я клянусь, что больше никогда не буду пить кровь.
2114670963|00000000||Могу ли я доверять твоему слову?
2114670964|00000000||В отличии от вашего вида, ведьмак, мы склонны выполнять свои обещания.
2114670973|00000000||Ну хорошо. Но ты должна немедленно уехать из Туссента. Стражники ищут тебя.
2114670974|00000000||Полагаю, это было неизбежно.. Я покину это место.
2114670965|00000000||И куда ты отправишься?
2114670456|00000000||Письмо, которые ты мне дал, предназначалось не только для тебя, Геральт.
2114670975|00000000||Понятно. Ну тогда счастливого пути.
2114670966|00000000||Я заберу свои ценности и попрощаюсь с детьми. Жди меня здесь, Белый Волк.
2114670301|00000000||В прошлом, ведьмак ни за какие деньги не взялся бы за этот заказ.
2114670300|00000000||Времена изменились.
2114670315|00000000||Дети в том доме.
2114670316|00000000||Я сам о нём позабочусь.
2114670317|00000000||Твой сын мёртв.
2114670318|00000000||Понятия не имею.
2114670321|00000000||Эй, ведьмак!
2114670322|00000000||Ты там живой ещё?
2114670323|00000000||Рад это слышать… Она получила по заслугам.
2114670324|00000000||А теперь скажи, где мой мальчик?
2114670325|00000000||Я не знаю, где он.
2114670326|00000000||Ты меня за дурака принимаешь? Думаешь, мои люди не видели как ты с ней беседуешь?!
2114670327|00000000||Я дам тебе ещё один шанс ответить.
2114670329|00000000||Hmmm…er…well…
2114670332|00000000||Я сам о нём позабочусь.
2114670333|00000000||Это что, шутка?
2114670334|00000000||Вы самые обычные бандиты. Я не верю вам.
2114670335|00000000||Ты пожалеешь, что встал у меня на пути!
2114670336|00000000||Дети вон в том доме. Маленькие девочка с мальчиком, целые и невредимые.
2114670337|00000000||Да, позабочусь.
2114670338|00000000||Я надеюсь. И вот ещё что, лучше им этого не видеть.
2114670339|00000000||Хотел бы я, чтобы Ниеллан был со своей настоящей мамой… Похоже, здесь наши пути расходятся, Геральт.
2114670340|00000000||Вот твоя плата… Как я и обещал.
2114670341|00000000||Знаю, деньги тебя не интересуют… но я придумал кое-что другое.
2114670342|00000000||Его подарила мне Марго… мать Ниеллана. Он мощный, но на нём отпечаталась её скорбь.
2114670343|00000000||Я вызываю тебя на дуэль! Ты и я!
2114670344|00000000||До встречи, ведьмак. И… спасибо тебе.
2114670345|00000000||Береги его, ради неё.
2114670346|00000000||Как долго он тут лежит?
2114670347|00000000||Около часа. Мы тут видели…
2114670348|00000000||Слава богу! С моим сыном всё в порядке…
2114670349|00000000||Не было необходимости быть таким трудным, Геральт. Но как бы там ни было…
2114670350|00000000||А что насчёт девочки? Ты позаботишься о ней?
2114670355|00000000||Не-е-ет…
2114670356|00000000||Хороший выбор.
2114670358|00000000||Я тебя убью нахер, ведьмак!
2114670422|00000000||*Кашляет* Ааааах… Нет!
2114670423|00000000||Это мой грех, и он умрёт здесь со мной!
2114670424|00000000||*Кашляет* Тибериус, забери людей, и убирайтесь с этой чёртовой земли.
2114670425|00000000||Идите! Пока я вас сам не прикончил!
2114670431|00000000||Мне жаль, Эдвард…
2114670426|00000000||А ты… Ты возьмёшь этот клинок… и сохранишь его для моего сына.
2114670427|00000000||Меч… Марго… Ты скажешь ему… Его имя Марго…
2114670428|00000000||Марго… Мне так жаль… Я подвёл тебя…
2114670360|00000000||Что такое, ведьмак? Струсил? Почему ты дал ей уйти?!
2114670361|00000000||Брехня! Я нанял тебя чтобы убить её!
2114670362|00000000||Я не обязан объясняться перед тобой.
2114670363|00000000||Ты просто трус и изменник.
2114670364|00000000||Знаешь, что бывает с теми, кто предает меня?
2114670365|00000000||Убить его!
2114670366|00000000||Так ты не только трус, но ещё и лжец.
2114670367|00000000||Сначала я займусь тобой, а затем сам покончу с той сукой.
2114670368|00000000||Вы слышали его? Ведьмак требует, чтобы мы ушли… с миром.
2114670369|00000000||*Смех* Ты же не думал, что всё обойдется так просто? Одним маленьким фокусом?
2114670370|00000000||Что с моим мальчиком?!
2114670429|00000000||Тебе конец, кусок дерьма!
2114670430|00000000||Я тебе башку оторву, ведьмак!
2114670375|00000000||Ведьмак убивает человека, чтобы защитить монстра. Признаюсь, я впечатлена.
2114670376|00000000||Верно ли я предполагаю, что этот проблемный Барон Эдвард обещал тебе крупную награду?
2114670377|00000000||Держи.
2114670378|00000000||Удачи, Геральт из Ривии.
2114670379|00000000||Прощай, Ориана.
2114670390|00000000||Позаботься о них, Варнава-Базиль.
2114670391|00000000||О, с превеликим удовольствием.
2114670402|00000000||Оставь меня.
2114670403|00000000||Я вся внимание.
2114670404|00000000||Уже соскучился по мне?
2114670405|00000000||Я ещё раз благодарю тебя, ведьмак. За твою помощь и понимание.
2114670440|00000000||Мммм… Агнета?
2114670441|00000000||Что я наделала…
2114670442|00000000||У девочки учащён пульс, видимо она потеряла значительное количество крови.
2114670443|00000000||Говорите, она сама упала и поранилась?
2114670444|00000000||Вроде того. Скажите, с ней всё будет в порядке?
2114670445|00000000||Боюсь, такие травмы всегда имеют последствия. Но у неё есть шанс оправиться.
2114670446|00000000||Давайте ей пить больше жидкостей, и пусть не встаёт с кровати.
2114670447|00000000||Благодарю, доктор.
2114670448|00000000||Заботьтесь о девочке как следует. Ещё одна подобная травма может стать смертельной.
2114670449|00000000||Любопытно, похоже она колеблется, словно жертва какого-то внутреннего конфликта…
2114670094|d445f694||1
2114670095|fd578b5a||ВНИМАНИЕ!
2114670096|07dfdac1||Вы используете неподдерживаемый
2114670097|20da720b||язык озвучки.<br>СТРОГО рекомендуется сменить его на [English], иначе персонажи в сценах будут НЕМЫМИ и БЕЗ АНИМАЦИИ ГУБ, а некоторые анимации сцен - ДЁРГАННЫМИ!!<br><br>
2114670098|a97c404a||Вы не прошли квест Орианы 'Зов крови' (путь Скрытого) в дополнении Кровь и Вино.<br>Настоятельно рекомендуется сначала пройти (или посмотреть) его, чтобы избежать спойлеров и недопониманий!<br><br>
2114670099|3433575e||* Если вы не готовы, нажмите ESCAPE и вернитесь сюда следующей ночью.<br>
2114670100|3433575f||* Если вы всё равно хотите продолжить, нажмите OK но вы БЫЛИ ПРЕДУПРЕЖДЕНЫ!<br>
2114670101|913b04c0||Опасность! Вернитесь в зону сражения, иначе…
2114670102|9402a6a3||Марго
2114670103|b8715ea9||Погружён в печаль. Марго пробуждается когда плачут небеса.<br>Сделан Jato.
2114670104|46ba2782||Мощь дождя
2114670013|00000000||Агнета
2114670014|00000000||Ниеллан
2114670015|00000000||Эредин
2114670016|00000000||Трисс
2114670017|00000000||Барон Эдвард
2114670018|00000000||Человек Барона
2114670019|00000000||Человек Барона
2114670020|00000000||Человек Барона
2114670021|00000000||Человек Барона
2114670022|00000000||Человек Барона
2114670023|00000000||Человек Барона
2114670024|00000000||Водяная баба
2114670025|00000000||Ориана
2114670026|00000000||Ориана
2114670027|00000000||Ориана
2114670028|00000000||Во время поисков Орианы Геральт встретился с Бароном Эдвардом - главарём шайки "благородных персон", которые, впрочем, выглядели как обычные головорезы. Но в отличии от них, сам Барон производил впечатление глубокой личности, которая содержала в себе некоторую трагедию.<br><br>Он прибыл в Туссент в поисках своей возлюбленной, которая, к сожалению, погибла. Теперь он был намерен найти своего сына, который попал в приют к Ориане. Сама опекунша не горела желанием отдавать мальчика "законному родителю" и даже убила его друга Альфреда. Барон Эдвард обратился к ведьмаку с просьбой решить проблему с рыжеволосой бестией.<br><br>
2114670029|00000000||Барон был доволен работой ведьмака в виде неподвижно лежащего тела Орианы, но узнав что ведьмак не доверяет ему и предпочтёт воспитать детей сам, пришёл в ярость и вызвал Геральта на дуэль. Вы уже догадываетесь, что этот поступок стал смертельной ошибкой. Тем не менее, перед смертью он проявил благородство, отговорив банду мстить за своё поражение и попросил ведьмака взять его меч, чтобы в будущем передать мальчику.<br><br>
2114670030|00000000||Барон был доволен работой Геральта в виде неподвижно лежащего тела Орианы и благодарен, узнав что мальчик цел и невредим. Он удивился, что Ориана приютила не только его сына, но и неизвестную девочку. Он пообещал Геральту что не станет разлучать детей, которые стали друг другу родными. Барон Эдвард вручил ведьмаку обещанную награду и покинул Туссент с детьми.<br><br>
2114670031|00000000||Барон был в ярости, что ведьмак позволил Ориане уйти. Барон и его люди напали, и Геральту пришлось окропить песок их кровью. На этом история Барона Эдварда и его группы закончилась.<br><br>
2114670032|00000000||Барон был в ярости, что ведьмак позволил Ориане уйти. Эдвард вызвал Геральта на дуэль, и ведьмаку пришлось окропить песок его кровью. На этом история Барона Эдварда закончилась. Банда же покинула Туссент под руководством главного помощника Барона - Тибериуса.<br><br>
2114670033|00000000||Барон Эдвард
2114670034|00000000||MOD questgroup_ntr Quests
2114670035|00000000||Используя ведьмачье чутье, пройти по следу водяной бабы.
2114670036|00000000||Проверить место за стеной.
2114670037|00000000||Убить водяную бабу.
2114670038|00000000||Победить Трисс.
2114670039|00000000||Поговорить с Трисс.
2114670040|00000000||Подождать до полуночи в Корво Бьянко.
2114670041|00000000||Мой старый друг Геральт вновь оказался в центре событий. Он не мог вспомнить, как оказался в развалинах Тесхам Мутны, но это не имело значения, поскольку ведьмак преследовал опасную водяную бабу.<br>
2114670042|00000000||Геральт победил чудовище, но не окончательно - чудовище убежало, почуяв угрозу своей жалкой склизкой жизни. Ведьмак решил проследить за её кровавым следом, чтобы закончить начатое.<br>
2114670043|00000000||Выслеживая водяную бабу, Геральт столкнулся с Трисс. Что она могла здесь делать в такой странный час?<br>
2114670044|00000000||После причудливой череды пугающих зрелищ Геральт наконец очнулся от своего ужасного кошмара.<br>
2114670045|00000000||Ночь Кошмаров
2114670046|00000000||(Дополнительно) Исследовать амфитеатр возле лагеря бандитов.
2114670047|00000000||Идти в лагерь бандитов и поговорить с Бароном Эдвардом.
2114670048|00000000||Победить бандитов в рукопашном бою.
2114670049|00000000||Проверить комнату Орианы.
2114670050|00000000||Навестить приют Орианы.
2114670051|00000000||Выйди на улицу подышать свежим воздухом.
2114670052|00000000||Прочитать письмо.
2114670053|00000000||Взять письмо рядом с совой.
2114670054|00000000||(Дополнительно) Осмотреть дом, используя ведьмачье чутье.
2114670055|00000000||Осмотреть берег возле корчмы "Куролиск".
2114670056|00000000||Используя ведьмачье чутье, идти по следам.
2114670057|00000000||Победить людей Барона.
2114670058|00000000||Победить Барона Эдварда.
2114670059|00000000||Победить Ориану.
2114670060|00000000||(Дополнительно) Прочитать дневник Орианы.
2114670061|00000000||Подождать Ориану снаружи.
2114670062|00000000||Используя ведьмачье чутье, идти по следам.
2114670063|00000000||Используя ведьмачье чутье, идти по следам лошади.
2114670064|00000000||Используя ведьмачье чутье, идти на запах духов.
2114670065|00000000||Осмотреть улики возле резиденции Орианы.
2114670066|00000000||Спросить рыбаков про Ориану.
2114670067|00000000||Барон был взбешён решением ведьмака пощадить Ориану. В ту ночь берег реки был залит кровью. Геральт не выполнил свой ведьмачий контракт. Правильно ли поступил Геральт, спасая вампира ценой человеческих жизней? Ради Региса он мог только надеяться на это.<br>
2114670068|00000000||Геральт отказался сказать бандитам, где дети. Ведьмак не мог допустить, чтобы этих детей воспитывали такие прискорбные существа, как бандиты или вампиры. Барон Эдвард яростно вызвал ведьмака на дуэль, что было роковой ошибкой. Перед смертью Эдвард приказал своим людям покинуть Туссент и потребовал, чтобы Геральт взял его клинок для Ниеллана на память. Ведьмак забрал осиротевших детей с собой в Корво Бьянко, чтобы они были в безопасности во время поиска нового дома. Правильно ли поступил Геральт, убив потенциального отца и подставную мать? Ради детей он мог только надеяться на это.<br>
2114670069|00000000||Геральт сказал Барону, где его будет ждать сын вместе с другим ребёнком. Ведьмак потребовал, чтобы Ниеллан не разлучался с Агнетой, которая стала ему родной. Барон Эдвард согласился и продолжил заботиться об обоих детях. Получив обещанную награду, Геральт вернулся домой в Корво Бьянко. Правильно ли он поступил, убив вампира, который заботился о Ниеллане и Агнете? Ради них и других детей он мог только надеяться на это.<br>
2114670070|00000000||Обнаружив лагерь бандитов, Геральт поговорил с Бароном Эдвардом. В то время как Барон едва избежал смерти после столкновения с Орианой возле ее поместья, его компаньону Альфреду повезло меньше. Барон нанял ведьмака, чтобы тот убил Ориану и вернул ему сына в целости и сохранности. Геральт принял контракт и планировал сходить к поместью Орианы, чтобы исследовать место её преступления.<br>
2114670071|00000000||Ведьмак выполнил просьбу Барона и узнал, что амфитеатр проклят. Геральт решил попробовать снять это проклятие.<br>
2114670072|00000000||Ведьмак нашел уютный дом, в котором пахло знакомым запахом. Он был пуст, но в нём явно кто-то жил. Геральт решил воспользоваться моментом, чтобы осмотреться.<br>
2114670073|00000000||Он нашёл дневник Орианы, в котором подробно описывалась ее жизнь с момента их последней встречи. Геральт узнал, что она заботится о 2-х детях, Ниеллане и Агнете. Теперь ведьмаку предстояло принять трудное решение.<br>
2114670074|00000000||После безрезультатного разговора Геральт выполнил то, о чём просил его Барон Эдвард. Ведьмак выполнил свой долг и убил рыжеволосого вампира.<br>
